name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	2.78	0.00705	0.126	2.57	2.78	2.98	319.0	0.181	1.01
beta_mu[1,2]	2.9	0.00736	0.129	2.69	2.9	3.12	309.0	0.175	1.01
beta_mu[2,1]	-0.175	0.00281	0.11	-0.355	-0.173	0.000756	1538.0	0.87	1.0
beta_mu[2,2]	-0.258	0.00282	0.114	-0.443	-0.259	-0.0662	1647.0	0.932	1.0
beta_mu[3,1]	0.605	0.00414	0.121	0.411	0.602	0.803	856.0	0.484	1.0
beta_mu[3,2]	0.55	0.0043	0.126	0.344	0.553	0.757	858.0	0.485	1.0
beta_mu[4,1]	1.3	0.00541	0.202	0.968	1.3	1.64	1399.0	0.791	1.0
beta_mu[4,2]	0.88	0.0049	0.197	0.551	0.883	1.2	1607.0	0.909	1.0
alpha[1]	0.0449	0.000659	0.0283	-0.000798	0.0448	0.091	1837.0	1.04	1.0
beta_c_pr[1,1]	0.409	0.00773	0.265	-0.00542	0.399	0.87	1178.0	0.666	1.0
beta_c_pr[1,2]	0.0238	0.00731	0.242	-0.357	0.0164	0.441	1097.0	0.621	1.0
beta_c_pr[1,3]	0.58	0.00641	0.282	0.135	0.568	1.07	1939.0	1.1	1.0
beta_c_pr[1,4]	1.33	0.00756	0.371	0.755	1.31	1.98	2408.0	1.36	1.0
beta_c_pr[1,5]	0.58	0.00721	0.271	0.151	0.57	1.04	1417.0	0.802	1.0
beta_c_pr[1,6]	-0.921	0.00877	0.205	-1.26	-0.92	-0.585	545.0	0.309	1.0
beta_c_pr[1,7]	0.0992	0.00753	0.245	-0.286	0.0922	0.515	1063.0	0.602	1.0
beta_c_pr[1,8]	-1.25	0.00942	0.194	-1.56	-1.24	-0.924	426.0	0.241	1.01
beta_c_pr[1,9]	-1.03	0.00883	0.2	-1.36	-1.03	-0.7	512.0	0.29	1.01
beta_c_pr[1,10]	0.195	0.00718	0.243	-0.198	0.193	0.595	1145.0	0.648	1.0
beta_c_pr[1,11]	-1.05	0.00892	0.194	-1.37	-1.04	-0.737	475.0	0.269	1.01
beta_c_pr[1,12]	0.656	0.00742	0.287	0.203	0.643	1.15	1493.0	0.845	1.0
beta_c_pr[1,13]	0.954	0.007	0.331	0.428	0.94	1.52	2235.0	1.26	1.0
beta_c_pr[1,14]	0.519	0.00725	0.264	0.0971	0.507	0.967	1322.0	0.748	1.0
beta_c_pr[1,15]	0.652	0.0066	0.288	0.191	0.641	1.14	1904.0	1.08	1.0
beta_c_pr[1,16]	-0.287	0.00723	0.21	-0.628	-0.287	0.0709	844.0	0.478	1.01
beta_c_pr[1,17]	-0.129	0.00724	0.218	-0.485	-0.131	0.233	904.0	0.511	1.0
beta_c_pr[1,18]	0.896	0.00751	0.306	0.425	0.89	1.41	1657.0	0.938	1.0
beta_c_pr[1,19]	1.09	0.00706	0.33	0.584	1.07	1.66	2179.0	1.23	1.0
beta_c_pr[1,20]	-0.579	0.00808	0.201	-0.914	-0.578	-0.243	620.0	0.351	1.0
beta_c_pr[1,21]	1.44	0.0079	0.383	0.842	1.42	2.11	2349.0	1.33	1.0
beta_c_pr[1,22]	-0.793	0.00867	0.2	-1.11	-0.797	-0.462	532.0	0.301	1.0
beta_c_pr[1,23]	0.0815	0.00775	0.226	-0.282	0.0729	0.464	851.0	0.482	1.0
beta_c_pr[1,24]	1.61	0.0083	0.4	0.975	1.59	2.28	2324.0	1.32	1.0
beta_c_pr[1,25]	0.891	0.00727	0.317	0.388	0.877	1.43	1907.0	1.08	1.0
beta_c_pr[1,26]	1.34	0.00769	0.374	0.753	1.33	1.98	2365.0	1.34	1.0
beta_c_pr[1,27]	-1.95	0.011	0.21	-2.3	-1.94	-1.61	364.0	0.206	1.02
beta_c_pr[1,28]	-0.441	0.0078	0.199	-0.77	-0.44	-0.107	650.0	0.368	1.0
beta_c_pr[1,29]	-0.278	0.00766	0.232	-0.649	-0.291	0.125	920.0	0.521	1.0
beta_c_pr[1,30]	0.448	0.00794	0.29	0.0105	0.435	0.959	1335.0	0.756	1.0
beta_c_pr[1,31]	-0.0323	0.00763	0.23	-0.395	-0.0362	0.352	911.0	0.516	1.0
beta_c_pr[1,32]	-0.128	0.00683	0.216	-0.476	-0.129	0.244	1000.0	0.566	1.0
beta_c_pr[1,33]	-2.01	0.0116	0.219	-2.37	-2.01	-1.66	353.0	0.2	1.01
beta_c_pr[1,34]	1.12	0.0078	0.335	0.593	1.1	1.69	1850.0	1.05	1.0
beta_c_pr[1,35]	-2.09	0.0114	0.22	-2.46	-2.09	-1.74	370.0	0.209	1.02
