name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	1.81	0.00605	0.114	1.63	1.81	2.0	356.0	0.385	1.01
beta_mu[1,2]	2.42	0.00667	0.118	2.23	2.42	2.62	313.0	0.339	1.01
beta_mu[2,1]	1.84	0.00637	0.189	1.54	1.84	2.16	883.0	0.956	1.0
beta_mu[2,2]	1.59	0.00724	0.208	1.26	1.59	1.93	823.0	0.89	1.0
beta_mu[3,1]	0.225	0.003	0.115	0.0358	0.225	0.412	1462.0	1.58	1.0
beta_mu[3,2]	0.163	0.00316	0.126	-0.0482	0.163	0.373	1603.0	1.73	1.0
beta_mu[4,1]	-2.83	0.00877	0.259	-3.28	-2.83	-2.42	871.0	0.943	1.01
beta_mu[4,2]	-2.1	0.00983	0.276	-2.56	-2.1	-1.65	789.0	0.853	1.01
alpha[1]	-0.00218	0.00121	0.0433	-0.075	-0.00244	0.0694	1270.0	1.37	1.0
beta_c_pr[1,1]	1.15	0.00731	0.354	0.591	1.13	1.76	2350.0	2.54	1.0
beta_c_pr[1,2]	-1.63	0.0101	0.215	-1.98	-1.62	-1.29	451.0	0.488	1.01
beta_c_pr[1,3]	-0.663	0.00739	0.218	-1.01	-0.668	-0.296	868.0	0.939	1.0
beta_c_pr[1,4]	0.706	0.0075	0.327	0.198	0.688	1.27	1902.0	2.06	1.0
beta_c_pr[1,5]	0.132	0.00665	0.239	-0.25	0.127	0.542	1298.0	1.4	1.0
beta_c_pr[1,6]	0.514	0.00617	0.278	0.0654	0.511	0.985	2024.0	2.19	1.0
beta_c_pr[1,7]	0.0486	0.00661	0.262	-0.366	0.0407	0.487	1575.0	1.7	1.0
beta_c_pr[1,8]	0.788	0.00701	0.322	0.284	0.775	1.33	2107.0	2.28	1.0
beta_c_pr[1,9]	-1.04	0.00879	0.236	-1.43	-1.03	-0.646	722.0	0.781	1.0
beta_c_pr[1,10]	0.45	0.00678	0.28	0.0118	0.436	0.917	1700.0	1.84	1.0
beta_c_pr[1,11]	-0.425	0.00731	0.235	-0.798	-0.432	-0.035	1031.0	1.12	1.0
beta_c_pr[1,12]	-0.728	0.00788	0.213	-1.09	-0.728	-0.379	728.0	0.788	1.01
beta_c_pr[1,13]	0.279	0.00693	0.282	-0.157	0.272	0.764	1652.0	1.79	1.0
beta_c_pr[1,14]	-1.37	0.0101	0.243	-1.79	-1.37	-0.992	578.0	0.626	1.02
beta_c_pr[1,15]	-0.376	0.00717	0.228	-0.74	-0.382	0.00297	1008.0	1.09	1.0
beta_c_pr[1,16]	1.14	0.00756	0.362	0.575	1.13	1.76	2298.0	2.49	1.0
beta_c_pr[1,17]	0.45	0.00702	0.274	0.0173	0.442	0.917	1525.0	1.65	1.0
beta_c_pr[1,18]	1.31	0.00758	0.375	0.726	1.29	1.95	2443.0	2.64	1.0
beta_c_pr[1,19]	-0.391	0.00741	0.242	-0.777	-0.397	0.0156	1063.0	1.15	1.0
beta_c_pr[1,20]	-0.0732	0.00705	0.239	-0.464	-0.0748	0.323	1146.0	1.24	1.0
beta_c_pr[1,21]	1.68	0.00824	0.401	1.04	1.65	2.36	2371.0	2.57	1.0
beta_c_pr[1,22]	0.5	0.00683	0.285	0.0513	0.492	0.98	1745.0	1.89	1.0
beta_c_pr[1,23]	-1.29	0.00933	0.248	-1.7	-1.29	-0.89	705.0	0.763	1.01
beta_c_pr[1,24]	0.559	0.00624	0.271	0.132	0.544	1.01	1881.0	2.04	1.0
beta_c_pr[1,25]	-0.474	0.0066	0.23	-0.846	-0.475	-0.0866	1212.0	1.31	1.0
beta_c_pr[1,26]	0.958	0.00724	0.323	0.46	0.941	1.5	1992.0	2.16	1.0
beta_c_pr[1,27]	-1.74	0.0108	0.217	-2.1	-1.74	-1.4	407.0	0.441	1.02
beta_c_pr[1,28]	1.1	0.00747	0.362	0.542	1.08	1.72	2347.0	2.54	0.999
beta_c_pr[1,29]	0.446	0.00633	0.269	0.019	0.437	0.901	1802.0	1.95	1.0
beta_c_pr[1,30]	0.613	0.0072	0.286	0.16	0.602	1.11	1578.0	1.71	1.0
beta_c_pr[1,31]	-1.64	0.0103	0.22	-2.01	-1.64	-1.29	460.0	0.497	1.02
beta_c_pr[1,32]	-0.207	0.0071	0.23	-0.58	-0.213	0.177	1050.0	1.14	1.0
beta_c_pr[1,33]	-0.241	0.00704	0.246	-0.636	-0.251	0.18	1222.0	1.32	1.0
