name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	2.62	0.00917	0.139	2.38	2.62	2.84	231.0	0.221	1.02
beta_mu[1,2]	3.01	0.00902	0.145	2.77	3.01	3.25	259.0	0.248	1.02
beta_mu[2,1]	1.67	0.00756	0.214	1.32	1.66	2.02	800.0	0.765	1.01
beta_mu[2,2]	1.5	0.00745	0.217	1.15	1.49	1.85	851.0	0.815	1.01
beta_mu[3,1]	0.441	0.00647	0.159	0.176	0.439	0.705	607.0	0.581	1.01
beta_mu[3,2]	0.751	0.0067	0.172	0.466	0.749	1.04	661.0	0.632	1.01
beta_mu[4,1]	-2.39	0.00895	0.264	-2.83	-2.39	-1.97	870.0	0.832	1.01
beta_mu[4,2]	-2.35	0.00923	0.275	-2.81	-2.35	-1.91	888.0	0.849	1.0
alpha[1]	0.00238	0.000785	0.0347	-0.054	0.00226	0.0592	1955.0	1.87	1.0
beta_c_pr[1,1]	0.399	0.00832	0.304	-0.0802	0.39	0.901	1333.0	1.28	1.0
beta_c_pr[1,2]	-0.724	0.00929	0.208	-1.06	-0.725	-0.38	499.0	0.477	1.01
beta_c_pr[1,3]	-1.29	0.0106	0.216	-1.64	-1.29	-0.935	414.0	0.396	1.01
beta_c_pr[1,4]	0.402	0.007	0.295	-0.0681	0.395	0.901	1771.0	1.69	1.0
beta_c_pr[1,5]	1.22	0.00859	0.408	0.587	1.2	1.91	2250.0	2.15	1.0
beta_c_pr[1,6]	0.477	0.00814	0.298	0.0105	0.464	0.984	1338.0	1.28	1.0
beta_c_pr[1,7]	-0.886	0.00898	0.216	-1.24	-0.885	-0.524	581.0	0.556	1.01
beta_c_pr[1,8]	-0.444	0.00878	0.231	-0.828	-0.445	-0.0692	692.0	0.662	1.0
beta_c_pr[1,9]	0.918	0.00793	0.368	0.333	0.899	1.54	2154.0	2.06	1.0
beta_c_pr[1,10]	-1.29	0.0107	0.212	-1.64	-1.29	-0.937	396.0	0.379	1.01
beta_c_pr[1,11]	-0.314	0.00843	0.252	-0.725	-0.318	0.116	897.0	0.858	1.0
beta_c_pr[1,12]	-0.161	0.00824	0.246	-0.558	-0.171	0.242	891.0	0.853	1.0
beta_c_pr[1,13]	-0.766	0.00983	0.219	-1.13	-0.767	-0.4	496.0	0.475	1.01
beta_c_pr[1,14]	0.613	0.00738	0.325	0.111	0.599	1.16	1939.0	1.85	1.0
beta_c_pr[1,15]	0.679	0.00772	0.335	0.166	0.658	1.26	1885.0	1.8	1.0
beta_c_pr[1,16]	0.337	0.00766	0.284	-0.106	0.321	0.829	1377.0	1.32	1.0
beta_c_pr[1,17]	0.219	0.00851	0.29	-0.236	0.209	0.705	1157.0	1.11	1.0
beta_c_pr[1,18]	-0.333	0.00846	0.231	-0.71	-0.335	0.0514	746.0	0.713	1.0
beta_c_pr[1,19]	-0.17	0.00863	0.249	-0.564	-0.18	0.245	832.0	0.796	1.0
beta_c_pr[1,20]	0.759	0.00725	0.34	0.231	0.741	1.33	2195.0	2.1	1.0
beta_c_pr[1,21]	1.48	0.00913	0.468	0.754	1.44	2.3	2627.0	2.51	1.0
beta_c_pr[1,22]	-0.532	0.00887	0.225	-0.893	-0.534	-0.157	646.0	0.618	1.01
beta_c_pr[1,23]	1.42	0.00937	0.449	0.719	1.39	2.18	2296.0	2.2	1.0
beta_c_pr[1,24]	-0.963	0.00963	0.211	-1.32	-0.963	-0.613	478.0	0.458	1.01
beta_c_pr[1,25]	0.365	0.00762	0.298	-0.102	0.352	0.879	1530.0	1.46	1.0
beta_c_pr[1,26]	1.17	0.00913	0.412	0.536	1.15	1.91	2038.0	1.95	1.0
beta_c_pr[1,27]	1.51	0.00911	0.464	0.79	1.48	2.31	2592.0	2.48	1.0
beta_c_pr[1,28]	1.08	0.00798	0.386	0.472	1.06	1.75	2332.0	2.23	1.0
beta_c_pr[1,29]	-1.84	0.0121	0.221	-2.2	-1.83	-1.48	333.0	0.319	1.01
beta_c_pr[1,30]	-0.336	0.00894	0.229	-0.713	-0.339	0.0576	658.0	0.629	1.01
beta_c_pr[1,31]	-0.131	0.00792	0.265	-0.556	-0.133	0.311	1120.0	1.07	1.0
beta_c_pr[1,32]	0.0902	0.00818	0.273	-0.342	0.0802	0.552	1109.0	1.06	1.0
