name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	2.03	0.00711	0.11	1.85	2.04	2.21	237.0	0.0987	1.01
beta_mu[1,2]	2.88	0.00723	0.116	2.69	2.88	3.06	257.0	0.107	1.01
beta_mu[2,1]	1.67	0.00469	0.149	1.43	1.67	1.92	1007.0	0.419	1.0
beta_mu[2,2]	1.13	0.00537	0.165	0.863	1.12	1.4	947.0	0.394	1.01
beta_mu[3,1]	0.226	0.00246	0.0926	0.0725	0.224	0.379	1420.0	0.591	1.0
beta_mu[3,2]	0.465	0.00315	0.115	0.277	0.465	0.654	1333.0	0.555	1.0
beta_mu[4,1]	-2.5	0.00636	0.204	-2.84	-2.5	-2.16	1030.0	0.428	1.0
beta_mu[4,2]	-1.85	0.00745	0.227	-2.23	-1.85	-1.48	930.0	0.387	1.0
alpha[1]	0.0176	0.000751	0.027	-0.0269	0.0176	0.0624	1294.0	0.538	1.0
beta_c_pr[1,1]	0.8	0.00827	0.28	0.364	0.791	1.27	1149.0	0.478	1.0
beta_c_pr[1,2]	-0.409	0.00946	0.249	-0.799	-0.412	0.00823	691.0	0.287	1.0
beta_c_pr[1,3]	0.719	0.00817	0.286	0.272	0.705	1.21	1225.0	0.51	1.0
beta_c_pr[1,4]	0.537	0.00742	0.266	0.124	0.519	0.993	1285.0	0.535	1.0
beta_c_pr[1,5]	0.678	0.00845	0.276	0.239	0.666	1.14	1068.0	0.444	1.0
beta_c_pr[1,6]	-0.465	0.0087	0.207	-0.799	-0.465	-0.122	565.0	0.235	1.01
beta_c_pr[1,7]	-0.201	0.00804	0.242	-0.584	-0.211	0.202	904.0	0.376	1.0
beta_c_pr[1,8]	-0.761	0.00881	0.197	-1.07	-0.757	-0.433	498.0	0.207	1.01
beta_c_pr[1,9]	-1.23	0.0106	0.196	-1.56	-1.24	-0.911	341.0	0.142	1.01
beta_c_pr[1,10]	0.519	0.00827	0.272	0.0875	0.507	0.981	1086.0	0.452	1.0
beta_c_pr[1,11]	-1.34	0.012	0.209	-1.67	-1.33	-1.0	304.0	0.126	1.01
beta_c_pr[1,12]	0.0542	0.00802	0.233	-0.319	0.0502	0.434	841.0	0.35	1.0
beta_c_pr[1,13]	1.16	0.00865	0.32	0.669	1.15	1.72	1366.0	0.568	1.0
beta_c_pr[1,14]	0.628	0.00822	0.267	0.214	0.617	1.08	1054.0	0.439	1.0
beta_c_pr[1,15]	1.36	0.00848	0.337	0.836	1.34	1.95	1578.0	0.657	1.0
beta_c_pr[1,16]	-0.322	0.0084	0.21	-0.659	-0.327	0.0358	625.0	0.26	1.01
beta_c_pr[1,17]	-0.0293	0.00795	0.223	-0.388	-0.0336	0.351	790.0	0.329	1.0
beta_c_pr[1,18]	1.5	0.00758	0.34	0.961	1.48	2.09	2017.0	0.839	1.0
beta_c_pr[1,19]	0.494	0.00717	0.246	0.107	0.486	0.92	1175.0	0.489	1.0
beta_c_pr[1,20]	-0.914	0.00959	0.214	-1.26	-0.922	-0.558	498.0	0.207	1.01
beta_c_pr[1,21]	1.02	0.00899	0.311	0.53	1.02	1.56	1193.0	0.496	1.0
beta_c_pr[1,22]	-0.428	0.00874	0.208	-0.774	-0.429	-0.087	567.0	0.236	1.01
beta_c_pr[1,23]	0.451	0.00795	0.246	0.0612	0.442	0.864	960.0	0.4	1.0
beta_c_pr[1,24]	1.35	0.00792	0.347	0.809	1.34	1.95	1919.0	0.798	1.0
beta_c_pr[1,25]	0.393	0.00767	0.245	-0.00148	0.385	0.809	1023.0	0.426	1.0
beta_c_pr[1,26]	0.976	0.00822	0.305	0.492	0.961	1.49	1380.0	0.574	1.0
beta_c_pr[1,27]	-1.86	0.0124	0.21	-2.21	-1.85	-1.52	286.0	0.119	1.02
beta_c_pr[1,28]	-0.37	0.0083	0.199	-0.693	-0.374	-0.0373	572.0	0.238	1.01
beta_c_pr[1,29]	-0.323	0.00823	0.218	-0.684	-0.325	0.0452	702.0	0.292	1.0
beta_c_pr[1,30]	-0.557	0.00844	0.191	-0.87	-0.558	-0.244	511.0	0.212	1.01
beta_c_pr[1,31]	0.327	0.00785	0.247	-0.0666	0.319	0.752	986.0	0.41	1.0
beta_c_pr[1,32]	-0.611	0.00937	0.21	-0.95	-0.613	-0.27	503.0	0.209	1.01
beta_c_pr[1,33]	-1.43	0.0102	0.197	-1.76	-1.42	-1.11	371.0	0.154	1.01
beta_c_pr[1,34]	0.0491	0.00793	0.262	-0.365	0.0397	0.493	1091.0	0.454	1.0
beta_c_pr[1,35]	-1.78	0.013	0.217	-2.14	-1.78	-1.43	282.0	0.117	1.02
beta_c_pr[1,36]	0.915	0.00795	0.297	0.449	0.901	1.44	1398.0	0.582	1.0
beta_c_pr[1,37]	0.563	0.00852	0.277	0.118	0.559	1.02	1057.0	0.44	1.0
beta_c_pr[1,38]	0.486	0.00812	0.278	0.0462	0.476	0.964	1173.0	0.488	1.0
beta_c_pr[1,39]	0.744	0.00825	0.272	0.313	0.736	1.2	1085.0	0.451	1.0
beta_c_pr[1,40]	-0.283	0.00761	0.201	-0.601	-0.288	0.0595	696.0	0.29	1.0
beta_c_pr[1,41]	0.0894	0.00753	0.221	-0.262	0.0816	0.459	861.0	0.358	1.0
beta_c_pr[1,42]	-0.332	0.00853	0.211	-0.677	-0.333	0.0164	610.0	0.254	1.01
beta_c_pr[1,43]	-1.35	0.0129	0.212	-1.7	-1.35	-1.01	272.0	0.113	1.02
beta_c_pr[1,44]	-1.43	0.0118	0.198	-1.75	-1.43	-1.11	283.0	0.118	1.02
beta_c_pr[1,45]	-1.64	0.0122	0.201	-1.97	-1.64	-1.32	271.0	0.113	1.02
beta_c_pr[1,46]	0.909	0.00747	0.287	0.453	0.896	1.39	1477.0	0.614	1.0
beta_c_pr[1,47]	0.754	0.00749	0.279	0.317	0.743	1.22	1392.0	0.579	0.999
beta_c_pr[1,48]	-0.444	0.00925	0.232	-0.813	-0.448	-0.0649	629.0	0.262	1.01
beta_c_pr[1,49]	-2.06	0.0127	0.23	-2.43	-2.05	-1.69	327.0	0.136	1.02
beta_c_pr[1,50]	-1.19	0.0106	0.2	-1.53	-1.19	-0.871	357.0	0.148	1.01
beta_c_pr[1,51]	0.905	0.00717	0.287	0.455	0.895	1.39	1601.0	0.666	1.0
beta_c_pr[1,52]	-0.292	0.00922	0.242	-0.673	-0.299	0.112	688.0	0.286	1.0
beta_c_pr[1,53]	1.48	0.00905	0.349	0.949	1.47	2.1	1484.0	0.617	1.0
beta_c_pr[1,54]	1.33	0.00807	0.331	0.8	1.32	1.9	1684.0	0.701	1.0
beta_c_pr[1,55]	-0.623	0.00885	0.194	-0.94	-0.621	-0.307	480.0	0.199	1.01
beta_c_pr[1,56]	0.305	0.00808	0.245	-0.0869	0.295	0.731	920.0	0.383	1.0
beta_c_pr[1,57]	-0.341	0.008	0.212	-0.688	-0.342	0.0149	701.0	0.291	1.01
beta_c_pr[1,58]	0.783	0.00826	0.285	0.334	0.774	1.27	1191.0	0.496	1.0
beta_c_pr[1,59]	-0.504	0.00896	0.203	-0.838	-0.505	-0.161	513.0	0.213	1.01
beta_c_pr[1,60]	-1.37	0.0114	0.216	-1.71	-1.37	-1.01	361.0	0.15	1.01
beta_c_pr[1,61]	-0.0247	0.00801	0.216	-0.377	-0.023	0.326	724.0	0.301	1.0
beta_c_pr[1,62]	-0.416	0.00855	0.207	-0.746	-0.42	-0.073	584.0	0.243	1.0
beta_c_pr[1,63]	1.0	0.00779	0.299	0.549	0.989	1.5	1477.0	0.615	1.0
beta_c_pr[1,64]	-0.896	0.00993	0.212	-1.24	-0.901	-0.55	456.0	0.19	1.01
beta_c_pr[1,65]	2.24	0.00995	0.432	1.55	2.23	2.97	1890.0	0.786	1.0
beta_c_pr[1,66]	1.39	0.00841	0.336	0.858	1.37	1.97	1601.0	0.666	0.999
beta_c_pr[1,67]	0.0407	0.00826	0.235	-0.326	0.0344	0.433	806.0	0.335	1.0
beta_c_pr[1,68]	0.695	0.00752	0.29	0.235	0.678	1.19	1484.0	0.617	1.0
beta_c_pr[1,69]	0.712	0.00726	0.263	0.291	0.708	1.16	1312.0	0.546	1.0
beta_c_pr[1,70]	-0.0763	0.00775	0.228	-0.434	-0.0846	0.309	866.0	0.36	1.0
beta_c_pr[1,71]	0.925	0.00734	0.284	0.481	0.912	1.42	1501.0	0.625	1.0
beta_c_pr[1,72]	0.104	0.00774	0.228	-0.27	0.101	0.476	867.0	0.361	1.0
beta_c_pr[1,73]	1.23	0.00908	0.317	0.747	1.22	1.78	1218.0	0.507	1.0
beta_c_pr[1,74]	-1.91	0.013	0.213	-2.27	-1.91	-1.57	270.0	0.112	1.02
beta_c_pr[1,75]	0.961	0.00739	0.295	0.497	0.951	1.47	1587.0	0.66	1.0
beta_c_pr[1,76]	0.406	0.00803	0.246	0.00976	0.4	0.834	942.0	0.392	1.0
beta_c_pr[1,77]	0.116	0.00705	0.218	-0.235	0.109	0.483	952.0	0.396	1.0
beta_c_pr[1,78]	0.643	0.00746	0.259	0.237	0.63	1.09	1204.0	0.501	1.0
beta_c_pr[1,79]	0.932	0.00767	0.298	0.47	0.919	1.45	1507.0	0.627	1.0
beta_c_pr[1,80]	0.788	0.00776	0.272	0.352	0.777	1.25	1231.0	0.512	0.999
beta_c_pr[1,81]	0.148	0.00715	0.224	-0.22	0.145	0.514	982.0	0.409	1.0
beta_c_pr[1,82]	-0.263	0.00846	0.207	-0.602	-0.265	0.0826	597.0	0.248	1.0
beta_c_pr[1,83]	-1.22	0.0105	0.205	-1.56	-1.22	-0.887	384.0	0.16	1.01
beta_c_pr[1,84]	-0.52	0.00837	0.195	-0.846	-0.518	-0.198	544.0	0.226	1.01
beta_c_pr[1,85]	-0.244	0.00757	0.215	-0.592	-0.247	0.108	806.0	0.335	1.0
beta_c_pr[1,86]	-2.01	0.013	0.217	-2.37	-2.01	-1.65	278.0	0.116	1.02
beta_c_pr[1,87]	0.493	0.0083	0.273	0.0578	0.485	0.956	1078.0	0.449	1.0
beta_c_pr[1,88]	-0.823	0.00933	0.197	-1.14	-0.823	-0.498	444.0	0.185	1.01
beta_c_pr[1,89]	-0.928	0.0105	0.195	-1.24	-0.929	-0.609	341.0	0.142	1.01
beta_c_pr[1,90]	0.508	0.00703	0.261	0.0879	0.502	0.946	1381.0	0.575	1.0
beta_c_pr[1,91]	-0.0351	0.00757	0.211	-0.366	-0.042	0.32	775.0	0.323	1.0
beta_c_pr[1,92]	-1.88	0.0128	0.223	-2.26	-1.88	-1.53	303.0	0.126	1.02
beta_c_pr[2,1]	0.858	0.0133	0.733	-0.335	0.85	2.08	3025.0	1.26	1.0
beta_c_pr[2,2]	-0.157	0.0112	0.555	-1.05	-0.163	0.771	2464.0	1.03	1.0
beta_c_pr[2,3]	0.754	0.0111	0.693	-0.376	0.742	1.91	3921.0	1.63	0.999
beta_c_pr[2,4]	-0.917	0.0118	0.614	-1.91	-0.927	0.115	2718.0	1.13	1.0
beta_c_pr[2,5]	0.281	0.0119	0.683	-0.801	0.261	1.42	3310.0	1.38	1.0
beta_c_pr[2,6]	1.28	0.0123	0.6	0.357	1.24	2.29	2364.0	0.983	1.0
beta_c_pr[2,7]	-0.0482	0.0106	0.587	-1.01	-0.0685	0.924	3063.0	1.27	1.0
beta_c_pr[2,8]	0.886	0.00961	0.545	0.0214	0.867	1.81	3212.0	1.34	0.999
beta_c_pr[2,9]	0.14	0.00889	0.457	-0.614	0.14	0.882	2639.0	1.1	1.0
beta_c_pr[2,10]	0.959	0.0119	0.671	-0.127	0.942	2.07	3163.0	1.32	1.0
beta_c_pr[2,11]	0.317	0.00892	0.459	-0.408	0.307	1.09	2644.0	1.1	1.0
beta_c_pr[2,12]	0.489	0.0113	0.59	-0.45	0.483	1.48	2728.0	1.14	1.0
beta_c_pr[2,13]	0.927	0.0132	0.765	-0.307	0.919	2.21	3362.0	1.4	1.0
beta_c_pr[2,14]	-0.692	0.0104	0.609	-1.66	-0.703	0.338	3396.0	1.41	1.0
beta_c_pr[2,15]	0.891	0.0134	0.809	-0.436	0.874	2.23	3671.0	1.53	1.0
beta_c_pr[2,16]	0.0394	0.00893	0.545	-0.819	0.0336	0.929	3724.0	1.55	1.0
beta_c_pr[2,17]	-0.537	0.0101	0.557	-1.44	-0.547	0.395	3039.0	1.26	1.0
beta_c_pr[2,18]	0.389	0.0129	0.801	-0.926	0.365	1.72	3881.0	1.61	1.0
beta_c_pr[2,19]	-0.352	0.00999	0.645	-1.39	-0.347	0.728	4163.0	1.73	1.0
beta_c_pr[2,20]	0.85	0.00945	0.54	-0.0162	0.845	1.75	3266.0	1.36	1.0
beta_c_pr[2,21]	-1.3	0.013	0.696	-2.41	-1.32	-0.146	2850.0	1.19	1.0
beta_c_pr[2,22]	0.647	0.0103	0.551	-0.243	0.633	1.57	2858.0	1.19	1.0
beta_c_pr[2,23]	-0.348	0.0118	0.651	-1.4	-0.37	0.764	3027.0	1.26	1.0
beta_c_pr[2,24]	0.611	0.0128	0.778	-0.668	0.614	1.88	3682.0	1.53	1.0
beta_c_pr[2,25]	-1.15	0.0103	0.591	-2.1	-1.15	-0.168	3280.0	1.36	1.0
beta_c_pr[2,26]	-0.184	0.0138	0.693	-1.28	-0.195	0.994	2525.0	1.05	1.0
beta_c_pr[2,27]	-0.205	0.0106	0.422	-0.924	-0.196	0.477	1577.0	0.656	1.0
beta_c_pr[2,28]	-1.07	0.00922	0.504	-1.9	-1.07	-0.266	2982.0	1.24	1.0
beta_c_pr[2,29]	0.962	0.0111	0.61	-0.00849	0.948	1.97	2990.0	1.24	1.0
beta_c_pr[2,30]	-1.64	0.00932	0.477	-2.42	-1.63	-0.875	2624.0	1.09	1.0
beta_c_pr[2,31]	0.376	0.011	0.644	-0.678	0.356	1.47	3425.0	1.42	1.0
beta_c_pr[2,32]	-0.886	0.011	0.522	-1.76	-0.885	-0.0201	2251.0	0.936	1.0
beta_c_pr[2,33]	0.836	0.00943	0.473	0.0701	0.819	1.63	2513.0	1.05	1.0
beta_c_pr[2,34]	-0.835	0.00949	0.562	-1.73	-0.839	0.115	3503.0	1.46	1.0
beta_c_pr[2,35]	0.869	0.0103	0.474	0.0928	0.871	1.67	2120.0	0.882	1.0
beta_c_pr[2,36]	0.876	0.0129	0.745	-0.318	0.862	2.12	3332.0	1.39	1.0
beta_c_pr[2,37]	0.528	0.0122	0.674	-0.53	0.517	1.66	3050.0	1.27	1.0
beta_c_pr[2,38]	0.844	0.0114	0.684	-0.291	0.834	2.01	3609.0	1.5	0.999
beta_c_pr[2,39]	-0.787	0.0102	0.633	-1.82	-0.786	0.268	3868.0	1.61	1.0
beta_c_pr[2,40]	-0.671	0.0094	0.518	-1.53	-0.678	0.194	3045.0	1.27	1.0
beta_c_pr[2,41]	-0.771	0.0097	0.564	-1.68	-0.773	0.156	3384.0	1.41	1.0
beta_c_pr[2,42]	-0.618	0.0105	0.585	-1.57	-0.635	0.344	3134.0	1.3	1.0
beta_c_pr[2,43]	0.835	0.0121	0.523	0.00901	0.817	1.72	1866.0	0.776	1.0
beta_c_pr[2,44]	-0.814	0.0103	0.466	-1.58	-0.81	-0.0473	2059.0	0.856	1.0
beta_c_pr[2,45]	-0.723	0.0102	0.418	-1.43	-0.725	-0.0502	1689.0	0.703	1.0
beta_c_pr[2,46]	-0.29	0.012	0.692	-1.42	-0.286	0.878	3302.0	1.37	1.0
beta_c_pr[2,47]	0.413	0.012	0.711	-0.71	0.401	1.58	3489.0	1.45	1.0
beta_c_pr[2,48]	-0.551	0.0108	0.52	-1.4	-0.551	0.309	2312.0	0.962	0.999
beta_c_pr[2,49]	1.86	0.0115	0.511	1.02	1.85	2.7	1966.0	0.818	1.0
beta_c_pr[2,50]	1.18	0.0108	0.504	0.359	1.17	2.02	2197.0	0.914	1.0
beta_c_pr[2,51]	0.399	0.0121	0.73	-0.801	0.392	1.63	3665.0	1.52	0.999
beta_c_pr[2,52]	0.859	0.0111	0.564	-0.0271	0.843	1.82	2588.0	1.08	1.0
beta_c_pr[2,53]	0.344	0.0137	0.797	-0.953	0.34	1.65	3370.0	1.4	1.0
beta_c_pr[2,54]	0.729	0.0127	0.783	-0.522	0.719	2.05	3817.0	1.59	0.999
beta_c_pr[2,55]	-0.304	0.00899	0.501	-1.12	-0.308	0.543	3103.0	1.29	1.0
beta_c_pr[2,56]	-0.0617	0.0112	0.657	-1.13	-0.0696	1.03	3424.0	1.42	1.0
beta_c_pr[2,57]	0.0552	0.00987	0.542	-0.83	0.0514	0.955	3008.0	1.25	1.0
beta_c_pr[2,58]	0.662	0.0131	0.746	-0.52	0.639	1.95	3248.0	1.35	1.0
beta_c_pr[2,59]	-0.0849	0.00858	0.471	-0.848	-0.1	0.709	3013.0	1.25	1.0
beta_c_pr[2,60]	0.411	0.0131	0.556	-0.493	0.413	1.34	1793.0	0.746	1.0
beta_c_pr[2,61]	-0.983	0.00982	0.567	-1.92	-0.982	-0.0566	3327.0	1.38	1.0
beta_c_pr[2,62]	0.569	0.00957	0.544	-0.303	0.557	1.47	3232.0	1.34	1.0
beta_c_pr[2,63]	0.435	0.0123	0.714	-0.698	0.418	1.63	3346.0	1.39	1.0
beta_c_pr[2,64]	-0.153	0.00907	0.53	-1.01	-0.153	0.716	3420.0	1.42	1.0
beta_c_pr[2,65]	0.307	0.0132	0.847	-1.09	0.296	1.72	4111.0	1.71	1.0
beta_c_pr[2,66]	0.199	0.0122	0.772	-1.04	0.198	1.49	3976.0	1.65	0.999
