name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	1.83	0.00559	0.114	1.65	1.83	2.02	419.0	0.547	1.01
beta_mu[1,2]	2.45	0.00528	0.119	2.25	2.45	2.64	507.0	0.662	1.01
beta_mu[2,1]	-0.763	0.00348	0.139	-0.99	-0.766	-0.534	1589.0	2.08	1.0
beta_mu[2,2]	-0.341	0.00419	0.146	-0.584	-0.34	-0.0999	1223.0	1.6	1.0
beta_mu[3,1]	0.241	0.00249	0.115	0.0511	0.241	0.428	2122.0	2.77	1.0
beta_mu[3,2]	0.177	0.00292	0.128	-0.0347	0.177	0.388	1932.0	2.52	1.0
beta_mu[4,1]	2.42	0.00499	0.226	2.06	2.42	2.8	2054.0	2.68	1.0
beta_mu[4,2]	1.84	0.00613	0.248	1.44	1.84	2.27	1638.0	2.14	1.0
alpha[1]	-0.00188	0.00106	0.0436	-0.0742	-0.00163	0.069	1697.0	2.22	1.0
beta_c_pr[1,1]	1.15	0.00636	0.353	0.591	1.13	1.76	3083.0	4.03	1.0
beta_c_pr[1,2]	-1.64	0.00765	0.216	-2.0	-1.64	-1.3	801.0	1.05	1.0
beta_c_pr[1,3]	-0.667	0.00653	0.218	-1.02	-0.67	-0.312	1117.0	1.46	1.0
beta_c_pr[1,4]	0.717	0.00598	0.326	0.206	0.704	1.27	2963.0	3.87	1.0
beta_c_pr[1,5]	0.117	0.00589	0.242	-0.276	0.112	0.52	1694.0	2.21	1.0
beta_c_pr[1,6]	0.502	0.00612	0.291	0.0367	0.49	0.986	2259.0	2.95	1.0
beta_c_pr[1,7]	0.0438	0.00549	0.258	-0.371	0.0384	0.475	2207.0	2.88	1.0
beta_c_pr[1,8]	0.777	0.0065	0.324	0.264	0.766	1.33	2487.0	3.25	1.0
beta_c_pr[1,9]	-1.05	0.007	0.237	-1.45	-1.04	-0.653	1147.0	1.5	1.0
beta_c_pr[1,10]	0.439	0.00687	0.284	-0.00461	0.426	0.935	1707.0	2.23	1.0
beta_c_pr[1,11]	-0.434	0.00606	0.237	-0.82	-0.433	-0.0484	1526.0	1.99	1.0
beta_c_pr[1,12]	-0.754	0.00638	0.212	-1.1	-0.755	-0.413	1103.0	1.44	1.0
beta_c_pr[1,13]	0.271	0.00583	0.292	-0.186	0.262	0.776	2513.0	3.28	1.0
beta_c_pr[1,14]	-1.4	0.00803	0.245	-1.8	-1.39	-1.01	929.0	1.21	1.0
beta_c_pr[1,15]	-0.397	0.00593	0.232	-0.769	-0.4	-0.0122	1527.0	1.99	1.0
beta_c_pr[1,16]	1.15	0.00687	0.371	0.59	1.14	1.79	2913.0	3.8	1.0
beta_c_pr[1,17]	0.429	0.00579	0.271	0.00814	0.421	0.89	2188.0	2.86	1.0
beta_c_pr[1,18]	1.33	0.00754	0.394	0.724	1.31	2.03	2729.0	3.56	1.0
beta_c_pr[1,19]	-0.401	0.00606	0.247	-0.802	-0.403	0.0063	1661.0	2.17	1.0
beta_c_pr[1,20]	-0.1	0.00639	0.237	-0.48	-0.107	0.293	1380.0	1.8	1.0
beta_c_pr[1,21]	1.68	0.00722	0.408	1.04	1.67	2.38	3197.0	4.18	1.0
beta_c_pr[1,22]	0.481	0.00571	0.282	0.0405	0.466	0.963	2448.0	3.2	1.0
beta_c_pr[1,23]	-1.29	0.00754	0.25	-1.71	-1.29	-0.871	1103.0	1.44	1.0
beta_c_pr[1,24]	0.537	0.00607	0.279	0.0875	0.527	1.01	2116.0	2.76	1.0
beta_c_pr[1,25]	-0.491	0.00609	0.23	-0.864	-0.492	-0.113	1424.0	1.86	1.0
beta_c_pr[1,26]	0.955	0.00649	0.328	0.441	0.939	1.53	2553.0	3.33	1.0
beta_c_pr[1,27]	-1.76	0.00839	0.214	-2.12	-1.76	-1.41	652.0	0.852	1.01
beta_c_pr[1,28]	1.09	0.00728	0.359	0.547	1.08	1.7	2424.0	3.17	1.0
beta_c_pr[1,29]	0.419	0.00597	0.263	-0.00347	0.41	0.867	1940.0	2.53	1.0
beta_c_pr[1,30]	0.593	0.00585	0.287	0.149	0.583	1.08	2403.0	3.14	1.0
beta_c_pr[1,31]	-1.65	0.00798	0.223	-2.02	-1.65	-1.29	779.0	1.02	1.0
beta_c_pr[1,32]	-0.231	0.00553	0.225	-0.603	-0.237	0.14	1647.0	2.15	1.0
beta_c_pr[1,33]	-0.252	0.00613	0.247	-0.642	-0.258	0.156	1631.0	2.13	1.0
beta_c_pr[1,34]	0.859	0.00668	0.328	0.341	0.847	1.4	2416.0	3.16	1.0
beta_c_pr[1,35]	0.0948	0.00601	0.273	-0.344	0.0857	0.56	2057.0	2.69	1.0
beta_c_pr[1,36]	0.433	0.00579	0.268	-0.000345	0.428	0.883	2139.0	2.79	1.0
beta_c_pr[1,37]	-1.29	0.00739	0.205	-1.63	-1.29	-0.956	767.0	1.0	1.01
beta_c_pr[1,38]	-0.937	0.00667	0.207	-1.27	-0.936	-0.596	965.0	1.26	1.01
