name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[1,60]	0.599	0.0076	0.261	0.181	0.592	1.03	1180.0	0.942	1.0
beta_c_pr[1,61]	-0.824	0.00881	0.18	-1.11	-0.826	-0.532	417.0	0.333	1.0
beta_c_pr[1,62]	0.942	0.00822	0.306	0.458	0.928	1.46	1381.0	1.1	1.0
beta_c_pr[1,63]	-0.95	0.00868	0.187	-1.25	-0.947	-0.65	462.0	0.369	1.0
beta_c_pr[1,64]	-1.3	0.0104	0.247	-1.72	-1.29	-0.896	569.0	0.454	1.0
beta_c_pr[1,65]	0.528	0.00787	0.256	0.129	0.52	0.955	1062.0	0.848	1.0
beta_c_pr[1,66]	-0.607	0.00846	0.19	-0.924	-0.604	-0.299	507.0	0.405	1.0
beta_c_pr[1,67]	1.09	0.00716	0.295	0.62	1.08	1.59	1694.0	1.35	1.0
beta_c_pr[1,68]	-1.18	0.00963	0.201	-1.52	-1.18	-0.86	438.0	0.35	1.0
beta_c_pr[1,69]	1.31	0.00751	0.318	0.803	1.29	1.84	1792.0	1.43	1.0
beta_c_pr[1,70]	1.46	0.00828	0.341	0.905	1.44	2.04	1699.0	1.36	1.0
beta_c_pr[1,71]	-0.372	0.00772	0.185	-0.678	-0.373	-0.0634	576.0	0.46	1.0
beta_c_pr[1,72]	0.0941	0.00772	0.206	-0.233	0.0863	0.448	713.0	0.569	1.0
beta_c_pr[1,73]	0.492	0.00678	0.235	0.115	0.484	0.901	1198.0	0.956	1.0
beta_c_pr[1,74]	0.128	0.00744	0.236	-0.244	0.117	0.525	1004.0	0.802	1.0
beta_c_pr[1,75]	1.36	0.00782	0.319	0.864	1.35	1.9	1668.0	1.33	1.0
beta_c_pr[1,76]	0.393	0.00683	0.241	0.0146	0.386	0.798	1251.0	0.999	1.0
beta_c_pr[1,77]	1.09	0.00734	0.295	0.623	1.07	1.59	1619.0	1.29	1.0
beta_c_pr[1,78]	-1.71	0.0109	0.202	-2.05	-1.7	-1.39	343.0	0.274	1.01
beta_c_pr[1,79]	0.564	0.00715	0.248	0.172	0.56	0.99	1199.0	0.957	1.0
beta_c_pr[1,80]	1.13	0.00771	0.303	0.652	1.11	1.65	1541.0	1.23	1.0
beta_c_pr[1,81]	0.142	0.0071	0.214	-0.204	0.138	0.5	907.0	0.724	1.0
beta_c_pr[1,82]	0.996	0.00781	0.294	0.53	0.982	1.5	1413.0	1.13	1.0
beta_c_pr[1,83]	0.815	0.00742	0.282	0.371	0.807	1.3	1447.0	1.16	1.0
beta_c_pr[1,84]	0.801	0.00734	0.268	0.371	0.791	1.26	1338.0	1.07	1.0
beta_c_pr[1,85]	0.541	0.00795	0.255	0.147	0.534	0.984	1030.0	0.822	1.0
beta_c_pr[1,86]	0.0311	0.00722	0.22	-0.318	0.0225	0.398	931.0	0.744	1.0
beta_c_pr[1,87]	-1.53	0.0105	0.189	-1.84	-1.52	-1.22	322.0	0.257	1.01
beta_c_pr[1,88]	0.0716	0.0074	0.229	-0.299	0.0639	0.461	961.0	0.768	1.0
beta_c_pr[1,89]	-0.058	0.00726	0.226	-0.426	-0.0589	0.304	972.0	0.776	1.0
beta_c_pr[1,90]	-1.34	0.00958	0.19	-1.66	-1.34	-1.04	395.0	0.315	1.0
beta_c_pr[1,91]	0.815	0.00814	0.3	0.341	0.802	1.33	1358.0	1.08	1.0
beta_c_pr[1,92]	-1.12	0.00933	0.184	-1.44	-1.12	-0.826	387.0	0.309	1.0
beta_c_pr[1,93]	0.677	0.00671	0.274	0.248	0.666	1.15	1662.0	1.33	1.0
beta_c_pr[1,94]	0.341	0.00681	0.227	-0.0268	0.339	0.716	1112.0	0.888	1.0
beta_c_pr[2,1]	0.866	0.0116	0.683	-0.206	0.839	2.06	3450.0	2.76	1.0
beta_c_pr[2,2]	-0.837	0.00877	0.388	-1.48	-0.838	-0.197	1958.0	1.56	1.0
beta_c_pr[2,3]	0.616	0.00852	0.422	-0.0717	0.609	1.34	2449.0	1.96	1.0
beta_c_pr[2,4]	0.949	0.0119	0.692	-0.134	0.928	2.15	3400.0	2.72	1.0
beta_c_pr[2,5]	-1.31	0.0103	0.545	-2.23	-1.3	-0.406	2807.0	2.24	0.999
beta_c_pr[2,6]	0.236	0.0101	0.64	-0.789	0.219	1.3	3991.0	3.19	1.0
beta_c_pr[2,7]	0.872	0.00952	0.496	0.0774	0.862	1.71	2714.0	2.17	1.0
beta_c_pr[2,8]	-0.215	0.0087	0.417	-0.897	-0.216	0.466	2295.0	1.83	1.0
beta_c_pr[2,9]	-0.841	0.00959	0.555	-1.76	-0.854	0.0708	3356.0	2.68	1.0
