name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	2.67	0.00693	0.137	2.45	2.66	2.89	389.0	0.569	1.0
beta_mu[1,2]	3.05	0.00722	0.142	2.82	3.05	3.29	386.0	0.564	1.0
beta_mu[2,1]	-0.273	0.00537	0.156	-0.53	-0.277	-0.00984	847.0	1.24	1.0
beta_mu[2,2]	-0.0954	0.00568	0.167	-0.376	-0.0944	0.181	866.0	1.27	1.0
beta_mu[3,1]	0.477	0.00584	0.157	0.224	0.473	0.745	722.0	1.05	1.0
beta_mu[3,2]	0.788	0.00576	0.174	0.505	0.785	1.08	916.0	1.34	1.0
beta_mu[4,1]	1.65	0.00969	0.302	1.15	1.64	2.16	969.0	1.41	1.0
beta_mu[4,2]	0.967	0.00929	0.305	0.465	0.97	1.46	1076.0	1.57	1.01
alpha[1]	0.00394	0.000875	0.0363	-0.0558	0.00418	0.063	1719.0	2.51	1.0
beta_c_pr[1,1]	0.409	0.00611	0.309	-0.0892	0.394	0.932	2559.0	3.74	1.0
beta_c_pr[1,2]	-0.758	0.00747	0.208	-1.1	-0.755	-0.416	773.0	1.13	1.0
beta_c_pr[1,3]	-1.3	0.00843	0.218	-1.66	-1.3	-0.943	668.0	0.976	1.0
beta_c_pr[1,4]	0.404	0.00654	0.311	-0.0895	0.393	0.937	2258.0	3.3	1.0
beta_c_pr[1,5]	1.24	0.00798	0.427	0.579	1.21	1.98	2865.0	4.18	1.0
beta_c_pr[1,6]	0.486	0.00671	0.319	-0.00877	0.468	1.04	2260.0	3.3	1.0
beta_c_pr[1,7]	-0.913	0.00734	0.219	-1.27	-0.915	-0.552	893.0	1.3	1.0
beta_c_pr[1,8]	-0.482	0.00727	0.228	-0.847	-0.486	-0.109	983.0	1.43	1.0
beta_c_pr[1,9]	0.917	0.00687	0.374	0.34	0.893	1.56	2966.0	4.33	1.0
beta_c_pr[1,10]	-1.3	0.00823	0.209	-1.64	-1.3	-0.967	643.0	0.939	1.0
beta_c_pr[1,11]	-0.317	0.00758	0.262	-0.725	-0.325	0.124	1195.0	1.74	1.0
beta_c_pr[1,12]	-0.203	0.00697	0.243	-0.598	-0.208	0.208	1212.0	1.77	1.0
beta_c_pr[1,13]	-0.776	0.00715	0.221	-1.14	-0.774	-0.41	959.0	1.4	1.0
beta_c_pr[1,14]	0.595	0.00684	0.333	0.066	0.584	1.15	2374.0	3.47	1.0
beta_c_pr[1,15]	0.716	0.00639	0.36	0.142	0.706	1.33	3181.0	4.64	1.0
beta_c_pr[1,16]	0.301	0.00681	0.294	-0.156	0.285	0.792	1867.0	2.73	1.0
beta_c_pr[1,17]	0.234	0.00668	0.294	-0.223	0.225	0.733	1939.0	2.83	0.999
beta_c_pr[1,18]	-0.352	0.00683	0.234	-0.736	-0.356	0.0418	1170.0	1.71	1.0
beta_c_pr[1,19]	-0.191	0.00623	0.25	-0.589	-0.193	0.234	1613.0	2.36	1.0
beta_c_pr[1,20]	0.771	0.0068	0.348	0.211	0.761	1.38	2626.0	3.83	1.0
beta_c_pr[1,21]	1.48	0.00788	0.474	0.743	1.46	2.3	3617.0	5.28	1.0
beta_c_pr[1,22]	-0.554	0.00705	0.228	-0.934	-0.554	-0.173	1047.0	1.53	1.0
beta_c_pr[1,23]	1.42	0.00747	0.457	0.714	1.39	2.2	3743.0	5.47	1.0
beta_c_pr[1,24]	-1.0	0.00757	0.207	-1.34	-1.01	-0.66	750.0	1.1	1.0
beta_c_pr[1,25]	0.32	0.00665	0.29	-0.128	0.301	0.826	1895.0	2.77	1.0
beta_c_pr[1,26]	1.14	0.00754	0.419	0.495	1.13	1.88	3089.0	4.51	0.999
beta_c_pr[1,27]	1.47	0.00729	0.458	0.756	1.45	2.25	3946.0	5.76	1.0
beta_c_pr[1,28]	1.1	0.00686	0.405	0.454	1.08	1.81	3495.0	5.1	1.0
beta_c_pr[1,29]	-1.86	0.00959	0.216	-2.22	-1.85	-1.51	507.0	0.74	1.0
beta_c_pr[1,30]	-0.377	0.00679	0.232	-0.753	-0.375	0.0105	1172.0	1.71	1.0
beta_c_pr[1,31]	-0.111	0.00671	0.29	-0.569	-0.119	0.382	1866.0	2.72	1.0
beta_c_pr[1,32]	0.0839	0.00713	0.287	-0.364	0.0727	0.571	1617.0	2.36	1.0
beta_c_pr[1,33]	2.2	0.00889	0.579	1.3	2.17	3.19	4245.0	6.2	1.0
beta_c_pr[1,34]	-0.101	0.00685	0.252	-0.507	-0.103	0.321	1360.0	1.99	1.0
beta_c_pr[1,35]	-0.309	0.00671	0.231	-0.683	-0.313	0.0791	1182.0	1.73	1.0
beta_c_pr[1,36]	-2.03	0.0103	0.224	-2.41	-2.02	-1.67	477.0	0.697	1.0
beta_c_pr[1,37]	0.591	0.00655	0.328	0.0648	0.577	1.15	2510.0	3.66	1.0
beta_c_pr[1,38]	-2.09	0.0105	0.227	-2.47	-2.09	-1.72	472.0	0.689	1.0
beta_c_pr[1,39]	-2.48	0.0119	0.318	-3.01	-2.48	-1.97	714.0	1.04	1.0
beta_c_pr[1,40]	0.176	0.00595	0.275	-0.265	0.17	0.637	2137.0	3.12	1.0
beta_c_pr[1,41]	-1.02	0.00869	0.216	-1.37	-1.01	-0.666	617.0	0.9	1.0
beta_c_pr[1,42]	0.109	0.00672	0.291	-0.35	0.1	0.598	1873.0	2.73	1.0
beta_c_pr[1,43]	0.343	0.00641	0.289	-0.117	0.33	0.828	2034.0	2.97	1.0
beta_c_pr[1,44]	1.64	0.00849	0.488	0.887	1.61	2.47	3300.0	4.82	1.0
beta_c_pr[1,45]	0.882	0.0069	0.362	0.315	0.87	1.49	2753.0	4.02	1.0
beta_c_pr[1,46]	-0.599	0.00742	0.251	-1.0	-0.6	-0.173	1149.0	1.68	1.0
beta_c_pr[1,47]	0.293	0.0072	0.295	-0.171	0.286	0.811	1682.0	2.46	1.0
beta_c_pr[1,48]	-0.573	0.00707	0.212	-0.92	-0.571	-0.222	895.0	1.31	1.0
beta_c_pr[1,49]	-1.31	0.00843	0.21	-1.66	-1.3	-0.974	622.0	0.908	1.0
beta_c_pr[1,50]	0.641	0.00803	0.351	0.0908	0.618	1.24	1906.0	2.78	1.0
beta_c_pr[1,51]	0.93	0.0084	0.383	0.348	0.9	1.59	2078.0	3.03	1.0
beta_c_pr[1,52]	-0.277	0.00628	0.24	-0.657	-0.282	0.125	1458.0	2.13	1.0
beta_c_pr[1,53]	-1.32	0.00814	0.239	-1.72	-1.31	-0.928	865.0	1.26	1.0
beta_c_pr[1,54]	-1.02	0.00793	0.233	-1.4	-1.02	-0.633	865.0	1.26	1.0
beta_c_pr[1,55]	0.213	0.00663	0.281	-0.235	0.204	0.687	1799.0	2.63	1.0
beta_c_pr[1,56]	-0.391	0.0062	0.256	-0.798	-0.399	0.0418	1700.0	2.48	1.0
beta_c_pr[1,57]	0.578	0.00681	0.335	0.0513	0.568	1.15	2426.0	3.54	1.0
beta_c_pr[1,58]	1.18	0.00712	0.417	0.532	1.15	1.89	3431.0	5.01	1.0
beta_c_pr[1,59]	-0.859	0.00798	0.221	-1.22	-0.864	-0.493	770.0	1.12	1.0
beta_c_pr[1,60]	0.812	0.00687	0.358	0.257	0.796	1.43	2710.0	3.96	1.0
beta_c_pr[1,61]	-0.834	0.0075	0.203	-1.17	-0.832	-0.504	733.0	1.07	1.0
beta_c_pr[1,62]	0.934	0.00705	0.39	0.328	0.908	1.6	3051.0	4.46	0.999
beta_c_pr[1,63]	-0.997	0.00769	0.21	-1.35	-0.994	-0.654	747.0	1.09	1.0
beta_c_pr[1,64]	-1.44	0.00863	0.25	-1.86	-1.44	-1.04	840.0	1.23	1.0
beta_c_pr[1,65]	0.751	0.00748	0.361	0.183	0.735	1.38	2337.0	3.41	1.0
beta_c_pr[1,66]	-0.638	0.00735	0.219	-0.99	-0.643	-0.263	884.0	1.29	1.0
beta_c_pr[1,67]	0.402	0.00639	0.308	-0.0851	0.395	0.929	2322.0	3.39	1.0
beta_c_pr[1,68]	-0.891	0.00753	0.201	-1.23	-0.889	-0.565	712.0	1.04	1.0
beta_c_pr[1,69]	0.357	0.00669	0.292	-0.0949	0.344	0.848	1908.0	2.79	1.0
beta_c_pr[1,70]	1.47	0.00796	0.469	0.758	1.44	2.28	3464.0	5.06	1.0
beta_c_pr[1,71]	-0.329	0.00701	0.217	-0.681	-0.33	0.0326	957.0	1.4	1.0
beta_c_pr[1,72]	0.193	0.00694	0.279	-0.248	0.181	0.667	1613.0	2.35	1.0
beta_c_pr[1,73]	-0.0203	0.00704	0.253	-0.418	-0.0252	0.41	1295.0	1.89	1.0
beta_c_pr[1,74]	0.307	0.00694	0.314	-0.188	0.295	0.829	2045.0	2.99	1.0
beta_c_pr[1,75]	1.37	0.00705	0.438	0.725	1.34	2.15	3852.0	5.62	1.0
beta_c_pr[1,76]	0.849	0.00698	0.37	0.278	0.837	1.48	2803.0	4.09	1.0
beta_c_pr[1,77]	0.852	0.00737	0.364	0.288	0.844	1.48	2434.0	3.55	1.0
beta_c_pr[1,78]	-1.75	0.00949	0.211	-2.11	-1.74	-1.41	495.0	0.722	1.01
beta_c_pr[1,79]	-0.325	0.00672	0.229	-0.694	-0.329	0.0578	1164.0	1.7	1.0
beta_c_pr[1,80]	1.39	0.00684	0.441	0.705	1.38	2.15	4166.0	6.08	1.0
beta_c_pr[1,81]	-0.646	0.00711	0.21	-0.987	-0.644	-0.302	872.0	1.27	1.0
beta_c_pr[1,82]	0.226	0.00695	0.307	-0.249	0.212	0.747	1951.0	2.85	1.0
