name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	3.35	0.00587	0.198	3.05	3.35	3.69	1137.0	1.73	1.0
beta_mu[1,2]	3.69	0.00702	0.221	3.34	3.68	4.07	987.0	1.51	1.0
beta_mu[2,1]	0.699	0.00588	0.16	0.436	0.699	0.961	738.0	1.12	1.0
beta_mu[2,2]	1.71	0.00581	0.166	1.44	1.71	1.97	816.0	1.24	1.01
beta_mu[3,1]	1.7	0.00367	0.125	1.5	1.7	1.91	1153.0	1.76	1.0
beta_mu[3,2]	2.22	0.00378	0.133	2.0	2.22	2.44	1242.0	1.89	1.0
beta_mu[4,1]	1.47	0.00388	0.118	1.28	1.47	1.67	923.0	1.41	1.0
beta_mu[4,2]	2.05	0.004	0.125	1.85	2.05	2.25	979.0	1.49	1.0
alpha[1]	-0.00756	0.000941	0.0426	-0.0785	-0.0072	0.0607	2046.0	3.12	1.0
beta_c_pr[1,1]	1.18	0.00916	0.639	0.192	1.16	2.26	4869.0	7.43	0.999
beta_c_pr[1,2]	-1.32	0.00654	0.293	-1.8	-1.31	-0.832	2011.0	3.07	1.0
beta_c_pr[1,3]	-0.489	0.0077	0.403	-1.1	-0.515	0.207	2733.0	4.17	0.999
beta_c_pr[1,4]	1.09	0.0106	0.624	0.1	1.07	2.13	3485.0	5.32	1.0
beta_c_pr[1,5]	-0.902	0.00664	0.347	-1.45	-0.909	-0.312	2727.0	4.16	1.0
beta_c_pr[1,6]	0.417	0.00836	0.513	-0.401	0.393	1.29	3770.0	5.75	1.0
beta_c_pr[1,7]	0.378	0.00914	0.518	-0.405	0.345	1.28	3214.0	4.9	1.0
beta_c_pr[1,8]	0.769	0.00966	0.589	-0.173	0.746	1.79	3719.0	5.67	1.0
beta_c_pr[1,9]	-0.635	0.00716	0.377	-1.22	-0.656	0.0182	2774.0	4.23	1.0
beta_c_pr[1,10]	-0.319	0.00758	0.424	-0.975	-0.344	0.396	3130.0	4.77	1.0
beta_c_pr[1,11]	-0.0991	0.00825	0.449	-0.809	-0.119	0.673	2957.0	4.51	1.0
beta_c_pr[1,12]	-1.14	0.00583	0.304	-1.64	-1.15	-0.626	2722.0	4.15	1.0
beta_c_pr[1,13]	0.441	0.0093	0.528	-0.395	0.425	1.35	3226.0	4.92	1.0
beta_c_pr[1,14]	-1.08	0.00615	0.332	-1.63	-1.08	-0.523	2924.0	4.46	1.0
beta_c_pr[1,15]	-0.726	0.00711	0.349	-1.27	-0.742	-0.134	2409.0	3.67	1.0
beta_c_pr[1,16]	1.36	0.0102	0.659	0.323	1.33	2.47	4139.0	6.31	0.999
beta_c_pr[1,17]	-0.154	0.0072	0.437	-0.842	-0.17	0.589	3683.0	5.62	1.0
beta_c_pr[1,18]	1.48	0.0117	0.676	0.414	1.45	2.62	3360.0	5.12	1.0
beta_c_pr[1,19]	0.166	0.00857	0.473	-0.58	0.144	0.992	3046.0	4.65	1.0
beta_c_pr[1,20]	-0.327	0.0076	0.408	-0.978	-0.342	0.374	2880.0	4.39	1.0
beta_c_pr[1,21]	1.46	0.0103	0.658	0.412	1.43	2.58	4081.0	6.22	1.0
beta_c_pr[1,22]	0.436	0.0082	0.51	-0.347	0.409	1.31	3872.0	5.91	1.0
beta_c_pr[1,23]	-0.225	0.00798	0.433	-0.911	-0.244	0.514	2943.0	4.49	1.0
beta_c_pr[1,24]	-0.155	0.00748	0.443	-0.842	-0.185	0.616	3508.0	5.35	0.999
beta_c_pr[1,25]	-0.127	0.00758	0.438	-0.807	-0.153	0.614	3335.0	5.09	1.0
beta_c_pr[1,26]	0.85	0.00887	0.568	-0.046	0.821	1.83	4098.0	6.25	1.0
beta_c_pr[1,27]	-1.98	0.00687	0.281	-2.46	-1.98	-1.53	1675.0	2.55	1.0
beta_c_pr[1,28]	1.16	0.00972	0.619	0.182	1.14	2.22	4054.0	6.18	1.0
beta_c_pr[1,29]	-0.561	0.00673	0.381	-1.17	-0.574	0.0853	3202.0	4.88	1.0
beta_c_pr[1,30]	-0.127	0.00762	0.447	-0.828	-0.15	0.622	3431.0	5.23	1.0
beta_c_pr[1,31]	-1.21	0.00619	0.328	-1.74	-1.22	-0.654	2805.0	4.28	1.0
beta_c_pr[1,32]	-0.53	0.00663	0.386	-1.15	-0.542	0.119	3393.0	5.18	1.0
beta_c_pr[1,33]	0.169	0.00931	0.484	-0.58	0.15	1.01	2697.0	4.11	1.0
beta_c_pr[1,34]	1.03	0.00974	0.617	0.0744	1.0	2.12	4014.0	6.12	1.0
beta_c_pr[1,35]	-0.372	0.00731	0.407	-1.02	-0.385	0.324	3106.0	4.74	1.0
beta_c_pr[1,36]	0.184	0.00814	0.468	-0.546	0.161	0.983	3309.0	5.05	1.0
beta_c_pr[1,37]	-2.05	0.00674	0.277	-2.51	-2.05	-1.6	1685.0	2.57	1.0
beta_c_pr[1,38]	-0.645	0.00699	0.367	-1.24	-0.659	-0.0292	2757.0	4.2	1.0
beta_c_pr[1,39]	-1.31	0.00553	0.298	-1.79	-1.31	-0.823	2912.0	4.44	1.0
beta_c_pr[1,40]	-0.168	0.00754	0.438	-0.855	-0.191	0.578	3374.0	5.15	0.999
beta_c_pr[1,41]	-1.25	0.00698	0.31	-1.76	-1.25	-0.752	1969.0	3.0	1.0
beta_c_pr[1,42]	1.36	0.0104	0.667	0.314	1.34	2.48	4097.0	6.25	1.0
beta_c_pr[1,43]	0.259	0.00801	0.499	-0.508	0.234	1.11	3878.0	5.91	1.0
beta_c_pr[1,44]	-1.59	0.00714	0.285	-2.07	-1.59	-1.14	1596.0	2.43	1.0
beta_c_pr[1,45]	0.296	0.00885	0.492	-0.469	0.275	1.14	3094.0	4.72	1.0
beta_c_pr[1,46]	0.612	0.0101	0.575	-0.281	0.588	1.61	3266.0	4.98	1.0
beta_c_pr[1,47]	-0.342	0.0084	0.416	-0.99	-0.358	0.362	2451.0	3.74	1.0
beta_c_pr[1,48]	-0.236	0.00748	0.421	-0.877	-0.261	0.495	3162.0	4.82	1.0
beta_c_pr[1,49]	0.981	0.0118	0.617	0.0271	0.947	2.04	2741.0	4.18	1.0
beta_c_pr[1,50]	-0.847	0.00717	0.339	-1.39	-0.854	-0.282	2237.0	3.41	1.0
beta_c_pr[1,51]	0.346	0.00952	0.529	-0.449	0.309	1.28	3087.0	4.71	1.0
beta_c_pr[1,52]	0.0888	0.0081	0.482	-0.672	0.0703	0.923	3550.0	5.41	0.999
beta_c_pr[1,53]	-1.29	0.00829	0.363	-1.86	-1.29	-0.674	1912.0	2.92	1.0
beta_c_pr[1,54]	-1.04	0.00644	0.323	-1.56	-1.04	-0.507	2511.0	3.83	1.0
beta_c_pr[1,55]	0.38	0.00885	0.509	-0.407	0.356	1.27	3305.0	5.04	1.0
beta_c_pr[1,56]	0.553	0.00867	0.543	-0.3	0.523	1.5	3927.0	5.99	1.0
beta_c_pr[1,57]	-1.57	0.00641	0.282	-2.04	-1.56	-1.11	1938.0	2.96	1.0
beta_c_pr[1,58]	0.81	0.0105	0.594	-0.114	0.76	1.82	3183.0	4.85	1.0
beta_c_pr[1,59]	-0.0975	0.00813	0.441	-0.791	-0.109	0.657	2941.0	4.48	1.0
beta_c_pr[1,60]	0.141	0.00893	0.48	-0.585	0.109	0.972	2893.0	4.41	1.0
beta_c_pr[1,61]	0.787	0.00975	0.571	-0.0763	0.756	1.77	3423.0	5.22	1.0
beta_c_pr[1,62]	-0.697	0.00649	0.345	-1.24	-0.706	-0.126	2826.0	4.31	1.0
beta_c_pr[1,63]	1.3	0.0098	0.637	0.272	1.29	2.38	4227.0	6.45	1.0
beta_c_pr[1,64]	1.1	0.00945	0.618	0.158	1.07	2.16	4280.0	6.53	1.0
beta_c_pr[1,65]	-0.0589	0.00861	0.452	-0.76	-0.08	0.718	2761.0	4.21	1.0
beta_c_pr[1,66]	0.374	0.00841	0.505	-0.395	0.349	1.25	3609.0	5.5	1.0
beta_c_pr[1,67]	-0.362	0.00799	0.41	-1.0	-0.38	0.311	2629.0	4.01	1.0
beta_c_pr[1,68]	1.1	0.01	0.608	0.138	1.06	2.15	3675.0	5.6	1.0
beta_c_pr[1,69]	-0.576	0.00724	0.381	-1.17	-0.588	0.0724	2774.0	4.23	1.0
beta_c_pr[1,70]	0.571	0.012	0.594	-0.33	0.537	1.62	2452.0	3.74	0.999
beta_c_pr[1,71]	0.381	0.00897	0.508	-0.412	0.361	1.26	3205.0	4.89	1.0
beta_c_pr[1,72]	-0.25	0.00817	0.425	-0.906	-0.274	0.454	2703.0	4.12	1.0
beta_c_pr[1,73]	1.39	0.0113	0.669	0.354	1.36	2.52	3522.0	5.37	1.0
beta_c_pr[1,74]	-0.152	0.00985	0.469	-0.87	-0.181	0.663	2271.0	3.46	1.0
beta_c_pr[1,75]	1.73	0.0108	0.727	0.554	1.71	2.96	4557.0	6.95	1.0
beta_c_pr[1,76]	1.12	0.00986	0.622	0.133	1.09	2.19	3980.0	6.07	1.0
beta_c_pr[1,77]	-0.806	0.00726	0.358	-1.37	-0.824	-0.178	2441.0	3.72	1.0
beta_c_pr[1,78]	-0.498	0.00679	0.389	-1.11	-0.512	0.168	3273.0	4.99	1.0
beta_c_pr[1,79]	0.598	0.00928	0.555	-0.242	0.569	1.6	3574.0	5.45	1.0
beta_c_pr[1,80]	0.308	0.00959	0.504	-0.463	0.28	1.19	2760.0	4.21	1.0
beta_c_pr[1,81]	0.181	0.00877	0.496	-0.579	0.152	1.04	3201.0	4.88	1.0
beta_c_pr[1,82]	-1.31	0.00604	0.298	-1.8	-1.32	-0.814	2432.0	3.71	1.0
beta_c_pr[1,83]	0.746	0.00894	0.566	-0.146	0.722	1.71	4001.0	6.1	1.0
beta_c_pr[1,84]	-1.23	0.00643	0.299	-1.71	-1.22	-0.73	2161.0	3.3	1.0
beta_c_pr[1,85]	1.34	0.00978	0.661	0.327	1.32	2.45	4563.0	6.96	1.0
beta_c_pr[1,86]	-0.0679	0.00819	0.46	-0.783	-0.0899	0.726	3148.0	4.8	1.0
beta_c_pr[1,87]	1.07	0.00961	0.605	0.141	1.05	2.1	3962.0	6.04	1.0
beta_c_pr[1,88]	1.32	0.00995	0.65	0.294	1.29	2.44	4271.0	6.51	1.0
beta_c_pr[1,89]	0.704	0.0101	0.559	-0.159	0.675	1.66	3095.0	4.72	1.0
beta_c_pr[1,90]	1.04	0.0101	0.607	0.102	1.01	2.08	3651.0	5.57	1.0
beta_c_pr[1,91]	0.961	0.0104	0.614	-0.00835	0.939	2.01	3503.0	5.34	1.0
beta_c_pr[1,92]	0.232	0.00869	0.482	-0.528	0.208	1.07	3075.0	4.69	0.999
beta_c_pr[1,93]	0.128	0.00958	0.471	-0.603	0.0951	0.934	2419.0	3.69	1.0
beta_c_pr[1,94]	-0.785	0.00723	0.348	-1.34	-0.805	-0.194	2317.0	3.53	1.0
beta_c_pr[1,95]	0.671	0.00953	0.564	-0.201	0.644	1.64	3497.0	5.33	1.0
beta_c_pr[1,96]	-0.0328	0.00934	0.473	-0.765	-0.0586	0.777	2570.0	3.92	1.0
beta_c_pr[1,97]	-1.3	0.0068	0.304	-1.8	-1.3	-0.787	1993.0	3.04	1.0
beta_c_pr[1,98]	0.722	0.00992	0.577	-0.181	0.698	1.7	3388.0	5.17	1.0
beta_c_pr[1,99]	-1.01	0.00737	0.353	-1.57	-1.03	-0.416	2301.0	3.51	1.0
beta_c_pr[1,100]	-0.564	0.00719	0.371	-1.16	-0.576	0.0634	2669.0	4.07	1.0
beta_c_pr[1,101]	0.656	0.00918	0.563	-0.206	0.625	1.64	3764.0	5.74	1.0
beta_c_pr[1,102]	-1.09	0.00609	0.32	-1.6	-1.1	-0.552	2757.0	4.21	1.0
beta_c_pr[1,103]	-0.464	0.00695	0.385	-1.06	-0.476	0.205	3080.0	4.7	1.0
beta_c_pr[2,1]	0.342	0.00929	0.461	-0.411	0.341	1.1	2467.0	3.76	1.0
beta_c_pr[2,2]	-0.734	0.00823	0.302	-1.22	-0.741	-0.231	1344.0	2.05	1.0
beta_c_pr[2,3]	-0.0921	0.00622	0.302	-0.582	-0.0995	0.405	2355.0	3.59	1.0
beta_c_pr[2,4]	-0.433	0.00764	0.408	-1.11	-0.42	0.232	2850.0	4.35	1.0
beta_c_pr[2,5]	1.01	0.00765	0.369	0.417	0.988	1.64	2329.0	3.55	1.0
beta_c_pr[2,6]	0.608	0.00681	0.401	-0.048	0.605	1.27	3463.0	5.28	1.0
beta_c_pr[2,7]	-0.346	0.00626	0.336	-0.903	-0.348	0.204	2881.0	4.39	1.0
beta_c_pr[2,8]	-0.161	0.00814	0.417	-0.864	-0.15	0.503	2632.0	4.01	1.0
beta_c_pr[2,9]	-0.648	0.00741	0.37	-1.26	-0.646	-0.0449	2502.0	3.82	1.0
beta_c_pr[2,10]	1.14	0.00834	0.429	0.477	1.12	1.87	2645.0	4.03	1.0
beta_c_pr[2,11]	-0.143	0.00604	0.334	-0.689	-0.143	0.418	3066.0	4.68	1.0
beta_c_pr[2,12]	-0.574	0.00697	0.293	-1.06	-0.574	-0.104	1770.0	2.7	1.0
beta_c_pr[2,13]	0.145	0.00733	0.403	-0.51	0.142	0.808	3020.0	4.61	1.0
beta_c_pr[2,14]	-1.11	0.00754	0.332	-1.65	-1.11	-0.572	1938.0	2.96	1.0
beta_c_pr[2,15]	0.388	0.00756	0.339	-0.133	0.374	0.972	2004.0	3.06	1.0
beta_c_pr[2,16]	-0.183	0.00909	0.433	-0.931	-0.171	0.498	2266.0	3.46	1.0
beta_c_pr[2,17]	1.4	0.00784	0.462	0.669	1.38	2.17	3472.0	5.3	1.0
beta_c_pr[2,18]	-0.154	0.0102	0.45	-0.927	-0.134	0.544	1963.0	2.99	1.0
beta_c_pr[2,19]	-0.545	0.00604	0.341	-1.11	-0.547	0.00481	3184.0	4.86	1.0
beta_c_pr[2,20]	0.471	0.00592	0.34	-0.0737	0.454	1.04	3312.0	5.05	1.0
beta_c_pr[2,21]	0.832	0.00985	0.523	-0.0306	0.814	1.71	2820.0	4.3	1.0
beta_c_pr[2,22]	0.523	0.00667	0.395	-0.129	0.527	1.17	3507.0	5.35	1.0
beta_c_pr[2,23]	-2.15	0.00772	0.365	-2.77	-2.14	-1.58	2242.0	3.42	1.0
beta_c_pr[2,24]	0.651	0.0061	0.375	0.0531	0.64	1.29	3789.0	5.78	1.0
beta_c_pr[2,25]	-0.123	0.00551	0.314	-0.633	-0.127	0.389	3238.0	4.94	1.0
beta_c_pr[2,26]	0.925	0.00826	0.481	0.143	0.909	1.75	3387.0	5.17	0.999
beta_c_pr[2,27]	-0.411	0.0106	0.349	-0.978	-0.414	0.17	1079.0	1.65	1.0
beta_c_pr[2,28]	0.316	0.00878	0.487	-0.473	0.307	1.13	3074.0	4.69	1.0
beta_c_pr[2,29]	1.16	0.00741	0.401	0.531	1.15	1.85	2933.0	4.47	1.0
beta_c_pr[2,30]	0.856	0.00641	0.39	0.234	0.846	1.51	3698.0	5.64	1.0
beta_c_pr[2,31]	-0.94	0.00777	0.303	-1.44	-0.932	-0.453	1525.0	2.33	1.0
beta_c_pr[2,32]	0.187	0.00646	0.312	-0.319	0.179	0.722	2340.0	3.57	1.0
beta_c_pr[2,33]	-0.131	0.0069	0.346	-0.714	-0.131	0.437	2512.0	3.83	1.0
beta_c_pr[2,34]	0.0964	0.00778	0.43	-0.621	0.106	0.795	3055.0	4.66	1.0
beta_c_pr[2,35]	0.275	0.00709	0.368	-0.323	0.278	0.89	2692.0	4.11	1.0
beta_c_pr[2,36]	0.524	0.00616	0.366	-0.0672	0.518	1.13	3537.0	5.39	1.0
beta_c_pr[2,37]	0.808	0.0121	0.374	0.214	0.798	1.43	954.0	1.46	1.0
beta_c_pr[2,38]	-0.276	0.00628	0.292	-0.751	-0.275	0.209	2163.0	3.3	1.0
beta_c_pr[2,39]	-0.218	0.00814	0.304	-0.696	-0.228	0.311	1389.0	2.12	1.0
beta_c_pr[2,40]	-2.36	0.0079	0.396	-3.04	-2.35	-1.73	2509.0	3.83	1.0
beta_c_pr[2,41]	-0.243	0.0079	0.299	-0.719	-0.254	0.268	1428.0	2.18	1.0
beta_c_pr[2,42]	0.014	0.00939	0.461	-0.774	0.0313	0.74	2409.0	3.67	1.0
beta_c_pr[2,43]	0.167	0.00713	0.384	-0.452	0.159	0.796	2896.0	4.42	1.0
beta_c_pr[2,44]	0.0792	0.00922	0.32	-0.433	0.0706	0.633	1200.0	1.83	1.0
beta_c_pr[2,45]	-0.419	0.00605	0.351	-0.987	-0.418	0.159	3368.0	5.14	1.0
beta_c_pr[2,46]	1.85	0.00892	0.577	0.946	1.82	2.85	4187.0	6.39	1.0
beta_c_pr[2,47]	-0.221	0.00644	0.316	-0.737	-0.221	0.298	2414.0	3.68	1.0
beta_c_pr[2,48]	0.382	0.00609	0.35	-0.183	0.377	0.968	3297.0	5.03	1.0
beta_c_pr[2,49]	-1.81	0.00835	0.428	-2.53	-1.8	-1.14	2632.0	4.01	1.0
beta_c_pr[2,50]	-0.701	0.00675	0.29	-1.18	-0.702	-0.23	1843.0	2.81	1.0
beta_c_pr[2,51]	-0.581	0.00657	0.333	-1.16	-0.574	-0.0442	2573.0	3.92	1.0
beta_c_pr[2,52]	1.12	0.00738	0.451	0.404	1.12	1.88	3727.0	5.68	1.0
beta_c_pr[2,53]	-0.462	0.00865	0.309	-0.952	-0.471	0.0492	1273.0	1.94	1.0
beta_c_pr[2,54]	-0.667	0.00723	0.327	-1.22	-0.66	-0.132	2042.0	3.11	1.0
beta_c_pr[2,55]	1.02	0.0085	0.464	0.305	0.994	1.83	2981.0	4.55	1.0
beta_c_pr[2,56]	0.709	0.00716	0.435	0.0145	0.702	1.43	3699.0	5.64	1.0
beta_c_pr[2,57]	-0.577	0.00902	0.308	-1.07	-0.583	-0.0607	1165.0	1.78	1.0
beta_c_pr[2,58]	-0.0205	0.00746	0.405	-0.692	-0.014	0.65	2941.0	4.49	1.0
