name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	2.02	0.00625	0.117	1.83	2.02	2.21	351.0	0.249	1.01
beta_mu[1,2]	2.88	0.00634	0.119	2.68	2.88	3.07	353.0	0.25	1.01
beta_mu[2,1]	-0.61	0.00272	0.0958	-0.769	-0.611	-0.449	1239.0	0.878	1.0
beta_mu[2,2]	-0.265	0.00265	0.108	-0.445	-0.266	-0.0862	1670.0	1.18	1.0
beta_mu[3,1]	0.235	0.00234	0.0934	0.0784	0.236	0.385	1597.0	1.13	1.0
beta_mu[3,2]	0.475	0.00264	0.117	0.283	0.474	0.666	1953.0	1.38	1.0
beta_mu[4,1]	2.08	0.00434	0.177	1.79	2.07	2.37	1656.0	1.17	1.0
beta_mu[4,2]	0.973	0.00471	0.2	0.644	0.974	1.31	1806.0	1.28	1.0
alpha[1]	0.0202	0.000597	0.0265	-0.0228	0.0201	0.0638	1972.0	1.4	1.0
beta_c_pr[1,1]	0.821	0.00729	0.288	0.365	0.809	1.31	1560.0	1.11	1.0
beta_c_pr[1,2]	-0.4	0.00773	0.249	-0.798	-0.405	0.0326	1036.0	0.734	1.0
beta_c_pr[1,3]	0.738	0.00844	0.287	0.289	0.725	1.23	1158.0	0.82	1.0
beta_c_pr[1,4]	0.574	0.00742	0.276	0.145	0.559	1.06	1378.0	0.977	1.0
beta_c_pr[1,5]	0.698	0.00728	0.281	0.264	0.682	1.18	1486.0	1.05	1.0
beta_c_pr[1,6]	-0.448	0.0075	0.21	-0.79	-0.451	-0.106	787.0	0.557	1.0
beta_c_pr[1,7]	-0.181	0.00745	0.243	-0.577	-0.188	0.23	1066.0	0.755	1.0
beta_c_pr[1,8]	-0.75	0.00809	0.201	-1.07	-0.751	-0.419	618.0	0.438	1.0
beta_c_pr[1,9]	-1.23	0.00863	0.199	-1.55	-1.22	-0.896	531.0	0.376	1.0
beta_c_pr[1,10]	0.557	0.00715	0.281	0.114	0.544	1.03	1549.0	1.1	1.0
beta_c_pr[1,11]	-1.33	0.00849	0.204	-1.68	-1.33	-1.01	579.0	0.41	1.0
beta_c_pr[1,12]	0.089	0.00742	0.248	-0.299	0.0779	0.509	1115.0	0.79	1.0
beta_c_pr[1,13]	1.2	0.00775	0.328	0.688	1.19	1.77	1788.0	1.27	1.0
beta_c_pr[1,14]	0.634	0.00698	0.268	0.214	0.623	1.09	1469.0	1.04	1.0
beta_c_pr[1,15]	1.42	0.00794	0.357	0.86	1.41	2.04	2023.0	1.43	1.0
beta_c_pr[1,16]	-0.315	0.00709	0.218	-0.67	-0.321	0.0482	948.0	0.672	1.0
beta_c_pr[1,17]	-0.0183	0.00688	0.219	-0.379	-0.0166	0.349	1011.0	0.717	1.0
beta_c_pr[1,18]	1.53	0.00758	0.351	0.968	1.52	2.13	2149.0	1.52	1.0
beta_c_pr[1,19]	0.505	0.00666	0.259	0.0878	0.496	0.944	1518.0	1.08	1.0
beta_c_pr[1,20]	-0.904	0.00799	0.212	-1.25	-0.905	-0.562	705.0	0.5	1.0
beta_c_pr[1,21]	1.02	0.00774	0.313	0.523	1.02	1.56	1635.0	1.16	1.0
beta_c_pr[1,22]	-0.417	0.00739	0.214	-0.769	-0.416	-0.0662	835.0	0.592	1.0
beta_c_pr[1,23]	0.456	0.00724	0.244	0.0659	0.449	0.869	1132.0	0.802	1.0
beta_c_pr[1,24]	1.39	0.00798	0.346	0.853	1.38	1.99	1876.0	1.33	1.0
beta_c_pr[1,25]	0.396	0.00677	0.252	-0.00279	0.386	0.823	1385.0	0.981	1.0
beta_c_pr[1,26]	0.998	0.00744	0.307	0.51	0.989	1.54	1698.0	1.2	1.0
beta_c_pr[1,27]	-1.85	0.0101	0.211	-2.22	-1.85	-1.51	437.0	0.309	1.0
beta_c_pr[1,28]	-0.363	0.00677	0.195	-0.68	-0.363	-0.0457	828.0	0.587	1.0
beta_c_pr[1,29]	-0.31	0.0074	0.225	-0.664	-0.314	0.0646	922.0	0.654	1.0
beta_c_pr[1,30]	-0.55	0.00716	0.196	-0.874	-0.548	-0.229	748.0	0.53	1.0
beta_c_pr[1,31]	0.347	0.00712	0.249	-0.0475	0.338	0.764	1222.0	0.866	1.0
beta_c_pr[1,32]	-0.598	0.00759	0.207	-0.938	-0.596	-0.253	746.0	0.528	1.0
beta_c_pr[1,33]	-1.42	0.00892	0.197	-1.74	-1.41	-1.1	488.0	0.346	1.0
beta_c_pr[1,34]	0.0662	0.00828	0.277	-0.36	0.0544	0.541	1117.0	0.791	1.0
beta_c_pr[1,35]	-1.77	0.00996	0.218	-2.14	-1.77	-1.43	479.0	0.34	1.01
beta_c_pr[1,36]	0.946	0.0076	0.305	0.466	0.933	1.47	1614.0	1.14	1.0
beta_c_pr[1,37]	0.588	0.00815	0.289	0.141	0.569	1.08	1261.0	0.894	1.0
beta_c_pr[1,38]	0.512	0.00778	0.285	0.0447	0.507	0.995	1337.0	0.948	1.0
beta_c_pr[1,39]	0.745	0.0069	0.277	0.312	0.732	1.22	1617.0	1.15	1.0
beta_c_pr[1,40]	-0.278	0.00712	0.204	-0.611	-0.28	0.0544	823.0	0.583	1.0
beta_c_pr[1,41]	0.0934	0.00677	0.221	-0.26	0.0878	0.463	1064.0	0.754	1.0
beta_c_pr[1,42]	-0.322	0.00724	0.214	-0.671	-0.322	0.0291	874.0	0.619	1.0
beta_c_pr[1,43]	-1.33	0.00908	0.211	-1.69	-1.33	-0.991	541.0	0.383	1.0
beta_c_pr[1,44]	-1.43	0.00917	0.2	-1.76	-1.43	-1.11	477.0	0.338	1.01
beta_c_pr[1,45]	-1.64	0.00956	0.203	-1.98	-1.64	-1.31	451.0	0.32	1.0
beta_c_pr[1,46]	0.922	0.00734	0.301	0.439	0.915	1.43	1678.0	1.19	1.0
beta_c_pr[1,47]	0.782	0.00705	0.282	0.333	0.77	1.26	1605.0	1.14	1.0
beta_c_pr[1,48]	-0.429	0.00724	0.223	-0.804	-0.433	-0.0636	947.0	0.671	1.0
beta_c_pr[1,49]	-2.04	0.0106	0.231	-2.42	-2.03	-1.66	478.0	0.339	1.01
beta_c_pr[1,50]	-1.18	0.00852	0.203	-1.51	-1.17	-0.855	568.0	0.402	1.0
beta_c_pr[1,51]	0.923	0.00768	0.306	0.443	0.913	1.45	1591.0	1.13	1.0
beta_c_pr[1,52]	-0.282	0.00797	0.24	-0.67	-0.291	0.13	910.0	0.645	1.0
beta_c_pr[1,53]	1.52	0.00759	0.357	0.944	1.51	2.11	2210.0	1.57	1.0
beta_c_pr[1,54]	1.37	0.00816	0.349	0.813	1.35	1.95	1831.0	1.3	1.0
beta_c_pr[1,55]	-0.615	0.00735	0.198	-0.941	-0.609	-0.298	729.0	0.517	1.0
beta_c_pr[1,56]	0.303	0.00675	0.241	-0.098	0.301	0.699	1272.0	0.902	1.0
beta_c_pr[1,57]	-0.334	0.00698	0.214	-0.695	-0.337	0.0132	942.0	0.667	1.0
beta_c_pr[1,58]	0.803	0.00697	0.294	0.337	0.799	1.29	1781.0	1.26	1.0
beta_c_pr[1,59]	-0.501	0.00719	0.2	-0.83	-0.501	-0.171	777.0	0.55	1.0
beta_c_pr[1,60]	-1.37	0.00876	0.217	-1.73	-1.36	-1.02	611.0	0.433	1.01
beta_c_pr[1,61]	-0.022	0.00734	0.219	-0.374	-0.023	0.338	893.0	0.633	1.0
beta_c_pr[1,62]	-0.404	0.00742	0.21	-0.749	-0.403	-0.0601	803.0	0.569	1.0
beta_c_pr[1,63]	1.03	0.00732	0.3	0.551	1.01	1.53	1678.0	1.19	1.0
beta_c_pr[1,64]	-0.881	0.00789	0.211	-1.23	-0.877	-0.537	717.0	0.508	1.0
beta_c_pr[1,65]	2.28	0.00845	0.434	1.6	2.26	3.01	2630.0	1.86	1.0
beta_c_pr[1,66]	1.4	0.00831	0.346	0.854	1.38	2.0	1736.0	1.23	1.0
beta_c_pr[1,67]	0.0428	0.00731	0.236	-0.336	0.0363	0.433	1046.0	0.741	1.0
beta_c_pr[1,68]	0.713	0.00803	0.299	0.245	0.703	1.22	1385.0	0.982	1.0
beta_c_pr[1,69]	0.73	0.00715	0.281	0.279	0.723	1.21	1539.0	1.09	1.0
beta_c_pr[1,70]	-0.0574	0.00693	0.227	-0.416	-0.0612	0.323	1072.0	0.76	1.0
beta_c_pr[1,71]	0.932	0.00752	0.292	0.48	0.919	1.45	1508.0	1.07	1.0
beta_c_pr[1,72]	0.113	0.00708	0.237	-0.266	0.109	0.511	1118.0	0.792	1.0
beta_c_pr[1,73]	1.27	0.00814	0.339	0.733	1.25	1.84	1737.0	1.23	1.0
beta_c_pr[1,74]	-1.91	0.01	0.209	-2.25	-1.9	-1.56	436.0	0.309	1.01
beta_c_pr[1,75]	0.993	0.00734	0.299	0.524	0.984	1.5	1656.0	1.17	1.0
beta_c_pr[1,76]	0.405	0.00683	0.246	0.0104	0.396	0.814	1291.0	0.915	1.0
beta_c_pr[1,77]	0.148	0.00782	0.24	-0.235	0.143	0.559	941.0	0.667	1.0
beta_c_pr[1,78]	0.662	0.0072	0.272	0.235	0.651	1.13	1432.0	1.01	1.0
beta_c_pr[1,79]	0.971	0.00738	0.308	0.486	0.969	1.47	1738.0	1.23	1.0
beta_c_pr[1,80]	0.791	0.00736	0.274	0.362	0.776	1.26	1391.0	0.986	1.0
beta_c_pr[1,81]	0.163	0.00669	0.231	-0.22	0.162	0.551	1190.0	0.843	1.0
beta_c_pr[1,82]	-0.255	0.00689	0.208	-0.594	-0.262	0.0954	916.0	0.649	1.0
beta_c_pr[1,83]	-1.2	0.00844	0.204	-1.55	-1.2	-0.873	584.0	0.414	1.0
beta_c_pr[1,84]	-0.509	0.0073	0.205	-0.842	-0.509	-0.163	789.0	0.559	1.0
beta_c_pr[1,85]	-0.235	0.00732	0.213	-0.577	-0.241	0.126	846.0	0.599	1.0
beta_c_pr[1,86]	-2.0	0.0107	0.218	-2.37	-1.99	-1.65	415.0	0.294	1.0
beta_c_pr[1,87]	0.544	0.00748	0.291	0.0791	0.539	1.04	1512.0	1.07	1.0
beta_c_pr[1,88]	-0.812	0.0077	0.197	-1.13	-0.813	-0.485	654.0	0.463	1.0
beta_c_pr[1,89]	-0.924	0.00825	0.194	-1.25	-0.923	-0.609	553.0	0.392	1.0
beta_c_pr[1,90]	0.522	0.00714	0.274	0.0878	0.513	0.982	1470.0	1.04	1.0
beta_c_pr[1,91]	-0.0371	0.00688	0.217	-0.396	-0.0404	0.322	994.0	0.704	1.0
beta_c_pr[1,92]	-1.87	0.00981	0.219	-2.25	-1.87	-1.53	498.0	0.353	1.0
beta_c_pr[2,1]	-0.302	0.00933	0.659	-1.37	-0.294	0.777	4985.0	3.53	1.0
beta_c_pr[2,2]	-0.137	0.00903	0.6	-1.12	-0.137	0.83	4423.0	3.13	0.999
beta_c_pr[2,3]	-0.412	0.00865	0.635	-1.48	-0.408	0.631	5397.0	3.82	0.999
beta_c_pr[2,4]	0.271	0.00924	0.681	-0.855	0.271	1.4	5434.0	3.85	1.0
beta_c_pr[2,5]	0.228	0.00831	0.651	-0.858	0.233	1.3	6147.0	4.36	1.0
beta_c_pr[2,6]	0.557	0.00689	0.506	-0.264	0.548	1.41	5377.0	3.81	0.999
beta_c_pr[2,7]	-0.336	0.00883	0.594	-1.3	-0.337	0.629	4535.0	3.21	1.0
beta_c_pr[2,8]	1.39	0.00883	0.527	0.537	1.38	2.3	3566.0	2.53	1.0
beta_c_pr[2,9]	-0.595	0.00754	0.485	-1.4	-0.589	0.18	4125.0	2.92	0.999
beta_c_pr[2,10]	-0.00472	0.00971	0.623	-1.02	-0.00845	1.03	4124.0	2.92	1.0
beta_c_pr[2,11]	0.187	0.00863	0.506	-0.652	0.196	0.987	3435.0	2.43	1.0
beta_c_pr[2,12]	0.933	0.00812	0.58	-0.0202	0.926	1.87	5095.0	3.61	1.0
beta_c_pr[2,13]	-0.0334	0.00912	0.679	-1.14	-0.0316	1.09	5550.0	3.93	0.999
beta_c_pr[2,14]	0.783	0.00872	0.679	-0.345	0.779	1.91	6076.0	4.31	0.999
beta_c_pr[2,15]	-0.658	0.00995	0.696	-1.84	-0.651	0.479	4897.0	3.47	1.0
beta_c_pr[2,16]	-0.719	0.00758	0.552	-1.64	-0.722	0.195	5305.0	3.76	1.0
beta_c_pr[2,17]	0.105	0.00824	0.606	-0.906	0.12	1.1	5406.0	3.83	0.999
beta_c_pr[2,18]	0.145	0.00904	0.758	-1.12	0.149	1.39	7032.0	4.98	0.999
beta_c_pr[2,19]	0.0962	0.00851	0.645	-0.97	0.085	1.16	5745.0	4.07	1.0
beta_c_pr[2,20]	-1.42	0.0082	0.521	-2.3	-1.43	-0.58	4033.0	2.86	0.999
beta_c_pr[2,21]	-0.74	0.0114	0.761	-1.98	-0.744	0.514	4486.0	3.18	0.999
beta_c_pr[2,22]	0.641	0.00797	0.537	-0.251	0.646	1.52	4541.0	3.22	1.0
beta_c_pr[2,23]	0.465	0.00948	0.684	-0.658	0.471	1.59	5218.0	3.7	0.999
beta_c_pr[2,24]	-0.31	0.00996	0.71	-1.5	-0.317	0.855	5082.0	3.6	1.0
beta_c_pr[2,25]	-0.578	0.00985	0.675	-1.71	-0.562	0.514	4700.0	3.33	1.0
beta_c_pr[2,26]	-0.0224	0.0104	0.686	-1.15	-0.0199	1.11	4381.0	3.1	1.0
beta_c_pr[2,27]	0.255	0.00858	0.49	-0.554	0.255	1.07	3259.0	2.31	1.0
beta_c_pr[2,28]	-0.734	0.00816	0.557	-1.65	-0.723	0.162	4648.0	3.29	1.0
beta_c_pr[2,29]	-0.709	0.00825	0.521	-1.58	-0.708	0.142	3996.0	2.83	1.0
beta_c_pr[2,30]	-0.915	0.00902	0.586	-1.89	-0.903	0.018	4226.0	2.99	1.0
beta_c_pr[2,31]	0.12	0.00834	0.608	-0.872	0.102	1.12	5314.0	3.77	1.0
beta_c_pr[2,32]	1.22	0.00873	0.574	0.307	1.22	2.16	4325.0	3.06	1.0
beta_c_pr[2,33]	0.667	0.00848	0.475	-0.114	0.665	1.44	3138.0	2.22	1.0
beta_c_pr[2,34]	0.157	0.00992	0.631	-0.898	0.167	1.2	4051.0	2.87	1.0
beta_c_pr[2,35]	-0.633	0.00895	0.512	-1.47	-0.638	0.206	3265.0	2.31	1.0
beta_c_pr[2,36]	-0.665	0.00891	0.631	-1.71	-0.669	0.354	5005.0	3.55	0.999
beta_c_pr[2,37]	0.262	0.00949	0.622	-0.743	0.266	1.27	4306.0	3.05	1.0
beta_c_pr[2,38]	-0.0203	0.00928	0.619	-1.05	-0.0176	0.999	4448.0	3.15	1.0
beta_c_pr[2,39]	0.763	0.00956	0.721	-0.421	0.763	1.97	5689.0	4.03	1.0
beta_c_pr[2,40]	-0.5	0.00784	0.559	-1.41	-0.496	0.406	5084.0	3.6	1.0
beta_c_pr[2,41]	0.369	0.00862	0.616	-0.684	0.382	1.39	5117.0	3.63	0.999
beta_c_pr[2,42]	-1.46	0.00816	0.569	-2.43	-1.45	-0.534	4866.0	3.45	1.0
beta_c_pr[2,43]	0.351	0.00839	0.484	-0.433	0.349	1.15	3327.0	2.36	1.0
