name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	3.93	0.00619	0.234	3.56	3.92	4.32	1432.0	2.51	1.0
beta_mu[1,2]	4.04	0.0062	0.228	3.67	4.04	4.43	1349.0	2.37	1.0
beta_mu[2,1]	1.84	0.00559	0.178	1.56	1.83	2.15	1011.0	1.77	1.0
beta_mu[2,2]	2.33	0.0052	0.179	2.04	2.32	2.62	1178.0	2.07	1.0
beta_mu[3,1]	2.59	0.00551	0.192	2.28	2.59	2.91	1208.0	2.12	1.0
beta_mu[3,2]	3.23	0.00583	0.204	2.9	3.23	3.57	1220.0	2.14	1.0
beta_mu[4,1]	2.12	0.00313	0.128	1.91	2.12	2.33	1662.0	2.91	1.0
beta_mu[4,2]	2.43	0.00332	0.131	2.22	2.43	2.65	1564.0	2.74	1.0
alpha[1]	0.0139	0.000733	0.037	-0.0468	0.0133	0.0738	2551.0	4.47	1.0
beta_c_pr[1,1]	0.732	0.00999	0.644	-0.268	0.696	1.83	4154.0	7.28	1.0
beta_c_pr[1,2]	-1.37	0.00685	0.319	-1.9	-1.38	-0.847	2174.0	3.81	1.0
beta_c_pr[1,3]	-0.532	0.00796	0.421	-1.19	-0.537	0.183	2790.0	4.89	1.0
beta_c_pr[1,4]	0.714	0.0107	0.629	-0.265	0.683	1.78	3461.0	6.07	1.0
beta_c_pr[1,5]	1.09	0.00877	0.679	0.0291	1.06	2.27	5996.0	10.5	1.0
beta_c_pr[1,6]	0.708	0.0101	0.623	-0.244	0.673	1.79	3839.0	6.73	1.0
beta_c_pr[1,7]	-0.715	0.00742	0.407	-1.35	-0.74	-0.0263	3012.0	5.28	1.0
beta_c_pr[1,8]	-0.638	0.00753	0.418	-1.31	-0.652	0.0673	3081.0	5.4	1.0
beta_c_pr[1,9]	0.897	0.0102	0.654	-0.135	0.873	2.01	4084.0	7.16	1.0
beta_c_pr[1,10]	-0.868	0.00715	0.381	-1.47	-0.876	-0.239	2847.0	4.99	1.0
beta_c_pr[1,11]	0.362	0.0105	0.573	-0.532	0.327	1.37	2970.0	5.21	1.0
beta_c_pr[1,12]	-0.744	0.00651	0.388	-1.35	-0.757	-0.0891	3557.0	6.24	1.0
beta_c_pr[1,13]	-0.505	0.00724	0.43	-1.18	-0.522	0.233	3529.0	6.19	1.0
beta_c_pr[1,14]	0.0943	0.00789	0.524	-0.705	0.0569	0.998	4407.0	7.73	1.0
beta_c_pr[1,15]	0.911	0.0107	0.668	-0.112	0.872	2.07	3885.0	6.81	1.0
beta_c_pr[1,16]	0.253	0.00929	0.553	-0.579	0.234	1.2	3542.0	6.21	1.0
beta_c_pr[1,17]	0.644	0.00956	0.624	-0.317	0.607	1.7	4253.0	7.46	1.0
beta_c_pr[1,18]	-0.195	0.00865	0.485	-0.931	-0.223	0.667	3150.0	5.52	1.0
beta_c_pr[1,19]	0.119	0.0082	0.523	-0.688	0.101	1.03	4071.0	7.14	1.0
beta_c_pr[1,20]	0.884	0.0107	0.647	-0.13	0.856	2.02	3667.0	6.43	1.0
beta_c_pr[1,21]	1.21	0.0101	0.703	0.0861	1.19	2.4	4818.0	8.45	0.999
beta_c_pr[1,22]	-0.555	0.00779	0.422	-1.2	-0.575	0.163	2931.0	5.14	1.0
beta_c_pr[1,23]	1.16	0.0096	0.695	0.0459	1.12	2.33	5239.0	9.19	1.0
beta_c_pr[1,24]	-0.932	0.00663	0.359	-1.51	-0.938	-0.325	2937.0	5.15	1.0
beta_c_pr[1,25]	-0.342	0.00735	0.457	-1.05	-0.363	0.452	3867.0	6.78	1.0
beta_c_pr[1,26]	0.603	0.00947	0.623	-0.365	0.574	1.66	4331.0	7.59	1.0
beta_c_pr[1,27]	0.648	0.00989	0.635	-0.352	0.61	1.76	4117.0	7.22	1.0
beta_c_pr[1,28]	1.06	0.0103	0.675	-0.00338	1.05	2.22	4336.0	7.6	1.0
beta_c_pr[1,29]	-1.61	0.00762	0.318	-2.15	-1.61	-1.11	1739.0	3.05	1.0
beta_c_pr[1,30]	-0.844	0.00704	0.373	-1.42	-0.857	-0.205	2799.0	4.91	1.0
beta_c_pr[1,31]	0.574	0.0111	0.628	-0.388	0.536	1.68	3223.0	5.65	1.0
beta_c_pr[1,32]	0.226	0.00891	0.559	-0.635	0.199	1.18	3936.0	6.9	1.0
beta_c_pr[1,33]	1.54	0.0112	0.777	0.294	1.52	2.87	4839.0	8.48	1.0
beta_c_pr[1,34]	-0.14	0.00813	0.484	-0.875	-0.171	0.701	3551.0	6.23	0.999
beta_c_pr[1,35]	-0.957	0.00615	0.363	-1.54	-0.969	-0.34	3488.0	6.12	1.0
beta_c_pr[1,36]	-1.82	0.00718	0.31	-2.35	-1.81	-1.33	1865.0	3.27	1.0
beta_c_pr[1,37]	0.0172	0.00753	0.525	-0.791	-0.0133	0.938	4858.0	8.52	1.0
beta_c_pr[1,38]	-1.73	0.00689	0.305	-2.24	-1.72	-1.23	1961.0	3.44	1.0
beta_c_pr[1,39]	-0.281	0.0128	0.537	-1.08	-0.328	0.657	1756.0	3.08	1.0
beta_c_pr[1,40]	-0.309	0.00708	0.452	-1.01	-0.34	0.479	4085.0	7.16	1.0
beta_c_pr[1,41]	-0.876	0.00719	0.373	-1.48	-0.886	-0.249	2700.0	4.73	1.0
beta_c_pr[1,42]	0.575	0.0114	0.636	-0.407	0.545	1.7	3097.0	5.43	1.0
beta_c_pr[1,43]	-0.045	0.00782	0.495	-0.812	-0.0759	0.828	4015.0	7.04	1.0
beta_c_pr[1,44]	1.28	0.0103	0.743	0.119	1.25	2.53	5182.0	9.09	1.0
beta_c_pr[1,45]	0.867	0.0103	0.662	-0.153	0.828	1.99	4151.0	7.28	1.0
