name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
mu_pr[1]	2.2	0.0115	0.301	1.75	2.18	2.73	678.0	0.0158	1.0
mu_pr[2]	0.0755	0.000232	0.0111	0.0573	0.0755	0.0936	2269.0	0.0528	1.0
mu_pr[3]	-0.866	0.0041	0.121	-1.07	-0.865	-0.668	875.0	0.0204	1.0
theta_pr[1,1]	0.374	0.0287	1.23	-1.36	0.53	2.3	1844.0	0.0429	1.0
theta_pr[1,2]	-0.758	0.00806	0.393	-1.16	-0.835	-0.0601	2374.0	0.0553	1.0
theta_pr[1,3]	0.487	0.00783	0.412	-0.124	0.446	1.23	2769.0	0.0644	1.0
theta_pr[1,4]	0.352	0.0312	1.24	-1.38	0.491	2.27	1588.0	0.037	1.0
theta_pr[1,5]	-0.142	0.0112	0.714	-0.972	-0.341	1.28	4027.0	0.0937	1.0
theta_pr[1,6]	-0.865	0.00566	0.167	-1.14	-0.861	-0.594	866.0	0.0202	1.0
theta_pr[1,7]	-0.568	0.0139	0.78	-1.29	-0.892	1.13	3166.0	0.0737	1.0
theta_pr[1,8]	0.789	0.00804	0.669	-0.235	0.75	1.94	6915.0	0.161	1.0
theta_pr[1,9]	0.912	0.00911	0.524	0.139	0.867	1.85	3310.0	0.077	1.0
theta_pr[1,10]	-0.542	0.00647	0.197	-0.863	-0.543	-0.21	930.0	0.0216	1.0
theta_pr[1,11]	1.43	0.00956	0.58	0.536	1.4	2.45	3682.0	0.0857	1.0
theta_pr[1,12]	-0.434	0.0178	0.918	-1.32	-0.859	1.45	2672.0	0.0622	1.0
theta_pr[1,13]	-0.562	0.0214	0.945	-1.4	-1.01	1.46	1953.0	0.0455	1.0
theta_pr[1,14]	0.661	0.00844	0.678	-0.363	0.604	1.87	6453.0	0.15	1.0
theta_pr[1,15]	-0.578	0.0381	1.08	-1.46	-1.11	1.74	802.0	0.0187	1.01
theta_pr[1,16]	0.393	0.00834	0.552	-0.393	0.328	1.39	4386.0	0.102	1.0
theta_pr[1,17]	0.341	0.0133	0.905	-1.05	0.331	1.85	4657.0	0.108	1.0
theta_pr[1,18]	0.678	0.0122	0.888	-0.808	0.696	2.14	5294.0	0.123	1.0
theta_pr[1,19]	0.00237	0.0116	0.732	-0.911	-0.15	1.43	3974.0	0.0925	1.0
theta_pr[1,20]	0.574	0.00766	0.466	-0.108	0.526	1.41	3697.0	0.086	1.0
theta_pr[1,21]	0.311	0.0139	0.924	-1.07	0.312	1.84	4428.0	0.103	1.0
theta_pr[1,22]	-0.901	0.00569	0.195	-1.21	-0.905	-0.593	1179.0	0.0275	1.0
theta_pr[1,23]	0.118	0.00788	0.4	-0.434	0.0612	0.861	2578.0	0.06	1.0
theta_pr[1,24]	0.617	0.0102	0.805	-0.629	0.602	1.98	6275.0	0.146	1.0
theta_pr[1,25]	-1.0	0.00776	0.246	-1.31	-1.02	-0.685	1004.0	0.0234	1.0
theta_pr[1,26]	0.473	0.00792	0.574	-0.338	0.393	1.54	5258.0	0.122	1.0
theta_pr[1,27]	-0.0404	0.023	1.1	-1.35	-0.225	1.88	2302.0	0.0536	1.0
theta_pr[1,28]	-0.0772	0.0313	1.21	-1.41	-0.427	2.03	1491.0	0.0347	1.0
theta_pr[1,29]	0.158	0.039	1.29	-1.32	-0.0321	2.33	1085.0	0.0253	1.0
theta_pr[1,30]	-0.978	0.00563	0.17	-1.26	-0.978	-0.698	912.0	0.0212	1.0
theta_pr[1,31]	0.0819	0.0125	0.783	-0.92	-0.0688	1.56	3925.0	0.0913	1.0
theta_pr[1,32]	0.173	0.0218	1.09	-1.29	0.18	1.99	2513.0	0.0585	1.0
theta_pr[1,33]	-0.395	0.0075	0.376	-0.86	-0.462	0.312	2522.0	0.0587	1.0
theta_pr[1,34]	-0.385	0.0109	0.649	-1.08	-0.599	0.99	3532.0	0.0822	1.0
theta_pr[1,35]	0.946	0.0079	0.62	0.00773	0.895	2.04	6161.0	0.143	1.0
theta_pr[1,36]	0.506	0.0088	0.664	-0.475	0.452	1.7	5694.0	0.133	1.0
theta_pr[1,37]	-0.0873	0.00718	0.414	-0.633	-0.151	0.682	3322.0	0.0773	1.0
theta_pr[1,38]	0.454	0.00866	0.636	-0.432	0.374	1.61	5391.0	0.125	1.0
theta_pr[1,39]	1.11	0.00946	0.5	0.348	1.07	1.97	2796.0	0.0651	1.0
theta_pr[1,40]	-0.819	0.00576	0.167	-1.1	-0.818	-0.548	846.0	0.0197	1.0
theta_pr[1,41]	0.134	0.0117	0.797	-0.935	0.0241	1.59	4652.0	0.108	1.0
theta_pr[1,42]	-0.615	0.00667	0.284	-0.99	-0.65	-0.145	1814.0	0.0422	1.0
theta_pr[1,43]	0.0657	0.027	1.16	-1.35	-0.00862	2.02	1853.0	0.0431	1.0
theta_pr[1,44]	-1.04	0.0181	0.531	-1.45	-1.15	0.112	857.0	0.02	1.0
theta_pr[1,45]	0.925	0.00811	0.633	-0.0327	0.878	2.04	6092.0	0.142	1.0
theta_pr[1,46]	0.0536	0.0198	0.971	-1.2	-0.0504	1.77	2413.0	0.0562	1.0
theta_pr[1,47]	-0.986	0.0175	0.364	-1.33	-1.04	-0.614	433.0	0.0101	1.01
theta_pr[1,48]	-0.538	0.0108	0.626	-1.15	-0.736	0.845	3326.0	0.0774	1.0
theta_pr[1,49]	-0.188	0.0125	0.767	-1.06	-0.414	1.3	3771.0	0.0878	1.0
theta_pr[1,50]	-0.447	0.0413	1.18	-1.45	-1.08	1.96	812.0	0.0189	1.0
theta_pr[1,51]	0.0419	0.0117	0.736	-0.885	-0.111	1.46	3993.0	0.0929	1.0
theta_pr[1,52]	-0.11	0.00719	0.304	-0.552	-0.142	0.429	1791.0	0.0417	1.0
theta_pr[1,53]	0.0945	0.0619	1.46	-1.55	-0.0553	2.45	559.0	0.013	1.01
