name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
mu_pr[1]	1.5	0.00533	0.16	1.26	1.49	1.78	905.0	0.0229	1.0
mu_pr[2]	0.107	0.00026	0.0145	0.0831	0.107	0.131	3099.0	0.0784	1.0
mu_pr[3]	0.0493	0.000189	0.0126	0.0286	0.0493	0.0699	4455.0	0.113	1.0
mu_pr[4]	-0.586	0.00313	0.103	-0.76	-0.583	-0.422	1082.0	0.0274	1.0
mu_pr[5]	0.312	0.000978	0.064	0.208	0.311	0.42	4283.0	0.108	1.0
theta_pr[1,1]	-0.915	0.0113	0.515	-1.36	-1.03	0.0867	2070.0	0.0524	1.0
theta_pr[1,2]	-1.07	0.0247	0.608	-1.48	-1.19	0.0361	608.0	0.0154	1.01
theta_pr[1,3]	-0.621	0.00544	0.228	-0.967	-0.633	-0.241	1759.0	0.0445	1.0
theta_pr[1,4]	-0.705	0.00507	0.199	-1.02	-0.71	-0.373	1541.0	0.039	1.0
theta_pr[1,5]	-0.583	0.0305	1.07	-1.54	-1.1	1.69	1228.0	0.0311	1.0
theta_pr[1,6]	-0.581	0.00536	0.246	-0.92	-0.602	-0.17	2102.0	0.0532	1.0
theta_pr[1,7]	0.446	0.00985	0.743	-0.531	0.305	1.87	5689.0	0.144	1.0
theta_pr[1,8]	-0.253	0.00591	0.397	-0.771	-0.316	0.494	4522.0	0.114	1.0
theta_pr[1,9]	0.474	0.00574	0.486	-0.205	0.408	1.38	7164.0	0.181	1.0
theta_pr[1,10]	0.641	0.00679	0.634	-0.283	0.569	1.8	8732.0	0.221	1.0
theta_pr[1,11]	0.727	0.0067	0.47	0.0534	0.676	1.57	4920.0	0.125	1.0
theta_pr[1,12]	-0.316	0.00527	0.232	-0.682	-0.326	0.0807	1944.0	0.0492	1.0
theta_pr[1,13]	1.43	0.00637	0.584	0.544	1.39	2.45	8388.0	0.212	1.0
theta_pr[1,14]	-0.628	0.00603	0.289	-0.996	-0.663	-0.159	2288.0	0.0579	1.0
theta_pr[1,15]	-1.23	0.0686	0.778	-1.73	-1.4	0.66	129.0	0.00326	1.02
theta_pr[1,16]	1.31	0.00674	0.488	0.579	1.28	2.16	5241.0	0.133	1.0
theta_pr[1,17]	-1.08	0.0148	0.423	-1.43	-1.14	-0.652	823.0	0.0208	1.0
theta_pr[1,18]	1.01	0.00656	0.475	0.282	0.977	1.84	5237.0	0.133	1.0
theta_pr[1,19]	0.379	0.0185	1.01	-0.958	0.239	2.18	2990.0	0.0757	1.0
theta_pr[1,20]	-0.26	0.0143	0.875	-1.22	-0.55	1.49	3726.0	0.0943	1.0
theta_pr[1,21]	-0.586	0.00557	0.309	-0.982	-0.626	-0.0535	3063.0	0.0775	1.0
theta_pr[1,22]	0.171	0.00717	0.591	-0.591	0.0608	1.3	6796.0	0.172	1.0
theta_pr[1,23]	0.93	0.00731	0.596	0.0528	0.873	1.98	6644.0	0.168	1.0
theta_pr[1,24]	-1.03	0.00493	0.164	-1.3	-1.02	-0.761	1107.0	0.028	1.0
theta_pr[1,25]	-0.604	0.00801	0.519	-1.15	-0.75	0.51	4187.0	0.106	1.0
theta_pr[1,26]	-0.52	0.00896	0.465	-0.999	-0.625	0.424	2694.0	0.0682	1.0
theta_pr[1,27]	1.23	0.00773	0.627	0.328	1.17	2.37	6572.0	0.166	1.0
theta_pr[1,28]	-0.301	0.00646	0.475	-0.858	-0.406	0.677	5401.0	0.137	1.0
theta_pr[1,29]	0.876	0.00614	0.485	0.152	0.84	1.72	6232.0	0.158	1.0
theta_pr[1,30]	-0.864	0.0236	0.873	-1.53	-1.19	1.25	1368.0	0.0346	1.0
theta_pr[1,31]	-0.596	0.0267	0.975	-1.4	-0.996	1.72	1339.0	0.0339	1.0
theta_pr[1,32]	-1.07	0.00507	0.171	-1.35	-1.06	-0.79	1140.0	0.0289	1.0
theta_pr[1,33]	-0.817	0.00489	0.216	-1.15	-0.824	-0.472	1946.0	0.0493	1.0
theta_pr[1,34]	0.596	0.00662	0.462	-0.0497	0.535	1.45	4873.0	0.123	1.0
theta_pr[1,35]	0.358	0.00597	0.499	-0.324	0.284	1.28	6970.0	0.176	1.0
theta_pr[1,36]	-0.363	0.00603	0.316	-0.788	-0.396	0.169	2737.0	0.0693	1.0
theta_pr[1,37]	1.09	0.00618	0.5	0.351	1.05	1.98	6561.0	0.166	1.0
theta_pr[1,38]	1.11	0.00685	0.514	0.343	1.06	2.04	5647.0	0.143	1.0
theta_pr[1,39]	0.192	0.00633	0.553	-0.527	0.0914	1.27	7623.0	0.193	1.0
theta_pr[1,40]	0.0751	0.00639	0.497	-0.575	-0.0154	1.02	6062.0	0.153	1.0
theta_pr[1,41]	1.35	0.00613	0.563	0.48	1.31	2.34	8450.0	0.214	1.0
theta_pr[1,42]	-0.146	0.00518	0.224	-0.499	-0.155	0.244	1872.0	0.0474	1.0
theta_pr[1,43]	0.753	0.0111	0.83	-0.583	0.732	2.16	5551.0	0.141	1.0
theta_pr[1,44]	0.913	0.00656	0.531	0.128	0.864	1.85	6551.0	0.166	1.0
theta_pr[1,45]	-1.04	0.0141	0.383	-1.37	-1.09	-0.746	737.0	0.0187	1.01
theta_pr[1,46]	0.583	0.0147	0.941	-0.897	0.566	2.16	4114.0	0.104	1.0
theta_pr[1,47]	0.463	0.015	0.909	-0.88	0.398	2.05	3679.0	0.0931	1.0
theta_pr[1,48]	-0.133	0.00636	0.398	-0.657	-0.193	0.598	3924.0	0.0993	1.0
theta_pr[1,49]	-0.315	0.00804	0.55	-0.927	-0.458	0.792	4678.0	0.118	1.0
theta_pr[1,50]	0.615	0.00899	0.779	-0.499	0.536	1.99	7505.0	0.19	1.0
theta_pr[1,51]	0.0933	0.00535	0.265	-0.317	0.082	0.545	2450.0	0.062	1.0
theta_pr[1,52]	-1.17	0.0203	0.498	-1.55	-1.26	-0.669	603.0	0.0153	1.01
theta_pr[1,53]	-0.921	0.01	0.415	-1.31	-0.996	-0.265	1717.0	0.0435	1.0
theta_pr[1,54]	1.49	0.00649	0.551	0.647	1.46	2.44	7200.0	0.182	1.0
theta_pr[1,55]	0.456	0.00634	0.513	-0.245	0.383	1.43	6540.0	0.166	1.0
theta_pr[1,56]	-0.0129	0.0178	0.91	-1.18	-0.171	1.66	2609.0	0.066	1.0
theta_pr[1,57]	-0.0833	0.0141	0.876	-1.08	-0.335	1.66	3882.0	0.0983	1.0
theta_pr[1,58]	-1.09	0.00485	0.163	-1.36	-1.08	-0.826	1127.0	0.0285	1.0
theta_pr[1,59]	1.8	0.00825	0.569	0.945	1.77	2.8	4756.0	0.12	1.0
theta_pr[1,60]	0.442	0.00573	0.383	-0.128	0.407	1.12	4470.0	0.113	1.0
theta_pr[1,61]	-0.879	0.0108	0.536	-1.34	-1.01	0.299	2488.0	0.063	1.0
theta_pr[1,62]	-0.337	0.00593	0.349	-0.791	-0.387	0.284	3467.0	0.0877	1.0
theta_pr[1,63]	0.414	0.0185	1.03	-1.03	0.334	2.22	3117.0	0.0789	1.0
theta_pr[1,64]	-0.683	0.0367	1.11	-1.62	-1.24	1.69	916.0	0.0232	1.0
theta_pr[1,65]	-0.507	0.00505	0.193	-0.823	-0.509	-0.187	1467.0	0.0371	1.0
theta_pr[1,66]	-0.075	0.00727	0.434	-0.596	-0.151	0.708	3561.0	0.0901	1.0
