subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
09byk3dg92is9b06rwaybmoh,3,2,3a,169,3,6,1,no-go,ngw,1,0,0.728,1,0.6164,0.610094,0.002407,-0.050627,0.608888
09byk3dg92is9b06rwaybmoh,3,2,3a,173,4,6,1,no-go,ngw,1,0,0.886,1,0.631,0.642327,0.001844,-0.090132,0.641404
09byk3dg92is9b06rwaybmoh,3,2,3a,179,5,6,1,no-go,ngw,1,0,0.722,0,0.6732,0.66857,0.001689,-0.132171,0.667724
09byk3dg92is9b06rwaybmoh,3,2,3a,181,6,6,1,no-go,ngw,1,0,0.658,0,0.6384,0.636832,0.001981,-0.095148,0.63584
09byk3dg92is9b06rwaybmoh,3,2,3a,188,7,6,1,no-go,ngw,0,1,,1,0.6124,0.391005,0.002475,-0.126705,0.389771
09byk3dg92is9b06rwaybmoh,3,2,3a,191,8,6,1,no-go,ngw,0,1,,1,0.5802,0.41619,0.003031,-0.139005,0.414679
09byk3dg92is9b06rwaybmoh,3,2,3a,196,9,6,1,no-go,ngw,0,1,,1,0.5572,0.438826,0.003596,-0.159816,0.437033
09byk3dg92is9b06rwaybmoh,3,2,3a,198,10,6,1,no-go,ngw,1,0,1.116,0,0.526,0.540618,0.004193,-0.087267,0.538518
09byk3dg92is9b06rwaybmoh,3,2,3a,201,11,6,1,no-go,ngw,1,0,0.998,1,0.5172,0.515177,0.005166,-0.114428,0.512591
09byk3dg92is9b06rwaybmoh,3,2,3a,205,12,6,1,no-go,ngw,1,0,0.46,1,0.5468,0.552199,0.003874,-0.089333,0.550258
09byk3dg92is9b06rwaybmoh,3,2,3a,211,1,7,0,go,gal,0,0,,0,0.3832,0.625031,0.001771,-0.157369,0.624145
09byk3dg92is9b06rwaybmoh,3,2,3a,216,2,7,0,go,gal,1,1,0.902,1,0.397,0.403643,0.001852,-0.037332,0.402718
09byk3dg92is9b06rwaybmoh,3,2,3a,217,3,7,0,go,gal,1,1,0.571,0,0.4408,0.433067,0.002215,-0.117573,0.431961
09byk3dg92is9b06rwaybmoh,3,2,3a,224,4,7,0,go,gal,0,0,,0,0.4144,0.600306,0.001794,-0.16305,0.599409
09byk3dg92is9b06rwaybmoh,3,2,3a,225,5,7,0,go,gal,0,0,,0,0.4326,0.574995,0.001978,-0.10524,0.574005
09byk3dg92is9b06rwaybmoh,3,2,3a,230,6,7,0,go,gal,0,0,,0,0.435,0.552216,0.002286,-0.094401,0.551073
09byk3dg92is9b06rwaybmoh,3,2,3a,233,7,7,0,go,gal,1,1,0.812,1,0.4682,0.468475,0.002709,-0.236424,0.467122
09byk3dg92is9b06rwaybmoh,3,2,3a,239,8,7,0,go,gal,1,1,1.214,1,0.4942,0.499624,0.003428,-0.221036,0.49791
09byk3dg92is9b06rwaybmoh,3,2,3a,121,1,8,0,go,gal,0,0,,0,0.3742,0.625031,0.001771,-0.157369,0.624145
09byk3dg92is9b06rwaybmoh,3,2,3a,127,2,8,0,go,gal,0,0,,1,0.3936,0.596357,0.001852,-0.108679,0.59543
09byk3dg92is9b06rwaybmoh,3,2,3a,129,3,8,0,go,gal,0,0,,0,0.383,0.628832,0.001799,-0.191375,0.627932
09byk3dg92is9b06rwaybmoh,3,2,3a,135,4,8,0,go,gal,0,0,,0,0.4018,0.599223,0.00181,-0.116379,0.598317
09byk3dg92is9b06rwaybmoh,3,2,3a,139,5,8,0,go,gal,0,0,,0,0.4542,0.573222,0.002015,-0.107768,0.572214
09byk3dg92is9b06rwaybmoh,3,2,3a,144,6,8,0,go,gal,0,0,,0,0.4534,0.549982,0.002316,-0.056219,0.548823
09byk3dg92is9b06rwaybmoh,3,2,3a,147,7,8,0,go,gal,0,0,,0,0.473,0.528967,0.00271,-0.092684,0.527611
09byk3dg92is9b06rwaybmoh,3,2,3a,152,8,8,0,go,gal,1,1,0.87,1,0.4926,0.490181,0.003201,-0.278083,0.488581
09byk3dg92is9b06rwaybmoh,3,2,3a,156,9,8,0,go,gal,0,0,,1,0.5238,0.479888,0.004025,-0.099582,0.477876
09byk3dg92is9b06rwaybmoh,3,2,3a,160,10,8,0,go,gal,0,0,,0,0.4796,0.522258,0.003183,-0.099026,0.520666
09byk3dg92is9b06rwaybmoh,3,2,3a,155,1,9,0,go,gal,1,1,0.797,1,0.3768,0.374969,0.001771,0.006395,0.374085
09byk3dg92is9b06rwaybmoh,3,2,3a,159,2,9,0,go,gal,0,0,,0,0.3968,0.596357,0.001852,-0.108679,0.59543
09byk3dg92is9b06rwaybmoh,3,2,3a,164,3,9,0,go,gal,0,0,,0,0.424,0.566933,0.002215,-0.101348,0.565824
09byk3dg92is9b06rwaybmoh,3,2,3a,168,4,9,0,go,gal,1,1,0.762,1,0.4596,0.458857,0.002623,-0.215914,0.457548
09byk3dg92is9b06rwaybmoh,3,2,3a,171,5,9,0,go,gal,0,0,,0,0.4832,0.515199,0.003198,-0.092294,0.513597
09byk3dg92is9b06rwaybmoh,3,2,3a,176,6,9,0,go,gal,0,0,,0,0.5148,0.492228,0.003766,-0.06985,0.490344
09byk3dg92is9b06rwaybmoh,3,2,3a,178,7,9,0,go,gal,1,1,0.652,1,0.5332,0.528345,0.004346,-0.23149,0.526172
09byk3dg92is9b06rwaybmoh,3,2,3a,183,8,9,0,go,gal,0,0,,0,0.5492,0.449103,0.005126,-0.098308,0.446543
09byk3dg92is9b06rwaybmoh,3,2,3a,185,9,9,0,go,gal,1,1,1.177,0,0.5746,0.569135,0.005805,-0.19736,0.566227
09byk3dg92is9b06rwaybmoh,3,2,3a,192,10,9,0,go,gal,0,0,,0,0.532,0.46917,0.004765,-0.1456,0.466787
09byk3dg92is9b06rwaybmoh,3,2,3a,195,11,9,0,go,gal,1,1,0.308,1,0.5466,0.5478,0.005592,-0.212557,0.545005
09byk3dg92is9b06rwaybmoh,3,2,3a,197,12,9,0,go,gal,1,1,0.849,1,0.5736,0.573883,0.00628,-0.156975,0.57074
09byk3dg92is9b06rwaybmoh,3,2,3a,209,1,10,0,no-go,ngal,0,1,,0,0.3732,0.625031,0.001771,-0.157369,0.624145
09byk3dg92is9b06rwaybmoh,3,2,3a,213,2,10,0,no-go,ngal,0,1,,0,0.4002,0.596357,0.001852,-0.108679,0.59543
09byk3dg92is9b06rwaybmoh,3,2,3a,220,3,10,0,no-go,ngal,0,1,,1,0.4206,0.570974,0.002061,-0.080463,0.569943
09byk3dg92is9b06rwaybmoh,3,2,3a,221,4,10,0,no-go,ngal,1,0,0.869,1,0.3962,0.392967,0.001828,0.016345,0.392053
09byk3dg92is9b06rwaybmoh,3,2,3a,227,5,10,0,no-go,ngal,0,1,,1,0.415,0.577898,0.00195,-0.141107,0.576922
09byk3dg92is9b06rwaybmoh,3,2,3a,232,6,10,0,no-go,ngal,0,1,,0,0.3874,0.608148,0.001814,-0.191124,0.607241
09byk3dg92is9b06rwaybmoh,3,2,3a,236,7,10,0,no-go,ngal,0,1,,1,0.4254,0.576156,0.00199,-0.098859,0.57516
09byk3dg92is9b06rwaybmoh,3,2,3a,238,8,10,0,no-go,ngal,0,1,,1,0.401,0.607448,0.001785,-0.16634,0.606555
09byk3dg92is9b06rwaybmoh,3,2,3a,154,1,11,0,no-go,ngal,0,1,,1,0.3766,0.625031,0.001771,-0.157369,0.624145
09byk3dg92is9b06rwaybmoh,3,2,3a,158,2,11,0,no-go,ngal,0,1,,1,0.3472,0.652679,0.00193,-0.192408,0.651713
09byk3dg92is9b06rwaybmoh,3,2,3a,162,3,11,0,no-go,ngal,1,0,0.929,0,0.3108,0.324375,0.002167,-0.067723,0.323294
09byk3dg92is9b06rwaybmoh,3,2,3a,165,4,11,0,no-go,ngal,0,1,,0,0.3146,0.700851,0.002578,-0.21466,0.699559
09byk3dg92is9b06rwaybmoh,3,2,3a,170,5,11,0,no-go,ngal,0,1,,1,0.3338,0.669518,0.00209,-0.114368,0.66847
09byk3dg92is9b06rwaybmoh,3,2,3a,175,6,11,0,no-go,ngal,1,0,0.847,0,0.3068,0.305812,0.002398,-0.157137,0.304616
09byk3dg92is9b06rwaybmoh,3,2,3a,180,7,11,0,no-go,ngal,1,0,0.727,0,0.2822,0.284769,0.00274,-0.131777,0.283404
09byk3dg92is9b06rwaybmoh,3,2,3a,182,8,11,0,no-go,ngal,0,1,,1,0.282,0.732954,0.00305,-0.200385,0.731421
09byk3dg92is9b06rwaybmoh,3,2,3a,186,9,11,0,no-go,ngal,0,1,,1,0.2534,0.751056,0.003383,-0.207747,0.749353
09byk3dg92is9b06rwaybmoh,3,2,3a,189,10,11,0,no-go,ngal,0,1,,1,0.228,0.766189,0.003659,-0.204489,0.764344
09byk3dg92is9b06rwaybmoh,3,2,3a,124,1,12,0,no-go,ngal,0,1,,1,0.3776,0.625031,0.001771,-0.157369,0.624145
09byk3dg92is9b06rwaybmoh,3,2,3a,125,2,12,0,no-go,ngal,1,0,0.837,0,0.3474,0.347321,0.00193,-0.036796,0.346357
09byk3dg92is9b06rwaybmoh,3,2,3a,132,3,12,0,no-go,ngal,1,0,1.099,0,0.336,0.320923,0.002268,-0.090744,0.319791
09byk3dg92is9b06rwaybmoh,3,2,3a,136,4,12,0,no-go,ngal,0,1,,1,0.2932,0.700851,0.002578,-0.21466,0.699559
09byk3dg92is9b06rwaybmoh,3,2,3a,138,5,12,0,no-go,ngal,1,0,1.143,0,0.2796,0.278464,0.002924,-0.132657,0.277008
09byk3dg92is9b06rwaybmoh,3,2,3a,141,6,12,0,no-go,ngal,0,1,,0,0.261,0.738969,0.003209,-0.204078,0.737356
09byk3dg92is9b06rwaybmoh,3,2,3a,145,7,12,0,no-go,ngal,0,1,,1,0.2746,0.710528,0.002703,-0.140811,0.709171
09byk3dg92is9b06rwaybmoh,3,2,3a,151,8,12,0,no-go,ngal,0,1,,0,0.2732,0.732954,0.00305,-0.200385,0.731421
09byk3dg92is9b06rwaybmoh,3,2,3a,153,9,12,0,no-go,ngal,0,1,,1,0.3012,0.705368,0.002647,-0.125,0.70404
09byk3dg92is9b06rwaybmoh,3,2,3a,157,10,12,0,no-go,ngal,0,1,,1,0.273,0.729073,0.002967,-0.213332,0.727582
09byk3dg92is9b06rwaybmoh,3,2,3a,161,11,12,0,no-go,ngal,1,0,0.603,0,0.2566,0.25198,0.003311,-0.217978,0.250335
09byk3dg92is9b06rwaybmoh,3,2,3a,166,12,12,0,no-go,ngal,0,1,,1,0.2388,0.762474,0.003585,-0.196193,0.760667
09byk3dg92is9b06rwaybmoh,3,1,3b,89,1,13,1,go,gw,0,0,,1,0.6676,0.334056,0.00169,-0.155241,0.333212
09byk3dg92is9b06rwaybmoh,3,1,3b,96,2,13,1,go,gw,1,1,0.542,1,0.6394,0.638534,0.001907,-0.105164,0.637579
09byk3dg92is9b06rwaybmoh,3,1,3b,97,3,13,1,go,gw,1,1,0.9,1,0.6686,0.665944,0.00169,-0.114305,0.665098
09byk3dg92is9b06rwaybmoh,3,1,3b,104,4,13,1,go,gw,1,1,0.993,1,0.6878,0.688646,0.001672,-0.18143,0.68781
09byk3dg92is9b06rwaybmoh,3,1,3b,107,5,13,1,go,gw,1,1,1.251,1,0.7002,0.707912,0.001749,-0.092909,0.707037
09byk3dg92is9b06rwaybmoh,3,1,3b,111,6,13,1,go,gw,1,1,0.704,1,0.7138,0.724518,0.001892,-0.066732,0.72357
09byk3dg92is9b06rwaybmoh,3,1,3b,114,7,13,1,go,gw,1,1,0.679,1,0.7536,0.738984,0.002084,-0.103724,0.73794
09byk3dg92is9b06rwaybmoh,3,1,3b,120,8,13,1,go,gw,1,1,0.613,0,0.7474,0.75169,0.002313,-0.147111,0.75053
09byk3dg92is9b06rwaybmoh,3,1,3b,83,1,14,1,go,gw,1,1,0.996,0,0.6526,0.665944,0.00169,-0.114305,0.665098
09byk3dg92is9b06rwaybmoh,3,1,3b,88,2,14,1,go,gw,0,0,,0,0.6348,0.361466,0.001907,-0.154837,0.360514
09byk3dg92is9b06rwaybmoh,3,1,3b,92,3,14,1,go,gw,0,0,,0,0.654,0.334056,0.00169,-0.155241,0.333212
09byk3dg92is9b06rwaybmoh,3,1,3b,95,4,14,1,go,gw,0,0,,0,0.69,0.311354,0.001672,-0.230776,0.310519
09byk3dg92is9b06rwaybmoh,3,1,3b,100,5,14,1,go,gw,1,1,1.009,1,0.7126,0.707912,0.001749,-0.092909,0.707037
09byk3dg92is9b06rwaybmoh,3,1,3b,101,6,14,1,go,gw,1,1,0.671,1,0.7342,0.734854,0.002,-0.101305,0.733852
09byk3dg92is9b06rwaybmoh,3,1,3b,108,7,14,1,go,gw,1,1,0.941,1,0.7696,0.756131,0.002269,-0.068302,0.754992
09byk3dg92is9b06rwaybmoh,3,1,3b,109,8,14,1,go,gw,1,1,0.593,1,0.7644,0.773607,0.002479,-0.114063,0.772361
09byk3dg92is9b06rwaybmoh,3,1,3b,115,9,14,1,go,gw,1,1,0.929,1,0.7954,0.788302,0.002648,-0.127476,0.78697
09byk3dg92is9b06rwaybmoh,3,1,3b,119,10,14,1,go,gw,1,1,0.887,1,0.8068,0.800856,0.002792,-0.11126,0.79945
09byk3dg92is9b06rwaybmoh,3,1,3b,3,1,15,1,go,gw,1,1,0.776,1,0.6632,0.665944,0.00169,-0.114305,0.665098
09byk3dg92is9b06rwaybmoh,3,1,3b,7,2,15,1,go,gw,0,0,,0,0.686,0.307905,0.001704,-0.266484,0.307054
09byk3dg92is9b06rwaybmoh,3,1,3b,9,3,15,1,go,gw,1,1,1.079,1,0.7132,0.716816,0.001885,-0.062079,0.715872
09byk3dg92is9b06rwaybmoh,3,1,3b,15,4,15,1,go,gw,1,1,0.907,1,0.7348,0.73705,0.002057,-0.106895,0.736019
09byk3dg92is9b06rwaybmoh,3,1,3b,18,5,15,1,go,gw,1,1,0.865,1,0.7486,0.754069,0.002212,-0.075256,0.75296
09byk3dg92is9b06rwaybmoh,3,1,3b,24,6,15,1,go,gw,0,0,,0,0.7582,0.231368,0.002359,-0.280721,0.230193
09byk3dg92is9b06rwaybmoh,3,1,3b,26,7,15,1,go,gw,1,1,0.928,1,0.7906,0.785747,0.00259,-0.126391,0.784445
09byk3dg92is9b06rwaybmoh,3,1,3b,31,8,15,1,go,gw,1,1,0.566,0,0.8018,0.79752,0.002729,-0.124759,0.796146
09byk3dg92is9b06rwaybmoh,3,1,3b,34,9,15,1,go,gw,1,1,0.893,1,0.7688,0.769885,0.002513,-0.110101,0.768623
09byk3dg92is9b06rwaybmoh,3,1,3b,38,10,15,1,go,gw,1,1,1.156,1,0.7852,0.785987,0.00262,-0.088121,0.78467
09byk3dg92is9b06rwaybmoh,3,1,3b,43,11,15,1,go,gw,1,1,0.743,1,0.7986,0.79895,0.002779,-0.089688,0.797551
09byk3dg92is9b06rwaybmoh,3,1,3b,48,12,15,1,go,gw,1,1,0.89,1,0.8174,0.809802,0.002932,-0.099808,0.808325
09byk3dg92is9b06rwaybmoh,3,1,3b,2,1,16,1,no-go,ngw,0,1,,0,0.6672,0.334056,0.00169,-0.155241,0.333212
09byk3dg92is9b06rwaybmoh,3,1,3b,6,2,16,1,no-go,ngw,1,0,0.709,0,0.6982,0.692095,0.001704,-0.156059,0.691242
09byk3dg92is9b06rwaybmoh,3,1,3b,10,3,16,1,no-go,ngw,1,0,0.929,1,0.6702,0.665944,0.00169,-0.114305,0.665098
09byk3dg92is9b06rwaybmoh,3,1,3b,14,4,16,1,no-go,ngw,1,0,0.599,0,0.6818,0.69547,0.00178,-0.150023,0.694579
09byk3dg92is9b06rwaybmoh,3,1,3b,17,5,16,1,no-go,ngw,1,0,1.043,0,0.679,0.66857,0.001689,-0.132171,0.667724
09byk3dg92is9b06rwaybmoh,3,1,3b,23,6,16,1,no-go,ngw,0,1,,1,0.6354,0.35557,0.001825,-0.152187,0.354658
09byk3dg92is9b06rwaybmoh,3,1,3b,27,7,16,1,no-go,ngw,0,1,,1,0.6128,0.38771,0.002332,-0.149542,0.386547
09byk3dg92is9b06rwaybmoh,3,1,3b,29,8,16,1,no-go,ngw,0,1,,1,0.5918,0.415746,0.003001,-0.140812,0.41425
09byk3dg92is9b06rwaybmoh,3,1,3b,4,1,17,1,no-go,ngw,0,1,,1,0.6592,0.334056,0.00169,-0.155241,0.333212
09byk3dg92is9b06rwaybmoh,3,1,3b,5,2,17,1,no-go,ngw,1,0,0.763,0,0.6384,0.638534,0.001907,-0.105164,0.637579
09byk3dg92is9b06rwaybmoh,3,1,3b,11,3,17,1,no-go,ngw,0,1,,0,0.6128,0.389906,0.002407,-0.135164,0.388705
09byk3dg92is9b06rwaybmoh,3,1,3b,16,4,17,1,no-go,ngw,1,0,0.852,0,0.6484,0.642327,0.001844,-0.090132,0.641404
09byk3dg92is9b06rwaybmoh,3,1,3b,20,5,17,1,no-go,ngw,1,0,0.77,0,0.614,0.617929,0.00216,-0.048449,0.616847
09byk3dg92is9b06rwaybmoh,3,1,3b,22,6,17,1,no-go,ngw,1,0,0.772,0,0.5994,0.595776,0.002591,-0.048569,0.594479
09byk3dg92is9b06rwaybmoh,3,1,3b,28,7,17,1,no-go,ngw,0,1,,1,0.574,0.424512,0.003131,-0.152828,0.42295
09byk3dg92is9b06rwaybmoh,3,1,3b,32,8,17,1,no-go,ngw,0,1,,1,0.5506,0.455322,0.004015,-0.150358,0.453318
09byk3dg92is9b06rwaybmoh,3,1,3b,36,9,17,1,no-go,ngw,0,1,,1,0.5258,0.481803,0.005012,-0.168558,0.479301
09byk3dg92is9b06rwaybmoh,3,1,3b,39,10,17,1,no-go,ngw,0,1,,0,0.5004,0.505035,0.005985,-0.194641,0.502045
09byk3dg92is9b06rwaybmoh,3,1,3b,41,1,18,1,no-go,ngw,1,0,1.007,0,0.6608,0.665944,0.00169,-0.114305,0.665098
09byk3dg92is9b06rwaybmoh,3,1,3b,47,2,18,1,no-go,ngw,1,0,0.925,1,0.639,0.638534,0.001907,-0.105164,0.637579
09byk3dg92is9b06rwaybmoh,3,1,3b,50,3,18,1,no-go,ngw,1,0,0.687,0,0.682,0.669546,0.001706,-0.174534,0.668692
09byk3dg92is9b06rwaybmoh,3,1,3b,53,4,18,1,no-go,ngw,1,0,0.76,0,0.6412,0.64129,0.001857,-0.088338,0.64036
09byk3dg92is9b06rwaybmoh,3,1,3b,59,5,18,1,no-go,ngw,0,1,,1,0.62,0.383787,0.002193,-0.152714,0.382692
09byk3dg92is9b06rwaybmoh,3,1,3b,62,6,18,1,no-go,ngw,1,0,0.895,0,0.5886,0.58716,0.00286,-0.120546,0.585727
09byk3dg92is9b06rwaybmoh,3,1,3b,65,7,18,1,no-go,ngw,1,0,0.443,0,0.5704,0.564104,0.003448,-0.112804,0.562377
09byk3dg92is9b06rwaybmoh,3,1,3b,70,8,18,1,no-go,ngw,0,1,,1,0.5388,0.456758,0.004072,-0.160003,0.454726
09byk3dg92is9b06rwaybmoh,3,1,3b,73,9,18,1,no-go,ngw,0,1,,1,0.5122,0.482564,0.005049,-0.15831,0.480043
09byk3dg92is9b06rwaybmoh,3,1,3b,79,10,18,1,no-go,ngw,0,1,,1,0.4964,0.505348,0.006,-0.191704,0.50235
09byk3dg92is9b06rwaybmoh,3,1,3b,81,11,18,1,no-go,ngw,1,0,0.89,1,0.483,0.474305,0.006926,-0.225423,0.470843
09byk3dg92is9b06rwaybmoh,3,1,3b,87,12,18,1,no-go,ngw,1,0,0.684,0,0.5124,0.514642,0.00555,-0.142141,0.511861
09byk3dg92is9b06rwaybmoh,3,1,3b,1,1,19,0,go,gal,1,1,0.932,1,0.3736,0.374969,0.001771,0.006395,0.374085
09byk3dg92is9b06rwaybmoh,3,1,3b,8,2,19,0,go,gal,1,1,0.82,0,0.4044,0.403643,0.001852,-0.037332,0.402718
09byk3dg92is9b06rwaybmoh,3,1,3b,12,3,19,0,go,gal,1,1,0.771,1,0.3708,0.371168,0.001799,0.012475,0.370269
09byk3dg92is9b06rwaybmoh,3,1,3b,13,4,19,0,go,gal,0,0,,0,0.401,0.599223,0.00181,-0.116379,0.598317
09byk3dg92is9b06rwaybmoh,3,1,3b,19,5,19,0,go,gal,0,0,,0,0.4404,0.569862,0.002115,-0.072073,0.568804
