	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1_mu	8.596	0.023	0.895	6.897	8.555	10.449	1458.637	0.257	1.001
b3_mu	0.385	0.002	0.056	0.265	0.386	0.486	976.668	0.172	1.002
a1_mu	0.2	0.001	0.026	0.149	0.199	0.25	1362.729	0.24	1.001
sigma[1]	0.631	0.00166	0.074	0.497	0.624	0.786	1986.0	0.349	1.0
sigma[2]	0.104	0.000231	0.0088	0.0878	0.104	0.122	1451.0	0.255	1.0
sigma[3]	0.65	0.00177	0.0726	0.514	0.647	0.791	1687.0	0.297	1.0
b1[1]	5.18	0.0777	4.6	0.309	3.75	16.1	3498.0	0.615	1.0
b1[2]	5.05	0.051	2.32	2.59	4.4	11.0	2071.0	0.364	1.0
b1[3]	14.5	0.0334	2.75	9.82	14.2	20.2	6759.0	1.19	1.0
b1[4]	4.55	0.0789	4.36	0.0318	3.0	15.4	3062.0	0.538	1.0
b1[5]	7.75	0.0577	3.55	3.18	6.95	16.4	3778.0	0.664	1.0
b1[6]	4.11	0.00767	0.597	2.98	4.07	5.31	6042.0	1.06	1.0
b1[7]	5.64	0.0701	3.85	1.7	4.35	15.1	3021.0	0.531	1.0
b1[8]	13.6	0.06	4.34	6.49	13.1	23.1	5234.0	0.92	1.0
b1[9]	17.6	0.0512	3.62	11.4	17.2	25.2	4983.0	0.876	1.0
b1[10]	6.78	0.0124	1.03	4.87	6.71	8.83	6790.0	1.19	1.0
b1[11]	20.5	0.0517	4.16	13.0	20.2	29.0	6466.0	1.14	0.999
b1[12]	4.69	0.0695	3.55	1.22	3.4	13.9	2613.0	0.46	1.0
b1[13]	4.34	0.0687	3.83	0.982	2.79	14.3	3109.0	0.547	1.0
b1[14]	12.7	0.051	4.09	6.2	12.2	21.8	6430.0	1.13	1.0
b1[15]	3.58	0.0815	3.85	0.481	1.91	13.8	2234.0	0.393	1.0
b1[16]	13.0	0.0481	3.69	7.14	12.5	21.0	5882.0	1.03	1.0
b1[17]	7.86	0.0709	4.61	1.61	6.99	18.1	4221.0	0.742	1.0
b1[18]	8.75	0.0655	4.59	2.12	7.97	19.0	4908.0	0.863	1.0
b1[19]	8.44	0.0574	3.8	3.42	7.61	17.4	4385.0	0.771	1.0
b1[20]	14.8	0.0381	2.99	9.72	14.4	21.1	6134.0	1.08	1.0
b1[21]	7.62	0.0685	4.45	1.73	6.66	18.0	4218.0	0.742	1.0
b1[22]	3.93	0.0198	1.1	2.38	3.76	6.27	3071.0	0.54	1.0
b1[23]	11.6	0.0385	2.67	7.41	11.2	17.6	4834.0	0.85	1.0
b1[24]	10.3	0.07	4.53	3.57	9.55	20.4	4183.0	0.736	1.0
b1[25]	3.16	0.0318	1.29	1.71	2.87	6.18	1649.0	0.29	1.0
b1[26]	12.8	0.0517	3.56	7.19	12.3	20.7	4739.0	0.833	1.0
b1[27]	5.43	0.0702	4.3	0.724	4.16	15.7	3750.0	0.659	1.0
b1[28]	4.37	0.0816	4.27	0.352	2.7	15.5	2737.0	0.481	1.0
b1[29]	6.63	0.0697	4.4	1.34	5.53	16.9	3987.0	0.701	1.0
b1[30]	3.28	0.0137	0.75	2.16	3.18	4.91	3018.0	0.531	1.0
b1[31]	8.42	0.0588	3.81	3.38	7.59	17.5	4209.0	0.74	1.0
b1[32]	5.62	0.0711	4.31	0.746	4.37	15.7	3683.0	0.648	1.0
b1[33]	7.76	0.0387	2.37	4.52	7.25	13.4	3757.0	0.661	1.0
b1[34]	6.32	0.0578	3.13	2.77	5.38	14.2	2929.0	0.515	1.0
b1[35]	15.7	0.0556	4.11	8.51	15.2	24.3	5465.0	0.961	0.999
b1[36]	12.3	0.054	4.1	5.69	11.8	21.2	5771.0	1.01	1.0
b1[37]	9.82	0.04	2.54	5.99	9.39	15.6	4026.0	0.708	1.0
b1[38]	12.3	0.0516	3.88	6.26	11.8	20.6	5675.0	0.998	1.0
b1[39]	19.4	0.0432	3.51	13.1	19.1	26.8	6603.0	1.16	1.0
b1[40]	4.46	0.0081	0.642	3.22	4.43	5.72	6284.0	1.11	1.0
b1[41]	8.27	0.0621	3.92	3.01	7.4	17.6	3985.0	0.701	1.0
b1[42]	6.33	0.0366	1.99	3.74	5.89	11.3	2963.0	0.521	1.0
b1[43]	5.17	0.0779	4.33	0.744	3.77	15.7	3091.0	0.544	1.0
b1[44]	2.49	0.0585	2.25	0.886	1.78	9.32	1485.0	0.261	1.0
b1[45]	15.4	0.0557	4.31	8.07	14.9	24.6	5980.0	1.05	0.999
b1[46]	5.77	0.0696	4.12	1.03	4.59	15.9	3502.0	0.616	1.0
b1[47]	3.45	0.0523	2.08	1.73	2.84	8.75	1587.0	0.279	1.0
b1[48]	5.94	0.0668	3.19	2.42	4.95	14.3	2282.0	0.401	1.0
b1[49]	6.8	0.0613	3.6	2.46	5.81	15.5	3442.0	0.605	1.0
b1[50]	4.1	0.0768	4.03	0.495	2.49	14.5	2752.0	0.484	1.0
b1[51]	8.56	0.0601	3.81	3.6	7.65	17.6	4016.0	0.706	1.0
b1[52]	9.97	0.0259	1.89	6.8	9.74	14.1	5341.0	0.939	1.0
b1[53]	1.32	0.0919	3.84	-3.64	0.169	12.0	1744.0	0.307	1.0
b1[54]	7.28	0.0647	4.63	0.99	6.36	17.6	5115.0	0.899	1.0
b1[55]	21.1	0.0539	3.97	14.0	20.7	29.1	5410.0	0.951	1.0
b1[56]	7.47	0.0619	3.93	2.8	6.37	16.9	4024.0	0.708	0.999
