	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1_mu	13.328	0.038	1.595	10.341	13.229	16.552	1739.733	0.161	1.0
b2_mu	13.054	0.041	1.699	9.943	12.939	16.554	1748.657	0.162	1.0
b3_mu	0.982	0.002	0.111	0.765	0.978	1.206	1987.615	0.184	1.003
b4_mu	0.192	0.002	0.081	0.029	0.19	0.352	2120.522	0.197	1.001
a1_mu	0.194	0.001	0.027	0.14	0.194	0.246	1677.357	0.156	1.0
a2_mu	0.196	0.001	0.033	0.134	0.194	0.263	1161.512	0.108	1.003
c1_mu	0.072	0.0	0.019	0.036	0.071	0.11	1652.162	0.153	1.0
sigma[1]	0.742	0.00225	0.111	0.544	0.732	0.971	2426.0	0.225	1.0
sigma[2]	0.771	0.00243	0.12	0.558	0.759	1.02	2451.0	0.227	1.0
sigma[3]	0.18	0.000443	0.0192	0.144	0.179	0.218	1870.0	0.174	1.0
sigma[4]	0.137	0.000324	0.0146	0.11	0.136	0.167	2028.0	0.188	1.0
sigma[5]	0.519	0.00239	0.0812	0.362	0.516	0.682	1153.0	0.107	1.0
sigma[6]	0.763	0.00265	0.0997	0.572	0.762	0.966	1410.0	0.131	1.0
sigma[7]	1.9	0.00522	0.239	1.47	1.88	2.39	2097.0	0.195	1.0
b1[1]	8.53	0.102	5.84	1.38	7.06	22.3	3263.0	0.303	1.0
b1[2]	13.1	0.0764	5.18	4.99	12.5	24.2	4589.0	0.426	1.0
b1[3]	20.6	0.0707	5.14	11.5	20.0	31.2	5290.0	0.491	1.0
b1[4]	9.65	0.0977	6.25	0.948	8.63	23.3	4098.0	0.38	1.0
b1[5]	11.4	0.0707	4.34	5.19	10.6	21.3	3781.0	0.351	1.0
b1[6]	8.26	0.116	4.88	3.66	6.55	21.9	1785.0	0.166	1.0
b1[7]	10.2	0.0639	3.88	4.5	9.55	19.2	3687.0	0.342	1.0
b1[8]	17.9	0.0814	5.6	8.43	17.3	29.7	4731.0	0.439	1.0
b1[9]	18.8	0.0673	4.75	10.9	18.3	29.0	4972.0	0.462	1.0
b1[10]	8.23	0.0278	1.94	5.03	8.01	12.4	4837.0	0.449	1.0
b1[11]	17.2	0.0667	5.0	8.8	16.6	27.7	5628.0	0.522	1.0
b1[12]	11.0	0.12	6.43	2.39	9.78	25.1	2873.0	0.267	1.0
b1[13]	6.57	0.113	5.43	1.15	4.58	19.8	2309.0	0.214	1.0
b1[14]	17.9	0.0829	5.96	7.48	17.3	30.4	5174.0	0.48	1.0
b1[15]	17.6	0.0836	6.58	5.59	17.2	31.2	6185.0	0.574	0.999
b1[16]	14.3	0.064	4.7	7.04	13.6	24.8	5385.0	0.5	1.0
b1[17]	8.99	0.0846	5.27	2.26	7.77	21.1	3887.0	0.361	1.0
b1[18]	13.9	0.0916	6.46	3.75	13.3	27.8	4982.0	0.462	0.999
b1[19]	11.4	0.0729	4.91	4.55	10.5	22.8	4540.0	0.421	1.0
b1[20]	18.4	0.0735	5.28	9.71	17.7	29.8	5153.0	0.478	1.0
b1[21]	13.4	0.0805	5.65	4.64	12.6	25.4	4933.0	0.458	1.0
b1[22]	8.79	0.0804	4.45	3.28	7.57	19.2	3061.0	0.284	1.0
b1[23]	18.7	0.0791	5.17	10.3	17.9	29.9	4272.0	0.397	1.0
b1[24]	14.6	0.0829	5.7	5.44	13.9	26.7	4736.0	0.44	1.0
b1[25]	9.52	0.0875	5.06	2.98	8.35	21.5	3340.0	0.31	1.0
b1[26]	15.7	0.0646	4.7	8.0	15.1	25.9	5282.0	0.49	1.0
b1[27]	11.1	0.0864	5.63	2.83	10.3	23.3	4241.0	0.394	1.0
b1[28]	7.53	0.103	5.88	0.357	5.91	21.4	3268.0	0.303	1.0
b1[29]	5.42	0.111	5.34	0.0414	3.47	19.2	2300.0	0.213	1.0
b1[30]	4.53	0.0718	2.8	1.8	3.73	11.7	1516.0	0.141	1.0
b1[31]	17.6	0.0782	5.78	7.89	17.0	30.0	5463.0	0.507	1.0
b1[32]	10.8	0.0789	5.11	3.58	9.81	22.4	4197.0	0.39	0.999
b1[33]	17.4	0.0697	5.04	9.12	16.8	28.4	5221.0	0.485	1.0
b1[34]	14.2	0.073	5.34	5.98	13.4	26.1	5352.0	0.497	1.0
b1[35]	15.8	0.0751	5.18	7.57	15.2	27.4	4754.0	0.441	1.0
b1[36]	18.3	0.0782	5.52	9.2	17.6	30.3	4986.0	0.463	1.0
b1[37]	22.4	0.0735	5.5	12.7	21.9	34.0	5604.0	0.52	1.0
b1[38]	18.2	0.0865	6.15	7.41	17.6	31.3	5050.0	0.469	0.999
b1[39]	22.7	0.074	5.41	13.2	22.3	34.1	5354.0	0.497	1.0
b1[40]	8.16	0.051	2.79	4.47	7.59	14.9	2995.0	0.278	1.0
b1[41]	18.1	0.0972	6.6	5.73	17.9	31.6	4612.0	0.428	1.0
b1[42]	12.7	0.0676	4.37	6.36	11.9	22.4	4180.0	0.388	1.0
b1[43]	15.6	0.13	7.15	2.91	15.2	30.0	3030.0	0.281	1.0
b1[44]	16.5	0.107	6.89	4.5	16.0	30.7	4185.0	0.388	1.0
b1[45]	16.4	0.083	5.37	7.78	15.8	28.3	4188.0	0.389	1.0
