subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,4,1,3,1,1,1,go,gw,1,1,0.723,1,0.4986,0.5,0.0,inf,0.5
0ubclurpshlgyru3cwo3stun,4,1,8,2,1,1,go,gw,1,1,0.452,1,0.7722,0.773112,0.001901,-0.139193,0.772163
0ubclurpshlgyru3cwo3stun,4,1,12,3,1,1,go,gw,1,1,0.349,0,0.9036,0.908051,0.00135,-0.070323,0.907372
0ubclurpshlgyru3cwo3stun,4,1,16,4,1,1,go,gw,1,1,0.466,1,0.718,0.714144,0.000982,-0.144903,0.713655
0ubclurpshlgyru3cwo3stun,4,1,18,5,1,1,go,gw,1,1,0.62,1,0.8808,0.884089,0.001348,-0.135849,0.883412
0ubclurpshlgyru3cwo3stun,4,1,23,6,1,1,go,gw,1,1,0.465,1,0.9514,0.952849,0.000581,-0.084907,0.952557
0ubclurpshlgyru3cwo3stun,4,1,25,7,1,1,go,gw,1,1,0.5,1,0.9792,0.979615,0.000194,-0.057639,0.979518
0ubclurpshlgyru3cwo3stun,4,1,29,8,1,1,go,gw,1,1,0.467,1,0.9874,0.99054,6.3e-05,-0.028165,0.990508
0ubclurpshlgyru3cwo3stun,4,1,35,9,1,1,go,gw,1,1,0.487,0,0.9962,0.995299,2.1e-05,0.007125,0.995288
0ubclurpshlgyru3cwo3stun,4,1,40,10,1,1,go,gw,1,1,0.434,1,0.978,0.979086,0.000168,-0.01659,0.979002
0ubclurpshlgyru3cwo3stun,4,1,43,11,1,1,go,gw,1,1,0.541,1,0.991,0.990474,5.4e-05,0.006854,0.990447
0ubclurpshlgyru3cwo3stun,4,1,46,12,1,1,go,gw,1,1,0.493,1,0.994,0.995312,1.8e-05,0.040714,0.995303
0ubclurpshlgyru3cwo3stun,4,1,51,13,1,1,go,gw,1,1,0.535,1,0.9972,0.997529,7e-06,0.082415,0.997525
0ubclurpshlgyru3cwo3stun,4,1,54,14,1,1,go,gw,1,1,0.494,0,0.9994,0.998615,3e-06,0.104348,0.998613
0ubclurpshlgyru3cwo3stun,4,1,57,15,1,1,go,gw,1,1,0.486,1,0.9938,0.992898,4e-05,-0.025851,0.992878
0ubclurpshlgyru3cwo3stun,4,1,62,16,1,1,go,gw,1,1,0.523,1,0.9958,0.996471,1.2e-05,0.079683,0.996464
0ubclurpshlgyru3cwo3stun,4,1,66,17,1,1,go,gw,1,1,0.344,1,0.9988,0.998108,4e-06,0.112658,0.998106
0ubclurpshlgyru3cwo3stun,4,1,69,18,1,1,go,gw,1,1,0.52,1,0.999,0.998918,2e-06,0.196393,0.998917
0ubclurpshlgyru3cwo3stun,4,1,73,19,1,1,go,gw,1,1,0.434,0,0.9994,0.999345,1e-06,0.214823,0.999344
0ubclurpshlgyru3cwo3stun,4,1,77,20,1,1,go,gw,1,1,0.521,1,0.9964,0.99622,1.9e-05,-0.018692,0.99621
0ubclurpshlgyru3cwo3stun,4,1,83,21,1,1,go,gw,1,1,0.462,1,0.9978,0.998031,6e-06,0.035868,0.998028
0ubclurpshlgyru3cwo3stun,4,1,87,22,1,1,go,gw,1,1,0.403,1,0.9992,0.998892,2e-06,0.090392,0.998891
0ubclurpshlgyru3cwo3stun,4,1,92,23,1,1,go,gw,1,1,0.464,1,0.9992,0.999336,1e-06,0.131658,0.999335
0ubclurpshlgyru3cwo3stun,4,1,93,24,1,1,go,gw,1,1,0.424,1,0.9998,0.999579,0.0,0.164555,0.999579
0ubclurpshlgyru3cwo3stun,4,1,97,25,1,1,go,gw,1,1,0.464,0,0.9998,0.99972,0.0,0.172512,0.99972
0ubclurpshlgyru3cwo3stun,4,1,103,26,1,1,go,gw,1,1,0.591,1,0.9982,0.998181,7e-06,-0.011198,0.998177
0ubclurpshlgyru3cwo3stun,4,1,107,27,1,1,go,gw,1,1,0.404,0,0.9988,0.99899,2e-06,0.023271,0.998989
0ubclurpshlgyru3cwo3stun,4,1,112,28,1,1,go,gw,1,1,0.385,1,0.9914,0.993653,9e-05,0.100312,0.993607
0ubclurpshlgyru3cwo3stun,4,1,114,29,1,1,go,gw,1,1,0.375,1,0.997,0.997024,1.8e-05,-0.013193,0.997014
