	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[54]	33.8	0.125	7.96	20.5	32.8	50.7	4079.0	0.248	1.0
b1[55]	29.2	0.114	7.59	16.8	28.3	45.5	4423.0	0.269	1.0
b1[56]	18.1	0.0919	5.53	10.5	17.0	31.4	3619.0	0.22	1.0
b1[57]	34.0	0.125	7.94	20.6	33.2	50.8	4033.0	0.245	1.0
b1[58]	8.86	0.131	6.53	2.51	6.65	26.4	2465.0	0.15	1.0
b1[59]	32.5	0.112	7.46	19.9	31.7	48.8	4423.0	0.269	1.0
b1[60]	28.4	0.119	7.49	16.1	27.5	44.3	3962.0	0.241	1.0
b1[61]	3.65	0.00766	0.521	2.62	3.64	4.66	4614.0	0.28	1.0
b1[62]	21.7	0.114	7.17	10.9	20.6	38.0	3952.0	0.24	1.0
b1[63]	5.39	0.123	5.51	1.15	3.45	20.5	1993.0	0.121	1.0
b1[64]	26.1	0.119	7.78	13.8	25.2	43.0	4268.0	0.259	1.0
b1[65]	17.7	0.109	6.61	9.08	16.2	33.3	3715.0	0.226	1.0
b1[66]	18.0	0.0599	3.64	12.1	17.5	26.1	3686.0	0.224	1.0
b1[67]	33.7	0.126	7.95	20.2	32.8	51.2	3974.0	0.241	1.0
b1[68]	21.7	0.127	7.58	10.6	20.5	38.0	3546.0	0.215	1.0
b1[69]	33.3	0.123	7.93	20.2	32.4	50.9	4130.0	0.251	1.0
b1[70]	14.2	0.0473	2.98	9.76	13.8	20.8	3969.0	0.241	1.0
b1[71]	23.2	0.115	7.17	12.4	22.0	38.8	3893.0	0.236	1.0
b1[72]	38.4	0.14	8.45	24.0	37.5	56.2	3630.0	0.22	1.0
b1[73]	18.6	0.0854	5.45	10.9	17.5	31.1	4070.0	0.247	1.0
b1[74]	5.06	0.0863	4.55	1.61	3.43	17.9	2783.0	0.169	1.0
b1[75]	33.7	0.117	7.59	20.8	32.9	49.6	4179.0	0.254	1.0
b1[76]	24.8	0.0993	6.31	14.5	24.0	38.7	4041.0	0.245	1.0
b1[77]	21.3	0.0892	5.67	12.8	20.3	34.5	4035.0	0.245	1.0
b1[78]	14.8	0.0823	5.11	8.03	13.6	27.0	3860.0	0.234	1.0
b1[79]	26.4	0.115	7.46	14.6	25.3	42.6	4200.0	0.255	1.0
b1[80]	24.8	0.108	6.86	14.2	23.7	40.2	4052.0	0.246	1.0
b1[81]	14.5	0.105	5.98	6.62	13.1	28.5	3248.0	0.197	1.0
b1[82]	12.3	0.132	6.56	4.92	10.3	29.1	2476.0	0.15	1.0
b1[83]	19.0	0.0774	5.1	11.7	18.0	30.8	4346.0	0.264	1.0
b1[84]	32.2	0.133	8.01	18.8	31.3	49.3	3625.0	0.22	1.0
b1[85]	7.97	0.104	5.29	3.25	6.24	22.4	2600.0	0.158	1.0
b1[86]	32.8	0.119	7.69	19.8	31.9	48.6	4144.0	0.252	1.0
b1[87]	24.6	0.114	7.26	13.6	23.5	40.9	4058.0	0.246	1.0
b1[88]	12.5	0.0694	4.26	7.51	11.4	23.2	3772.0	0.229	1.0
b1[89]	29.1	0.106	7.13	17.4	28.1	44.4	4563.0	0.277	1.0
b1[90]	22.0	0.0906	5.68	13.6	21.0	34.8	3930.0	0.239	1.0
b1[91]	1.26	0.0442	1.81	-0.111	0.906	4.53	1690.0	0.103	1.0
a1[1]	0.0863	0.000408	0.0256	0.0441	0.0835	0.14	3935.0	0.239	1.0
a1[2]	0.0808	0.000529	0.0331	0.0272	0.0773	0.15	3914.0	0.238	1.0
a1[3]	0.0522	0.000755	0.0426	0.00562	0.0412	0.154	3185.0	0.193	1.0
a1[4]	0.062	0.000351	0.0237	0.0263	0.0581	0.115	4563.0	0.277	1.0
a1[5]	0.162	0.000729	0.0454	0.0812	0.159	0.254	3877.0	0.235	1.0
a1[6]	0.136	0.000549	0.0346	0.0689	0.135	0.204	3961.0	0.241	1.0
a1[7]	0.091	0.000561	0.0359	0.0283	0.0877	0.167	4093.0	0.249	1.0
a1[8]	0.102	0.000433	0.0285	0.0518	0.0999	0.16	4326.0	0.263	1.0
a1[9]	0.0712	0.000453	0.0303	0.0265	0.0662	0.137	4469.0	0.271	1.0
a1[10]	0.324	0.00214	0.109	0.125	0.317	0.538	2593.0	0.157	1.0
a1[11]	0.0628	0.000329	0.0213	0.03	0.0589	0.109	4182.0	0.254	1.0
a1[12]	0.0499	0.000675	0.0371	0.00587	0.0406	0.138	3028.0	0.184	1.0
a1[13]	0.133	0.000615	0.0406	0.0648	0.129	0.219	4359.0	0.265	1.0
a1[14]	0.0373	0.000351	0.0195	0.0118	0.0333	0.0823	3086.0	0.187	1.0
a1[15]	0.111	0.000572	0.0356	0.0505	0.108	0.188	3874.0	0.235	1.0
a1[16]	0.09	0.000431	0.0281	0.0445	0.0865	0.151	4256.0	0.258	1.0
a1[17]	0.0933	0.00047	0.0318	0.0434	0.0888	0.163	4579.0	0.278	1.0
a1[18]	0.104	0.000578	0.039	0.0451	0.098	0.191	4539.0	0.276	1.0
a1[19]	0.0861	0.000445	0.0294	0.0389	0.082	0.15	4370.0	0.265	1.0
a1[20]	0.074	0.000407	0.0274	0.0327	0.0695	0.137	4537.0	0.276	1.0
a1[21]	0.146	0.000625	0.0385	0.0757	0.144	0.223	3797.0	0.231	1.0
a1[22]	0.0595	0.000391	0.0251	0.0239	0.0545	0.116	4120.0	0.25	1.0
a1[23]	0.109	0.00058	0.0367	0.0446	0.106	0.183	3992.0	0.242	1.0
a1[24]	0.0996	0.000502	0.032	0.0419	0.0968	0.165	4079.0	0.248	1.0
a1[25]	0.139	0.000678	0.0433	0.0637	0.135	0.231	4080.0	0.248	1.0
a1[26]	0.0729	0.000368	0.0234	0.0356	0.0697	0.123	4047.0	0.246	0.999
a1[27]	0.15	0.00073	0.0461	0.0725	0.145	0.249	3988.0	0.242	1.0
a1[28]	0.104	0.00128	0.0799	0.00665	0.0852	0.301	3889.0	0.236	1.0
a1[29]	0.135	0.000638	0.0395	0.0667	0.131	0.217	3836.0	0.233	1.0
a1[30]	0.0928	0.000484	0.0319	0.0401	0.0893	0.16	4329.0	0.263	1.0
a1[31]	0.119	0.000486	0.0312	0.0576	0.118	0.179	4126.0	0.251	1.0
a1[32]	0.111	0.000575	0.0356	0.0452	0.109	0.182	3830.0	0.233	1.0
a1[33]	0.101	0.00111	0.0725	0.0105	0.0852	0.276	4256.0	0.258	1.0
a1[34]	0.0774	0.000407	0.0259	0.037	0.0739	0.135	4037.0	0.245	1.0
a1[35]	0.048	0.000419	0.0237	0.0171	0.0424	0.103	3215.0	0.195	1.0
a1[36]	0.0913	0.00105	0.06	0.00697	0.0807	0.232	3268.0	0.198	1.0
a1[37]	0.136	0.000625	0.0408	0.0647	0.133	0.22	4268.0	0.259	0.999
a1[38]	0.144	0.00059	0.0362	0.0747	0.143	0.215	3774.0	0.229	1.0
a1[39]	0.101	0.000493	0.0317	0.0498	0.0977	0.172	4129.0	0.251	1.0
a1[40]	0.154	0.000697	0.0423	0.0795	0.151	0.241	3677.0	0.223	1.0
a1[41]	0.114	0.000674	0.0441	0.0436	0.109	0.209	4290.0	0.261	1.0
a1[42]	0.0997	0.000543	0.0338	0.0449	0.0956	0.174	3874.0	0.235	1.0
a1[43]	0.121	0.000658	0.0421	0.0548	0.115	0.211	4090.0	0.248	1.0
a1[44]	0.135	0.000675	0.0418	0.0582	0.132	0.219	3839.0	0.233	1.0
a1[45]	0.105	0.000662	0.0408	0.0313	0.102	0.187	3803.0	0.231	1.0
a1[46]	0.0905	0.00106	0.0621	0.00711	0.0774	0.238	3410.0	0.207	1.0
a1[47]	0.137	0.000593	0.0378	0.0674	0.136	0.211	4072.0	0.247	1.0
a1[48]	0.109	0.000519	0.0346	0.0523	0.105	0.183	4436.0	0.269	1.0
a1[49]	0.0811	0.000477	0.0315	0.0336	0.0762	0.151	4365.0	0.265	1.0
a1[50]	0.14	0.00172	0.102	0.00953	0.115	0.392	3507.0	0.213	1.0
a1[51]	0.0873	0.000859	0.054	0.0141	0.0776	0.21	3947.0	0.24	1.0
a1[52]	0.103	0.000496	0.0325	0.05	0.0987	0.171	4289.0	0.26	1.0
a1[53]	0.116	0.000595	0.039	0.0558	0.11	0.202	4302.0	0.261	1.0
a1[54]	0.129	0.000587	0.037	0.0645	0.126	0.206	3968.0	0.241	1.0
a1[55]	0.095	0.000445	0.03	0.0468	0.0908	0.162	4522.0	0.275	1.0
a1[56]	0.069	0.00038	0.0252	0.0273	0.0662	0.122	4403.0	0.267	1.0
a1[57]	0.134	0.000627	0.0385	0.0672	0.13	0.217	3765.0	0.229	1.0
a1[58]	0.0426	0.000536	0.0291	0.00707	0.036	0.108	2945.0	0.179	1.0
a1[59]	0.114	0.000494	0.0321	0.0575	0.111	0.179	4223.0	0.256	1.0
a1[60]	0.0674	0.000343	0.0223	0.0324	0.0642	0.116	4232.0	0.257	1.0
a1[61]	0.335	0.00122	0.066	0.203	0.333	0.465	2941.0	0.179	1.0
a1[62]	0.0774	0.000533	0.0331	0.0316	0.0708	0.152	3843.0	0.233	1.0
a1[63]	0.0669	0.0011	0.068	0.00555	0.0492	0.216	3819.0	0.232	1.0
a1[64]	0.0688	0.000366	0.0243	0.0312	0.0645	0.122	4401.0	0.267	1.0
a1[65]	0.0799	0.000594	0.0379	0.0265	0.0726	0.168	4088.0	0.248	1.0
a1[66]	0.168	0.000742	0.0466	0.0773	0.166	0.26	3949.0	0.24	1.0
a1[67]	0.141	0.000662	0.042	0.0694	0.136	0.226	4019.0	0.244	1.0
a1[68]	0.0498	0.000355	0.0217	0.02	0.0453	0.1	3720.0	0.226	1.0
a1[69]	0.126	0.000566	0.0368	0.0633	0.122	0.204	4221.0	0.256	1.0
a1[70]	0.145	0.000677	0.0425	0.0653	0.142	0.234	3935.0	0.239	1.0
a1[71]	0.0739	0.000457	0.0291	0.0308	0.0691	0.14	4068.0	0.247	1.0
a1[72]	0.181	0.000837	0.0507	0.091	0.178	0.286	3672.0	0.223	1.0
a1[73]	0.0908	0.000534	0.0349	0.0353	0.0862	0.166	4264.0	0.259	1.0
a1[74]	0.101	0.00121	0.079	0.00932	0.0808	0.298	4276.0	0.26	0.999
a1[75]	0.136	0.000668	0.0411	0.0672	0.132	0.223	3793.0	0.23	1.0
a1[76]	0.14	0.000714	0.0457	0.0624	0.136	0.238	4091.0	0.248	1.0
a1[77]	0.105	0.00056	0.037	0.0447	0.101	0.185	4374.0	0.266	1.0
a1[78]	0.114	0.000778	0.0514	0.0382	0.106	0.231	4367.0	0.265	1.0
a1[79]	0.0759	0.000397	0.0264	0.035	0.072	0.136	4432.0	0.269	1.0
a1[80]	0.087	0.000455	0.0301	0.0384	0.0827	0.152	4386.0	0.266	1.0
a1[81]	0.0762	0.000645	0.0407	0.0232	0.0675	0.17	3972.0	0.241	1.0
a1[82]	0.0511	0.000562	0.0315	0.0119	0.0442	0.124	3146.0	0.191	1.0
a1[83]	0.0979	0.000525	0.0339	0.0409	0.0943	0.169	4156.0	0.252	1.0
a1[84]	0.128	0.000604	0.0384	0.064	0.124	0.209	4038.0	0.245	1.0
a1[85]	0.0753	0.000787	0.0445	0.0125	0.068	0.172	3203.0	0.195	1.0
a1[86]	0.111	0.00053	0.0321	0.0564	0.107	0.181	3660.0	0.222	1.0
a1[87]	0.0686	0.000365	0.025	0.0301	0.065	0.125	4690.0	0.285	1.0
a1[88]	0.109	0.000708	0.0474	0.032	0.103	0.209	4488.0	0.273	1.0
a1[89]	0.12	0.00059	0.0388	0.0566	0.116	0.204	4318.0	0.262	1.0
a1[90]	0.116	0.000617	0.0405	0.0489	0.112	0.201	4310.0	0.262	1.0
a1[91]	0.11	0.00125	0.0772	0.00848	0.0928	0.295	3813.0	0.232	1.0
