name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[1,27]	-0.103	0.01	1.0	-2.12	-0.0965	1.77	9959.0	3.04	0.999
theta_d_pr[1,28]	-0.681	0.0069	0.368	-1.55	-0.661	-0.0433	2837.0	0.866	1.0
theta_d_pr[1,29]	0.0615	0.00937	0.982	-1.94	0.0627	1.93	10975.0	3.35	1.0
theta_d_pr[1,30]	0.865	0.0117	0.92	-1.09	0.9	2.53	6163.0	1.88	0.999
theta_d_pr[1,31]	-0.258	0.00982	0.903	-2.08	-0.246	1.46	8461.0	2.58	0.999
theta_d_pr[1,32]	0.858	0.00848	0.759	-0.676	0.837	2.33	8018.0	2.45	1.0
theta_d_pr[1,33]	-0.709	0.0072	0.506	-1.85	-0.682	0.214	4936.0	1.51	1.0
theta_d_pr[1,34]	0.0917	0.00979	0.992	-1.96	0.0882	1.94	10270.0	3.14	1.0
theta_d_pr[1,35]	-0.632	0.0109	0.823	-2.29	-0.635	0.969	5700.0	1.74	1.0
theta_d_pr[1,36]	-0.204	0.0075	0.575	-1.4	-0.215	0.922	5871.0	1.79	1.0
theta_d_pr[1,37]	0.321	0.00986	0.969	-1.65	0.322	2.11	9668.0	2.95	1.0
theta_d_pr[1,38]	-0.155	0.00987	0.89	-1.99	-0.164	1.55	8139.0	2.49	1.0
theta_d_pr[1,39]	-0.265	0.0104	1.0	-2.35	-0.266	1.65	9263.0	2.83	1.0
theta_d_pr[1,40]	-0.019	0.00954	0.984	-2.03	-0.0336	1.86	10623.0	3.24	1.0
theta_d_pr[1,41]	-0.793	0.0115	0.861	-2.47	-0.832	0.928	5630.0	1.72	1.0
theta_d_pr[1,42]	0.176	0.0096	0.939	-1.73	0.2	1.91	9549.0	2.92	1.0
theta_d_pr[1,43]	0.322	0.0105	0.994	-1.69	0.317	2.23	8984.0	2.74	0.999
theta_d_pr[1,44]	0.329	0.0089	0.796	-1.31	0.335	1.82	8010.0	2.45	1.0
theta_d_pr[1,45]	1.07	0.00939	0.657	-0.275	1.06	2.33	4884.0	1.49	1.0
theta_d_pr[1,46]	0.202	0.00707	0.435	-0.619	0.17	1.1	3779.0	1.15	1.0
theta_d_pr[1,47]	0.587	0.0112	0.962	-1.42	0.599	2.37	7383.0	2.25	1.0
theta_d_pr[1,48]	-0.00747	0.00934	0.976	-1.99	-0.00474	1.85	10905.0	3.33	1.0
theta_d_pr[1,49]	0.589	0.0102	0.913	-1.33	0.596	2.28	7997.0	2.44	1.0
theta_d_pr[1,50]	0.144	0.00689	0.421	-0.631	0.118	1.02	3738.0	1.14	1.0
theta_d_pr[1,51]	-0.454	0.00824	0.606	-1.66	-0.479	0.774	5413.0	1.65	1.0
theta_d_pr[1,52]	0.0646	0.00899	0.987	-2.04	0.0675	1.95	12047.0	3.68	1.0
theta_d_pr[1,53]	-0.114	0.00944	0.975	-2.09	-0.114	1.74	10661.0	3.26	0.999
theta_d_pr[1,54]	-0.0588	0.00906	0.973	-2.03	-0.0452	1.8	11527.0	3.52	1.0
theta_d_pr[1,55]	0.0314	0.0099	0.989	-2.01	0.0359	1.88	9980.0	3.05	1.0
theta_d_pr[1,56]	0.989	0.00921	0.817	-0.726	0.982	2.51	7871.0	2.4	1.0
theta_d_pr[1,57]	-0.0963	0.0102	0.999	-2.15	-0.0937	1.77	9540.0	2.91	0.999
theta_d_pr[1,58]	0.553	0.00831	0.597	-0.642	0.526	1.75	5166.0	1.58	1.0
theta_d_pr[1,59]	0.0742	0.00986	0.998	-1.97	0.0602	1.95	10233.0	3.13	1.0
theta_d_pr[1,60]	0.515	0.011	0.977	-1.57	0.517	2.32	7930.0	2.42	1.0
theta_d_pr[1,61]	-0.968	0.00806	0.589	-2.25	-0.955	0.112	5337.0	1.63	1.0
theta_d_pr[1,62]	0.284	0.00998	0.938	-1.7	0.298	2.06	8846.0	2.7	0.999
theta_d_pr[1,63]	-0.469	0.00705	0.444	-1.4	-0.464	0.379	3974.0	1.21	1.0
theta_d_pr[1,64]	0.13	0.00965	0.941	-1.81	0.125	1.9	9495.0	2.9	0.999
theta_d_pr[1,65]	-0.0542	0.00876	0.74	-1.64	-0.0559	1.32	7145.0	2.18	1.0
theta_d_pr[1,66]	-0.00836	0.00959	0.903	-1.84	-0.0137	1.7	8873.0	2.71	1.0
theta_d_pr[1,67]	-0.0912	0.00917	0.997	-2.12	-0.0837	1.76	11821.0	3.61	0.999
theta_d_pr[1,68]	0.858	0.0139	1.01	-1.22	0.867	2.68	5212.0	1.59	1.0
theta_d_pr[1,69]	0.185	0.00982	0.967	-1.83	0.194	1.98	9694.0	2.96	1.0
theta_d_pr[1,70]	0.28	0.00862	0.764	-1.28	0.289	1.66	7862.0	2.4	1.0
theta_d_pr[1,71]	0.657	0.0121	0.998	-1.42	0.664	2.48	6827.0	2.08	1.0
theta_d_pr[1,72]	-0.00388	0.00901	0.972	-2.0	-0.0122	1.87	11652.0	3.56	1.0
theta_d_pr[1,73]	-0.466	0.0096	0.855	-2.22	-0.472	1.15	7933.0	2.42	0.999
theta_d_pr[1,74]	-0.0984	0.00657	0.381	-0.85	-0.112	0.653	3363.0	1.03	1.0
theta_d_pr[1,75]	0.0311	0.00942	0.986	-2.0	0.0185	1.88	10948.0	3.34	1.0
theta_d_pr[1,76]	0.132	0.00958	0.955	-1.83	0.117	1.99	9941.0	3.04	1.0
theta_d_pr[1,77]	0.322	0.0106	1.0	-1.76	0.336	2.19	8992.0	2.75	1.0
theta_d_pr[1,78]	-0.894	0.014	0.924	-2.71	-0.932	0.952	4335.0	1.32	1.0
theta_d_pr[1,79]	0.547	0.0114	0.968	-1.46	0.565	2.38	7200.0	2.2	1.0
theta_d_pr[1,80]	0.0699	0.00906	0.985	-1.94	0.066	1.91	11833.0	3.61	1.0
theta_d_pr[1,81]	-0.587	0.00932	0.756	-2.2	-0.577	0.81	6587.0	2.01	1.0
theta_d_pr[1,82]	-1.45	0.011	0.728	-2.94	-1.46	-0.0259	4390.0	1.34	1.0
theta_d_pr[1,83]	0.623	0.0104	0.906	-1.23	0.628	2.3	7616.0	2.33	1.0
theta_d_pr[1,84]	0.008	0.00951	0.979	-2.03	0.0121	1.83	10608.0	3.24	1.0
theta_d_pr[1,85]	-0.161	0.00785	0.563	-1.38	-0.156	0.92	5143.0	1.57	1.0
theta_d_pr[1,86]	-0.00314	0.00999	0.99	-2.05	-0.0167	1.86	9829.0	3.0	0.999
theta_d_pr[1,87]	-0.527	0.0122	0.957	-2.46	-0.543	1.3	6124.0	1.87	1.0
theta_d_pr[1,88]	0.0271	0.0159	0.889	-1.78	-0.00941	1.74	3138.0	0.958	1.0
theta_d_pr[1,89]	-0.211	0.01	0.981	-2.24	-0.204	1.64	9546.0	2.92	0.999
theta_d_pr[1,90]	0.0695	0.00958	0.922	-1.83	0.0691	1.84	9272.0	2.83	0.999
theta_d_pr[1,91]	-1.22	0.00894	0.42	-2.18	-1.17	-0.539	2210.0	0.675	1.0
theta_d_pr[2,1]	-0.754	0.00983	0.913	-2.59	-0.754	1.03	8614.0	2.63	1.0
theta_d_pr[2,2]	-0.648	0.00913	0.83	-2.35	-0.655	0.928	8272.0	2.53	1.0
theta_d_pr[2,3]	1.31	0.00746	0.656	-0.0413	1.29	2.54	7749.0	2.37	1.0
theta_d_pr[2,4]	0.143	0.0082	0.877	-1.71	0.15	1.8	11446.0	3.5	0.999
theta_d_pr[2,5]	-0.353	0.00864	0.92	-2.3	-0.35	1.36	11355.0	3.47	0.999
theta_d_pr[2,6]	0.214	0.0102	0.916	-1.72	0.215	1.96	8113.0	2.48	1.0
theta_d_pr[2,7]	0.557	0.00775	0.769	-1.04	0.571	2.01	9863.0	3.01	1.0
theta_d_pr[2,8]	0.15	0.00964	0.883	-1.7	0.148	1.83	8387.0	2.56	1.0
theta_d_pr[2,9]	0.829	0.00868	0.832	-0.896	0.839	2.33	9174.0	2.8	1.0
theta_d_pr[2,10]	0.0335	0.0085	0.772	-1.55	0.0332	1.49	8250.0	2.52	1.0
theta_d_pr[2,11]	0.247	0.00961	0.905	-1.6	0.247	1.92	8869.0	2.71	1.0
theta_d_pr[2,12]	-0.398	0.00716	0.688	-1.79	-0.396	0.91	9254.0	2.83	1.0
theta_d_pr[2,13]	0.0502	0.00878	0.915	-1.84	0.0418	1.77	10862.0	3.32	0.999
theta_d_pr[2,14]	0.129	0.00885	0.788	-1.51	0.131	1.64	7926.0	2.42	1.0
theta_d_pr[2,15]	-0.178	0.00938	0.938	-2.12	-0.172	1.56	10001.0	3.05	0.999
theta_d_pr[2,16]	-0.685	0.00927	0.944	-2.57	-0.694	1.14	10350.0	3.16	0.999
theta_d_pr[2,17]	0.0962	0.00887	0.921	-1.79	0.0822	1.86	10771.0	3.29	1.0
theta_d_pr[2,18]	0.438	0.00861	0.888	-1.37	0.445	2.11	10653.0	3.25	1.0
theta_d_pr[2,19]	-0.539	0.00898	0.907	-2.4	-0.553	1.2	10189.0	3.11	1.0
theta_d_pr[2,20]	0.456	0.00927	0.881	-1.41	0.456	2.15	9027.0	2.76	1.0
theta_d_pr[2,21]	0.218	0.00885	0.927	-1.66	0.215	1.97	10985.0	3.35	1.0
theta_d_pr[2,22]	0.0992	0.00882	0.838	-1.61	0.0866	1.7	9023.0	2.76	0.999
theta_d_pr[2,23]	0.718	0.00886	0.869	-1.05	0.722	2.36	9639.0	2.94	1.0
theta_d_pr[2,24]	-0.282	0.00856	0.848	-2.05	-0.291	1.3	9825.0	3.0	1.0
theta_d_pr[2,25]	0.63	0.00959	0.907	-1.24	0.637	2.31	8942.0	2.73	0.999
theta_d_pr[2,26]	0.55	0.00959	0.908	-1.35	0.564	2.23	8959.0	2.74	1.0
theta_d_pr[2,27]	0.155	0.00935	0.929	-1.78	0.165	1.95	9877.0	3.02	0.999
theta_d_pr[2,28]	0.96	0.00749	0.644	-0.324	0.949	2.19	7390.0	2.26	1.0
theta_d_pr[2,29]	0.0304	0.00889	0.931	-1.92	0.0451	1.78	10968.0	3.35	0.999
theta_d_pr[2,30]	0.167	0.00862	0.883	-1.59	0.156	1.83	10479.0	3.2	0.999
theta_d_pr[2,31]	0.0228	0.00838	0.824	-1.67	0.0226	1.58	9671.0	2.95	1.0
theta_d_pr[2,32]	-0.517	0.00941	0.871	-2.27	-0.526	1.16	8553.0	2.61	1.0
theta_d_pr[2,33]	-0.706	0.00794	0.671	-2.11	-0.703	0.541	7143.0	2.18	0.999
theta_d_pr[2,34]	-0.0879	0.00859	0.861	-1.89	-0.0816	1.53	10048.0	3.07	0.999
theta_d_pr[2,35]	0.657	0.00799	0.791	-1.01	0.662	2.14	9804.0	2.99	1.0
theta_d_pr[2,36]	0.177	0.00847	0.827	-1.52	0.183	1.71	9527.0	2.91	1.0
theta_d_pr[2,37]	0.000409	0.00921	0.931	-1.89	-0.00653	1.72	10213.0	3.12	1.0
theta_d_pr[2,38]	0.635	0.00895	0.885	-1.21	0.64	2.27	9775.0	2.99	1.0
theta_d_pr[2,39]	-0.28	0.00941	0.925	-2.18	-0.285	1.4	9664.0	2.95	1.0
theta_d_pr[2,40]	-0.0106	0.00902	0.936	-1.91	-0.0159	1.74	10767.0	3.29	0.999
theta_d_pr[2,41]	0.107	0.00936	0.856	-1.63	0.0905	1.77	8359.0	2.55	1.0
theta_d_pr[2,42]	0.554	0.00915	0.859	-1.26	0.562	2.13	8809.0	2.69	1.0
theta_d_pr[2,43]	0.641	0.00931	0.894	-1.22	0.655	2.27	9229.0	2.82	0.999
theta_d_pr[2,44]	-0.212	0.00842	0.855	-1.96	-0.203	1.4	10295.0	3.14	1.0
theta_d_pr[2,45]	0.577	0.00842	0.788	-1.06	0.576	2.07	8751.0	2.67	1.0
theta_d_pr[2,46]	-0.333	0.00832	0.747	-1.84	-0.326	1.08	8063.0	2.46	0.999
theta_d_pr[2,47]	-0.0182	0.00928	0.877	-1.77	-0.0306	1.65	8924.0	2.73	1.0
theta_d_pr[2,48]	-0.0623	0.00877	0.921	-1.96	-0.0656	1.62	11036.0	3.37	0.999
theta_d_pr[2,49]	0.126	0.00853	0.872	-1.65	0.122	1.78	10447.0	3.19	0.999
theta_d_pr[2,50]	0.652	0.0077	0.656	-0.673	0.641	1.9	7271.0	2.22	0.999
theta_d_pr[2,51]	0.515	0.00853	0.745	-1.02	0.509	1.9	7634.0	2.33	1.0
theta_d_pr[2,52]	0.134	0.00906	0.92	-1.77	0.133	1.89	10300.0	3.15	1.0
theta_d_pr[2,53]	-0.076	0.00888	0.928	-1.97	-0.0624	1.62	10937.0	3.34	1.0
theta_d_pr[2,54]	0.269	0.00888	0.951	-1.67	0.265	2.08	11462.0	3.5	0.999
theta_d_pr[2,55]	-0.0716	0.00939	0.957	-2.04	-0.0869	1.7	10382.0	3.17	0.999
theta_d_pr[2,56]	-0.01	0.00878	0.834	-1.71	-0.00648	1.54	9023.0	2.76	0.999
theta_d_pr[2,57]	0.326	0.009	0.92	-1.58	0.339	2.05	10435.0	3.19	1.0
theta_d_pr[2,58]	-0.144	0.00804	0.733	-1.68	-0.146	1.24	8306.0	2.54	1.0
theta_d_pr[2,59]	-0.413	0.00873	0.907	-2.31	-0.412	1.29	10785.0	3.29	0.999
theta_d_pr[2,60]	0.0623	0.00875	0.876	-1.73	0.0601	1.72	10013.0	3.06	1.0
theta_d_pr[2,61]	-0.101	0.00816	0.79	-1.74	-0.115	1.39	9354.0	2.86	1.0
theta_d_pr[2,62]	0.405	0.00843	0.837	-1.34	0.407	1.97	9873.0	3.02	1.0
theta_d_pr[2,63]	-2.08	0.00807	0.71	-3.56	-2.08	-0.774	7727.0	2.36	1.0
theta_d_pr[2,64]	-0.223	0.00886	0.875	-2.01	-0.22	1.44	9744.0	2.98	0.999
theta_d_pr[2,65]	-0.584	0.00927	0.864	-2.35	-0.571	1.02	8682.0	2.65	1.0
theta_d_pr[2,66]	-0.217	0.00891	0.866	-2.02	-0.22	1.39	9460.0	2.89	1.0
theta_d_pr[2,67]	-0.402	0.00896	0.903	-2.28	-0.398	1.27	10164.0	3.1	0.999
theta_d_pr[2,68]	0.27	0.0095	0.873	-1.56	0.271	1.93	8441.0	2.58	1.0
theta_d_pr[2,69]	-0.201	0.00885	0.898	-2.05	-0.193	1.48	10309.0	3.15	1.0
theta_d_pr[2,70]	0.736	0.00931	0.904	-1.15	0.752	2.42	9428.0	2.88	0.999
theta_d_pr[2,71]	-0.695	0.00924	0.885	-2.51	-0.693	0.967	9160.0	2.8	1.0
theta_d_pr[2,72]	-0.407	0.01	0.939	-2.33	-0.403	1.33	8790.0	2.68	1.0
theta_d_pr[2,73]	0.37	0.00757	0.811	-1.29	0.368	1.9	11492.0	3.51	1.0
theta_d_pr[2,74]	-0.982	0.00733	0.669	-2.33	-0.983	0.298	8321.0	2.54	1.0
theta_d_pr[2,75]	-0.136	0.00955	0.95	-2.08	-0.119	1.63	9886.0	3.02	0.999
theta_d_pr[2,76]	-0.0619	0.00903	0.898	-1.94	-0.0503	1.62	9884.0	3.02	1.0
theta_d_pr[2,77]	-0.108	0.00844	0.914	-2.07	-0.103	1.61	11717.0	3.58	1.0
theta_d_pr[2,78]	-0.13	0.00856	0.889	-1.99	-0.117	1.53	10779.0	3.29	0.999
theta_d_pr[2,79]	0.193	0.00909	0.894	-1.62	0.202	1.84	9660.0	2.95	0.999
theta_d_pr[2,80]	-0.00767	0.00906	0.911	-1.83	-0.00429	1.71	10114.0	3.09	0.999
theta_d_pr[2,81]	-1.15	0.00811	0.793	-2.77	-1.14	0.347	9542.0	2.91	1.0
theta_d_pr[2,82]	-0.728	0.00813	0.804	-2.38	-0.729	0.774	9795.0	2.99	0.999
theta_d_pr[2,83]	-0.214	0.00802	0.858	-1.97	-0.218	1.42	11449.0	3.5	0.999
theta_d_pr[2,84]	-0.499	0.00932	0.895	-2.31	-0.502	1.2	9231.0	2.82	1.0
theta_d_pr[2,85]	-0.826	0.00822	0.73	-2.28	-0.833	0.535	7879.0	2.41	1.0
theta_d_pr[2,86]	0.298	0.00955	0.918	-1.57	0.294	2.02	9242.0	2.82	1.0
theta_d_pr[2,87]	0.156	0.00844	0.844	-1.59	0.154	1.75	9992.0	3.05	1.0
theta_d_pr[2,88]	-0.0885	0.013	0.845	-1.81	-0.0791	1.47	4233.0	1.29	1.0
theta_d_pr[2,89]	-0.00947	0.00998	0.943	-1.94	-0.0175	1.76	8927.0	2.73	1.0
theta_d_pr[2,90]	-0.322	0.00856	0.856	-2.13	-0.321	1.25	10001.0	3.05	1.0
theta_d_pr[2,91]	0.711	0.00743	0.665	-0.652	0.723	1.95	8013.0	2.45	1.0
theta_d_pr[3,1]	-0.456	0.009	0.898	-2.28	-0.479	1.26	9956.0	3.04	1.0
theta_d_pr[3,2]	-0.734	0.00869	0.823	-2.46	-0.734	0.798	8969.0	2.74	0.999
theta_d_pr[3,3]	1.21	0.00901	0.755	-0.366	1.21	2.62	7030.0	2.15	0.999
theta_d_pr[3,4]	-0.165	0.00801	0.831	-1.83	-0.17	1.42	10740.0	3.28	0.999
theta_d_pr[3,5]	-0.281	0.00928	0.938	-2.19	-0.277	1.5	10221.0	3.12	1.0
theta_d_pr[3,6]	0.042	0.00966	0.932	-1.91	0.0423	1.77	9326.0	2.85	0.999
theta_d_pr[3,7]	-0.441	0.00845	0.796	-2.08	-0.442	1.08	8864.0	2.71	1.0
theta_d_pr[3,8]	0.162	0.00903	0.925	-1.75	0.162	1.93	10491.0	3.2	1.0
theta_d_pr[3,9]	0.207	0.00907	0.873	-1.6	0.204	1.83	9259.0	2.83	1.0
theta_d_pr[3,10]	-0.178	0.00778	0.72	-1.65	-0.178	1.18	8561.0	2.61	1.0
theta_d_pr[3,11]	0.371	0.00878	0.86	-1.45	0.376	1.97	9595.0	2.93	0.999
theta_d_pr[3,12]	-0.262	0.00841	0.764	-1.85	-0.269	1.21	8256.0	2.52	1.0
theta_d_pr[3,13]	0.0774	0.00971	0.944	-1.83	0.0965	1.93	9451.0	2.89	0.999
theta_d_pr[3,14]	0.0263	0.00782	0.762	-1.54	0.0248	1.46	9491.0	2.9	0.999
theta_d_pr[3,15]	-0.302	0.00977	0.97	-2.29	-0.319	1.57	9854.0	3.01	1.0
theta_d_pr[3,16]	-0.481	0.00886	0.908	-2.34	-0.477	1.21	10494.0	3.2	1.0
theta_d_pr[3,17]	0.239	0.00925	0.956	-1.69	0.244	2.02	10694.0	3.27	1.0
theta_d_pr[3,18]	0.0576	0.00874	0.938	-1.88	0.0615	1.83	11541.0	3.52	1.0
theta_d_pr[3,19]	-0.418	0.00988	0.927	-2.29	-0.421	1.32	8802.0	2.69	0.999
theta_d_pr[3,20]	-0.152	0.00863	0.936	-2.06	-0.144	1.61	11767.0	3.59	0.999
theta_d_pr[3,21]	0.331	0.00947	0.938	-1.65	0.329	2.07	9817.0	3.0	1.0
theta_d_pr[3,22]	0.247	0.00864	0.9	-1.57	0.244	1.96	10848.0	3.31	0.999
theta_d_pr[3,23]	-0.137	0.00897	0.895	-1.99	-0.141	1.49	9937.0	3.03	1.0
theta_d_pr[3,24]	-0.066	0.00838	0.826	-1.76	-0.0586	1.48	9715.0	2.97	0.999
theta_d_pr[3,25]	-0.216	0.0101	0.905	-2.07	-0.224	1.49	8093.0	2.47	0.999
theta_d_pr[3,26]	0.561	0.00903	0.878	-1.28	0.565	2.22	9450.0	2.89	1.0
theta_d_pr[3,27]	0.0109	0.00983	0.973	-1.93	-0.00622	1.86	9799.0	2.99	1.0
theta_d_pr[3,28]	0.553	0.00792	0.668	-0.855	0.547	1.82	7119.0	2.17	1.0
theta_d_pr[3,29]	-0.298	0.00927	0.935	-2.19	-0.302	1.45	10186.0	3.11	1.0
theta_d_pr[3,30]	-0.532	0.00949	0.924	-2.43	-0.535	1.27	9489.0	2.9	1.0
theta_d_pr[3,31]	0.51	0.00918	0.884	-1.34	0.503	2.13	9259.0	2.83	0.999
theta_d_pr[3,32]	-0.265	0.00918	0.896	-2.12	-0.247	1.41	9531.0	2.91	1.0
theta_d_pr[3,33]	0.949	0.00844	0.76	-0.647	0.948	2.38	8111.0	2.48	0.999
theta_d_pr[3,34]	-0.251	0.00866	0.92	-2.17	-0.264	1.48	11269.0	3.44	1.0
theta_d_pr[3,35]	0.411	0.00827	0.784	-1.18	0.386	1.9	8970.0	2.74	1.0
theta_d_pr[3,36]	0.381	0.00861	0.839	-1.35	0.386	1.96	9483.0	2.9	0.999
theta_d_pr[3,37]	0.0283	0.00979	0.93	-1.8	0.0328	1.78	9021.0	2.75	1.0
theta_d_pr[3,38]	0.434	0.00926	0.877	-1.37	0.448	2.08	8957.0	2.74	1.0
theta_d_pr[3,39]	0.134	0.00899	0.941	-1.84	0.141	1.88	10948.0	3.34	0.999
theta_d_pr[3,40]	0.33	0.00885	0.925	-1.58	0.351	2.02	10915.0	3.33	1.0
theta_d_pr[3,41]	-0.373	0.00842	0.841	-2.12	-0.379	1.21	9987.0	3.05	0.999
theta_d_pr[3,42]	-0.279	0.00905	0.888	-2.1	-0.298	1.39	9630.0	2.94	1.0
theta_d_pr[3,43]	0.294	0.00856	0.911	-1.6	0.304	2.02	11321.0	3.46	0.999
theta_d_pr[3,44]	0.122	0.0086	0.87	-1.72	0.12	1.76	10232.0	3.12	1.0
theta_d_pr[3,45]	0.282	0.00778	0.786	-1.3	0.268	1.79	10216.0	3.12	0.999
theta_d_pr[3,46]	-0.771	0.00783	0.724	-2.28	-0.779	0.615	8548.0	2.61	0.999
theta_d_pr[3,47]	-0.352	0.0091	0.911	-2.18	-0.356	1.35	10019.0	3.06	0.999
theta_d_pr[3,48]	0.0907	0.00911	0.929	-1.77	0.0917	1.82	10392.0	3.17	1.0
theta_d_pr[3,49]	0.751	0.00862	0.853	-1.06	0.758	2.34	9790.0	2.99	1.0
theta_d_pr[3,50]	-0.93	0.00744	0.664	-2.33	-0.93	0.322	7962.0	2.43	1.0
theta_d_pr[3,51]	-1.45	0.00849	0.757	-2.97	-1.44	-0.0227	7957.0	2.43	1.0
theta_d_pr[3,52]	-0.211	0.00909	0.953	-2.18	-0.212	1.59	11007.0	3.36	0.999
theta_d_pr[3,53]	0.103	0.00952	0.957	-1.86	0.101	1.91	10100.0	3.08	0.999
theta_d_pr[3,54]	-0.0012	0.00936	0.934	-1.93	0.0048	1.72	9957.0	3.04	0.999
theta_d_pr[3,55]	-0.152	0.00938	0.954	-2.09	-0.153	1.68	10359.0	3.16	1.0
theta_d_pr[3,56]	-0.601	0.00868	0.84	-2.36	-0.593	0.981	9361.0	2.86	1.0
theta_d_pr[3,57]	-0.0149	0.00917	0.929	-1.93	-0.0195	1.71	10247.0	3.13	0.999
theta_d_pr[3,58]	0.808	0.00852	0.75	-0.744	0.808	2.23	7753.0	2.37	0.999
theta_d_pr[3,59]	-0.27	0.00886	0.932	-2.2	-0.266	1.46	11055.0	3.38	1.0
theta_d_pr[3,60]	0.109	0.00874	0.855	-1.63	0.106	1.72	9577.0	2.92	1.0
theta_d_pr[3,61]	0.313	0.0085	0.784	-1.34	0.31	1.8	8501.0	2.6	1.0
theta_d_pr[3,62]	0.478	0.00863	0.835	-1.23	0.485	2.04	9359.0	2.86	1.0
theta_d_pr[3,63]	-1.09	0.00863	0.753	-2.61	-1.1	0.363	7613.0	2.32	1.0
theta_d_pr[3,64]	0.00878	0.00834	0.917	-1.88	0.00804	1.76	12097.0	3.69	0.999
theta_d_pr[3,65]	-0.113	0.00894	0.861	-1.9	-0.114	1.51	9291.0	2.84	1.0
theta_d_pr[3,66]	-0.00846	0.00933	0.92	-1.98	-0.0127	1.72	9729.0	2.97	0.999
theta_d_pr[3,67]	0.0533	0.00891	0.918	-1.76	0.0451	1.8	10606.0	3.24	0.999
theta_d_pr[3,68]	0.328	0.00926	0.905	-1.57	0.337	2.03	9542.0	2.91	1.0
theta_d_pr[3,69]	0.251	0.00897	0.898	-1.61	0.262	1.94	10035.0	3.06	0.999
theta_d_pr[3,70]	-0.148	0.00877	0.91	-2.05	-0.153	1.53	10786.0	3.29	1.0
theta_d_pr[3,71]	-0.74	0.00954	0.888	-2.56	-0.746	0.927	8667.0	2.65	1.0
theta_d_pr[3,72]	-0.317	0.00926	0.977	-2.35	-0.314	1.49	11116.0	3.39	0.999
theta_d_pr[3,73]	0.15	0.00884	0.839	-1.61	0.155	1.72	9017.0	2.75	1.0
theta_d_pr[3,74]	-0.497	0.00755	0.683	-1.87	-0.484	0.772	8182.0	2.5	1.0
theta_d_pr[3,75]	0.0168	0.00921	0.932	-1.87	0.0196	1.8	10243.0	3.13	1.0
theta_d_pr[3,76]	0.051	0.00834	0.913	-1.88	0.0332	1.78	11986.0	3.66	1.0
theta_d_pr[3,77]	0.0471	0.00849	0.901	-1.81	0.0431	1.73	11282.0	3.45	1.0
theta_d_pr[3,78]	0.648	0.0107	0.929	-1.29	0.665	2.34	7564.0	2.31	1.0
theta_d_pr[3,79]	0.0733	0.00841	0.861	-1.66	0.0707	1.69	10473.0	3.2	1.0
theta_d_pr[3,80]	-0.195	0.00906	0.88	-2.02	-0.199	1.43	9439.0	2.88	1.0
theta_d_pr[3,81]	0.302	0.00914	0.862	-1.49	0.314	1.9	8902.0	2.72	0.999
theta_d_pr[3,82]	1.33	0.0113	0.895	-0.566	1.35	2.94	6312.0	1.93	0.999
theta_d_pr[3,83]	0.723	0.00998	0.906	-1.17	0.72	2.41	8229.0	2.51	0.999
theta_d_pr[3,84]	0.0637	0.0081	0.904	-1.8	0.0551	1.82	12473.0	3.81	0.999
theta_d_pr[3,85]	-1.12	0.00848	0.734	-2.6	-1.12	0.275	7500.0	2.29	1.0
theta_d_pr[3,86]	0.0839	0.00945	0.94	-1.86	0.092	1.87	9888.0	3.02	1.0
theta_d_pr[3,87]	0.132	0.00849	0.858	-1.63	0.131	1.73	10201.0	3.12	1.0
theta_d_pr[3,88]	-0.876	0.00876	0.804	-2.55	-0.87	0.615	8439.0	2.58	1.0
theta_d_pr[3,89]	0.208	0.00884	0.928	-1.68	0.205	1.96	11002.0	3.36	0.999
theta_d_pr[3,90]	0.341	0.00898	0.922	-1.53	0.337	2.05	10544.0	3.22	1.0
theta_d_pr[3,91]	0.503	0.00781	0.716	-0.948	0.505	1.85	8407.0	2.57	1.0
theta_d_pr[4,1]	-0.552	0.00744	0.674	-1.94	-0.559	0.697	8206.0	2.51	1.0
theta_d_pr[4,2]	-0.0735	0.00944	0.632	-1.31	-0.0981	1.18	4481.0	1.37	1.0
theta_d_pr[4,3]	0.379	0.0109	0.87	-1.42	0.397	2.0	6427.0	1.96	0.999
theta_d_pr[4,4]	1.05	0.00654	0.532	-0.0492	1.03	2.09	6622.0	2.02	1.0
theta_d_pr[4,5]	-0.151	0.00757	0.765	-1.74	-0.158	1.31	10191.0	3.11	1.0
theta_d_pr[4,6]	-0.147	0.00718	0.659	-1.53	-0.147	1.09	8436.0	2.58	0.999
theta_d_pr[4,7]	-0.685	0.0083	0.729	-2.19	-0.677	0.662	7720.0	2.36	1.0
theta_d_pr[4,8]	-0.255	0.00744	0.672	-1.65	-0.261	1.01	8156.0	2.49	1.0
theta_d_pr[4,9]	1.13	0.00752	0.675	-0.273	1.13	2.39	8056.0	2.46	0.999
theta_d_pr[4,10]	-1.6	0.00961	0.786	-3.23	-1.59	-0.158	6693.0	2.04	1.0
theta_d_pr[4,11]	0.429	0.00547	0.482	-0.588	0.426	1.35	7769.0	2.37	1.0
theta_d_pr[4,12]	-0.00803	0.0101	0.892	-1.87	-0.00134	1.65	7872.0	2.4	1.0
theta_d_pr[4,13]	-0.0757	0.0072	0.748	-1.62	-0.0857	1.3	10785.0	3.29	0.999
theta_d_pr[4,14]	0.796	0.0105	0.727	-0.61	0.743	2.23	4762.0	1.45	0.999
