	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1_mu	18.9	0.03	1.52	16.0	18.85	21.88	2209.81	0.12	1.0
b3_mu	0.69	0.0	0.1	0.49	0.69	0.89	3548.39	0.2	1.0
b4_mu	0.34	0.0	0.11	0.12	0.34	0.55	3401.59	0.19	1.0
a1_mu	0.13	0.0	0.01	0.11	0.13	0.14	4111.46	0.23	1.0
sigma[1]	1.15	0.00275	0.123	0.926	1.14	1.4	1994.0	0.112	1.0
sigma[2]	0.168	0.000307	0.0168	0.136	0.167	0.202	3007.0	0.169	1.0
sigma[3]	0.177	0.000349	0.0192	0.141	0.175	0.216	3016.0	0.17	1.0
sigma[4]	0.242	0.00109	0.0494	0.145	0.239	0.34	2050.0	0.115	1.0
b1[1]	28.2	0.102	6.22	17.8	27.4	41.8	3748.0	0.211	1.0
b1[2]	12.5	0.0528	3.14	8.08	12.0	19.7	3542.0	0.199	1.0
b1[3]	2.96	0.0312	1.67	1.26	2.57	6.69	2851.0	0.16	1.0
b1[4]	19.3	0.0854	4.86	12.2	18.4	30.7	3237.0	0.182	1.0
b1[5]	35.8	0.132	7.61	22.8	35.1	51.6	3339.0	0.188	1.0
b1[6]	19.6	0.0552	3.46	13.4	19.3	26.8	3918.0	0.22	1.0
b1[7]	7.77	0.0234	1.44	5.5	7.58	10.9	3764.0	0.212	1.0
b1[8]	31.0	0.106	6.74	19.3	30.2	45.5	4015.0	0.226	1.0
b1[9]	15.7	0.0749	4.52	9.23	14.8	26.3	3641.0	0.205	1.0
b1[10]	4.28	0.0101	0.635	3.12	4.22	5.6	3963.0	0.223	1.0
b1[11]	23.0	0.107	6.41	13.1	22.0	37.1	3601.0	0.202	1.0
b1[12]	3.16	0.0178	1.08	1.74	2.95	5.53	3699.0	0.208	1.0
b1[13]	32.7	0.114	7.28	20.2	31.9	48.3	4052.0	0.228	1.0
b1[14]	10.2	0.0716	3.85	5.66	9.19	19.4	2893.0	0.163	1.0
b1[15]	20.9	0.0738	4.41	13.3	20.3	30.6	3576.0	0.201	1.0
b1[16]	27.5	0.0963	6.24	17.2	26.7	41.1	4204.0	0.236	1.0
b1[17]	25.1	0.0929	6.06	15.3	24.3	38.4	4247.0	0.239	1.0
b1[18]	21.8	0.0879	5.5	13.5	21.0	34.0	3923.0	0.221	1.0
b1[19]	24.5	0.0854	5.53	15.6	23.7	36.8	4196.0	0.236	1.0
b1[20]	21.1	0.0934	5.99	12.2	20.2	34.3	4107.0	0.231	1.0
b1[21]	36.4	0.117	7.42	23.5	35.7	52.0	3996.0	0.225	1.0
b1[22]	16.3	0.0828	5.17	9.07	15.2	28.6	3908.0	0.22	1.0
b1[23]	16.5	0.0535	3.37	11.3	16.0	24.1	3967.0	0.223	1.0
b1[24]	13.4	0.0443	2.59	9.33	13.1	19.4	3435.0	0.193	1.0
b1[25]	24.2	0.0789	5.08	15.6	23.7	35.1	4150.0	0.233	1.0
b1[26]	24.8	0.102	6.41	14.5	23.9	38.8	3951.0	0.222	1.0
b1[27]	34.2	0.123	7.41	21.4	33.6	49.9	3627.0	0.204	1.0
b1[28]	0.673	0.00663	0.452	-0.136	0.639	1.57	4640.0	0.261	1.0
b1[29]	33.5	0.113	7.11	21.1	32.6	48.8	3945.0	0.222	1.0
b1[30]	17.8	0.0627	3.83	11.8	17.2	26.2	3744.0	0.21	1.0
b1[31]	16.9	0.0425	2.71	12.2	16.6	22.8	4089.0	0.23	0.999
b1[32]	13.0	0.0316	2.05	9.49	12.8	17.3	4229.0	0.238	1.0
b1[33]	3.18	0.0203	1.16	1.84	2.94	5.69	3276.0	0.184	0.999
b1[34]	24.6	0.102	6.25	14.7	23.7	38.4	3731.0	0.21	1.0
b1[35]	12.9	0.0893	4.96	6.64	11.7	25.1	3086.0	0.174	1.0
b1[36]	0.236	0.0203	1.4	-2.58	0.212	2.86	4800.0	0.27	1.0
b1[37]	23.6	0.0743	4.49	16.2	23.1	33.1	3653.0	0.205	1.0
b1[38]	20.5	0.0611	3.73	14.1	20.1	28.5	3714.0	0.209	1.0
b1[39]	29.0	0.105	6.72	17.7	28.1	43.5	4110.0	0.231	1.0
b1[40]	36.4	0.123	7.65	23.0	35.7	51.9	3857.0	0.217	1.0
b1[41]	13.3	0.0531	3.15	8.56	12.8	20.5	3514.0	0.198	1.0
b1[42]	21.6	0.0769	5.09	13.6	20.7	33.4	4378.0	0.246	1.0
b1[43]	24.6	0.0966	6.07	15.0	23.6	38.1	3946.0	0.222	1.0
b1[44]	11.9	0.032	1.97	8.59	11.8	16.2	3805.0	0.214	1.0
b1[45]	8.17	0.0326	1.73	5.73	7.93	11.8	2808.0	0.158	1.0
b1[46]	-0.0747	0.00931	0.648	-1.41	-0.0764	1.12	4845.0	0.272	1.0
b1[47]	22.6	0.067	4.1	15.5	22.3	31.3	3750.0	0.211	1.0
b1[48]	30.5	0.109	6.97	18.4	29.8	45.7	4065.0	0.229	1.0
b1[49]	18.1	0.0704	4.51	11.3	17.3	28.2	4098.0	0.23	1.0
b1[50]	1.44	0.0102	0.637	0.508	1.35	2.72	3897.0	0.219	1.0
b1[51]	5.12	0.0215	1.36	3.31	4.87	8.27	4000.0	0.225	1.0
b1[52]	30.4	0.114	7.07	18.3	29.6	45.4	3821.0	0.215	1.0
b1[53]	29.5	0.108	6.75	18.0	28.7	44.0	3886.0	0.219	1.0
b1[54]	34.7	0.119	7.31	22.3	33.9	49.8	3782.0	0.213	1.0
b1[55]	29.8	0.108	6.89	18.1	29.1	44.7	4078.0	0.229	1.0
b1[56]	14.5	0.0475	2.97	9.86	14.0	21.4	3904.0	0.22	1.0
b1[57]	32.5	0.119	7.25	20.3	31.8	47.6	3701.0	0.208	1.0
b1[58]	4.94	0.0438	2.28	2.56	4.39	10.2	2708.0	0.152	1.0
b1[59]	31.4	0.105	6.68	19.9	30.7	45.7	4049.0	0.228	1.0
b1[60]	24.5	0.0995	6.23	14.7	23.6	38.0	3914.0	0.22	1.0
b1[61]	5.25	0.0141	0.93	3.58	5.18	7.07	4337.0	0.244	1.0
b1[62]	17.8	0.0848	5.24	10.2	16.9	30.2	3822.0	0.215	1.0
b1[63]	2.59	0.0222	1.25	1.25	2.32	5.35	3161.0	0.178	1.0
b1[64]	22.0	0.0998	6.2	12.5	21.0	35.9	3857.0	0.217	1.0
b1[65]	11.7	0.0489	3.02	7.66	11.1	18.9	3815.0	0.215	1.0
b1[66]	18.0	0.0516	3.27	12.5	17.6	25.0	4005.0	0.225	1.0
b1[67]	33.1	0.114	7.21	20.7	32.4	47.8	4022.0	0.226	1.0
b1[68]	16.8	0.0838	5.21	9.38	15.8	29.0	3867.0	0.217	1.0
b1[69]	32.9	0.109	6.9	20.8	32.2	47.6	3983.0	0.224	1.0
b1[70]	14.1	0.0376	2.35	10.0	13.8	18.9	3908.0	0.22	1.0
b1[71]	19.9	0.0914	5.38	12.0	19.0	32.1	3466.0	0.195	1.0
b1[72]	38.2	0.137	8.03	24.1	37.5	55.1	3434.0	0.193	1.0
b1[73]	16.6	0.0625	4.01	10.7	16.0	25.9	4107.0	0.231	1.0
b1[74]	2.83	0.0214	1.13	1.56	2.59	5.16	2802.0	0.158	1.0
b1[75]	33.7	0.114	7.27	21.5	32.9	49.0	4060.0	0.228	1.0
b1[76]	24.7	0.0839	5.44	15.4	24.0	36.3	4197.0	0.236	1.0
b1[77]	19.2	0.063	4.07	12.7	18.7	28.3	4163.0	0.234	1.0
b1[78]	13.1	0.0471	2.99	8.64	12.6	19.8	4021.0	0.226	1.0
b1[79]	22.9	0.0972	5.89	13.6	22.1	36.3	3664.0	0.206	1.0
b1[80]	22.7	0.0883	5.36	14.2	21.9	34.7	3684.0	0.207	1.0
b1[81]	10.6	0.0604	3.5	6.08	9.85	19.0	3357.0	0.189	1.0
b1[82]	6.8	0.0312	1.79	4.44	6.5	10.6	3276.0	0.184	1.0
b1[83]	16.5	0.0567	3.64	10.9	16.0	24.7	4111.0	0.231	1.0
b1[84]	30.4	0.117	7.01	18.4	29.6	45.6	3565.0	0.2	1.0
b1[85]	5.34	0.0314	1.81	3.15	4.93	9.53	3313.0	0.186	1.0
b1[86]	31.6	0.111	6.95	19.6	30.8	46.6	3958.0	0.223	1.0
b1[87]	20.3	0.0858	5.3	12.4	19.4	32.3	3815.0	0.214	1.0
b1[88]	11.2	0.0433	2.44	7.67	10.8	16.7	3188.0	0.179	1.0
b1[89]	27.4	0.0919	5.88	17.5	26.8	39.8	4093.0	0.23	1.0
b1[90]	20.5	0.0717	4.43	13.5	19.9	30.4	3811.0	0.214	1.0
b1[91]	1.03	0.00752	0.496	0.113	1.0	2.04	4355.0	0.245	1.0
b3[1]	0.0953	0.00698	0.433	-0.789	0.0984	0.926	3844.0	0.216	1.0
b3[2]	-0.557	0.00566	0.326	-1.25	-0.548	0.0373	3308.0	0.186	1.0
b3[3]	0.732	0.00335	0.198	0.332	0.731	1.11	3492.0	0.196	1.0
b3[4]	1.23	0.00667	0.379	0.447	1.23	1.95	3232.0	0.182	1.0
b3[5]	0.747	0.0103	0.599	-0.468	0.74	1.9	3366.0	0.189	1.0
b3[6]	1.62	0.00872	0.519	0.611	1.59	2.65	3540.0	0.199	1.0
b3[7]	0.886	0.00488	0.301	0.288	0.879	1.46	3797.0	0.213	1.0
b3[8]	1.12	0.00815	0.493	0.122	1.11	2.07	3654.0	0.205	1.0
b3[9]	0.649	0.00555	0.338	-0.0485	0.647	1.29	3694.0	0.208	1.0
b3[10]	0.843	0.00405	0.246	0.345	0.843	1.3	3695.0	0.208	1.0
b3[11]	0.813	0.00691	0.424	-0.05	0.815	1.61	3765.0	0.212	1.0
b3[12]	1.78	0.00389	0.254	1.28	1.77	2.26	4252.0	0.239	1.0
b3[13]	0.756	0.00811	0.503	-0.249	0.744	1.74	3844.0	0.216	1.0
b3[14]	1.14	0.0046	0.274	0.605	1.14	1.68	3546.0	0.199	1.0
b3[15]	1.84	0.00883	0.525	0.828	1.82	2.89	3531.0	0.199	1.0
b3[16]	0.322	0.00828	0.506	-0.69	0.32	1.29	3741.0	0.21	1.0
b3[17]	0.46	0.00813	0.458	-0.445	0.457	1.34	3168.0	0.178	1.0
b3[18]	0.855	0.00847	0.481	-0.106	0.844	1.76	3233.0	0.182	1.0
b3[19]	0.852	0.00737	0.451	-0.0703	0.844	1.72	3754.0	0.211	1.0
b3[20]	0.543	0.00689	0.39	-0.238	0.535	1.3	3209.0	0.18	1.0
b3[21]	0.252	0.00947	0.536	-0.852	0.252	1.29	3210.0	0.181	1.0
b3[22]	0.374	0.00531	0.33	-0.293	0.374	1.02	3852.0	0.217	1.0
b3[23]	0.194	0.00662	0.399	-0.624	0.192	0.947	3632.0	0.204	1.0
b3[24]	0.357	0.00559	0.33	-0.33	0.356	0.977	3474.0	0.195	1.0
b3[25]	0.889	0.00884	0.51	-0.178	0.882	1.85	3326.0	0.187	1.0
b3[26]	0.377	0.0077	0.449	-0.536	0.376	1.22	3396.0	0.191	1.0
b3[27]	1.13	0.0106	0.621	-0.133	1.12	2.3	3440.0	0.193	1.0
b3[28]	-0.171	0.00284	0.181	-0.549	-0.169	0.162	4058.0	0.228	1.0
b3[29]	0.721	0.0107	0.577	-0.429	0.721	1.81	2915.0	0.164	1.0
b3[30]	1.33	0.00724	0.437	0.464	1.3	2.2	3637.0	0.204	1.0
b3[31]	-0.524	0.00646	0.394	-1.37	-0.521	0.195	3717.0	0.209	1.0
b3[32]	1.22	0.00753	0.424	0.376	1.21	2.03	3177.0	0.179	1.0
b3[33]	0.621	0.00351	0.215	0.192	0.619	1.03	3734.0	0.21	1.0
b3[34]	-0.237	0.00687	0.41	-1.09	-0.239	0.512	3565.0	0.2	1.0
b3[35]	-0.286	0.00499	0.291	-0.892	-0.286	0.272	3401.0	0.191	1.0
b3[36]	3.15	0.00684	0.422	2.36	3.12	4.03	3807.0	0.214	1.0
b3[37]	0.93	0.00936	0.54	-0.14	0.915	1.97	3330.0	0.187	1.0
b3[38]	0.75	0.00746	0.434	-0.143	0.75	1.58	3383.0	0.19	1.0
b3[39]	1.35	0.00916	0.536	0.321	1.33	2.41	3430.0	0.193	1.0
b3[40]	0.254	0.00957	0.541	-0.876	0.249	1.28	3194.0	0.18	1.0
b3[41]	0.691	0.00636	0.363	-0.0437	0.682	1.39	3261.0	0.183	1.0
b3[42]	0.388	0.00655	0.391	-0.417	0.393	1.12	3552.0	0.2	1.0
b3[43]	0.575	0.00835	0.513	-0.472	0.567	1.58	3768.0	0.212	1.0
b3[44]	-0.267	0.00588	0.361	-1.01	-0.266	0.415	3763.0	0.212	1.0
b3[45]	-0.177	0.00459	0.271	-0.753	-0.171	0.314	3478.0	0.196	1.0
b3[46]	-1.31	0.00326	0.217	-1.77	-1.31	-0.917	4413.0	0.248	1.0
b3[47]	0.573	0.00824	0.492	-0.421	0.562	1.52	3569.0	0.201	1.0
b3[48]	0.999	0.00805	0.493	0.0216	0.984	1.97	3753.0	0.211	1.0
b3[49]	0.951	0.00731	0.421	0.119	0.944	1.77	3323.0	0.187	1.0
b3[50]	1.19	0.0034	0.211	0.773	1.19	1.59	3862.0	0.217	1.0
b3[51]	0.171	0.00373	0.225	-0.295	0.173	0.599	3658.0	0.206	1.0
b3[52]	1.54	0.00926	0.548	0.432	1.52	2.63	3509.0	0.197	1.0
