	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[51]	5.88	0.0638	2.97	3.19	5.1	13.3	2158.0	0.173	1.0
b1[52]	30.6	0.122	7.55	17.9	29.8	46.8	3825.0	0.306	1.0
b1[53]	29.8	0.125	7.35	17.6	29.0	45.4	3447.0	0.276	1.0
b1[54]	34.5	0.121	7.52	21.7	33.8	50.2	3842.0	0.308	1.0
b1[55]	30.5	0.119	7.43	18.1	29.6	46.2	3896.0	0.312	1.0
b1[56]	16.5	0.0725	4.37	10.3	15.7	27.0	3632.0	0.291	1.0
b1[57]	32.6	0.123	7.74	19.8	31.9	49.0	3959.0	0.317	1.0
b1[58]	6.35	0.0855	4.33	2.22	4.98	17.8	2559.0	0.205	1.0
b1[59]	31.5	0.112	6.99	19.8	30.7	46.4	3927.0	0.314	1.0
b1[60]	26.7	0.114	7.04	15.4	25.8	42.3	3825.0	0.306	1.0
b1[61]	5.04	0.0116	0.757	3.59	5.01	6.55	4255.0	0.341	1.0
b1[62]	19.9	0.104	6.3	10.6	18.8	34.3	3682.0	0.295	1.0
b1[63]	3.45	0.0639	2.95	1.23	2.64	10.4	2129.0	0.171	1.0
b1[64]	23.9	0.118	7.18	12.9	22.7	39.8	3711.0	0.297	1.0
b1[65]	12.0	0.0617	3.76	7.45	11.1	21.2	3706.0	0.297	1.0
b1[66]	17.6	0.0509	3.25	12.1	17.2	24.5	4083.0	0.327	1.0
b1[67]	33.3	0.118	7.53	20.4	32.5	49.7	4090.0	0.328	1.0
b1[68]	19.5	0.108	6.58	10.0	18.3	34.7	3717.0	0.298	1.0
b1[69]	33.1	0.117	7.23	20.5	32.5	48.4	3816.0	0.306	1.0
b1[70]	13.6	0.0376	2.36	9.56	13.3	18.7	3930.0	0.315	1.0
b1[71]	21.5	0.101	6.27	12.1	20.5	36.0	3848.0	0.308	1.0
b1[72]	38.1	0.135	8.24	23.7	37.3	55.0	3740.0	0.299	0.999
b1[73]	17.4	0.0736	4.72	10.7	16.5	28.2	4109.0	0.329	1.0
b1[74]	3.37	0.0458	2.37	1.53	2.72	8.69	2690.0	0.215	1.0
b1[75]	33.9	0.125	7.32	21.6	33.2	49.4	3428.0	0.275	1.0
b1[76]	24.7	0.0896	5.74	15.2	24.1	37.3	4104.0	0.329	1.0
b1[77]	19.0	0.0729	4.53	12.3	18.3	29.5	3852.0	0.308	1.0
b1[78]	13.2	0.0551	3.43	8.38	12.5	20.8	3885.0	0.311	1.0
b1[79]	24.6	0.108	6.91	14.0	23.6	40.5	4130.0	0.331	1.0
b1[80]	23.3	0.102	6.06	14.1	22.3	36.9	3563.0	0.285	1.0
b1[81]	12.1	0.0787	4.82	6.18	11.0	24.0	3760.0	0.301	1.0
b1[82]	9.29	0.0781	4.36	4.55	8.06	20.4	3108.0	0.249	1.0
b1[83]	17.6	0.0649	4.16	11.4	16.9	26.9	4105.0	0.329	1.0
b1[84]	30.7	0.116	7.52	18.6	29.7	46.9	4227.0	0.338	1.0
b1[85]	6.06	0.0671	3.31	3.08	5.13	14.2	2432.0	0.195	1.0
b1[86]	31.5	0.116	7.34	19.2	30.6	47.5	4032.0	0.323	1.0
b1[87]	22.2	0.0998	6.34	12.7	21.2	36.2	4034.0	0.323	1.0
b1[88]	11.4	0.0523	3.11	7.36	10.7	18.9	3529.0	0.283	1.0
b1[89]	27.8	0.101	6.28	17.6	27.1	41.5	3843.0	0.308	1.0
b1[90]	21.0	0.0837	5.16	13.3	20.1	33.0	3808.0	0.305	1.0
b1[91]	0.95	0.0136	0.77	-0.0232	0.849	2.31	3203.0	0.256	1.0
b3[1]	0.671	0.00618	0.337	0.00715	0.664	1.32	2983.0	0.239	0.999
b3[2]	-0.0672	0.0037	0.222	-0.523	-0.0677	0.349	3577.0	0.286	1.0
b3[3]	0.286	0.00218	0.133	0.0159	0.286	0.537	3702.0	0.296	1.0
b3[4]	0.663	0.00451	0.264	0.122	0.659	1.18	3432.0	0.275	1.0
b3[5]	0.608	0.00686	0.398	-0.202	0.606	1.37	3374.0	0.27	1.0
b3[6]	1.35	0.00677	0.39	0.598	1.34	2.11	3311.0	0.265	1.0
b3[7]	0.818	0.00355	0.214	0.385	0.813	1.24	3647.0	0.292	1.0
b3[8]	0.339	0.00554	0.325	-0.327	0.333	0.971	3428.0	0.274	0.999
b3[9]	0.407	0.00402	0.249	-0.101	0.405	0.878	3837.0	0.307	1.0
b3[10]	0.655	0.0031	0.184	0.279	0.652	1.01	3498.0	0.28	1.0
b3[11]	0.615	0.00491	0.289	0.0414	0.605	1.17	3468.0	0.278	1.0
b3[12]	0.883	0.00238	0.155	0.584	0.879	1.19	4231.0	0.339	1.0
b3[13]	1.1	0.0072	0.401	0.31	1.08	1.88	3100.0	0.248	1.0
b3[14]	0.584	0.00294	0.184	0.213	0.578	0.94	3900.0	0.312	1.0
b3[15]	1.54	0.00679	0.4	0.779	1.52	2.34	3465.0	0.277	1.0
b3[16]	0.412	0.00581	0.356	-0.319	0.403	1.07	3753.0	0.3	0.999
b3[17]	1.09	0.00635	0.364	0.38	1.09	1.81	3293.0	0.264	1.0
b3[18]	0.802	0.00565	0.343	0.135	0.791	1.47	3694.0	0.296	1.0
b3[19]	0.695	0.00549	0.331	0.0405	0.686	1.35	3623.0	0.29	1.0
b3[20]	0.59	0.00485	0.278	0.034	0.584	1.12	3294.0	0.264	1.0
b3[21]	0.357	0.00646	0.387	-0.42	0.351	1.09	3595.0	0.288	1.0
b3[22]	-0.0171	0.00377	0.229	-0.485	-0.0188	0.409	3699.0	0.296	1.0
b3[23]	-0.0191	0.00477	0.273	-0.573	-0.0165	0.494	3278.0	0.263	1.0
b3[24]	0.119	0.00421	0.232	-0.354	0.115	0.568	3034.0	0.243	1.0
b3[25]	0.538	0.00626	0.36	-0.185	0.534	1.23	3316.0	0.266	1.0
b3[26]	0.644	0.00529	0.319	0.0121	0.644	1.27	3637.0	0.291	1.0
b3[27]	1.17	0.0078	0.456	0.283	1.16	2.06	3414.0	0.273	1.0
b3[28]	0.000892	0.00205	0.129	-0.269	0.000738	0.238	3949.0	0.316	1.0
b3[29]	0.783	0.00736	0.414	-0.0399	0.775	1.6	3169.0	0.254	1.0
b3[30]	1.09	0.00568	0.327	0.453	1.08	1.73	3318.0	0.266	1.0
b3[31]	-0.294	0.00449	0.273	-0.892	-0.291	0.208	3702.0	0.296	1.0
b3[32]	1.11	0.0053	0.321	0.479	1.1	1.74	3673.0	0.294	1.0
b3[33]	0.368	0.00238	0.148	0.0661	0.366	0.649	3858.0	0.309	1.0
b3[34]	-0.00365	0.00496	0.297	-0.626	-0.00228	0.572	3592.0	0.288	0.999
b3[35]	-0.00594	0.00336	0.198	-0.415	-0.00459	0.355	3478.0	0.278	1.0
b3[36]	-0.0115	0.00207	0.128	-0.281	-0.0126	0.239	3832.0	0.307	1.0
b3[37]	1.04	0.00688	0.398	0.261	1.02	1.85	3350.0	0.268	1.0
b3[38]	0.462	0.00524	0.308	-0.159	0.462	1.05	3453.0	0.277	1.0
b3[39]	0.876	0.00609	0.357	0.17	0.87	1.56	3437.0	0.275	1.0
b3[40]	0.163	0.00631	0.385	-0.626	0.16	0.881	3722.0	0.298	1.0
b3[41]	0.374	0.00455	0.256	-0.149	0.372	0.867	3160.0	0.253	1.0
b3[42]	0.181	0.00474	0.284	-0.404	0.186	0.723	3586.0	0.287	1.0
b3[43]	0.432	0.00585	0.348	-0.263	0.429	1.09	3540.0	0.283	1.0
b3[44]	-0.722	0.00464	0.275	-1.31	-0.72	-0.215	3506.0	0.281	1.0
b3[45]	-0.401	0.00308	0.193	-0.8	-0.398	-0.0437	3905.0	0.313	1.0
b3[46]	-1.56	0.0024	0.166	-1.92	-1.55	-1.26	4798.0	0.384	1.0
b3[47]	0.0869	0.00555	0.335	-0.606	0.0844	0.718	3635.0	0.291	1.0
b3[48]	1.22	0.0072	0.413	0.41	1.2	2.02	3290.0	0.263	1.0
b3[49]	0.641	0.0046	0.281	0.0729	0.636	1.17	3715.0	0.297	1.0
b3[50]	0.57	0.00218	0.135	0.294	0.569	0.826	3814.0	0.305	1.0
b3[51]	0.515	0.00268	0.165	0.182	0.516	0.83	3797.0	0.304	1.0
b3[52]	1.27	0.00786	0.407	0.486	1.25	2.09	2685.0	0.215	1.0
b3[53]	1.36	0.00741	0.427	0.545	1.35	2.22	3316.0	0.266	1.0
b3[54]	1.06	0.00696	0.415	0.241	1.04	1.85	3565.0	0.285	1.0
b3[55]	1.76	0.00793	0.456	0.887	1.75	2.67	3302.0	0.264	1.0
b3[56]	0.299	0.00393	0.232	-0.158	0.294	0.743	3471.0	0.278	1.0
b3[57]	1.01	0.00756	0.407	0.209	0.998	1.81	2899.0	0.232	1.0
b3[58]	0.631	0.00242	0.149	0.333	0.625	0.919	3766.0	0.302	1.0
b3[59]	0.283	0.00597	0.354	-0.431	0.276	0.959	3503.0	0.28	1.0
b3[60]	0.123	0.00474	0.282	-0.464	0.123	0.648	3538.0	0.283	1.0
b3[61]	1.43	0.00332	0.208	1.02	1.42	1.83	3938.0	0.315	1.0
b3[62]	-0.189	0.00433	0.262	-0.741	-0.189	0.293	3654.0	0.293	1.0
b3[63]	0.759	0.00225	0.143	0.469	0.755	1.03	4028.0	0.323	1.0
b3[64]	0.601	0.00513	0.311	-0.0209	0.596	1.21	3674.0	0.294	1.0
b3[65]	0.994	0.00486	0.303	0.39	0.987	1.6	3890.0	0.311	1.0
b3[66]	0.362	0.00541	0.324	-0.286	0.356	0.985	3602.0	0.288	1.0
b3[67]	0.613	0.0074	0.424	-0.246	0.612	1.42	3291.0	0.264	1.0
b3[68]	-0.757	0.00433	0.255	-1.31	-0.75	-0.301	3479.0	0.279	1.0
b3[69]	0.605	0.00639	0.369	-0.129	0.602	1.33	3333.0	0.267	0.999
b3[70]	0.962	0.00535	0.328	0.319	0.952	1.6	3757.0	0.301	1.0
b3[71]	0.0916	0.00461	0.27	-0.46	0.0961	0.595	3427.0	0.274	1.0
b3[72]	0.463	0.00668	0.405	-0.373	0.462	1.21	3674.0	0.294	1.0
b3[73]	0.24	0.00457	0.262	-0.288	0.239	0.727	3287.0	0.263	1.0
b3[74]	-0.149	0.00223	0.14	-0.445	-0.148	0.109	3974.0	0.318	1.0
b3[75]	0.742	0.00684	0.417	-0.111	0.734	1.55	3725.0	0.298	1.0
b3[76]	0.668	0.0058	0.346	-0.0286	0.661	1.33	3554.0	0.285	1.0
b3[77]	0.859	0.00565	0.33	0.207	0.85	1.49	3401.0	0.272	1.0
b3[78]	1.19	0.00565	0.319	0.579	1.18	1.84	3190.0	0.255	1.0
b3[79]	0.222	0.00512	0.3	-0.386	0.224	0.797	3438.0	0.275	1.0
b3[80]	0.479	0.00511	0.306	-0.133	0.472	1.06	3593.0	0.288	1.0
b3[81]	-0.13	0.00346	0.212	-0.576	-0.124	0.259	3773.0	0.302	1.0
b3[82]	0.745	0.00306	0.185	0.378	0.742	1.1	3660.0	0.293	1.0
b3[83]	-0.153	0.0046	0.28	-0.719	-0.158	0.373	3697.0	0.296	1.0
b3[84]	0.46	0.0056	0.341	-0.262	0.457	1.11	3705.0	0.297	1.0
b3[85]	0.253	0.00275	0.157	-0.0714	0.254	0.553	3282.0	0.263	1.0
b3[86]	0.884	0.00659	0.377	0.133	0.878	1.61	3271.0	0.262	1.0
b3[87]	-0.223	0.00454	0.269	-0.783	-0.219	0.277	3498.0	0.28	1.0
b3[88]	0.322	0.00363	0.212	-0.111	0.32	0.726	3398.0	0.272	1.0
b3[89]	0.857	0.00612	0.375	0.11	0.856	1.59	3751.0	0.3	1.0
b3[90]	0.132	0.00511	0.295	-0.485	0.129	0.689	3322.0	0.266	1.0
b3[91]	0.436	0.00207	0.131	0.173	0.435	0.68	3999.0	0.32	0.999
a1[1]	0.0928	0.000411	0.0257	0.0483	0.0902	0.147	3925.0	0.314	1.0
a1[2]	0.0917	0.000547	0.0341	0.0328	0.089	0.161	3887.0	0.311	1.0
a1[3]	0.0787	0.00091	0.0512	0.0104	0.0691	0.195	3168.0	0.254	1.0
a1[4]	0.0735	0.00041	0.0259	0.0315	0.0704	0.13	3998.0	0.32	1.0
a1[5]	0.173	0.000745	0.0451	0.0897	0.171	0.263	3674.0	0.294	1.0
a1[6]	0.19	0.000684	0.0419	0.109	0.188	0.274	3749.0	0.3	1.0
a1[7]	0.134	0.000637	0.0389	0.0629	0.132	0.213	3741.0	0.3	1.0
a1[8]	0.109	0.000456	0.0279	0.0585	0.108	0.165	3756.0	0.301	1.0
a1[9]	0.0845	0.000507	0.033	0.0333	0.08	0.157	4245.0	0.34	1.0
a1[10]	0.318	0.0015	0.0849	0.159	0.314	0.489	3217.0	0.258	1.0
a1[11]	0.0752	0.000416	0.0252	0.0353	0.0718	0.13	3673.0	0.294	1.0
a1[12]	0.102	0.000869	0.0531	0.0174	0.0956	0.219	3742.0	0.3	1.0
a1[13]	0.159	0.000727	0.0447	0.0832	0.154	0.253	3778.0	0.302	1.0
a1[14]	0.0483	0.000402	0.0229	0.0156	0.0442	0.0998	3256.0	0.261	1.0
a1[15]	0.162	0.000749	0.0466	0.0793	0.157	0.259	3863.0	0.309	1.0
a1[16]	0.101	0.000489	0.0304	0.051	0.097	0.167	3855.0	0.309	1.0
a1[17]	0.126	0.00063	0.0417	0.0577	0.121	0.217	4395.0	0.352	0.999
a1[18]	0.134	0.000765	0.0498	0.057	0.127	0.242	4245.0	0.34	1.0
a1[19]	0.101	0.000492	0.0318	0.0473	0.0983	0.17	4167.0	0.334	1.0
a1[20]	0.0898	0.0005	0.0318	0.0397	0.085	0.159	4040.0	0.323	1.0
a1[21]	0.154	0.000609	0.0374	0.0847	0.151	0.228	3770.0	0.302	1.0
a1[22]	0.0689	0.000463	0.0277	0.0273	0.0645	0.129	3565.0	0.285	1.0
a1[23]	0.118	0.000612	0.0365	0.0521	0.115	0.191	3563.0	0.285	1.0
a1[24]	0.109	0.000499	0.0319	0.0499	0.106	0.173	4098.0	0.328	1.0
a1[25]	0.155	0.00067	0.0426	0.0773	0.151	0.242	4047.0	0.324	1.0
a1[26]	0.0828	0.000437	0.0264	0.0409	0.0789	0.14	3654.0	0.293	1.0
a1[27]	0.18	0.000822	0.0501	0.0933	0.175	0.288	3718.0	0.298	1.0
a1[28]	0.136	0.0013	0.0815	0.0219	0.121	0.326	3920.0	0.314	1.0
a1[29]	0.151	0.00069	0.0414	0.0783	0.147	0.235	3588.0	0.287	1.0
a1[30]	0.131	0.000678	0.0405	0.0582	0.128	0.215	3563.0	0.285	1.0
a1[31]	0.13	0.000506	0.0318	0.067	0.129	0.193	3951.0	0.316	1.0
a1[32]	0.194	0.000839	0.0502	0.0982	0.191	0.291	3577.0	0.286	1.0
a1[33]	0.149	0.00123	0.0761	0.0266	0.139	0.316	3813.0	0.305	1.0
a1[34]	0.0869	0.00043	0.0277	0.0426	0.0832	0.147	4149.0	0.332	1.0
a1[35]	0.0587	0.000461	0.0275	0.0203	0.053	0.123	3563.0	0.285	1.0
a1[36]	0.112	0.00102	0.0615	0.0196	0.102	0.25	3616.0	0.29	1.0
a1[37]	0.167	0.000736	0.0456	0.0848	0.164	0.262	3845.0	0.308	1.0
a1[38]	0.15	0.000559	0.0348	0.0832	0.148	0.218	3875.0	0.31	1.0
a1[39]	0.115	0.000542	0.0336	0.0585	0.111	0.187	3858.0	0.309	1.0
a1[40]	0.162	0.000692	0.0426	0.0864	0.159	0.25	3792.0	0.304	1.0
a1[41]	0.133	0.000733	0.0462	0.0535	0.129	0.231	3971.0	0.318	1.0
a1[42]	0.109	0.00056	0.0346	0.0506	0.106	0.184	3804.0	0.305	1.0
a1[43]	0.138	0.00073	0.0471	0.0629	0.132	0.243	4163.0	0.333	0.999
a1[44]	0.172	0.000726	0.0448	0.0878	0.169	0.26	3812.0	0.305	1.0
a1[45]	0.127	0.00067	0.0411	0.0511	0.125	0.212	3771.0	0.302	1.0
a1[46]	0.108	0.00102	0.0587	0.0183	0.0995	0.239	3341.0	0.268	1.0
a1[47]	0.145	0.000579	0.0364	0.0743	0.143	0.214	3948.0	0.316	1.0
a1[48]	0.136	0.000603	0.0376	0.0708	0.132	0.217	3884.0	0.311	1.0
a1[49]	0.0961	0.000513	0.0332	0.0414	0.0919	0.167	4195.0	0.336	0.999
a1[50]	0.157	0.00144	0.0864	0.0272	0.141	0.355	3596.0	0.288	1.0
a1[51]	0.122	0.000972	0.0593	0.0253	0.115	0.25	3719.0	0.298	1.0
a1[52]	0.128	0.000586	0.0373	0.0667	0.124	0.207	4056.0	0.325	1.0
a1[53]	0.145	0.000677	0.0426	0.0739	0.141	0.237	3953.0	0.316	1.0
a1[54]	0.147	0.000574	0.0364	0.0795	0.144	0.221	4019.0	0.322	1.0
a1[55]	0.132	0.00062	0.0378	0.0702	0.127	0.213	3720.0	0.298	1.0
a1[56]	0.0788	0.000414	0.0255	0.0337	0.0766	0.131	3802.0	0.304	1.0
a1[57]	0.157	0.000701	0.0437	0.0804	0.152	0.249	3885.0	0.311	1.0
a1[58]	0.0632	0.000662	0.0383	0.0113	0.056	0.149	3344.0	0.268	1.0
a1[59]	0.12	0.000531	0.0309	0.0637	0.119	0.181	3381.0	0.271	1.0
a1[60]	0.074	0.000377	0.0232	0.0369	0.071	0.124	3799.0	0.304	1.0
a1[61]	0.269	0.000876	0.0533	0.17	0.266	0.377	3706.0	0.297	1.0
a1[62]	0.0869	0.000527	0.033	0.0356	0.0819	0.158	3910.0	0.313	1.0
a1[63]	0.1	0.00111	0.0671	0.0126	0.0877	0.253	3663.0	0.293	1.0
a1[64]	0.0842	0.000473	0.0292	0.0386	0.0798	0.148	3826.0	0.306	1.0
a1[65]	0.157	0.00106	0.0653	0.0513	0.15	0.297	3827.0	0.306	1.0
a1[66]	0.186	0.000749	0.0454	0.0963	0.185	0.272	3676.0	0.294	1.0
a1[67]	0.153	0.000701	0.0433	0.0784	0.15	0.244	3822.0	0.306	1.0
a1[68]	0.0641	0.00043	0.0268	0.0255	0.0592	0.125	3879.0	0.311	1.0
a1[69]	0.138	0.000599	0.0367	0.0736	0.136	0.212	3744.0	0.3	1.0
a1[70]	0.186	0.000759	0.0483	0.0988	0.183	0.284	4052.0	0.324	1.0
a1[71]	0.0828	0.000493	0.0304	0.0353	0.0786	0.15	3802.0	0.304	1.0
a1[72]	0.191	0.00079	0.0496	0.101	0.188	0.29	3937.0	0.315	1.0
a1[73]	0.102	0.00056	0.0363	0.0429	0.0973	0.181	4208.0	0.337	1.0
a1[74]	0.139	0.00135	0.0831	0.02	0.123	0.33	3799.0	0.304	1.0
a1[75]	0.148	0.000647	0.0398	0.0778	0.145	0.229	3793.0	0.304	1.0
a1[76]	0.153	0.000695	0.0439	0.0767	0.15	0.243	3979.0	0.319	1.0
a1[77]	0.14	0.000742	0.046	0.062	0.135	0.239	3836.0	0.307	1.0
a1[78]	0.17	0.00091	0.0588	0.0687	0.163	0.293	4177.0	0.334	1.0
a1[79]	0.0857	0.000435	0.0281	0.0394	0.0818	0.148	4190.0	0.336	1.0
a1[80]	0.099	0.000525	0.0312	0.0459	0.0958	0.163	3543.0	0.284	1.0
a1[81]	0.0952	0.000693	0.0456	0.0296	0.0875	0.198	4328.0	0.347	1.0
a1[82]	0.08	0.000663	0.0421	0.0189	0.073	0.177	4040.0	0.323	1.0
a1[83]	0.11	0.000523	0.0343	0.0499	0.107	0.181	4299.0	0.344	1.0
a1[84]	0.136	0.000632	0.0385	0.0698	0.132	0.217	3706.0	0.297	1.0
a1[85]	0.0989	0.00079	0.0475	0.0204	0.094	0.2	3613.0	0.289	1.0
a1[86]	0.128	0.000556	0.0357	0.0668	0.125	0.203	4114.0	0.329	1.0
a1[87]	0.0807	0.000446	0.0289	0.0364	0.076	0.145	4205.0	0.337	1.0
a1[88]	0.128	0.000766	0.0489	0.0446	0.123	0.229	4069.0	0.326	1.0
a1[89]	0.138	0.000643	0.0399	0.0684	0.134	0.223	3852.0	0.308	1.0
a1[90]	0.125	0.000655	0.0406	0.0537	0.121	0.208	3852.0	0.308	1.0
a1[91]	0.138	0.00122	0.0764	0.0236	0.125	0.308	3907.0	0.313	1.0
