	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,6]	28.8	0.135	8.54	14.2	27.8	47.0	3976.0	0.287	1.0
b1[2,6]	30.1	0.138	8.69	15.5	29.1	48.2	3951.0	0.286	1.0
b1[1,7]	8.85	0.0406	2.46	5.06	8.49	14.4	3675.0	0.266	1.0
b1[2,7]	6.94	0.038	2.2	3.62	6.6	11.9	3358.0	0.243	1.0
b1[1,8]	28.3	0.138	8.45	14.4	27.3	46.4	3763.0	0.272	1.0
b1[2,8]	29.0	0.149	8.77	14.3	28.4	48.0	3465.0	0.25	1.0
b1[1,9]	15.2	0.196	7.24	5.81	13.5	32.2	1362.0	0.0985	1.0
b1[2,9]	21.3	0.12	6.71	10.9	20.3	36.5	3111.0	0.225	1.0
b1[1,10]	4.32	0.0207	1.31	2.2	4.16	7.05	3990.0	0.288	1.0
b1[2,10]	2.9	0.0232	1.36	1.01	2.7	5.59	3416.0	0.247	1.0
b1[1,11]	15.8	0.21	7.34	6.32	14.1	33.5	1221.0	0.0883	1.0
b1[2,11]	18.4	0.214	7.59	8.01	16.7	35.7	1257.0	0.0909	1.0
b1[1,12]	3.01	0.0655	2.33	-0.0426	2.62	8.07	1268.0	0.0917	1.0
b1[2,12]	5.63	0.0711	2.69	2.24	5.07	11.8	1434.0	0.104	1.0
b1[1,13]	34.9	0.165	9.83	17.8	34.1	55.7	3542.0	0.256	1.0
b1[2,13]	36.3	0.166	9.92	18.2	35.3	56.9	3576.0	0.259	1.0
b1[1,14]	5.74	0.0977	3.03	2.56	5.15	11.8	963.0	0.0696	1.0
b1[2,14]	7.06	0.104	3.13	3.67	6.5	13.1	902.0	0.0652	1.0
b1[1,15]	19.4	0.0821	5.33	10.5	18.7	30.7	4214.0	0.305	1.0
b1[2,15]	18.7	0.0791	4.88	10.7	18.1	29.4	3798.0	0.275	1.0
b1[1,16]	26.9	0.138	7.85	14.5	25.9	43.9	3240.0	0.234	1.0
b1[2,16]	25.6	0.177	8.27	12.5	24.3	43.9	2176.0	0.157	1.0
b1[1,17]	33.3	0.154	9.44	17.0	32.7	52.7	3752.0	0.271	1.0
b1[2,17]	35.4	0.153	9.37	18.7	34.7	54.8	3746.0	0.271	1.0
b1[1,18]	31.1	0.15	9.23	15.3	30.2	50.7	3782.0	0.273	1.0
b1[2,18]	33.6	0.145	9.16	18.0	32.7	53.5	3990.0	0.288	1.0
b1[1,19]	23.7	0.197	8.5	10.7	22.4	43.0	1866.0	0.135	1.0
b1[2,19]	28.8	0.143	7.87	16.0	27.7	46.2	3037.0	0.22	1.0
b1[1,20]	33.9	0.172	9.73	17.1	33.0	54.3	3215.0	0.232	1.0
b1[2,20]	36.1	0.16	9.72	19.0	35.2	56.2	3684.0	0.266	1.0
b1[1,21]	35.1	0.145	9.34	19.1	34.2	54.7	4160.0	0.301	1.0
b1[2,21]	36.5	0.146	9.49	20.1	35.7	55.3	4224.0	0.305	1.0
b1[1,22]	33.4	0.168	9.95	16.6	32.4	54.6	3509.0	0.254	1.0
b1[2,22]	34.8	0.165	10.1	17.3	34.0	56.4	3767.0	0.272	1.0
b1[1,23]	22.3	0.0967	6.15	12.3	21.6	35.7	4040.0	0.292	1.0
b1[2,23]	19.8	0.108	6.18	9.69	18.9	33.3	3275.0	0.237	1.0
b1[1,24]	11.5	0.164	5.35	5.39	10.2	25.5	1068.0	0.0772	1.0
b1[2,24]	20.3	0.0945	5.47	11.4	19.6	32.6	3346.0	0.242	1.0
b1[1,25]	25.3	0.0984	6.46	14.3	24.6	38.6	4312.0	0.312	1.0
b1[2,25]	23.9	0.105	6.33	13.2	23.4	37.3	3611.0	0.261	1.0
b1[1,26]	20.7	0.182	7.45	9.51	19.3	37.7	1681.0	0.122	1.0
b1[2,26]	20.8	0.184	7.62	9.61	19.3	38.3	1707.0	0.123	1.0
b1[1,27]	35.6	0.166	9.77	19.1	34.7	56.5	3453.0	0.25	1.0
b1[2,27]	37.0	0.158	9.88	19.9	36.1	58.2	3924.0	0.284	1.0
b1[1,28]	2.84	0.0338	1.53	0.878	2.55	6.13	2047.0	0.148	1.0
b1[2,28]	-0.489	0.0327	1.19	-2.71	-0.456	1.0	1335.0	0.0965	1.0
b1[1,29]	35.8	0.162	9.87	19.1	34.7	57.4	3714.0	0.269	1.0
b1[2,29]	37.5	0.155	9.75	20.7	36.4	58.5	3938.0	0.285	1.0
b1[1,30]	21.3	0.189	7.85	10.1	19.8	39.1	1721.0	0.124	1.0
b1[2,30]	27.1	0.124	7.53	14.8	26.1	43.3	3712.0	0.268	1.0
b1[1,31]	18.5	0.116	5.71	9.72	17.7	31.0	2444.0	0.177	1.0
b1[2,31]	23.8	0.109	6.0	14.0	23.1	36.6	3050.0	0.22	1.0
b1[1,32]	11.9	0.0503	2.86	7.16	11.6	18.0	3219.0	0.233	1.0
b1[2,32]	15.1	0.0673	3.62	8.89	14.7	22.8	2888.0	0.209	1.0
b1[1,33]	8.67	0.117	4.31	3.93	7.6	19.1	1359.0	0.0982	1.0
b1[2,33]	7.31	0.112	4.27	3.03	6.13	18.1	1445.0	0.104	1.0
b1[1,34]	28.5	0.141	8.31	15.0	27.4	46.8	3473.0	0.251	1.0
b1[2,34]	29.0	0.137	8.61	14.9	28.1	47.9	3935.0	0.285	1.0
b1[1,35]	11.1	0.186	5.9	4.48	9.36	26.4	1007.0	0.0728	1.0
b1[2,35]	11.1	0.18	6.08	4.31	9.49	27.0	1145.0	0.0828	1.0
b1[1,36]	0.167	0.0474	2.69	-4.97	0.0685	4.8	3228.0	0.233	1.0
b1[2,36]	0.931	0.0518	3.11	-4.88	0.786	6.92	3615.0	0.261	1.0
b1[1,37]	35.9	0.159	9.93	19.2	34.9	56.7	3891.0	0.281	1.0
b1[2,37]	37.3	0.162	9.98	20.3	36.2	58.1	3799.0	0.275	1.0
b1[1,38]	20.2	0.082	5.04	11.7	19.5	31.2	3782.0	0.273	1.0
b1[2,38]	22.8	0.097	6.15	12.1	22.2	35.9	4022.0	0.291	1.0
b1[1,39]	29.7	0.136	8.45	15.7	28.7	48.3	3879.0	0.28	1.0
b1[2,39]	29.0	0.157	9.04	13.7	27.9	49.1	3317.0	0.24	1.0
b1[1,40]	35.3	0.162	9.52	18.7	34.5	55.4	3432.0	0.248	1.0
b1[2,40]	36.7	0.162	9.67	19.9	35.9	57.1	3563.0	0.258	1.0
b1[1,41]	16.8	0.0825	5.0	9.26	16.0	27.9	3672.0	0.265	1.0
b1[2,41]	16.7	0.0945	5.85	7.53	15.9	30.1	3828.0	0.277	1.0
b1[1,42]	26.8	0.153	8.65	12.5	25.8	45.8	3179.0	0.23	1.0
b1[2,42]	30.1	0.142	8.35	16.5	29.0	48.1	3443.0	0.249	1.0
b1[1,43]	30.4	0.158	9.15	14.6	29.2	50.3	3346.0	0.242	1.0
b1[2,43]	32.8	0.141	9.07	17.6	31.8	52.2	4164.0	0.301	1.0
b1[1,44]	24.0	0.108	6.89	12.6	23.0	38.7	4086.0	0.295	1.0
b1[2,44]	24.1	0.102	6.61	13.4	23.3	38.6	4187.0	0.303	0.999
b1[1,45]	7.65	0.125	4.42	3.34	6.41	19.1	1242.0	0.0898	1.0
b1[2,45]	16.0	0.107	4.78	8.94	15.2	26.7	2007.0	0.145	1.0
b1[1,46]	-0.96	0.0182	1.18	-3.89	-0.858	0.859	4197.0	0.303	1.0
b1[2,46]	1.64	0.0281	1.61	-1.11	1.45	5.14	3271.0	0.236	1.0
b1[1,47]	18.1	0.093	5.16	10.0	17.4	29.5	3079.0	0.223	1.0
b1[2,47]	24.4	0.099	5.88	14.7	23.8	37.1	3535.0	0.256	1.0
b1[1,48]	29.6	0.133	8.5	15.4	28.6	47.6	4085.0	0.295	1.0
b1[2,48]	31.0	0.137	8.62	16.2	30.0	49.1	3955.0	0.286	1.0
b1[1,49]	15.6	0.126	5.49	8.18	14.6	28.2	1884.0	0.136	1.0
b1[2,49]	16.8	0.119	5.83	8.4	15.6	30.2	2383.0	0.172	1.0
b1[1,50]	0.669	0.047	1.86	-2.29	0.555	3.82	1573.0	0.114	1.0
b1[2,50]	1.35	0.0448	1.72	-0.7	1.1	4.52	1479.0	0.107	1.0
b1[1,51]	9.17	0.0948	3.6	4.78	8.4	17.4	1445.0	0.104	1.0
b1[2,51]	10.4	0.113	4.25	4.88	9.5	20.6	1417.0	0.102	1.0
b1[1,52]	30.6	0.134	8.7	16.0	29.6	48.8	4226.0	0.306	1.0
b1[2,52]	32.8	0.131	8.79	17.6	31.8	51.5	4535.0	0.328	1.0
b1[1,53]	31.3	0.148	8.88	16.4	30.6	49.8	3585.0	0.259	1.0
b1[2,53]	31.1	0.154	9.24	15.0	30.3	50.5	3610.0	0.261	1.0
b1[1,54]	31.7	0.134	8.67	16.9	30.7	50.1	4183.0	0.302	0.999
b1[2,54]	33.0	0.134	8.8	18.0	32.1	51.4	4325.0	0.313	0.999
b1[1,55]	30.2	0.147	8.58	15.6	29.3	48.5	3388.0	0.245	1.0
b1[2,55]	32.2	0.143	8.63	17.6	31.3	50.6	3656.0	0.264	1.0
b1[1,56]	11.6	0.061	3.39	6.64	11.0	19.3	3084.0	0.223	1.0
b1[2,56]	14.3	0.0784	4.39	7.36	13.6	24.2	3127.0	0.226	1.0
b1[1,57]	35.0	0.158	9.97	18.1	33.8	56.3	3992.0	0.289	1.0
b1[2,57]	36.3	0.167	9.99	19.3	35.3	57.1	3586.0	0.259	1.0
b1[1,58]	-0.0808	0.0941	2.49	-2.66	-0.344	2.85	703.0	0.0508	1.01
b1[2,58]	7.11	0.0963	3.16	3.24	6.49	13.9	1080.0	0.0781	1.0
b1[1,59]	36.6	0.161	9.67	19.8	35.7	57.1	3601.0	0.26	1.0
b1[2,59]	38.2	0.156	9.69	21.1	37.3	58.6	3875.0	0.28	1.0
b1[1,60]	19.8	0.24	8.96	7.1	18.1	40.1	1387.0	0.1	1.0
b1[2,60]	25.7	0.162	8.04	13.2	24.4	43.2	2473.0	0.179	1.0
b1[1,61]	1.48	0.0439	2.14	-2.13	1.31	5.46	2376.0	0.172	1.0
b1[2,61]	1.42	0.0453	2.31	-2.41	1.22	5.45	2597.0	0.188	1.0
b1[1,62]	14.3	0.143	6.33	6.27	12.9	29.9	1949.0	0.141	1.0
b1[2,62]	17.5	0.134	6.43	8.44	16.2	32.5	2294.0	0.166	1.0
b1[1,63]	1.57	0.07	2.32	-1.6	1.33	5.32	1098.0	0.0794	1.0
b1[2,63]	3.52	0.0896	2.74	0.939	2.87	9.31	932.0	0.0674	1.0
b1[1,64]	25.6	0.177	8.78	11.7	24.4	44.9	2462.0	0.178	1.0
b1[2,64]	29.3	0.14	8.45	15.7	28.1	47.7	3627.0	0.262	1.0
b1[1,65]	13.0	0.0906	4.87	6.05	12.1	24.2	2884.0	0.208	1.0
b1[2,65]	16.0	0.0913	4.86	8.64	15.1	27.2	2832.0	0.205	1.0
b1[1,66]	23.0	0.109	6.74	11.6	22.1	37.4	3832.0	0.277	1.0
b1[2,66]	20.6	0.118	6.41	10.5	19.8	34.3	2963.0	0.214	1.0
b1[1,67]	35.4	0.148	9.77	18.7	34.4	56.5	4375.0	0.316	1.0
b1[2,67]	36.9	0.147	9.77	19.8	35.8	57.5	4403.0	0.318	1.0
b1[1,68]	13.8	0.287	7.98	4.43	11.5	32.9	772.0	0.0558	1.0
b1[2,68]	21.5	0.176	7.0	11.1	20.2	37.7	1574.0	0.114	1.0
b1[1,69]	31.6	0.148	9.32	15.5	30.7	51.8	3949.0	0.285	1.0
b1[2,69]	34.2	0.141	9.05	18.4	33.4	53.2	4130.0	0.299	1.0
b1[1,70]	14.4	0.0587	3.74	7.98	13.9	22.4	4051.0	0.293	1.0
b1[2,70]	16.9	0.0604	3.84	10.1	16.6	24.7	4034.0	0.292	1.0
b1[1,71]	16.3	0.262	7.99	6.2	14.1	35.8	929.0	0.0672	1.01
b1[2,71]	23.2	0.144	7.16	12.2	22.0	39.7	2486.0	0.18	1.0
b1[1,72]	37.3	0.157	9.94	19.6	36.4	57.9	4029.0	0.291	1.0
b1[2,72]	38.9	0.151	9.87	21.7	38.0	59.7	4297.0	0.311	1.0
b1[1,73]	18.4	0.102	6.21	8.63	17.6	32.7	3736.0	0.27	1.0
b1[2,73]	19.2	0.102	5.83	10.3	18.3	33.2	3275.0	0.237	1.0
b1[1,74]	3.6	0.072	2.42	1.56	3.16	7.42	1126.0	0.0814	1.0
b1[2,74]	3.93	0.0733	2.58	1.58	3.42	8.4	1240.0	0.0897	1.0
b1[1,75]	35.8	0.155	9.45	19.5	34.8	56.1	3702.0	0.268	1.0
b1[2,75]	37.3	0.144	9.49	20.9	36.4	56.7	4318.0	0.312	1.0
b1[1,76]	33.3	0.16	10.2	16.0	32.3	54.5	4041.0	0.292	1.0
b1[2,76]	34.7	0.169	10.3	17.2	33.9	55.9	3684.0	0.266	1.0
b1[1,77]	35.0	0.164	9.9	17.9	34.1	55.5	3645.0	0.264	1.0
b1[2,77]	36.6	0.156	9.95	18.9	35.6	57.3	4076.0	0.295	1.0
b1[1,78]	17.9	0.0912	5.24	9.42	17.3	29.4	3300.0	0.239	1.0
b1[2,78]	11.9	0.109	4.57	6.19	11.0	23.3	1752.0	0.127	1.0
b1[1,79]	22.3	0.217	8.77	9.03	20.9	41.6	1633.0	0.118	1.0
b1[2,79]	27.7	0.144	7.83	15.4	26.5	45.3	2937.0	0.212	1.0
b1[1,80]	18.6	0.129	5.77	10.3	17.6	32.5	1996.0	0.144	1.0
b1[2,80]	19.2	0.145	6.66	8.74	18.2	34.4	2098.0	0.152	1.0
b1[1,81]	15.1	0.0767	4.58	8.17	14.4	25.7	3574.0	0.258	1.0
b1[2,81]	11.7	0.0833	4.44	5.68	10.8	22.1	2847.0	0.206	1.0
b1[1,82]	14.1	0.0571	3.46	8.34	13.7	21.5	3673.0	0.266	1.0
b1[2,82]	6.19	0.147	4.44	1.55	4.77	18.3	911.0	0.0659	1.0
b1[1,83]	26.1	0.143	8.3	12.7	25.0	44.1	3353.0	0.242	1.0
b1[2,83]	29.5	0.128	8.2	15.8	28.5	47.2	4108.0	0.297	1.0
b1[1,84]	33.4	0.153	9.82	17.0	32.4	53.9	4104.0	0.297	1.0
b1[2,84]	35.1	0.149	9.78	18.1	34.2	55.5	4282.0	0.31	1.0
b1[1,85]	5.67	0.138	3.72	1.82	4.78	14.1	731.0	0.0529	1.01
b1[2,85]	6.17	0.144	4.13	2.33	5.02	16.3	820.0	0.0593	1.01
b1[1,86]	28.5	0.128	8.44	14.4	27.5	45.9	4362.0	0.315	1.0
b1[2,86]	30.5	0.13	8.52	16.2	29.4	47.9	4286.0	0.31	1.0
b1[1,87]	22.7	0.176	7.39	11.3	21.4	39.2	1756.0	0.127	1.0
b1[2,87]	22.4	0.179	7.44	11.4	21.0	39.6	1736.0	0.126	1.0
b1[1,88]	8.43	0.0568	2.65	4.42	8.0	14.4	2174.0	0.157	1.0
b1[2,88]	6.9	0.0278	1.71	4.02	6.75	10.4	3779.0	0.273	1.0
b1[1,89]	28.5	0.118	7.1	16.3	27.7	43.2	3621.0	0.262	1.0
b1[2,89]	27.3	0.128	7.44	14.6	26.6	42.6	3380.0	0.244	1.0
b1[1,90]	33.3	0.141	9.05	17.5	32.5	52.2	4141.0	0.299	1.0
b1[2,90]	35.2	0.134	8.87	19.8	34.4	54.0	4418.0	0.319	1.0
b1[1,91]	2.46	0.0145	0.919	0.728	2.42	4.26	4034.0	0.292	1.0
b1[2,91]	-0.648	0.0175	1.12	-3.15	-0.641	1.4	4058.0	0.293	1.0
b2[1,1]	23.0	0.108	6.47	12.4	22.2	37.6	3582.0	0.259	1.0
b2[2,1]	23.3	0.107	6.39	12.6	22.6	37.3	3594.0	0.26	1.0
b2[1,2]	16.4	0.0728	4.14	9.73	15.8	25.3	3241.0	0.234	1.0
b2[2,2]	10.1	0.0903	3.96	4.85	9.28	19.2	1923.0	0.139	1.0
b2[1,3]	2.27	0.0193	1.28	0.225	2.09	5.13	4393.0	0.318	0.999
b2[2,3]	0.0905	0.0128	0.814	-1.56	0.0879	1.57	4029.0	0.291	1.0
b2[1,4]	29.2	0.112	7.08	17.0	28.6	44.1	4004.0	0.289	1.0
b2[2,4]	27.5	0.118	7.12	15.5	26.9	42.7	3641.0	0.263	1.0
b2[1,5]	33.6	0.134	8.69	18.3	32.9	51.6	4182.0	0.302	1.0
b2[2,5]	33.8	0.136	8.66	18.3	33.0	51.6	4052.0	0.293	1.0
b2[1,6]	18.4	0.0734	4.3	11.0	18.1	27.5	3443.0	0.249	1.0
b2[2,6]	21.0	0.0807	4.79	12.7	20.6	31.2	3516.0	0.254	1.0
b2[1,7]	8.4	0.0441	2.38	4.57	8.09	13.5	2921.0	0.211	1.0
b2[2,7]	9.76	0.0384	2.39	5.9	9.47	14.8	3862.0	0.279	1.0
b2[1,8]	31.0	0.115	7.44	17.9	30.3	46.4	4175.0	0.302	1.0
b2[2,8]	31.0	0.113	7.34	18.2	30.3	46.1	4238.0	0.306	1.0
b2[1,9]	13.5	0.0747	3.84	7.55	12.9	22.1	2649.0	0.191	1.0
b2[2,9]	13.4	0.0763	3.94	7.53	12.8	22.1	2664.0	0.193	1.0
b2[1,10]	7.1	0.0476	2.38	3.52	6.7	12.7	2497.0	0.181	1.0
b2[2,10]	11.9	0.0599	2.98	6.9	11.6	18.4	2484.0	0.18	1.0
b2[1,11]	36.2	0.148	8.88	20.4	35.5	54.6	3583.0	0.259	1.0
b2[2,11]	36.3	0.142	8.87	20.5	35.6	54.2	3926.0	0.284	1.0
b2[1,12]	3.25	0.0198	1.25	1.23	3.08	5.93	3997.0	0.289	1.0
b2[2,12]	2.73	0.0194	1.19	0.869	2.59	5.37	3783.0	0.274	1.0
b2[1,13]	31.2	0.116	7.74	17.5	30.6	47.7	4493.0	0.325	1.0
b2[2,13]	31.2	0.115	7.78	17.9	30.5	47.9	4549.0	0.329	1.0
b2[1,14]	14.3	0.11	4.31	8.01	13.5	24.6	1521.0	0.11	1.0
b2[2,14]	9.28	0.161	5.0	3.37	7.95	21.6	963.0	0.0696	1.0
b2[1,15]	30.8	0.133	8.06	16.5	30.1	47.6	3669.0	0.265	1.0
b2[2,15]	30.6	0.128	7.96	16.1	29.9	47.0	3884.0	0.281	1.0
b2[1,16]	32.8	0.137	8.29	18.4	32.0	50.1	3642.0	0.263	1.0
b2[2,16]	33.5	0.126	8.14	19.3	32.7	50.4	4161.0	0.301	1.0
b2[1,17]	23.2	0.116	6.48	12.8	22.4	36.6	3097.0	0.224	1.0
b2[2,17]	24.0	0.11	6.45	13.3	23.1	38.0	3461.0	0.25	1.0
b2[1,18]	20.8	0.122	6.35	10.4	20.0	34.9	2703.0	0.195	1.0
b2[2,18]	22.8	0.0992	6.08	12.4	22.1	36.4	3753.0	0.271	1.0
b2[1,19]	25.7	0.0992	6.36	15.0	25.1	39.7	4118.0	0.298	1.0
b2[2,19]	24.5	0.104	6.35	13.9	23.8	38.7	3705.0	0.268	1.0
b2[1,20]	17.6	0.168	6.57	7.75	16.6	32.4	1527.0	0.11	1.0
b2[2,20]	20.3	0.106	5.89	11.3	19.3	33.6	3109.0	0.225	1.0
b2[1,21]	34.8	0.133	8.4	19.9	34.1	52.3	3995.0	0.289	1.0
b2[2,21]	34.9	0.127	8.27	20.1	34.2	51.9	4250.0	0.307	1.0
b2[1,22]	10.1	0.115	4.46	4.33	9.2	20.7	1514.0	0.109	1.0
b2[2,22]	12.4	0.0852	4.16	6.46	11.7	22.0	2376.0	0.172	1.0
b2[1,23]	16.2	0.145	5.71	8.05	15.1	29.1	1544.0	0.112	1.0
b2[2,23]	20.1	0.0908	5.06	11.9	19.5	31.3	3105.0	0.224	1.0
b2[1,24]	19.3	0.0875	5.06	11.1	18.6	30.4	3336.0	0.241	1.0
b2[2,24]	15.1	0.123	5.21	7.51	14.2	27.3	1785.0	0.129	1.0
b2[1,25]	28.4	0.124	7.65	15.5	27.5	44.5	3821.0	0.276	1.0
b2[2,25]	28.2	0.12	7.68	14.9	27.4	44.2	4117.0	0.298	1.0
b2[1,26]	26.9	0.107	6.77	15.2	26.2	41.1	3962.0	0.286	1.0
b2[2,26]	26.4	0.103	6.86	14.7	25.8	41.3	4439.0	0.321	1.0
b2[1,27]	33.1	0.135	8.49	18.4	32.4	50.9	3932.0	0.284	1.0
b2[2,27]	32.7	0.134	8.47	18.0	31.8	50.3	3992.0	0.289	1.0
b2[1,28]	0.0935	0.0147	0.965	-1.96	0.081	1.87	4337.0	0.314	1.0
b2[2,28]	0.812	0.012	0.794	-0.641	0.74	2.42	4348.0	0.314	1.0
b2[1,29]	31.4	0.133	8.13	17.5	30.5	48.5	3742.0	0.271	1.0
b2[2,29]	31.8	0.131	8.15	18.0	31.0	49.3	3861.0	0.279	1.0
b2[1,30]	17.0	0.0868	4.73	9.17	16.4	27.4	2966.0	0.214	1.0
b2[2,30]	19.2	0.0757	4.62	11.4	18.6	29.2	3720.0	0.269	1.0
b2[1,31]	20.0	0.0787	4.75	12.0	19.4	30.1	3633.0	0.263	1.0
b2[2,31]	15.7	0.0758	4.15	9.0	15.2	24.7	2989.0	0.216	1.0
b2[1,32]	17.6	0.121	5.79	8.82	16.7	30.4	2274.0	0.164	1.0
b2[2,32]	21.0	0.0883	5.26	12.3	20.3	32.5	3543.0	0.256	0.999
b2[1,33]	3.05	0.0191	1.25	1.04	2.9	5.69	4266.0	0.308	1.0
b2[2,33]	0.765	0.0118	0.783	-0.691	0.713	2.3	4366.0	0.316	1.0
b2[1,34]	22.5	0.164	7.6	10.2	21.5	38.8	2152.0	0.156	1.0
b2[2,34]	24.7	0.118	7.14	13.1	23.7	40.2	3661.0	0.265	1.0
b2[1,35]	13.3	0.0741	3.8	7.65	12.7	22.1	2631.0	0.19	1.0
b2[2,35]	9.66	0.0954	3.89	4.46	8.86	18.8	1661.0	0.12	1.0
b2[1,36]	0.658	0.0414	2.67	-4.93	0.593	5.68	4167.0	0.301	1.0
b2[2,36]	0.581	0.0384	2.5	-4.55	0.563	5.48	4219.0	0.305	1.0
b2[1,37]	22.2	0.0938	5.72	12.8	21.5	34.8	3724.0	0.269	1.0
b2[2,37]	24.4	0.0888	5.73	14.7	23.7	36.6	4164.0	0.301	1.0
b2[1,38]	24.3	0.0885	5.78	14.3	23.7	36.4	4266.0	0.308	1.0
b2[2,38]	22.6	0.0903	5.82	12.6	21.9	35.2	4157.0	0.301	1.0
b2[1,39]	28.8	0.113	7.33	16.4	28.1	44.0	4178.0	0.302	1.0
b2[2,39]	28.4	0.119	7.52	15.3	27.5	44.1	3983.0	0.288	1.0
b2[1,40]	34.6	0.139	8.66	19.4	33.7	52.6	3859.0	0.279	1.0
b2[2,40]	34.7	0.138	8.51	20.2	33.9	52.3	3807.0	0.275	1.0
b2[1,41]	16.7	0.0724	4.41	9.37	16.2	26.1	3704.0	0.268	1.0
b2[2,41]	12.4	0.083	4.2	6.01	11.7	21.9	2563.0	0.185	1.0
b2[1,42]	20.3	0.101	5.67	10.5	19.7	32.4	3128.0	0.226	1.0
b2[2,42]	20.9	0.0817	5.1	12.2	20.4	31.7	3889.0	0.281	1.0
b2[1,43]	23.9	0.135	7.32	12.1	22.9	39.9	2955.0	0.214	1.0
b2[2,43]	25.6	0.117	7.26	13.5	24.9	41.2	3857.0	0.279	1.0
b2[1,44]	9.78	0.0402	2.3	5.94	9.58	14.4	3263.0	0.236	1.0
b2[2,44]	11.0	0.0463	2.8	6.51	10.7	16.8	3644.0	0.263	1.0
b2[1,45]	8.1	0.0489	2.52	4.12	7.74	13.9	2659.0	0.192	1.0
b2[2,45]	10.4	0.0411	2.39	6.31	10.1	15.4	3375.0	0.244	1.0
b2[1,46]	-0.259	0.0238	1.56	-3.58	-0.248	2.62	4287.0	0.31	1.0
b2[2,46]	0.26	0.0189	1.28	-2.24	0.214	2.74	4625.0	0.334	1.0
b2[1,47]	31.9	0.134	8.18	18.2	31.0	49.3	3728.0	0.27	1.0
b2[2,47]	32.3	0.135	8.26	17.8	31.5	49.4	3739.0	0.27	1.0
b2[1,48]	30.9	0.129	8.06	17.0	30.2	47.4	3900.0	0.282	1.0
b2[2,48]	31.2	0.124	7.95	17.6	30.5	47.7	4128.0	0.298	1.0
b2[1,49]	23.1	0.145	7.29	11.3	22.2	39.3	2509.0	0.181	1.0
b2[2,49]	25.7	0.112	6.73	14.9	24.8	40.6	3619.0	0.262	1.0
