subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,4,1,3,1,1,1,go,gw,1,1,0.723,1,0.5134,0.513073,0.013276,-0.0402,0.506433
0ubclurpshlgyru3cwo3stun,4,1,8,2,1,1,go,gw,1,1,0.452,1,0.8726,0.869003,0.005714,-0.021992,0.866075
0ubclurpshlgyru3cwo3stun,4,1,12,3,1,1,go,gw,1,1,0.349,0,0.9658,0.965164,0.001172,-0.010517,0.964564
0ubclurpshlgyru3cwo3stun,4,1,16,4,1,1,go,gw,1,1,0.466,1,0.779,0.769348,0.008606,0.018993,0.764965
0ubclurpshlgyru3cwo3stun,4,1,18,5,1,1,go,gw,1,1,0.62,1,0.943,0.944048,0.001884,-0.037679,0.943084
0ubclurpshlgyru3cwo3stun,4,1,23,6,1,1,go,gw,1,1,0.465,1,0.9832,0.983782,0.000352,-0.095638,0.983603
0ubclurpshlgyru3cwo3stun,4,1,25,7,1,1,go,gw,1,1,0.5,1,0.9944,0.994323,7.3e-05,-0.040387,0.994286
0ubclurpshlgyru3cwo3stun,4,1,29,8,1,1,go,gw,1,1,0.467,1,0.9962,0.997692,1.7e-05,-0.004642,0.997683
0ubclurpshlgyru3cwo3stun,4,1,35,9,1,1,go,gw,1,1,0.487,0,0.9988,0.998942,5e-06,0.101671,0.998939
0ubclurpshlgyru3cwo3stun,4,1,40,10,1,1,go,gw,1,1,0.434,1,0.9912,0.990211,0.00013,0.114827,0.990145
0ubclurpshlgyru3cwo3stun,4,1,43,11,1,1,go,gw,1,1,0.541,1,0.9976,0.996567,2.5e-05,0.137085,0.996554
0ubclurpshlgyru3cwo3stun,4,1,46,12,1,1,go,gw,1,1,0.493,1,0.998,0.998562,6e-06,0.189678,0.998559
0ubclurpshlgyru3cwo3stun,4,1,51,13,1,1,go,gw,1,1,0.535,1,0.999,0.999314,2e-06,0.22306,0.999313
0ubclurpshlgyru3cwo3stun,4,1,54,14,1,1,go,gw,1,1,0.494,0,0.9996,0.999637,1e-06,0.285457,0.999637
0ubclurpshlgyru3cwo3stun,4,1,57,15,1,1,go,gw,1,1,0.486,1,0.9962,0.99575,4.1e-05,0.249355,0.99573
0ubclurpshlgyru3cwo3stun,4,1,62,16,1,1,go,gw,1,1,0.523,1,0.998,0.998405,7e-06,0.263034,0.998401
0ubclurpshlgyru3cwo3stun,4,1,66,17,1,1,go,gw,1,1,0.344,1,0.9994,0.999281,2e-06,0.277242,0.99928
0ubclurpshlgyru3cwo3stun,4,1,69,18,1,1,go,gw,1,1,0.52,1,0.9994,0.99963,1e-06,0.338239,0.99963
0ubclurpshlgyru3cwo3stun,4,1,73,19,1,1,go,gw,1,1,0.434,0,1.0,0.99979,0.0,0.370045,0.99979
0ubclurpshlgyru3cwo3stun,4,1,77,20,1,1,go,gw,1,1,0.521,1,0.997,0.997085,2.8e-05,0.300748,0.997071
0ubclurpshlgyru3cwo3stun,4,1,83,21,1,1,go,gw,1,1,0.462,1,0.999,0.99889,5e-06,0.318145,0.998887
0ubclurpshlgyru3cwo3stun,4,1,87,22,1,1,go,gw,1,1,0.403,1,0.9998,0.999486,1e-06,0.341377,0.999486
0ubclurpshlgyru3cwo3stun,4,1,92,23,1,1,go,gw,1,1,0.464,1,1.0,0.999728,0.0,0.365256,0.999728
0ubclurpshlgyru3cwo3stun,4,1,93,24,1,1,go,gw,1,1,0.424,1,1.0,0.999841,0.0,0.386169,0.999841
0ubclurpshlgyru3cwo3stun,4,1,97,25,1,1,go,gw,1,1,0.464,0,1.0,0.999899,0.0,0.412999,0.999899
