	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,12]	11.3	0.274	7.84	3.13	9.28	31.5	819.0	0.0171	1.0
b1[1,13]	47.2	0.254	14.8	21.4	46.0	78.6	3383.0	0.0707	1.0
b1[2,13]	48.8	0.245	14.9	23.0	47.5	80.6	3698.0	0.0772	1.0
b1[1,14]	12.3	0.175	8.2	3.55	10.0	33.4	2185.0	0.0456	1.0
b1[2,14]	15.8	0.245	9.43	4.72	13.5	39.5	1485.0	0.031	1.0
b1[1,15]	36.4	0.208	13.0	15.5	34.9	64.3	3913.0	0.0818	1.0
b1[2,15]	39.3	0.215	13.3	16.0	38.1	67.9	3852.0	0.0805	1.0
b1[1,16]	37.0	0.221	12.8	17.1	35.0	65.7	3364.0	0.0703	1.0
b1[2,16]	35.9	0.241	13.7	15.1	33.7	67.5	3230.0	0.0675	1.0
b1[1,17]	43.7	0.225	13.5	20.7	42.2	71.6	3576.0	0.0747	1.0
b1[2,17]	46.5	0.223	13.5	23.1	45.4	75.4	3687.0	0.077	1.0
b1[1,18]	41.8	0.24	14.0	18.5	40.4	70.9	3411.0	0.0712	1.0
b1[2,18]	44.9	0.219	13.8	21.4	43.7	74.5	3961.0	0.0828	1.0
b1[1,19]	34.0	0.234	13.2	13.2	32.2	62.6	3156.0	0.0659	1.0
b1[2,19]	39.5	0.211	12.4	19.5	37.8	67.9	3451.0	0.0721	1.0
b1[1,20]	46.5	0.257	14.4	21.7	45.0	76.7	3154.0	0.0659	1.0
b1[2,20]	49.4	0.246	14.4	24.3	48.3	79.5	3407.0	0.0712	1.0
b1[1,21]	46.3	0.238	14.1	22.9	44.9	76.4	3502.0	0.0732	1.0
b1[2,21]	48.0	0.238	14.2	23.9	46.7	77.8	3551.0	0.0742	1.0
b1[1,22]	44.8	0.247	14.5	19.7	43.2	75.6	3437.0	0.0718	1.0
b1[2,22]	46.7	0.255	14.7	21.1	45.2	76.3	3316.0	0.0693	1.0
b1[1,23]	46.8	0.272	14.9	21.2	45.3	79.3	3014.0	0.063	1.0
b1[2,23]	48.6	0.265	15.1	22.3	47.4	80.6	3251.0	0.0679	1.0
b1[1,24]	30.7	0.352	16.5	6.96	29.1	64.4	2210.0	0.0462	1.0
b1[2,24]	37.3	0.238	14.0	16.3	34.9	67.7	3476.0	0.0726	1.0
b1[1,25]	46.1	0.261	15.5	19.7	44.7	78.6	3535.0	0.0739	0.999
b1[2,25]	47.3	0.275	16.3	18.6	46.2	80.8	3504.0	0.0732	1.0
b1[1,26]	26.6	0.25	11.4	10.8	24.3	53.0	2070.0	0.0433	1.0
b1[2,26]	27.0	0.245	11.5	11.0	24.7	53.7	2225.0	0.0465	1.0
b1[1,27]	47.9	0.242	14.7	23.0	46.4	79.0	3668.0	0.0766	1.0
b1[2,27]	49.7	0.233	14.6	24.7	48.4	80.4	3914.0	0.0818	1.0
b1[1,28]	33.6	0.517	18.1	2.4	32.8	69.4	1228.0	0.0256	1.0
b1[2,28]	34.5	0.598	19.9	-2.25	35.0	72.5	1106.0	0.0231	1.0
b1[1,29]	47.5	0.24	14.2	23.6	46.0	77.7	3491.0	0.0729	1.0
b1[2,29]	49.5	0.239	14.1	25.4	48.2	79.6	3477.0	0.0726	1.0
b1[1,30]	33.8	0.343	14.4	12.0	31.9	65.2	1770.0	0.037	1.0
b1[2,30]	40.3	0.219	12.9	19.4	38.3	68.4	3488.0	0.0729	1.0
b1[1,31]	37.4	0.22	12.5	16.5	36.0	64.1	3221.0	0.0673	1.0
b1[2,31]	40.0	0.208	12.4	19.5	38.7	66.0	3547.0	0.0741	1.0
b1[1,32]	44.3	0.263	15.2	16.3	43.3	75.2	3319.0	0.0693	1.0
b1[2,32]	47.3	0.25	14.8	20.8	45.9	78.5	3509.0	0.0733	1.0
b1[1,33]	12.3	0.257	8.49	4.39	9.57	35.7	1096.0	0.0229	1.0
b1[2,33]	11.1	0.274	9.2	3.31	7.88	36.5	1127.0	0.0235	1.0
b1[1,34]	36.9	0.19	11.9	18.2	35.4	63.2	3950.0	0.0825	1.0
b1[2,34]	37.2	0.19	12.4	16.5	35.7	63.3	4260.0	0.089	1.0
b1[1,35]	18.1	0.281	11.7	5.48	14.3	47.9	1736.0	0.0363	1.0
b1[2,35]	19.8	0.3	12.5	5.73	16.1	50.8	1728.0	0.0361	1.0
b1[1,36]	0.659	0.111	4.67	-6.41	0.209	8.89	1777.0	0.0371	1.0
b1[2,36]	1.58	0.129	5.18	-6.22	1.1	10.2	1615.0	0.0337	1.0
b1[1,37]	48.1	0.25	14.5	22.8	46.6	78.7	3365.0	0.0703	1.0
b1[2,37]	49.7	0.244	14.7	24.6	48.0	81.2	3628.0	0.0758	1.0
b1[1,38]	29.7	0.206	12.6	13.3	26.4	60.1	3730.0	0.0779	1.0
b1[2,38]	32.2	0.203	12.5	13.8	29.9	61.5	3801.0	0.0794	1.0
b1[1,39]	40.0	0.195	12.6	18.9	38.6	67.3	4202.0	0.0878	1.0
b1[2,39]	39.0	0.216	13.3	17.0	37.6	68.1	3781.0	0.079	1.0
b1[1,40]	47.3	0.245	14.2	23.0	45.8	78.0	3346.0	0.0699	1.0
b1[2,40]	49.1	0.239	14.2	24.0	47.8	79.7	3539.0	0.0739	1.0
b1[1,41]	33.6	0.252	14.9	11.8	31.4	66.7	3495.0	0.073	1.0
b1[2,41]	35.4	0.237	15.1	11.8	33.6	68.2	4058.0	0.0848	1.0
b1[1,42]	35.6	0.216	13.2	14.7	33.7	63.8	3722.0	0.0778	1.0
b1[2,42]	39.5	0.221	12.8	19.0	37.9	67.6	3372.0	0.0704	1.0
b1[1,43]	41.8	0.225	13.9	18.0	40.5	71.1	3833.0	0.0801	1.0
b1[2,43]	44.6	0.217	13.6	21.7	43.1	74.1	3938.0	0.0823	1.0
b1[1,44]	34.3	0.207	12.7	15.0	32.1	62.3	3789.0	0.0792	1.0
b1[2,44]	34.9	0.218	13.1	15.8	32.5	63.8	3577.0	0.0747	1.0
b1[1,45]	32.1	0.234	13.6	9.06	30.7	61.6	3378.0	0.0706	1.0
b1[2,45]	34.1	0.223	12.9	13.9	32.2	62.4	3364.0	0.0703	1.0
b1[1,46]	-1.21	0.0642	2.68	-5.87	-1.12	1.6	1741.0	0.0364	1.0
b1[2,46]	2.17	0.0928	3.3	-1.52	1.69	7.76	1265.0	0.0264	1.0
b1[1,47]	26.9	0.325	13.9	10.7	22.6	61.3	1822.0	0.0381	1.0
b1[2,47]	34.2	0.232	12.8	16.4	31.6	64.6	3027.0	0.0632	1.0
b1[1,48]	38.5	0.203	12.6	17.8	37.3	64.9	3832.0	0.08	1.0
b1[2,48]	40.1	0.206	12.7	19.2	38.6	67.0	3783.0	0.079	1.0
b1[1,49]	33.3	0.225	12.1	14.9	31.4	60.0	2862.0	0.0598	1.0
b1[2,49]	31.1	0.22	12.6	12.4	29.0	58.8	3277.0	0.0685	1.0
b1[1,50]	3.39	0.158	6.16	-5.08	1.84	17.1	1521.0	0.0318	1.0
b1[2,50]	4.96	0.193	6.4	-1.55	3.15	20.3	1103.0	0.023	1.0
b1[1,51]	27.3	0.246	12.8	7.45	25.6	55.2	2702.0	0.0565	1.0
b1[2,51]	25.4	0.277	13.4	7.03	23.1	55.1	2342.0	0.0489	1.0
b1[1,52]	42.5	0.211	13.2	19.8	41.6	70.5	3927.0	0.082	1.0
b1[2,52]	45.0	0.206	13.2	21.5	43.8	72.7	4128.0	0.0862	0.999
b1[1,53]	42.5	0.215	13.3	20.5	41.2	71.0	3807.0	0.0795	1.0
b1[2,53]	42.3	0.224	13.8	18.4	40.9	71.5	3797.0	0.0793	1.0
b1[1,54]	42.7	0.204	12.9	21.0	41.2	70.3	3972.0	0.083	1.0
b1[2,54]	44.2	0.205	13.0	21.9	42.8	71.3	4041.0	0.0844	1.0
b1[1,55]	40.7	0.202	12.7	19.0	39.4	66.7	3949.0	0.0825	1.0
b1[2,55]	43.0	0.194	12.6	21.9	41.7	69.6	4216.0	0.0881	1.0
b1[1,56]	19.1	0.236	10.8	7.69	15.5	45.6	2086.0	0.0436	1.0
b1[2,56]	21.5	0.201	10.3	8.92	18.7	47.2	2643.0	0.0552	1.0
b1[1,57]	46.4	0.254	14.8	21.6	45.0	78.4	3383.0	0.0707	1.0
b1[2,57]	48.2	0.253	14.8	23.1	46.6	79.9	3444.0	0.0719	1.0
b1[1,58]	1.04	0.146	5.54	-4.02	-0.152	13.4	1443.0	0.0301	1.0
b1[2,58]	9.63	0.18	6.07	3.59	8.06	24.7	1142.0	0.0238	1.0
b1[1,59]	48.5	0.229	14.2	23.7	47.1	78.7	3820.0	0.0798	1.0
b1[2,59]	50.5	0.227	14.1	26.3	49.2	80.2	3854.0	0.0805	0.999
b1[1,60]	29.0	0.317	13.5	8.55	26.9	59.5	1812.0	0.0379	1.0
b1[2,60]	35.4	0.248	12.6	16.1	33.5	63.3	2599.0	0.0543	1.0
b1[1,61]	3.6	0.133	5.79	-4.51	2.74	15.1	1889.0	0.0395	1.0
b1[2,61]	4.24	0.132	5.99	-4.2	3.43	15.7	2073.0	0.0433	1.0
b1[1,62]	20.1	0.259	10.6	7.28	17.4	45.8	1663.0	0.0347	1.0
b1[2,62]	23.2	0.26	10.6	9.98	20.5	49.7	1661.0	0.0347	1.0
b1[1,63]	3.13	0.169	5.94	-2.04	1.89	16.6	1230.0	0.0257	1.0
b1[2,63]	9.93	0.391	9.48	1.32	6.3	34.3	586.0	0.0122	1.01
b1[1,64]	35.5	0.249	13.2	13.7	33.8	64.1	2830.0	0.0591	1.0
b1[2,64]	40.0	0.208	12.8	19.1	38.6	67.9	3796.0	0.0793	1.0
b1[1,65]	22.3	0.202	11.7	7.47	19.5	51.1	3392.0	0.0709	1.0
b1[2,65]	25.6	0.22	12.2	10.1	22.7	54.5	3066.0	0.0641	1.0
b1[1,66]	48.8	0.262	15.3	21.6	47.6	79.7	3423.0	0.0715	1.0
b1[2,66]	50.6	0.257	15.7	21.1	49.6	82.6	3720.0	0.0777	1.0
b1[1,67]	48.2	0.243	14.7	22.8	47.0	78.7	3670.0	0.0767	0.999
b1[2,67]	49.9	0.246	14.8	24.6	48.5	80.8	3618.0	0.0756	1.0
b1[1,68]	23.0	0.333	13.2	5.77	20.3	53.5	1572.0	0.0328	1.0
b1[2,68]	31.6	0.233	11.8	14.4	29.6	58.7	2577.0	0.0538	1.0
b1[1,69]	42.0	0.22	13.5	18.9	40.6	70.1	3774.0	0.0788	1.0
b1[2,69]	44.8	0.21	13.3	22.7	43.3	72.7	4009.0	0.0837	1.0
b1[1,70]	36.8	0.21	12.8	15.0	35.5	64.2	3704.0	0.0774	1.0
b1[2,70]	40.0	0.201	12.9	17.6	38.9	66.8	4147.0	0.0866	1.0
b1[1,71]	24.2	0.316	13.0	7.26	21.6	55.7	1677.0	0.035	1.0
b1[2,71]	32.1	0.234	11.9	14.5	30.0	59.7	2599.0	0.0543	1.0
b1[1,72]	50.3	0.253	15.1	24.4	48.9	82.3	3550.0	0.0742	1.0
b1[2,72]	52.5	0.244	14.7	27.2	51.2	83.2	3616.0	0.0755	1.0
b1[1,73]	32.0	0.21	13.3	12.1	30.1	61.1	4038.0	0.0844	1.0
b1[2,73]	35.5	0.21	13.4	14.2	33.8	64.4	4079.0	0.0852	1.0
b1[1,74]	31.8	0.343	16.5	4.0	30.5	66.1	2324.0	0.0486	1.0
b1[2,74]	32.8	0.361	16.7	4.08	31.2	67.3	2155.0	0.045	1.0
b1[1,75]	46.8	0.222	13.7	23.2	45.3	75.7	3788.0	0.0791	1.0
b1[2,75]	48.3	0.226	13.8	24.2	47.0	77.7	3737.0	0.0781	1.0
b1[1,76]	45.6	0.272	15.2	19.9	43.8	78.9	3136.0	0.0655	1.0
b1[2,76]	47.4	0.264	15.0	22.0	45.7	79.4	3240.0	0.0677	1.0
b1[1,77]	47.7	0.248	14.8	21.9	46.3	77.9	3552.0	0.0742	1.0
b1[2,77]	49.5	0.25	14.7	23.6	48.1	79.5	3450.0	0.0721	1.0
b1[1,78]	31.0	0.284	13.7	11.9	28.1	62.2	2340.0	0.0489	1.0
b1[2,78]	25.1	0.494	16.6	6.98	19.0	61.7	1126.0	0.0235	1.0
b1[1,79]	31.0	0.283	13.4	10.6	29.0	60.2	2226.0	0.0465	1.0
b1[2,79]	37.1	0.218	12.1	18.1	35.3	64.1	3108.0	0.0649	1.0
b1[1,80]	31.3	0.223	12.9	12.6	29.0	60.9	3368.0	0.0704	1.0
b1[2,80]	31.2	0.224	13.2	11.8	29.0	60.1	3442.0	0.0719	1.0
b1[1,81]	20.6	0.157	9.39	9.11	18.3	44.2	3588.0	0.0749	1.0
b1[2,81]	17.8	0.178	10.7	6.08	14.7	44.6	3602.0	0.0752	1.0
b1[1,82]	21.8	0.198	10.0	9.8	19.0	46.6	2559.0	0.0535	1.0
b1[2,82]	12.6	0.332	12.1	1.85	7.65	45.0	1331.0	0.0278	1.0
b1[1,83]	35.4	0.212	12.9	14.7	33.7	63.0	3728.0	0.0779	1.0
b1[2,83]	39.3	0.204	12.7	18.3	37.8	66.9	3894.0	0.0813	1.0
b1[1,84]	45.4	0.249	15.0	20.5	43.8	77.3	3622.0	0.0757	1.0
b1[2,84]	47.5	0.243	14.9	22.9	46.1	79.4	3750.0	0.0783	1.0
b1[1,85]	12.7	0.222	9.05	2.91	10.2	35.3	1664.0	0.0348	1.0
b1[2,85]	16.0	0.347	11.0	3.19	13.4	42.5	999.0	0.0209	1.0
b1[1,86]	38.9	0.199	12.6	18.4	37.4	66.2	4031.0	0.0842	1.0
b1[2,86]	40.9	0.202	12.7	19.7	39.4	68.3	3966.0	0.0829	1.0
b1[1,87]	31.9	0.203	12.2	14.1	29.8	59.7	3623.0	0.0757	1.0
b1[2,87]	32.6	0.205	12.5	14.1	30.3	61.2	3729.0	0.0779	1.0
b1[1,88]	11.0	0.175	6.24	4.69	9.55	25.6	1265.0	0.0264	1.0
b1[2,88]	9.01	0.222	6.67	4.15	7.43	27.9	903.0	0.0189	1.0
b1[1,89]	43.1	0.232	14.3	20.5	41.1	74.2	3790.0	0.0792	1.0
b1[2,89]	43.2	0.268	15.7	18.1	41.7	76.6	3436.0	0.0718	1.0
b1[1,90]	43.4	0.235	13.3	20.6	42.0	71.0	3225.0	0.0674	1.0
b1[2,90]	46.1	0.225	13.5	23.5	44.6	73.8	3589.0	0.075	1.0
b1[1,91]	3.23	0.0363	1.96	0.724	2.87	7.59	2927.0	0.0611	1.0
b1[2,91]	-0.508	0.0388	2.02	-4.13	-0.634	3.59	2728.0	0.057	1.0
b2[1,1]	29.2	0.153	9.2	14.9	27.9	49.3	3622.0	0.0757	0.999
b2[2,1]	28.3	0.142	9.03	13.9	27.1	47.7	4067.0	0.085	1.0
b2[1,2]	35.2	0.176	10.3	17.7	34.2	57.1	3447.0	0.072	1.0
b2[2,2]	33.0	0.173	10.6	14.2	32.2	54.8	3778.0	0.0789	1.0
b2[1,3]	3.45	0.0597	2.58	0.26	2.88	9.54	1865.0	0.039	1.0
b2[2,3]	0.0955	0.0135	0.933	-1.77	0.0827	1.86	4759.0	0.0994	1.0
b2[1,4]	35.5	0.165	9.96	19.6	34.2	57.3	3636.0	0.076	0.999
b2[2,4]	32.8	0.166	9.95	17.0	31.3	55.3	3579.0	0.0748	1.0
b2[1,5]	43.8	0.204	12.3	22.3	42.6	70.0	3636.0	0.076	1.0
b2[2,5]	42.6	0.198	12.2	21.3	41.6	68.3	3819.0	0.0798	1.0
b2[1,6]	28.8	0.194	11.3	13.1	26.6	54.7	3398.0	0.071	1.0
b2[2,6]	28.9	0.171	10.4	13.9	26.9	52.8	3730.0	0.0779	1.0
b2[1,7]	27.2	0.171	10.8	10.6	25.5	51.6	4019.0	0.084	1.0
b2[2,7]	25.4	0.163	10.5	10.2	23.4	49.5	4157.0	0.0869	1.0
b2[1,8]	38.5	0.164	10.3	21.0	37.4	60.3	3970.0	0.0829	1.0
b2[2,8]	37.1	0.167	10.3	19.7	35.9	59.2	3815.0	0.0797	1.0
b2[1,9]	22.7	0.15	8.72	9.96	21.2	42.6	3366.0	0.0703	0.999
b2[2,9]	19.9	0.149	8.4	8.61	18.0	40.4	3157.0	0.066	1.0
b2[1,10]	29.2	0.237	11.7	6.3	28.4	52.9	2424.0	0.0506	1.0
b2[2,10]	28.8	0.206	10.8	10.6	27.7	52.1	2756.0	0.0576	1.0
b2[1,11]	46.8	0.212	12.4	25.4	45.7	72.4	3390.0	0.0708	1.0
b2[2,11]	45.6	0.207	12.2	24.3	44.6	70.7	3503.0	0.0732	1.0
b2[1,12]	12.4	0.355	11.3	1.83	7.33	39.7	1009.0	0.0211	1.0
b2[2,12]	10.3	0.313	10.8	1.08	4.92	38.0	1199.0	0.0251	1.0
b2[1,13]	39.7	0.159	10.4	21.5	38.8	61.7	4262.0	0.089	1.0
b2[2,13]	38.3	0.158	10.3	20.6	37.3	60.5	4299.0	0.0898	1.0
b2[1,14]	18.4	0.123	7.01	9.21	16.9	35.4	3227.0	0.0674	1.0
b2[2,14]	13.5	0.164	7.72	4.24	11.5	32.6	2229.0	0.0466	1.0
b2[1,15]	39.2	0.176	11.0	20.3	37.9	62.6	3873.0	0.0809	1.0
b2[2,15]	37.9	0.175	11.0	19.3	36.8	61.0	3928.0	0.0821	1.0
b2[1,16]	41.9	0.196	11.5	21.6	40.8	66.2	3457.0	0.0722	1.0
b2[2,16]	41.1	0.188	11.2	21.9	40.1	64.7	3535.0	0.0739	1.0
b2[1,17]	29.6	0.155	9.13	15.1	28.3	50.0	3458.0	0.0722	1.0
b2[2,17]	29.3	0.145	8.97	15.1	28.0	48.7	3835.0	0.0801	1.0
b2[1,18]	26.0	0.178	8.93	12.3	24.5	46.4	2520.0	0.0526	1.0
b2[2,18]	26.6	0.136	8.39	13.9	25.5	45.7	3786.0	0.0791	1.0
b2[1,19]	38.2	0.209	12.3	18.6	36.5	65.2	3491.0	0.0729	1.0
b2[2,19]	36.7	0.201	12.5	16.9	35.2	63.4	3896.0	0.0814	1.0
b2[1,20]	23.2	0.241	9.38	9.13	21.6	44.8	1518.0	0.0317	1.0
b2[2,20]	24.3	0.167	8.58	11.7	22.6	44.2	2648.0	0.0553	1.0
b2[1,21]	44.3	0.199	11.8	24.6	42.8	69.8	3492.0	0.073	1.0
b2[2,21]	43.0	0.185	11.7	23.1	41.6	68.2	3986.0	0.0833	1.0
b2[1,22]	13.1	0.162	6.43	5.17	11.7	28.0	1586.0	0.0331	1.0
b2[2,22]	14.0	0.122	5.74	6.66	12.7	27.8	2218.0	0.0463	1.0
b2[1,23]	29.3	0.235	12.2	10.4	28.0	55.2	2713.0	0.0567	1.0
b2[2,23]	29.7	0.181	10.6	13.8	27.9	53.2	3409.0	0.0712	1.0
b2[1,24]	23.6	0.125	7.68	12.6	22.2	41.2	3764.0	0.0786	1.0
b2[2,24]	18.8	0.183	8.12	8.03	17.0	38.1	1965.0	0.041	1.0
b2[1,25]	35.3	0.159	10.0	18.4	34.2	56.2	3943.0	0.0824	1.0
b2[2,25]	33.9	0.159	10.1	16.8	32.9	55.3	4035.0	0.0843	1.0
b2[1,26]	33.6	0.168	9.57	17.7	32.4	54.2	3235.0	0.0676	1.0
b2[2,26]	32.1	0.146	9.41	16.9	30.9	52.8	4172.0	0.0872	1.0
b2[1,27]	42.9	0.205	12.0	21.8	41.8	68.6	3427.0	0.0716	1.0
b2[2,27]	41.2	0.208	11.9	20.7	40.1	66.7	3268.0	0.0683	1.0
b2[1,28]	25.2	0.447	17.7	-2.84	25.2	59.3	1569.0	0.0328	1.0
b2[2,28]	24.4	0.423	17.1	-2.6	24.5	57.5	1637.0	0.0342	1.0
b2[1,29]	39.6	0.178	11.2	19.5	38.5	63.0	3972.0	0.083	1.0
b2[2,29]	38.8	0.169	10.9	19.6	37.8	61.6	4184.0	0.0874	1.0
b2[1,30]	24.7	0.174	9.54	10.9	22.8	46.8	3001.0	0.0627	1.0
b2[2,30]	24.9	0.142	8.54	12.9	23.3	45.2	3605.0	0.0753	1.0
b2[1,31]	36.1	0.21	13.0	15.4	34.8	63.1	3836.0	0.0801	1.0
b2[2,31]	33.6	0.234	14.0	11.4	32.8	61.8	3569.0	0.0746	1.0
b2[1,32]	38.6	0.179	11.0	19.4	37.7	61.1	3822.0	0.0798	1.0
b2[2,32]	37.2	0.17	10.8	18.9	36.2	59.9	4039.0	0.0844	1.0
b2[1,33]	3.85	0.155	3.08	1.21	3.35	8.14	395.0	0.00826	1.01
b2[2,33]	1.13	0.162	2.99	-0.823	0.764	3.34	341.0	0.00712	1.01
b2[1,34]	29.0	0.2	10.3	12.3	27.6	51.7	2666.0	0.0557	1.0
b2[2,34]	29.7	0.155	9.61	14.4	28.4	50.5	3837.0	0.0802	1.0
b2[1,35]	24.6	0.195	11.0	9.79	22.3	50.9	3206.0	0.067	1.0
b2[2,35]	22.1	0.213	11.9	6.1	19.7	49.9	3124.0	0.0653	1.0
b2[1,36]	1.39	0.0526	3.36	-5.2	1.34	7.95	4074.0	0.0851	1.0
b2[2,36]	0.391	0.0486	3.06	-5.79	0.286	6.44	3956.0	0.0826	1.0
b2[1,37]	44.2	0.212	12.5	22.7	42.9	71.0	3456.0	0.0722	1.0
b2[2,37]	43.1	0.194	12.1	22.0	42.0	68.4	3892.0	0.0813	1.0
b2[1,38]	34.9	0.181	11.7	17.3	32.8	60.3	4149.0	0.0867	1.0
b2[2,38]	33.0	0.187	12.1	14.6	31.1	59.2	4212.0	0.088	1.0
b2[1,39]	35.8	0.162	10.3	19.1	34.5	57.9	4089.0	0.0854	1.0
b2[2,39]	34.4	0.157	10.2	17.5	33.2	55.5	4203.0	0.0878	1.0
b2[1,40]	43.8	0.205	11.7	23.5	42.6	68.5	3285.0	0.0686	1.0
b2[2,40]	42.7	0.191	11.6	23.0	41.1	67.2	3659.0	0.0764	1.0
b2[1,41]	28.1	0.163	10.3	12.6	26.4	50.8	3991.0	0.0834	1.0
b2[2,41]	25.3	0.182	10.9	8.35	24.0	48.9	3596.0	0.0751	1.0
b2[1,42]	23.9	0.121	7.1	12.0	23.3	39.3	3470.0	0.0725	1.0
b2[2,42]	23.1	0.101	6.4	12.8	22.2	37.0	4045.0	0.0845	1.0
b2[1,43]	45.1	0.228	13.5	20.3	44.1	72.8	3481.0	0.0727	1.0
b2[2,43]	44.0	0.219	13.2	20.6	43.0	72.0	3646.0	0.0762	1.0
b2[1,44]	23.5	0.259	14.2	6.88	19.4	53.9	3025.0	0.0632	1.0
b2[2,44]	22.8	0.245	13.5	6.93	18.4	52.4	3059.0	0.0639	1.0
b2[1,45]	37.7	0.222	13.1	12.6	36.6	64.5	3510.0	0.0733	1.0
b2[2,45]	37.0	0.213	12.7	13.2	36.1	63.2	3541.0	0.074	1.0
