	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[87]	2.58	0.0105	0.67	1.4	2.52	3.93	4067.0	0.308	1.0
b1[88]	26.6	0.098	6.23	16.4	25.7	40.3	4039.0	0.306	1.0
b1[89]	10.0	0.0495	3.09	5.95	9.28	17.4	3888.0	0.295	1.0
b1[90]	7.53	0.0168	1.14	5.55	7.43	9.95	4587.0	0.348	1.0
b1[91]	20.5	0.0766	4.99	13.0	19.6	32.0	4233.0	0.321	1.0
b1[92]	18.7	0.0488	3.18	13.2	18.4	25.6	4241.0	0.322	1.0
b1[93]	2.78	0.0136	0.801	1.55	2.66	4.49	3487.0	0.264	1.0
b3[1]	1.25	0.00746	0.479	0.324	1.23	2.21	4129.0	0.313	1.0
b3[2]	0.785	0.00696	0.435	-0.0849	0.77	1.64	3907.0	0.296	1.0
b3[3]	1.08	0.00799	0.484	0.129	1.06	2.04	3657.0	0.277	1.0
b3[4]	1.04	0.0083	0.514	0.018	1.03	2.05	3832.0	0.291	1.0
b3[5]	0.792	0.00657	0.42	-0.0449	0.778	1.62	4083.0	0.31	1.0
b3[6]	1.16	0.00525	0.317	0.556	1.15	1.79	3649.0	0.277	1.0
b3[7]	1.18	0.00746	0.473	0.265	1.17	2.09	4009.0	0.304	1.0
b3[8]	0.998	0.00668	0.43	0.156	0.982	1.86	4144.0	0.314	0.999
b3[9]	1.65	0.00514	0.324	1.02	1.63	2.29	3975.0	0.301	1.0
b3[10]	1.73	0.00878	0.523	0.715	1.7	2.8	3549.0	0.269	1.0
b3[11]	1.08	0.005	0.324	0.459	1.07	1.73	4192.0	0.318	1.0
b3[12]	0.726	0.00717	0.471	-0.214	0.712	1.64	4308.0	0.327	1.0
b3[13]	1.2	0.00459	0.28	0.647	1.18	1.75	3739.0	0.284	1.0
b3[14]	0.809	0.00857	0.538	-0.283	0.803	1.84	3939.0	0.299	0.999
b3[15]	0.611	0.00754	0.462	-0.32	0.61	1.48	3753.0	0.285	1.0
b3[16]	1.39	0.00902	0.569	0.28	1.37	2.49	3976.0	0.302	1.0
b3[17]	1.28	0.00659	0.4	0.484	1.26	2.07	3691.0	0.28	1.0
b3[18]	0.599	0.00526	0.337	-0.0802	0.593	1.26	4109.0	0.312	1.0
b3[19]	0.941	0.00822	0.506	-0.0686	0.933	1.9	3794.0	0.288	1.0
b3[20]	0.907	0.00813	0.51	-0.104	0.891	1.89	3933.0	0.298	1.0
b3[21]	1.74	0.00632	0.413	0.971	1.72	2.57	4271.0	0.324	1.0
b3[22]	0.81	0.00839	0.541	-0.289	0.805	1.82	4157.0	0.315	1.0
b3[23]	1.21	0.00569	0.365	0.493	1.19	1.92	4110.0	0.312	1.0
b3[24]	0.604	0.00665	0.409	-0.236	0.598	1.38	3776.0	0.286	1.0
b3[25]	0.896	0.00796	0.497	-0.0971	0.887	1.86	3901.0	0.296	1.0
b3[26]	1.26	0.00687	0.431	0.436	1.24	2.12	3945.0	0.299	1.0
b3[27]	0.996	0.00786	0.499	-0.000354	0.973	1.99	4037.0	0.306	1.0
b3[28]	0.72	0.00389	0.247	0.234	0.714	1.2	4042.0	0.307	1.0
b3[29]	0.785	0.00525	0.332	0.119	0.775	1.44	3995.0	0.303	1.0
b3[30]	1.98	0.00653	0.43	1.15	1.96	2.84	4346.0	0.33	1.0
b3[31]	0.216	0.0041	0.264	-0.334	0.218	0.71	4159.0	0.315	1.0
b3[32]	1.04	0.0062	0.394	0.246	1.03	1.83	4036.0	0.306	1.0
b3[33]	1.08	0.00864	0.548	-0.0345	1.07	2.15	4026.0	0.305	1.0
b3[34]	1.62	0.00515	0.329	0.993	1.6	2.27	4069.0	0.309	1.0
b3[35]	0.292	0.00681	0.444	-0.641	0.292	1.11	4258.0	0.323	1.0
b3[36]	0.923	0.00387	0.251	0.422	0.917	1.42	4224.0	0.32	1.0
b3[37]	1.85	0.00957	0.561	0.782	1.82	2.98	3434.0	0.26	1.0
b3[38]	0.918	0.00717	0.465	-0.00217	0.903	1.81	4199.0	0.318	1.0
b3[39]	0.694	0.00714	0.467	-0.243	0.687	1.59	4285.0	0.325	1.0
b3[40]	0.22	0.00626	0.4	-0.598	0.22	0.984	4088.0	0.31	1.0
b3[41]	0.5	0.00547	0.346	-0.187	0.496	1.16	4007.0	0.304	1.0
b3[42]	-0.0741	0.00642	0.405	-0.92	-0.0599	0.665	3979.0	0.302	1.0
b3[43]	-0.105	0.00511	0.322	-0.762	-0.11	0.511	3978.0	0.302	1.0
b3[44]	0.705	0.00317	0.19	0.324	0.706	1.07	3589.0	0.272	1.0
b3[45]	1.49	0.00462	0.297	0.918	1.48	2.08	4129.0	0.313	1.0
b3[46]	0.815	0.0031	0.197	0.412	0.819	1.19	4060.0	0.308	1.0
b3[47]	0.909	0.00658	0.419	0.0778	0.895	1.73	4059.0	0.308	1.0
b3[48]	1.47	0.00895	0.531	0.459	1.45	2.53	3522.0	0.267	1.0
b3[49]	0.89	0.00617	0.396	0.0951	0.878	1.65	4112.0	0.312	1.0
b3[50]	1.45	0.0033	0.221	1.02	1.44	1.89	4475.0	0.339	1.0
b3[51]	1.46	0.0051	0.297	0.878	1.45	2.04	3403.0	0.258	1.0
b3[52]	0.642	0.00699	0.453	-0.266	0.637	1.5	4198.0	0.318	1.0
b3[53]	0.672	0.00685	0.442	-0.212	0.671	1.51	4165.0	0.316	1.0
b3[54]	0.285	0.00729	0.466	-0.69	0.295	1.14	4094.0	0.311	1.0
b3[55]	1.51	0.00914	0.56	0.423	1.49	2.63	3748.0	0.284	1.0
b3[56]	0.338	0.00458	0.295	-0.247	0.334	0.918	4140.0	0.314	1.0
b3[57]	1.45	0.00851	0.515	0.461	1.44	2.48	3667.0	0.278	1.0
b3[58]	0.827	0.0053	0.324	0.183	0.823	1.45	3739.0	0.284	1.0
b3[59]	1.75	0.00845	0.524	0.71	1.73	2.77	3841.0	0.291	1.0
b3[60]	0.352	0.00658	0.421	-0.502	0.354	1.15	4089.0	0.31	1.0
b3[61]	0.811	0.00375	0.246	0.319	0.801	1.29	4300.0	0.326	1.0
b3[62]	0.376	0.00533	0.337	-0.316	0.372	1.01	4005.0	0.304	1.0
b3[63]	0.874	0.00509	0.315	0.24	0.87	1.49	3826.0	0.29	1.0
b3[64]	0.00792	0.0065	0.42	-0.915	0.0111	0.784	4183.0	0.317	1.0
b3[65]	0.499	0.00517	0.329	-0.145	0.495	1.12	4052.0	0.307	1.0
b3[66]	0.392	0.00787	0.506	-0.675	0.394	1.32	4127.0	0.313	1.0
b3[67]	0.869	0.00907	0.559	-0.237	0.865	1.95	3802.0	0.288	1.0
b3[68]	0.267	0.00748	0.48	-0.744	0.27	1.17	4121.0	0.313	1.0
b3[69]	0.792	0.00823	0.511	-0.26	0.792	1.74	3849.0	0.292	1.0
b3[70]	1.28	0.00703	0.446	0.404	1.26	2.15	4036.0	0.306	1.0
b3[71]	1.25	0.00842	0.517	0.244	1.23	2.27	3762.0	0.285	1.0
b3[72]	0.507	0.00675	0.425	-0.363	0.501	1.31	3960.0	0.3	1.0
b3[73]	0.652	0.00662	0.415	-0.175	0.648	1.45	3926.0	0.298	1.0
b3[74]	1.38	0.00884	0.552	0.309	1.36	2.47	3900.0	0.296	1.0
b3[75]	0.124	0.00272	0.183	-0.257	0.122	0.462	4524.0	0.343	1.0
b3[76]	0.889	0.00753	0.455	-0.0167	0.874	1.8	3659.0	0.277	1.0
b3[77]	1.0	0.00761	0.486	0.0236	0.988	1.96	4082.0	0.31	1.0
b3[78]	-0.321	0.0038	0.245	-0.828	-0.318	0.132	4161.0	0.316	1.0
b3[79]	-0.136	0.00599	0.379	-0.935	-0.126	0.545	4002.0	0.303	1.0
b3[80]	1.66	0.00849	0.524	0.612	1.65	2.68	3814.0	0.289	1.0
b3[81]	0.922	0.00763	0.492	-0.0548	0.913	1.88	4150.0	0.315	1.0
b3[82]	0.389	0.0064	0.403	-0.422	0.383	1.16	3971.0	0.301	1.0
b3[83]	-0.281	0.00446	0.286	-0.891	-0.277	0.25	4108.0	0.312	1.0
b3[84]	2.1	0.00598	0.382	1.37	2.09	2.85	4078.0	0.309	1.0
b3[85]	-0.667	0.00511	0.327	-1.37	-0.655	-0.0786	4087.0	0.31	1.0
b3[86]	0.374	0.00555	0.347	-0.31	0.368	1.06	3912.0	0.297	1.0
b3[87]	-0.4	0.00339	0.213	-0.835	-0.398	0.000924	3946.0	0.299	1.0
b3[88]	1.39	0.00692	0.451	0.528	1.37	2.29	4243.0	0.322	1.0
b3[89]	1.69	0.00535	0.355	1.01	1.67	2.4	4408.0	0.334	1.0
b3[90]	0.224	0.00522	0.331	-0.434	0.219	0.857	4040.0	0.306	1.0
b3[91]	0.897	0.00736	0.454	0.00568	0.886	1.78	3804.0	0.288	1.0
b3[92]	0.118	0.006	0.388	-0.677	0.123	0.844	4190.0	0.318	1.0
b3[93]	1.65	0.00417	0.267	1.13	1.64	2.18	4088.0	0.31	1.0
b4[1]	0.632	0.00577	0.354	-0.0715	0.625	1.31	3763.0	0.285	1.0
b4[2]	0.029	0.0062	0.388	-0.763	0.0357	0.762	3903.0	0.296	1.0
b4[3]	0.944	0.00629	0.396	0.17	0.931	1.74	3967.0	0.301	0.999
b4[4]	0.688	0.00591	0.375	-0.0562	0.671	1.42	4019.0	0.305	1.0
b4[5]	-0.23	0.00552	0.344	-0.983	-0.228	0.407	3879.0	0.294	1.0
b4[6]	0.535	0.00392	0.247	0.0446	0.526	1.02	3961.0	0.3	1.0
b4[7]	-0.285	0.00633	0.373	-1.11	-0.271	0.396	3476.0	0.264	1.0
b4[8]	-0.186	0.00331	0.209	-0.622	-0.182	0.195	3981.0	0.302	1.0
b4[9]	0.0809	0.00288	0.186	-0.298	0.081	0.432	4165.0	0.316	1.0
b4[10]	0.645	0.00723	0.433	-0.213	0.631	1.48	3580.0	0.271	1.0
b4[11]	-0.0594	0.00355	0.224	-0.517	-0.0567	0.364	3989.0	0.303	1.0
b4[12]	0.0878	0.00556	0.366	-0.676	0.0935	0.754	4331.0	0.328	1.0
b4[13]	0.254	0.00347	0.208	-0.164	0.249	0.65	3593.0	0.272	1.0
b4[14]	0.873	0.00653	0.403	0.0854	0.858	1.68	3809.0	0.289	1.0
b4[15]	0.594	0.00659	0.415	-0.238	0.588	1.39	3957.0	0.3	1.0
b4[16]	0.722	0.00741	0.45	-0.192	0.713	1.6	3690.0	0.28	1.0
b4[17]	-0.0402	0.00629	0.396	-0.87	-0.0389	0.705	3962.0	0.3	1.0
b4[18]	0.427	0.00552	0.342	-0.268	0.422	1.09	3826.0	0.29	1.0
b4[19]	0.655	0.00685	0.427	-0.192	0.636	1.47	3893.0	0.295	1.0
b4[20]	0.186	0.00613	0.385	-0.619	0.183	0.904	3956.0	0.3	1.0
b4[21]	0.135	0.00466	0.302	-0.496	0.138	0.69	4201.0	0.319	1.0
b4[22]	-0.203	0.007	0.452	-1.16	-0.189	0.597	4167.0	0.316	1.0
b4[23]	0.141	0.00427	0.267	-0.419	0.137	0.639	3914.0	0.297	1.0
b4[24]	0.0346	0.00546	0.347	-0.692	0.0383	0.682	4037.0	0.306	1.0
b4[25]	0.516	0.00698	0.438	-0.355	0.504	1.36	3932.0	0.298	1.0
b4[26]	-0.0564	0.00567	0.369	-0.845	-0.0489	0.611	4234.0	0.321	1.0
b4[27]	0.71	0.00767	0.456	-0.152	0.698	1.6	3528.0	0.268	1.0
b4[28]	-0.104	0.00302	0.197	-0.505	-0.103	0.274	4281.0	0.325	1.0
b4[29]	0.233	0.00559	0.359	-0.501	0.229	0.912	4112.0	0.312	1.0
b4[30]	0.0509	0.00548	0.347	-0.659	0.0475	0.708	4002.0	0.304	1.0
b4[31]	0.61	0.00575	0.368	-0.129	0.604	1.32	4088.0	0.31	1.0
b4[32]	1.02	0.00635	0.39	0.264	1.0	1.82	3780.0	0.287	0.999
b4[33]	0.259	0.00496	0.324	-0.412	0.257	0.867	4257.0	0.323	1.0
b4[34]	-0.348	0.00293	0.189	-0.743	-0.346	-0.000595	4163.0	0.316	1.0
b4[35]	0.336	0.00614	0.392	-0.46	0.337	1.09	4082.0	0.31	1.0
b4[36]	-0.221	0.00338	0.22	-0.683	-0.224	0.188	4230.0	0.321	1.0
b4[37]	0.276	0.00608	0.383	-0.492	0.272	0.998	3963.0	0.301	1.0
b4[38]	1.14	0.00698	0.411	0.364	1.11	1.95	3467.0	0.263	1.0
b4[39]	0.696	0.00675	0.411	-0.112	0.681	1.5	3698.0	0.28	1.0
b4[40]	0.629	0.00577	0.352	-0.0608	0.622	1.32	3717.0	0.282	1.0
b4[41]	0.195	0.00463	0.296	-0.411	0.194	0.763	4093.0	0.31	1.0
b4[42]	-0.381	0.00561	0.371	-1.17	-0.37	0.286	4377.0	0.332	1.0
b4[43]	-0.108	0.00474	0.299	-0.718	-0.105	0.453	3999.0	0.303	1.0
b4[44]	1.12	0.004	0.259	0.609	1.11	1.63	4170.0	0.316	1.0
b4[45]	-0.389	0.00425	0.274	-0.964	-0.38	0.111	4147.0	0.315	1.0
b4[46]	0.18	0.00295	0.194	-0.215	0.176	0.541	4332.0	0.328	1.0
b4[47]	0.39	0.00645	0.407	-0.439	0.389	1.15	3985.0	0.302	0.999
b4[48]	0.279	0.00581	0.37	-0.459	0.275	0.994	4061.0	0.308	1.0
b4[49]	0.527	0.00577	0.356	-0.173	0.516	1.22	3814.0	0.289	1.0
b4[50]	0.586	0.00275	0.182	0.213	0.584	0.937	4371.0	0.331	1.0
b4[51]	0.562	0.00326	0.217	0.131	0.557	0.977	4440.0	0.337	1.0
b4[52]	0.0311	0.00606	0.383	-0.759	0.0261	0.757	3993.0	0.303	1.0
b4[53]	0.529	0.00624	0.381	-0.245	0.526	1.27	3731.0	0.283	1.0
b4[54]	0.716	0.00736	0.449	-0.156	0.704	1.63	3718.0	0.282	1.0
b4[55]	0.6	0.00703	0.445	-0.286	0.591	1.47	4010.0	0.304	1.0
b4[56]	0.441	0.00514	0.342	-0.251	0.439	1.1	4431.0	0.336	1.0
b4[57]	0.537	0.0068	0.429	-0.324	0.527	1.39	3967.0	0.301	1.0
b4[58]	-0.233	0.00487	0.31	-0.894	-0.225	0.337	4044.0	0.307	1.0
b4[59]	0.457	0.00616	0.399	-0.351	0.442	1.24	4183.0	0.317	1.0
b4[60]	0.901	0.00705	0.446	0.00329	0.88	1.78	3994.0	0.303	1.0
b4[61]	-0.549	0.00351	0.216	-1.0	-0.546	-0.147	3785.0	0.287	1.0
b4[62]	0.494	0.00582	0.374	-0.247	0.486	1.22	4130.0	0.313	1.0
b4[63]	0.293	0.00428	0.278	-0.27	0.297	0.808	4215.0	0.32	1.0
b4[64]	0.64	0.0051	0.323	-0.00152	0.632	1.28	4014.0	0.304	1.0
b4[65]	-0.243	0.00462	0.292	-0.864	-0.238	0.292	3990.0	0.303	1.0
b4[66]	0.686	0.00726	0.471	-0.238	0.67	1.6	4211.0	0.319	1.0
b4[67]	0.672	0.00752	0.456	-0.207	0.66	1.57	3681.0	0.279	1.0
b4[68]	-0.112	0.00671	0.422	-1.03	-0.103	0.668	3953.0	0.3	1.0
b4[69]	0.765	0.00762	0.432	-0.0806	0.743	1.6	3225.0	0.245	1.0
b4[70]	0.26	0.00475	0.294	-0.335	0.262	0.811	3820.0	0.29	1.0
b4[71]	-0.053	0.00503	0.321	-0.703	-0.0533	0.543	4067.0	0.308	1.0
b4[72]	0.651	0.00587	0.368	-0.0991	0.653	1.34	3934.0	0.298	1.0
b4[73]	0.268	0.00556	0.351	-0.447	0.264	0.939	3996.0	0.303	1.0
b4[74]	0.478	0.00651	0.412	-0.338	0.474	1.28	4004.0	0.304	1.0
b4[75]	-0.103	0.00279	0.182	-0.48	-0.102	0.238	4256.0	0.323	1.0
b4[76]	0.748	0.00643	0.403	-0.0421	0.729	1.55	3923.0	0.297	1.0
b4[77]	0.893	0.0069	0.424	0.0608	0.877	1.71	3784.0	0.287	1.0
b4[78]	-0.021	0.00399	0.264	-0.554	-0.0217	0.479	4358.0	0.331	1.0
b4[79]	-0.324	0.00574	0.374	-1.14	-0.304	0.345	4241.0	0.322	1.0
b4[80]	0.969	0.00732	0.456	0.0906	0.946	1.88	3877.0	0.294	1.0
b4[81]	0.529	0.00588	0.366	-0.19	0.525	1.23	3882.0	0.294	1.0
b4[82]	0.159	0.00561	0.331	-0.51	0.156	0.785	3478.0	0.264	1.0
b4[83]	0.187	0.00528	0.334	-0.509	0.189	0.812	3988.0	0.302	1.0
b4[84]	0.328	0.00367	0.239	-0.149	0.326	0.792	4230.0	0.321	1.0
b4[85]	0.384	0.00372	0.244	-0.11	0.384	0.852	4303.0	0.326	1.0
b4[86]	0.248	0.00581	0.371	-0.531	0.248	0.938	4082.0	0.31	1.0
b4[87]	0.287	0.00274	0.18	-0.0846	0.287	0.624	4334.0	0.329	0.999
b4[88]	0.517	0.00642	0.385	-0.284	0.51	1.24	3600.0	0.273	1.0
b4[89]	0.447	0.00466	0.297	-0.131	0.445	1.03	4076.0	0.309	1.0
b4[90]	0.261	0.00461	0.299	-0.357	0.264	0.835	4215.0	0.32	1.0
b4[91]	0.962	0.00606	0.387	0.229	0.939	1.74	4084.0	0.31	1.0
b4[92]	-0.198	0.00531	0.341	-0.925	-0.196	0.432	4111.0	0.312	1.0
b4[93]	0.296	0.00298	0.189	-0.0815	0.292	0.661	4014.0	0.304	1.0
a1[1]	0.179	0.000805	0.0517	0.0898	0.174	0.285	4124.0	0.313	1.0
a1[2]	0.152	0.000702	0.0435	0.078	0.147	0.244	3850.0	0.292	1.0
a1[3]	0.212	0.00102	0.0659	0.1	0.206	0.353	4200.0	0.319	1.0
a1[4]	0.167	0.000773	0.0501	0.0815	0.162	0.271	4206.0	0.319	1.0
a1[5]	0.149	0.000692	0.0433	0.0729	0.146	0.237	3906.0	0.296	1.0
a1[6]	0.235	0.00101	0.0673	0.11	0.231	0.37	4410.0	0.334	1.0
a1[7]	0.16	0.000871	0.0568	0.0626	0.156	0.275	4246.0	0.322	1.0
a1[8]	0.144	0.000726	0.0468	0.0661	0.139	0.245	4157.0	0.315	1.0
a1[9]	0.113	0.000672	0.0442	0.0401	0.108	0.208	4325.0	0.328	0.999
a1[10]	0.124	0.000614	0.0402	0.0579	0.119	0.211	4296.0	0.326	1.0
a1[11]	0.174	0.000895	0.0586	0.0714	0.168	0.299	4296.0	0.326	1.0
a1[12]	0.122	0.000602	0.0385	0.0569	0.117	0.205	4097.0	0.311	1.0
a1[13]	0.215	0.00131	0.0808	0.0753	0.208	0.382	3792.0	0.288	1.0
a1[14]	0.169	0.000761	0.0479	0.0811	0.166	0.261	3959.0	0.3	1.0
a1[15]	0.0956	0.000474	0.0318	0.0442	0.0911	0.166	4494.0	0.341	1.0
a1[16]	0.155	0.000769	0.0509	0.0723	0.148	0.264	4379.0	0.332	1.0
a1[17]	0.0684	0.000361	0.0225	0.0338	0.0647	0.118	3866.0	0.293	1.0
a1[18]	0.0767	0.000481	0.0317	0.0288	0.0712	0.149	4341.0	0.329	1.0
a1[19]	0.152	0.00078	0.0471	0.072	0.148	0.248	3640.0	0.276	1.0
a1[20]	0.19	0.000986	0.0636	0.0853	0.183	0.329	4152.0	0.315	1.0
a1[21]	0.0939	0.000688	0.0422	0.0335	0.0862	0.192	3762.0	0.285	1.0
