	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[41]	12.9	0.0545	3.32	8.45	12.3	21.0	3710.0	0.325	1.0
b1[42]	16.7	0.0438	2.91	11.9	16.3	22.7	4415.0	0.386	1.0
b1[43]	26.0	0.13	8.04	12.9	25.1	43.3	3857.0	0.338	0.999
b1[44]	9.77	0.15	8.16	1.2	7.24	30.0	2978.0	0.261	1.0
b1[45]	7.81	0.0985	5.09	3.35	6.07	22.0	2666.0	0.233	1.0
b1[46]	5.85	0.12	6.45	1.26	3.16	24.2	2907.0	0.254	1.0
b1[47]	28.8	0.11	7.33	17.0	28.0	44.2	4471.0	0.391	1.0
b1[48]	31.3	0.115	7.68	18.5	30.4	47.5	4466.0	0.391	1.0
b1[49]	15.7	0.0567	3.61	10.4	15.1	24.0	4048.0	0.354	1.0
b1[50]	0.366	0.0898	2.76	-2.52	0.0115	4.98	943.0	0.0825	1.01
b1[51]	16.3	0.132	8.26	4.66	14.8	34.5	3920.0	0.343	1.0
b1[52]	21.6	0.0596	3.85	14.9	21.3	29.8	4172.0	0.365	1.0
b1[53]	27.3	0.109	7.29	15.3	26.4	42.6	4490.0	0.393	1.0
b1[54]	33.1	0.116	7.77	20.0	32.2	50.1	4464.0	0.391	1.0
b1[55]	29.1	0.104	6.7	18.2	28.3	43.9	4158.0	0.364	1.0
b1[56]	12.6	0.0728	4.33	7.18	11.5	23.6	3526.0	0.309	1.0
b1[57]	26.8	0.0997	6.74	15.8	25.9	41.6	4560.0	0.399	1.0
b1[58]	26.6	0.122	7.83	14.2	25.5	43.5	4133.0	0.362	1.0
b1[59]	23.7	0.0912	5.89	14.5	22.8	36.9	4181.0	0.366	1.0
b1[60]	27.4	0.118	7.67	15.0	26.4	44.0	4200.0	0.368	1.0
b1[61]	14.8	0.13	8.12	4.38	12.9	33.8	3871.0	0.339	1.0
b1[62]	21.5	0.103	6.59	11.9	20.4	36.3	4113.0	0.36	1.0
b1[63]	10.5	0.0566	3.08	6.74	9.83	17.6	2968.0	0.26	1.0
b1[64]	22.8	0.105	6.98	12.4	21.7	38.4	4419.0	0.387	1.0
b1[65]	17.8	0.11	6.95	8.49	16.3	33.8	4002.0	0.35	0.999
b1[66]	38.0	0.13	8.2	23.8	37.3	55.4	3968.0	0.347	1.0
b1[67]	38.0	0.131	8.02	23.9	37.5	54.9	3758.0	0.329	0.999
b1[68]	33.9	0.11	7.27	21.5	33.2	49.9	4326.0	0.379	1.0
b1[69]	35.8	0.121	7.83	22.1	35.0	52.1	4196.0	0.367	1.0
b1[70]	17.5	0.0703	4.22	11.6	16.7	27.5	3613.0	0.316	1.0
b1[71]	27.7	0.115	7.55	15.2	26.8	44.2	4328.0	0.379	1.0
b1[72]	16.3	0.0397	2.61	11.8	16.1	21.9	4315.0	0.378	1.0
b1[73]	23.2	0.0942	6.39	13.7	22.2	37.7	4598.0	0.402	1.0
b1[74]	34.3	0.125	7.88	20.9	33.4	51.0	3948.0	0.345	1.0
b1[75]	5.97	0.124	6.36	1.23	3.46	24.0	2630.0	0.23	1.0
b1[76]	29.7	0.115	7.82	16.9	28.8	46.5	4609.0	0.403	1.0
b1[77]	32.4	0.128	8.1	18.4	31.5	49.4	4003.0	0.35	1.0
b1[78]	5.14	0.0107	0.706	3.83	5.09	6.57	4337.0	0.38	1.0
b1[79]	28.1	0.119	7.89	14.9	27.3	44.9	4423.0	0.387	1.0
b1[80]	31.1	0.119	7.76	18.3	30.2	47.5	4252.0	0.372	1.0
b1[81]	29.5	0.112	7.49	17.0	28.8	45.3	4509.0	0.395	1.0
b1[82]	27.0	0.115	7.5	14.8	25.9	43.0	4240.0	0.371	1.0
b1[83]	21.8	0.112	7.57	10.3	20.6	38.2	4540.0	0.397	1.0
b1[84]	16.7	0.13	8.14	5.02	15.3	34.9	3920.0	0.343	1.0
b1[85]	21.7	0.124	7.83	9.66	20.5	39.2	3962.0	0.347	1.0
b1[86]	13.4	0.0402	2.56	9.44	13.0	18.9	4043.0	0.354	1.0
b1[87]	7.46	0.14	7.61	0.885	4.44	28.0	2953.0	0.258	1.0
b1[88]	29.6	0.114	7.6	17.2	28.7	45.7	4468.0	0.391	1.0
b1[89]	17.9	0.122	7.66	7.05	16.4	35.0	3933.0	0.344	1.0
b1[90]	6.86	0.0183	1.08	5.08	6.75	9.1	3482.0	0.305	1.0
b1[91]	19.5	0.0726	4.83	12.5	18.7	30.7	4428.0	0.388	1.0
b1[92]	19.1	0.0522	3.5	13.3	18.6	26.8	4480.0	0.392	1.0
b1[93]	7.17	0.135	7.08	1.24	4.38	26.5	2732.0	0.239	1.0
a1[1]	0.104	0.000544	0.0371	0.0437	0.0999	0.182	4652.0	0.407	1.0
a1[2]	0.16	0.000602	0.0381	0.0862	0.159	0.236	4012.0	0.351	0.999
a1[3]	0.127	0.000648	0.0444	0.0515	0.123	0.22	4700.0	0.411	1.0
a1[4]	0.0988	0.000506	0.0349	0.0431	0.0936	0.175	4770.0	0.417	1.0
a1[5]	0.114	0.000521	0.034	0.0509	0.112	0.182	4243.0	0.371	1.0
a1[6]	0.175	0.00165	0.0995	0.0204	0.167	0.379	3616.0	0.316	1.0
a1[7]	0.107	0.000506	0.0334	0.0482	0.104	0.174	4349.0	0.381	1.0
a1[8]	0.045	0.000425	0.0275	0.013	0.038	0.11	4188.0	0.367	1.0
a1[9]	0.0252	0.000338	0.0201	0.00612	0.0189	0.0758	3517.0	0.308	1.0
a1[10]	0.093	0.000446	0.0302	0.0445	0.0885	0.159	4591.0	0.402	1.0
a1[11]	0.0883	0.000849	0.0525	0.0169	0.0788	0.21	3820.0	0.334	1.0
a1[12]	0.0871	0.000407	0.0264	0.0445	0.0836	0.145	4207.0	0.368	1.0
a1[13]	0.0535	0.000839	0.0547	0.00844	0.0352	0.198	4256.0	0.372	1.0
a1[14]	0.0885	0.000417	0.0287	0.0429	0.0848	0.152	4732.0	0.414	1.0
a1[15]	0.103	0.000469	0.0321	0.0493	0.0986	0.172	4689.0	0.41	1.0
a1[16]	0.127	0.000589	0.0388	0.0601	0.123	0.207	4343.0	0.38	0.999
a1[17]	0.0626	0.000332	0.0225	0.0289	0.0587	0.113	4591.0	0.402	1.0
a1[18]	0.0596	0.000381	0.0254	0.0241	0.0545	0.119	4456.0	0.39	1.0
a1[19]	0.132	0.00063	0.041	0.0648	0.127	0.219	4232.0	0.37	1.0
a1[20]	0.118	0.000485	0.0308	0.0603	0.115	0.18	4045.0	0.354	1.0
a1[21]	0.042	0.000293	0.0188	0.0176	0.038	0.0872	4135.0	0.362	1.0
a1[22]	0.165	0.000752	0.0482	0.0796	0.162	0.264	4104.0	0.359	1.0
a1[23]	0.1	0.000669	0.0434	0.03	0.0953	0.193	4217.0	0.369	1.0
a1[24]	0.07	0.000361	0.0243	0.033	0.0658	0.126	4553.0	0.398	1.0
a1[25]	0.148	0.000613	0.0397	0.0787	0.144	0.229	4188.0	0.366	1.0
a1[26]	0.0689	0.00035	0.0235	0.0329	0.0649	0.12	4488.0	0.393	0.999
a1[27]	0.114	0.000542	0.0355	0.0557	0.111	0.19	4282.0	0.375	1.0
a1[28]	0.0897	0.00106	0.0694	0.00916	0.0734	0.251	4262.0	0.373	1.0
a1[29]	0.0797	0.000549	0.0364	0.0289	0.0729	0.162	4390.0	0.384	1.0
a1[30]	0.115	0.000979	0.0636	0.0245	0.103	0.259	4224.0	0.37	1.0
a1[31]	0.0433	0.000277	0.0183	0.019	0.0393	0.0863	4363.0	0.382	1.0
a1[32]	0.0955	0.000513	0.0336	0.0375	0.0925	0.165	4295.0	0.376	1.0
a1[33]	0.0927	0.00053	0.0364	0.0374	0.0865	0.175	4709.0	0.412	1.0
a1[34]	0.0399	0.000708	0.0434	0.00614	0.0249	0.155	3753.0	0.328	1.0
a1[35]	0.165	0.000658	0.0421	0.0824	0.164	0.244	4095.0	0.358	1.0
a1[36]	0.041	0.000426	0.0274	0.00968	0.0339	0.108	4145.0	0.363	1.0
a1[37]	0.0983	0.000495	0.0321	0.0472	0.0939	0.168	4200.0	0.368	1.0
a1[38]	0.14	0.00078	0.0479	0.0554	0.137	0.238	3775.0	0.33	1.0
a1[39]	0.108	0.000497	0.0341	0.05	0.104	0.181	4729.0	0.414	1.0
a1[40]	0.0931	0.000421	0.0283	0.0434	0.0909	0.151	4506.0	0.394	1.0
a1[41]	0.126	0.000659	0.0427	0.0484	0.123	0.213	4193.0	0.367	1.0
a1[42]	0.156	0.000638	0.0414	0.0771	0.156	0.236	4208.0	0.368	0.999
a1[43]	0.0439	0.000264	0.0169	0.0203	0.0407	0.0837	4118.0	0.36	0.999
a1[44]	0.0303	0.000693	0.0379	0.00327	0.0174	0.123	3000.0	0.263	1.0
a1[45]	0.106	0.00103	0.0663	0.0153	0.0952	0.255	4166.0	0.365	1.0
a1[46]	0.0961	0.00133	0.0845	0.00593	0.0718	0.299	4033.0	0.353	0.999
a1[47]	0.0717	0.000356	0.0248	0.034	0.0675	0.126	4841.0	0.424	1.0
a1[48]	0.0904	0.000415	0.0285	0.0448	0.0863	0.154	4710.0	0.412	1.0
a1[49]	0.124	0.000595	0.0396	0.0518	0.122	0.204	4423.0	0.387	1.0
a1[50]	0.0721	0.00107	0.0621	0.00318	0.0557	0.221	3353.0	0.293	1.0
a1[51]	0.0274	0.000324	0.0191	0.00805	0.0216	0.0769	3460.0	0.303	1.0
a1[52]	0.187	0.000707	0.0457	0.0983	0.186	0.275	4178.0	0.366	1.0
a1[53]	0.0828	0.000482	0.0317	0.0377	0.0774	0.154	4311.0	0.377	1.0
a1[54]	0.123	0.000591	0.038	0.0603	0.119	0.205	4136.0	0.362	1.0
a1[55]	0.142	0.000695	0.0459	0.0633	0.137	0.238	4370.0	0.382	1.0
a1[56]	0.101	0.000647	0.0437	0.0317	0.0958	0.198	4555.0	0.399	1.0
a1[57]	0.136	0.000622	0.043	0.061	0.132	0.225	4762.0	0.417	1.0
a1[58]	0.0455	0.000254	0.0172	0.0206	0.0423	0.086	4564.0	0.399	1.0
a1[59]	0.115	0.000551	0.0368	0.0525	0.112	0.192	4469.0	0.391	1.0
a1[60]	0.112	0.000579	0.04	0.0494	0.107	0.199	4764.0	0.417	1.0
a1[61]	0.0322	0.000414	0.025	0.00768	0.0249	0.092	3655.0	0.32	1.0
a1[62]	0.0781	0.000446	0.0312	0.0317	0.0726	0.148	4882.0	0.427	1.0
a1[63]	0.122	0.000702	0.0451	0.0396	0.119	0.215	4128.0	0.361	1.0
a1[64]	0.0766	0.000473	0.0323	0.0311	0.0708	0.151	4656.0	0.407	1.0
a1[65]	0.0746	0.000575	0.0392	0.0237	0.0655	0.166	4651.0	0.407	1.0
a1[66]	0.146	0.000625	0.0387	0.074	0.144	0.221	3836.0	0.336	1.0
a1[67]	0.157	0.000656	0.0408	0.0801	0.156	0.235	3878.0	0.339	1.0
a1[68]	0.123	0.000547	0.0337	0.062	0.122	0.191	3782.0	0.331	1.0
a1[69]	0.132	0.000557	0.0356	0.0683	0.129	0.204	4088.0	0.358	1.0
a1[70]	0.0965	0.000491	0.0318	0.0391	0.0948	0.16	4205.0	0.368	1.0
a1[71]	0.0732	0.000395	0.0257	0.0351	0.069	0.132	4231.0	0.37	1.0
a1[72]	0.164	0.00063	0.0397	0.0857	0.163	0.241	3970.0	0.347	1.0
a1[73]	0.0775	0.000422	0.0289	0.032	0.0735	0.14	4684.0	0.41	1.0
a1[74]	0.13	0.000579	0.0384	0.063	0.127	0.212	4408.0	0.386	0.999
a1[75]	0.0669	0.000922	0.0561	0.00496	0.0522	0.198	3702.0	0.324	1.0
a1[76]	0.0877	0.000416	0.0286	0.0425	0.0838	0.15	4723.0	0.413	0.999
a1[77]	0.12	0.000557	0.0375	0.0593	0.115	0.203	4522.0	0.396	1.0
a1[78]	0.297	0.00115	0.0689	0.164	0.295	0.438	3579.0	0.313	1.0
a1[79]	0.0698	0.000356	0.0238	0.0338	0.0658	0.124	4493.0	0.393	1.0
a1[80]	0.103	0.000471	0.0328	0.0496	0.0982	0.173	4851.0	0.425	1.0
a1[81]	0.0944	0.000464	0.0315	0.0456	0.0893	0.164	4598.0	0.402	1.0
a1[82]	0.0718	0.000384	0.0259	0.033	0.0675	0.13	4537.0	0.397	1.0
a1[83]	0.0484	0.000344	0.0233	0.0188	0.043	0.104	4598.0	0.402	1.0
a1[84]	0.0354	0.000468	0.029	0.0097	0.0268	0.101	3825.0	0.335	1.0
a1[85]	0.0347	0.000255	0.0162	0.0139	0.0309	0.0739	4029.0	0.353	1.0
a1[86]	0.176	0.000774	0.0495	0.0789	0.176	0.273	4089.0	0.358	1.0
a1[87]	0.0528	0.00112	0.0698	0.00357	0.0279	0.252	3872.0	0.339	1.0
a1[88]	0.0737	0.000359	0.0244	0.0359	0.07	0.127	4614.0	0.404	1.0
a1[89]	0.0448	0.000428	0.0265	0.0143	0.0377	0.107	3834.0	0.335	1.0
a1[90]	0.333	0.00148	0.0851	0.16	0.331	0.494	3310.0	0.29	1.0
a1[91]	0.111	0.000544	0.0371	0.0468	0.108	0.187	4636.0	0.406	1.0
a1[92]	0.136	0.00051	0.0328	0.0722	0.135	0.2	4123.0	0.361	1.0
a1[93]	0.0598	0.001	0.0622	0.00461	0.0386	0.224	3849.0	0.337	1.0
