	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[18]	39.8	0.266	15.3	13.0	38.5	72.0	3287.0	0.163	1.0
b1[19]	45.3	0.208	13.7	22.2	43.8	73.9	4335.0	0.215	1.0
b1[20]	45.4	0.225	14.6	20.2	44.2	76.7	4225.0	0.209	1.0
b1[21]	20.7	0.211	11.4	7.09	17.5	48.1	2943.0	0.146	1.0
b1[22]	48.8	0.221	14.1	25.3	47.3	78.6	4050.0	0.201	1.0
b1[23]	39.4	0.229	14.4	15.4	37.6	71.4	3963.0	0.196	1.0
b1[24]	33.3	0.207	13.1	13.5	31.2	62.8	3984.0	0.198	1.0
b1[25]	51.5	0.237	14.2	27.4	50.4	81.7	3597.0	0.178	1.0
b1[26]	30.3	0.189	12.2	12.6	28.1	58.0	4164.0	0.206	1.0
b1[27]	46.8	0.249	15.1	22.1	45.1	78.3	3698.0	0.183	1.0
b1[28]	16.1	0.252	12.2	3.96	11.9	46.5	2339.0	0.116	1.0
b1[29]	18.1	0.171	10.0	6.54	15.1	43.0	3432.0	0.17	1.0
b1[30]	8.42	0.156	3.78	5.07	7.76	14.5	585.0	0.029	1.01
b1[31]	25.3	0.212	12.6	8.99	22.5	54.4	3512.0	0.174	1.0
b1[32]	41.8	0.194	12.9	20.8	40.2	70.0	4431.0	0.22	1.0
b1[33]	47.8	0.225	14.6	23.0	46.3	78.6	4219.0	0.209	1.0
b1[34]	6.79	0.133	4.39	3.64	5.79	16.6	1093.0	0.0542	1.0
b1[35]	48.9	0.232	14.8	23.2	47.4	80.0	4032.0	0.2	1.0
b1[36]	22.6	0.249	13.4	5.05	19.8	53.6	2876.0	0.143	1.0
b1[37]	37.2	0.191	12.9	16.5	35.5	65.2	4577.0	0.227	1.0
b1[38]	42.7	0.294	16.2	18.5	40.5	78.4	3050.0	0.151	1.0
b1[39]	49.0	0.241	15.1	21.9	47.7	80.8	3954.0	0.196	1.0
b1[40]	36.1	0.208	13.1	16.6	34.0	64.7	3982.0	0.197	1.0
b1[41]	30.1	0.264	15.5	7.59	28.9	62.5	3438.0	0.17	1.0
b1[42]	28.8	0.34	17.3	10.4	22.0	68.1	2586.0	0.128	1.0
b1[43]	26.0	0.196	12.3	9.03	23.4	54.0	3923.0	0.195	1.0
b1[44]	0.612	0.0904	3.28	-2.21	0.134	5.49	1313.0	0.0651	1.0
b1[45]	6.34	0.107	4.56	2.69	5.2	17.3	1799.0	0.0892	1.0
b1[46]	5.91	0.381	8.94	0.492	2.94	32.0	550.0	0.0273	1.0
b1[47]	33.6	0.187	12.4	15.4	31.5	61.6	4392.0	0.218	1.0
b1[48]	42.1	0.204	13.8	19.0	40.6	71.5	4581.0	0.227	1.0
b1[49]	42.9	0.204	13.6	20.3	41.2	72.6	4454.0	0.221	1.0
b1[50]	2.4	0.128	5.24	-2.15	1.14	14.5	1686.0	0.0836	1.0
b1[51]	15.5	0.2	10.3	5.01	12.1	42.3	2628.0	0.13	1.0
b1[52]	50.4	0.227	14.6	26.0	48.6	80.9	4135.0	0.205	1.0
b1[53]	34.7	0.184	12.1	16.1	33.0	62.4	4360.0	0.216	1.0
b1[54]	38.9	0.184	12.7	18.8	37.1	66.6	4728.0	0.234	1.0
b1[55]	34.0	0.227	13.4	16.2	30.8	66.0	3473.0	0.172	1.0
b1[56]	35.8	0.247	14.1	13.5	34.0	66.8	3262.0	0.162	1.0
b1[57]	40.8	0.196	13.7	18.8	39.2	70.2	4844.0	0.24	1.0
b1[58]	33.1	0.234	14.5	12.2	30.7	64.9	3819.0	0.189	1.0
b1[59]	39.7	0.2	13.6	18.0	38.1	69.2	4577.0	0.227	1.0
b1[60]	34.1	0.205	12.9	15.0	32.0	63.1	3942.0	0.195	1.0
b1[61]	28.3	0.273	15.1	6.61	26.0	61.7	3049.0	0.151	1.0
b1[62]	27.6	0.2	12.8	9.66	25.0	56.7	4121.0	0.204	1.0
b1[63]	46.2	0.228	14.5	21.2	45.0	76.4	4011.0	0.199	1.0
b1[64]	45.9	0.228	15.0	20.7	44.3	78.3	4356.0	0.216	1.0
b1[65]	37.1	0.253	15.4	11.5	35.9	69.2	3715.0	0.184	1.0
b1[66]	51.7	0.225	14.6	26.3	50.2	82.8	4227.0	0.21	1.0
b1[67]	48.2	0.238	14.2	25.4	46.5	77.9	3534.0	0.175	1.0
b1[68]	44.3	0.206	12.8	23.6	42.7	72.5	3832.0	0.19	1.0
b1[69]	50.7	0.238	14.3	27.4	49.1	81.8	3616.0	0.179	1.0
b1[70]	46.3	0.228	14.9	20.6	44.9	77.6	4260.0	0.211	1.0
b1[71]	40.7	0.213	13.4	19.5	38.9	69.0	3967.0	0.197	1.0
b1[72]	41.0	0.232	14.6	17.8	38.9	73.5	3943.0	0.195	1.0
b1[73]	41.0	0.212	14.1	17.5	39.6	70.8	4440.0	0.22	1.0
b1[74]	47.3	0.217	14.3	23.2	45.8	77.0	4337.0	0.215	1.0
b1[75]	33.1	0.251	16.2	7.26	31.3	67.3	4173.0	0.207	1.0
b1[76]	40.0	0.194	13.0	19.3	38.1	68.7	4496.0	0.223	1.0
b1[77]	41.6	0.213	14.4	17.8	40.1	72.6	4562.0	0.226	1.0
b1[78]	44.9	0.219	14.5	20.5	43.4	75.4	4371.0	0.217	1.0
b1[79]	31.7	0.215	12.8	12.4	29.6	59.9	3534.0	0.175	1.0
b1[80]	38.1	0.2	13.3	17.2	36.1	67.4	4388.0	0.218	1.0
b1[81]	42.0	0.211	13.6	19.7	40.4	70.8	4144.0	0.205	1.0
b1[82]	37.0	0.195	13.0	16.9	35.3	64.6	4471.0	0.222	1.0
b1[83]	26.8	0.207	12.6	9.53	24.2	55.8	3692.0	0.183	1.0
b1[84]	5.7	0.0247	1.37	3.81	5.54	7.93	3100.0	0.154	1.0
b1[85]	29.5	0.211	13.0	10.6	27.1	59.0	3791.0	0.188	1.0
b1[86]	45.3	0.217	14.8	19.7	43.9	76.6	4654.0	0.231	1.0
b1[87]	43.6	0.271	15.8	15.2	42.1	76.5	3395.0	0.168	1.0
b1[88]	34.0	0.186	12.6	15.0	31.8	62.2	4582.0	0.227	1.0
b1[89]	10.3	0.139	6.5	4.8	8.28	28.7	2190.0	0.109	1.0
b1[90]	16.1	0.353	13.7	5.15	9.74	52.3	1501.0	0.0744	1.0
b1[91]	42.1	0.2	13.2	20.4	40.5	70.4	4357.0	0.216	1.0
b1[92]	34.8	0.221	13.8	14.8	32.8	64.9	3869.0	0.192	1.0
b1[93]	4.74	0.187	5.14	1.64	3.51	16.5	756.0	0.0375	1.0
b2[1]	34.4	0.195	12.4	14.0	33.0	60.8	4067.0	0.202	1.0
b2[2]	45.2	0.246	14.7	18.9	44.3	75.1	3567.0	0.177	0.999
b2[3]	34.6	0.176	11.8	15.2	33.1	60.2	4480.0	0.222	1.0
b2[4]	39.8	0.195	12.5	18.9	38.5	66.3	4064.0	0.202	1.0
b2[5]	37.5	0.182	11.7	19.3	36.1	63.0	4120.0	0.204	1.0
b2[6]	24.8	0.451	17.8	3.39	22.2	61.5	1551.0	0.0769	1.0
b2[7]	38.1	0.183	11.6	19.9	36.5	63.5	3999.0	0.198	1.0
b2[8]	9.45	0.227	8.61	2.79	6.2	33.2	1441.0	0.0715	1.0
b2[9]	6.65	0.227	8.28	1.16	3.51	31.4	1329.0	0.0659	1.0
b2[10]	38.6	0.19	12.1	19.3	36.8	64.5	4105.0	0.204	1.0
b2[11]	14.6	0.311	13.7	2.98	8.28	48.6	1929.0	0.0956	1.0
b2[12]	37.0	0.184	11.7	18.8	35.4	62.4	4026.0	0.2	1.0
b2[13]	25.1	0.249	15.0	4.25	22.7	57.4	3624.0	0.18	0.999
b2[14]	32.3	0.19	11.7	14.2	30.4	57.8	3773.0	0.187	1.0
b2[15]	43.7	0.216	13.3	21.5	42.2	71.9	3772.0	0.187	1.0
b2[16]	41.2	0.194	12.5	20.2	39.9	67.7	4139.0	0.205	1.0
b2[17]	34.0	0.186	11.7	15.8	32.1	60.5	3976.0	0.197	1.0
b2[18]	36.0	0.231	13.7	15.1	34.2	66.1	3511.0	0.174	1.0
b2[19]	40.4	0.188	12.6	19.2	39.0	67.1	4451.0	0.221	1.0
b2[20]	39.8	0.189	11.8	21.1	38.1	66.2	3891.0	0.193	1.0
b2[21]	26.0	0.205	11.6	10.3	23.8	53.6	3208.0	0.159	1.0
b2[22]	44.2	0.201	12.8	22.5	42.7	71.9	4091.0	0.203	1.0
b2[23]	37.0	0.227	14.1	13.1	35.7	66.3	3878.0	0.192	1.0
b2[24]	31.7	0.199	11.8	14.2	29.9	58.2	3506.0	0.174	1.0
b2[25]	45.6	0.208	13.3	23.5	44.0	74.4	4082.0	0.202	1.0
b2[26]	36.0	0.186	11.9	17.8	34.3	61.5	4057.0	0.201	1.0
b2[27]	44.5	0.207	13.1	22.7	43.3	72.3	4000.0	0.198	1.0
b2[28]	7.42	0.239	9.12	1.55	3.88	33.8	1456.0	0.0722	1.0
b2[29]	31.8	0.188	11.9	14.0	29.8	58.4	4011.0	0.199	1.0
b2[30]	19.9	0.209	9.59	9.73	17.2	45.5	2105.0	0.104	1.0
b2[31]	31.6	0.22	12.0	13.6	29.6	58.1	3000.0	0.149	1.0
b2[32]	30.2	0.205	13.2	9.84	28.7	57.7	4143.0	0.205	1.0
b2[33]	20.0	0.221	9.82	7.98	17.3	43.7	1973.0	0.0978	1.0
b2[34]	5.27	0.212	7.19	1.15	2.89	26.2	1154.0	0.0572	1.0
b2[35]	44.2	0.201	13.3	21.6	42.8	72.6	4337.0	0.215	1.0
b2[36]	16.3	0.279	11.2	4.28	12.7	44.4	1608.0	0.0797	1.0
b2[37]	39.7	0.189	12.2	19.8	38.2	65.7	4149.0	0.206	1.0
b2[38]	27.8	0.211	12.2	12.3	24.7	56.0	3326.0	0.165	1.0
b2[39]	42.6	0.205	13.1	21.4	41.0	70.6	4059.0	0.201	1.0
b2[40]	23.1	0.142	7.74	13.3	21.5	42.3	2953.0	0.146	1.0
b2[41]	31.0	0.185	11.6	14.0	28.9	56.7	3901.0	0.193	1.0
b2[42]	32.6	0.183	11.7	15.5	30.7	59.5	4102.0	0.203	1.0
b2[43]	27.5	0.264	11.8	11.1	25.3	54.7	2002.0	0.0993	1.0
b2[44]	11.2	0.297	10.8	2.96	6.63	42.2	1331.0	0.066	1.0
b2[45]	22.5	0.239	12.8	6.81	19.8	51.5	2858.0	0.142	1.0
b2[46]	20.3	0.309	15.3	2.33	17.2	54.2	2462.0	0.122	1.0
b2[47]	43.3	0.185	12.0	22.9	42.1	69.2	4237.0	0.21	1.0
b2[48]	34.4	0.186	11.6	16.7	32.6	60.2	3856.0	0.191	1.0
b2[49]	45.9	0.221	13.4	22.8	44.7	74.6	3669.0	0.182	1.0
b2[50]	-0.379	0.127	3.73	-4.28	-0.593	2.06	857.0	0.0425	1.0
b2[51]	16.7	0.283	11.5	3.99	13.2	45.3	1649.0	0.0818	1.0
b2[52]	37.4	0.286	16.0	12.8	36.2	70.1	3140.0	0.156	1.0
b2[53]	30.0	0.17	11.1	13.7	28.1	55.4	4239.0	0.21	1.0
b2[54]	44.4	0.221	13.6	21.5	42.9	72.3	3763.0	0.187	1.0
b2[55]	46.1	0.228	13.3	22.8	45.1	73.3	3395.0	0.168	1.0
b2[56]	32.4	0.569	18.1	7.67	31.5	67.8	1017.0	0.0504	1.0
b2[57]	31.8	0.198	12.3	14.7	29.3	61.0	3895.0	0.193	1.0
b2[58]	31.0	0.203	11.9	13.6	28.9	57.6	3425.0	0.17	1.0
b2[59]	45.2	0.23	14.0	20.6	43.9	74.9	3695.0	0.183	1.0
b2[60]	43.8	0.21	13.5	20.7	42.6	72.9	4145.0	0.206	1.0
b2[61]	39.5	0.387	15.6	5.54	39.0	70.4	1632.0	0.0809	1.0
b2[62]	33.5	0.229	13.7	14.7	30.7	64.6	3587.0	0.178	1.0
b2[63]	41.4	0.217	14.1	16.7	40.2	70.7	4205.0	0.209	1.0
b2[64]	31.8	0.188	11.5	13.8	30.0	57.5	3727.0	0.185	1.0
b2[65]	29.5	0.216	13.3	9.79	27.7	58.3	3780.0	0.187	1.0
b2[66]	44.0	0.198	12.9	22.3	42.7	71.2	4267.0	0.212	1.0
b2[67]	46.4	0.219	13.2	23.8	44.9	75.2	3646.0	0.181	1.0
b2[68]	39.1	0.188	12.5	19.2	37.4	66.4	4415.0	0.219	1.0
b2[69]	40.6	0.19	12.0	20.8	39.0	66.1	4000.0	0.198	1.0
b2[70]	38.7	0.204	13.2	18.2	36.8	67.7	4195.0	0.208	1.0
b2[71]	25.7	0.219	11.5	9.54	23.6	51.1	2724.0	0.135	1.0
b2[72]	44.3	0.207	13.2	22.3	42.7	72.7	4086.0	0.203	1.0
b2[73]	38.4	0.19	12.4	18.2	36.9	64.3	4276.0	0.212	1.0
b2[74]	40.9	0.192	12.1	21.0	39.4	67.4	3968.0	0.197	1.0
b2[75]	30.7	0.249	15.5	5.82	29.0	64.3	3895.0	0.193	1.0
b2[76]	34.6	0.194	12.3	15.3	32.9	61.4	4026.0	0.2	1.0
b2[77]	41.7	0.201	12.8	20.7	40.3	68.3	4058.0	0.201	0.999
b2[78]	37.2	0.22	13.9	12.9	36.1	66.1	3996.0	0.198	1.0
b2[79]	33.4	0.201	11.6	15.6	31.6	58.5	3330.0	0.165	1.0
b2[80]	40.3	0.19	12.6	19.6	38.7	66.9	4350.0	0.216	1.0
b2[81]	33.6	0.198	11.7	16.0	31.7	60.0	3529.0	0.175	1.0
b2[82]	28.7	0.205	11.5	12.4	26.6	54.3	3137.0	0.156	1.0
b2[83]	43.7	0.215	14.0	18.4	42.6	73.2	4258.0	0.211	1.0
b2[84]	15.7	0.26	10.5	4.86	12.1	42.4	1631.0	0.0809	1.0
b2[85]	27.4	0.2	13.0	7.85	25.3	55.9	4240.0	0.21	1.0
b2[86]	44.3	0.217	13.9	20.7	43.2	73.1	4079.0	0.202	1.0
b2[87]	5.28	0.35	10.5	-1.66	1.55	38.1	904.0	0.0448	1.01
b2[88]	37.6	0.201	12.0	18.8	36.0	64.5	3572.0	0.177	1.0
b2[89]	23.8	0.238	11.5	9.03	21.2	51.2	2359.0	0.117	1.0
b2[90]	15.9	0.317	12.2	5.82	10.6	47.9	1471.0	0.0729	1.0
b2[91]	38.6	0.204	12.6	16.5	37.3	65.6	3829.0	0.19	1.0
b2[92]	41.9	0.221	13.9	18.9	40.3	71.8	3997.0	0.198	1.0
b2[93]	6.33	0.219	7.74	1.31	3.51	29.9	1252.0	0.0621	1.0
b3[1]	1.6	0.00929	0.619	0.402	1.58	2.81	4434.0	0.22	1.0
b3[2]	1.03	0.00823	0.549	-0.0684	1.02	2.11	4439.0	0.22	0.999
b3[3]	1.44	0.00879	0.584	0.303	1.42	2.57	4412.0	0.219	1.0
b3[4]	1.33	0.00971	0.644	0.104	1.31	2.57	4397.0	0.218	1.0
b3[5]	0.806	0.00863	0.557	-0.328	0.795	1.88	4160.0	0.206	1.0
b3[6]	1.62	0.011	0.707	0.216	1.6	3.02	4093.0	0.203	1.0
b3[7]	1.28	0.00862	0.583	0.14	1.26	2.42	4572.0	0.227	1.0
b3[8]	1.21	0.00777	0.495	0.252	1.18	2.19	4056.0	0.201	1.0
b3[9]	2.03	0.00779	0.487	1.18	1.98	3.07	3911.0	0.194	1.0
b3[10]	2.03	0.00892	0.604	0.869	2.0	3.24	4588.0	0.227	1.0
b3[11]	2.06	0.00988	0.613	0.876	2.04	3.27	3859.0	0.191	1.0
b3[12]	0.83	0.00829	0.541	-0.246	0.823	1.88	4258.0	0.211	1.0
b3[13]	2.1	0.00986	0.637	0.921	2.06	3.41	4178.0	0.207	1.0
b3[14]	1.04	0.00991	0.661	-0.279	1.03	2.33	4454.0	0.221	1.0
b3[15]	0.713	0.00785	0.507	-0.267	0.696	1.72	4170.0	0.207	1.0
b3[16]	1.76	0.0102	0.686	0.437	1.72	3.11	4538.0	0.225	1.0
b3[17]	1.41	0.00667	0.446	0.549	1.4	2.28	4464.0	0.221	1.0
b3[18]	0.654	0.00953	0.605	-0.561	0.653	1.81	4034.0	0.2	1.0
b3[19]	1.14	0.00885	0.589	-0.0063	1.13	2.31	4430.0	0.22	1.0
b3[20]	1.1	0.00865	0.584	-0.0365	1.07	2.24	4562.0	0.226	1.0
b3[21]	1.92	0.00771	0.481	1.01	1.89	2.88	3896.0	0.193	1.0
b3[22]	1.0	0.00932	0.631	-0.254	0.986	2.24	4586.0	0.227	1.0
b3[23]	1.72	0.0103	0.678	0.4	1.69	3.08	4331.0	0.215	1.0
b3[24]	0.672	0.00666	0.455	-0.234	0.67	1.54	4661.0	0.231	1.0
b3[25]	1.13	0.00862	0.573	-0.00859	1.11	2.25	4414.0	0.219	1.0
b3[26]	1.39	0.0071	0.472	0.489	1.37	2.3	4411.0	0.219	1.0
b3[27]	1.32	0.0105	0.663	0.0518	1.28	2.63	4006.0	0.199	1.0
b3[28]	1.07	0.0102	0.555	0.294	0.942	2.45	2976.0	0.148	1.0
b3[29]	0.818	0.00543	0.355	0.105	0.801	1.52	4278.0	0.212	1.0
b3[30]	2.1	0.00693	0.451	1.26	2.07	3.05	4235.0	0.21	1.0
b3[31]	0.211	0.00414	0.274	-0.344	0.205	0.742	4391.0	0.218	1.0
b3[32]	1.53	0.00853	0.573	0.407	1.51	2.68	4511.0	0.224	1.0
b3[33]	1.48	0.0102	0.695	0.121	1.45	2.87	4671.0	0.232	1.0
b3[34]	1.85	0.00626	0.407	1.11	1.83	2.68	4235.0	0.21	1.0
b3[35]	0.774	0.00879	0.56	-0.345	0.766	1.84	4058.0	0.201	1.0
b3[36]	2.02	0.0143	0.736	0.714	1.97	3.52	2646.0	0.131	1.0
b3[37]	2.22	0.0103	0.674	0.97	2.18	3.59	4311.0	0.214	1.0
b3[38]	1.1	0.00902	0.604	-0.144	1.09	2.23	4479.0	0.222	0.999
b3[39]	0.861	0.0093	0.625	-0.413	0.849	2.1	4520.0	0.224	0.999
b3[40]	0.201	0.00704	0.459	-0.737	0.205	1.08	4247.0	0.211	1.0
b3[41]	0.598	0.00856	0.567	-0.553	0.567	1.72	4380.0	0.217	1.0
b3[42]	0.101	0.0084	0.528	-0.946	0.0705	1.17	3947.0	0.196	1.0
b3[43]	-0.128	0.00541	0.34	-0.845	-0.128	0.512	3957.0	0.196	1.0
b3[44]	0.757	0.00631	0.274	0.33	0.724	1.31	1876.0	0.093	1.0
b3[45]	1.54	0.00551	0.338	0.923	1.52	2.25	3763.0	0.187	1.0
b3[46]	1.27	0.00933	0.518	0.489	1.19	2.4	3083.0	0.153	1.0
b3[47]	0.98	0.00705	0.459	0.112	0.961	1.9	4242.0	0.21	1.0
b3[48]	1.79	0.01	0.645	0.54	1.77	3.08	4149.0	0.206	1.0
b3[49]	1.52	0.0095	0.625	0.316	1.49	2.74	4330.0	0.215	1.0
b3[50]	1.83	0.0107	0.555	1.13	1.67	3.24	2672.0	0.132	1.0
b3[51]	2.09	0.00873	0.553	1.12	2.05	3.24	4014.0	0.199	1.0
b3[52]	0.949	0.00943	0.621	-0.325	0.941	2.18	4330.0	0.215	1.0
b3[53]	0.819	0.0076	0.501	-0.155	0.803	1.79	4341.0	0.215	1.0
b3[54]	0.293	0.00755	0.508	-0.753	0.294	1.26	4524.0	0.224	1.0
b3[55]	1.77	0.0096	0.648	0.534	1.74	3.08	4556.0	0.226	1.0
b3[56]	1.69	0.0297	0.914	-0.028	1.77	3.29	947.0	0.0469	1.0
b3[57]	1.76	0.00895	0.602	0.612	1.73	2.95	4524.0	0.224	1.0
b3[58]	0.833	0.00692	0.446	-0.0984	0.835	1.68	4158.0	0.206	1.0
b3[59]	2.23	0.01	0.665	1.01	2.18	3.6	4401.0	0.218	1.0
b3[60]	0.378	0.0067	0.448	-0.515	0.371	1.25	4470.0	0.222	1.0
b3[61]	1.51	0.0109	0.704	0.238	1.47	2.99	4157.0	0.206	1.0
b3[62]	0.357	0.00596	0.373	-0.402	0.354	1.07	3917.0	0.194	1.0
b3[63]	1.13	0.01	0.659	-0.184	1.1	2.45	4328.0	0.215	1.0
b3[64]	0.207	0.0086	0.557	-0.958	0.204	1.27	4203.0	0.208	1.0
b3[65]	0.634	0.00937	0.615	-0.553	0.597	1.9	4303.0	0.213	1.0
b3[66]	0.499	0.00872	0.582	-0.725	0.505	1.58	4454.0	0.221	1.0
b3[67]	1.05	0.00969	0.648	-0.207	1.04	2.32	4469.0	0.222	1.0
b3[68]	0.323	0.00815	0.537	-0.793	0.327	1.34	4337.0	0.215	1.0
b3[69]	0.984	0.00975	0.629	-0.286	0.971	2.21	4165.0	0.207	1.0
b3[70]	1.53	0.0103	0.689	0.199	1.5	2.88	4505.0	0.223	1.0
b3[71]	1.54	0.00956	0.641	0.292	1.51	2.82	4493.0	0.223	1.0
b3[72]	0.836	0.00915	0.617	-0.402	0.829	2.04	4537.0	0.225	0.999
b3[73]	1.65	0.0111	0.729	0.191	1.64	3.05	4279.0	0.212	1.0
b3[74]	1.74	0.0101	0.664	0.489	1.7	3.04	4289.0	0.213	1.0
b3[75]	1.08	0.0121	0.826	-0.588	1.06	2.67	4693.0	0.233	1.0
b3[76]	1.06	0.00778	0.525	0.0128	1.04	2.08	4558.0	0.226	1.0
b3[77]	1.17	0.00821	0.55	0.0977	1.15	2.26	4486.0	0.222	1.0
b3[78]	1.48	0.0105	0.684	0.151	1.45	2.83	4285.0	0.212	1.0
b3[79]	-0.172	0.00624	0.403	-1.04	-0.165	0.573	4180.0	0.207	1.0
b3[80]	1.98	0.00945	0.62	0.819	1.94	3.23	4314.0	0.214	1.0
b3[81]	1.13	0.0083	0.56	0.0352	1.11	2.23	4560.0	0.226	1.0
b3[82]	0.438	0.00708	0.465	-0.488	0.433	1.33	4321.0	0.214	1.0
b3[83]	-0.332	0.0062	0.395	-1.21	-0.321	0.383	4052.0	0.201	1.0
b3[84]	2.25	0.00698	0.436	1.43	2.23	3.14	3899.0	0.193	1.0
b3[85]	-0.543	0.00827	0.5	-1.55	-0.557	0.455	3660.0	0.182	1.0
b3[86]	1.7	0.00981	0.647	0.414	1.68	3.0	4346.0	0.216	1.0
b3[87]	1.12	0.0123	0.757	-0.429	1.1	2.54	3784.0	0.188	1.0
b3[88]	1.56	0.00763	0.505	0.579	1.53	2.57	4392.0	0.218	1.0
b3[89]	1.81	0.00659	0.421	1.08	1.78	2.67	4075.0	0.202	1.0
b3[90]	0.276	0.00701	0.438	-0.619	0.268	1.16	3900.0	0.193	1.0
b3[91]	1.24	0.00898	0.574	0.103	1.23	2.35	4088.0	0.203	0.999
b3[92]	0.211	0.00716	0.478	-0.727	0.199	1.15	4461.0	0.221	1.0
b3[93]	1.81	0.00558	0.351	1.19	1.79	2.55	3971.0	0.197	1.0
b4[1]	1.56	0.00937	0.587	0.438	1.54	2.72	3932.0	0.195	1.0
b4[2]	0.466	0.00885	0.558	-0.664	0.46	1.52	3969.0	0.197	1.0
b4[3]	1.34	0.00838	0.549	0.336	1.31	2.44	4298.0	0.213	1.0
b4[4]	0.972	0.00819	0.543	-0.0673	0.944	2.04	4403.0	0.218	1.0
b4[5]	-0.564	0.00766	0.493	-1.65	-0.545	0.311	4137.0	0.205	1.0
b4[6]	1.04	0.0102	0.566	0.0111	0.996	2.19	3069.0	0.152	1.0
b4[7]	-0.422	0.00707	0.466	-1.42	-0.405	0.408	4346.0	0.215	1.0
b4[8]	-0.227	0.00341	0.22	-0.68	-0.226	0.181	4153.0	0.206	1.0
b4[9]	0.0598	0.00333	0.201	-0.362	0.0624	0.441	3651.0	0.181	1.0
b4[10]	0.915	0.00858	0.538	-0.133	0.902	1.96	3937.0	0.195	1.0
b4[11]	0.296	0.0111	0.568	-0.524	0.17	1.71	2612.0	0.13	1.0
b4[12]	0.0937	0.0067	0.44	-0.801	0.0904	0.918	4315.0	0.214	1.0
b4[13]	0.67	0.00859	0.554	-0.453	0.637	1.75	4165.0	0.207	1.0
b4[14]	1.14	0.00718	0.483	0.205	1.11	2.11	4530.0	0.225	1.0
b4[15]	0.78	0.00762	0.506	-0.222	0.768	1.79	4420.0	0.219	1.0
b4[16]	1.03	0.00879	0.57	-0.0572	1.02	2.17	4213.0	0.209	1.0
b4[17]	-0.0579	0.00747	0.494	-1.08	-0.0533	0.877	4377.0	0.217	0.999
b4[18]	0.468	0.00784	0.526	-0.677	0.481	1.42	4507.0	0.223	1.0
b4[19]	0.906	0.00783	0.526	-0.152	0.888	1.94	4515.0	0.224	1.0
b4[20]	0.225	0.00663	0.449	-0.695	0.223	1.07	4577.0	0.227	1.0
b4[21]	0.273	0.0068	0.433	-0.568	0.249	1.16	4047.0	0.201	1.0
b4[22]	-0.361	0.00883	0.589	-1.62	-0.332	0.72	4451.0	0.221	1.0
b4[23]	0.41	0.00821	0.553	-0.691	0.388	1.52	4542.0	0.225	1.0
b4[24]	0.0231	0.00636	0.41	-0.83	0.0366	0.768	4142.0	0.205	1.0
