name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[3,65]	0.00131	0.00611	0.548	-1.11	-0.00911	1.03	8039.0	2.08	1.0
theta_c_pr[3,66]	-0.785	0.00837	0.732	-2.25	-0.802	0.595	7649.0	1.97	1.0
theta_c_pr[3,67]	-0.165	0.00792	0.823	-1.83	-0.175	1.41	10800.0	2.79	0.999
theta_c_pr[3,68]	-0.576	0.00763	0.709	-2.02	-0.57	0.745	8633.0	2.23	0.999
theta_c_pr[3,69]	-0.344	0.00779	0.787	-1.9	-0.353	1.18	10221.0	2.64	1.0
theta_c_pr[3,70]	0.516	0.00727	0.655	-0.807	0.497	1.79	8136.0	2.1	1.0
theta_c_pr[3,71]	0.667	0.00749	0.761	-0.898	0.656	2.13	10306.0	2.66	0.999
theta_c_pr[3,72]	-0.771	0.00681	0.677	-2.14	-0.775	0.535	9889.0	2.55	1.0
theta_c_pr[3,73]	-0.249	0.00675	0.652	-1.57	-0.253	1.02	9350.0	2.41	0.999
theta_c_pr[3,74]	0.56	0.00793	0.792	-1.09	0.543	2.09	9972.0	2.57	0.999
theta_c_pr[3,75]	-0.556	0.00423	0.375	-1.33	-0.556	0.136	7841.0	2.02	1.0
theta_c_pr[3,76]	-0.241	0.00724	0.715	-1.73	-0.242	1.12	9773.0	2.52	1.0
theta_c_pr[3,77]	-0.123	0.00811	0.742	-1.68	-0.125	1.28	8367.0	2.16	1.0
theta_c_pr[3,78]	-1.15	0.00566	0.491	-2.19	-1.14	-0.219	7506.0	1.94	1.0
theta_c_pr[3,79]	-0.808	0.00725	0.626	-2.11	-0.797	0.345	7453.0	1.92	1.0
theta_c_pr[3,80]	0.696	0.00789	0.785	-0.891	0.687	2.17	9909.0	2.56	1.0
theta_c_pr[3,81]	-0.106	0.00739	0.719	-1.56	-0.11	1.26	9462.0	2.44	1.0
theta_c_pr[3,82]	-0.532	0.00712	0.67	-1.86	-0.543	0.755	8849.0	2.28	0.999
theta_c_pr[3,83]	-1.31	0.00653	0.587	-2.52	-1.31	-0.212	8077.0	2.09	1.0
theta_c_pr[3,84]	1.41	0.00679	0.604	0.235	1.4	2.62	7912.0	2.04	1.0
theta_c_pr[3,85]	-2.15	0.00622	0.543	-3.32	-2.14	-1.16	7612.0	1.97	0.999
theta_c_pr[3,86]	-0.535	0.00626	0.583	-1.71	-0.537	0.57	8664.0	2.24	0.999
theta_c_pr[3,87]	-1.75	0.00515	0.41	-2.66	-1.74	-1.01	6338.0	1.64	1.0
theta_c_pr[3,88]	0.624	0.00752	0.716	-0.845	0.624	2.0	9069.0	2.34	1.0
theta_c_pr[3,89]	0.921	0.00623	0.568	-0.268	0.905	2.03	8318.0	2.15	1.0
theta_c_pr[3,90]	-0.816	0.0058	0.547	-1.95	-0.803	0.203	8880.0	2.29	1.0
theta_c_pr[3,91]	-0.28	0.00787	0.726	-1.73	-0.292	1.11	8509.0	2.2	1.0
theta_c_pr[3,92]	-0.603	0.0068	0.622	-1.89	-0.609	0.535	8363.0	2.16	1.0
theta_c_pr[3,93]	0.956	0.00518	0.442	0.0457	0.938	1.81	7298.0	1.88	1.0
theta_c_pr[4,1]	0.696	0.00773	0.712	-0.771	0.699	2.03	8495.0	2.19	0.999
theta_c_pr[4,2]	0.188	0.00678	0.646	-1.12	0.186	1.42	9100.0	2.35	0.999
theta_c_pr[4,3]	0.928	0.00853	0.795	-0.701	0.917	2.44	8686.0	2.24	0.999
theta_c_pr[4,4]	0.471	0.00746	0.701	-0.99	0.477	1.78	8830.0	2.28	1.0
theta_c_pr[4,5]	0.239	0.00749	0.682	-1.17	0.245	1.54	8274.0	2.14	1.0
theta_c_pr[4,6]	0.911	0.00909	0.796	-0.802	0.948	2.34	7676.0	1.98	1.0
theta_c_pr[4,7]	0.0377	0.00871	0.838	-1.65	0.0374	1.59	9274.0	2.39	1.0
theta_c_pr[4,8]	0.342	0.00778	0.744	-1.17	0.345	1.71	9150.0	2.36	1.0
theta_c_pr[4,9]	-0.103	0.00942	0.814	-1.85	-0.0916	1.44	7479.0	1.93	1.0
theta_c_pr[4,10]	-0.0709	0.00724	0.674	-1.47	-0.0728	1.2	8670.0	2.24	0.999
theta_c_pr[4,11]	0.511	0.00897	0.746	-1.07	0.517	1.9	6922.0	1.79	1.0
theta_c_pr[4,12]	-0.215	0.00741	0.7	-1.66	-0.21	1.09	8925.0	2.3	1.0
theta_c_pr[4,13]	0.165	0.00956	0.866	-1.63	0.161	1.81	8194.0	2.12	1.0
theta_c_pr[4,14]	0.475	0.00711	0.698	-1.03	0.497	1.74	9627.0	2.49	1.0
theta_c_pr[4,15]	-0.487	0.00684	0.65	-1.83	-0.485	0.736	9026.0	2.33	0.999
theta_c_pr[4,16]	0.344	0.0084	0.742	-1.15	0.326	1.78	7813.0	2.02	1.0
theta_c_pr[4,17]	-1.29	0.00733	0.618	-2.54	-1.3	-0.0737	7102.0	1.83	1.0
theta_c_pr[4,18]	-0.594	0.00896	0.738	-2.1	-0.608	0.858	6788.0	1.75	1.0
theta_c_pr[4,19]	0.284	0.007	0.685	-1.13	0.272	1.58	9602.0	2.48	1.0
theta_c_pr[4,20]	0.681	0.0079	0.809	-0.963	0.666	2.21	10498.0	2.71	0.999
theta_c_pr[4,21]	-0.735	0.00963	0.777	-2.28	-0.748	0.775	6500.0	1.68	1.0
theta_c_pr[4,22]	0.393	0.00729	0.75	-1.18	0.405	1.8	10602.0	2.74	1.0
theta_c_pr[4,23]	0.583	0.0083	0.739	-0.973	0.602	1.95	7939.0	2.05	1.0
theta_c_pr[4,24]	-0.763	0.0082	0.677	-2.09	-0.769	0.551	6812.0	1.76	1.0
theta_c_pr[4,25]	0.189	0.00692	0.653	-1.2	0.198	1.39	8886.0	2.29	0.999
theta_c_pr[4,26]	-0.697	0.00696	0.648	-2.01	-0.713	0.554	8681.0	2.24	0.999
theta_c_pr[4,27]	-0.161	0.00688	0.665	-1.54	-0.15	1.09	9316.0	2.41	1.0
theta_c_pr[4,28]	0.0971	0.0108	0.885	-1.69	0.0811	1.8	6733.0	1.74	0.999
theta_c_pr[4,29]	-1.09	0.00953	0.769	-2.63	-1.11	0.436	6521.0	1.68	1.0
theta_c_pr[4,30]	0.0957	0.0122	0.931	-1.84	0.118	1.78	5809.0	1.5	1.0
theta_c_pr[4,31]	-1.55	0.00838	0.65	-2.91	-1.55	-0.35	6010.0	1.55	1.0
theta_c_pr[4,32]	0.165	0.00748	0.615	-1.14	0.178	1.29	6762.0	1.75	0.999
theta_c_pr[4,33]	0.894	0.00786	0.745	-0.626	0.9	2.26	8987.0	2.32	1.0
theta_c_pr[4,34]	0.691	0.0118	0.936	-1.32	0.701	2.39	6327.0	1.63	1.0
theta_c_pr[4,35]	0.254	0.00842	0.734	-1.36	0.281	1.59	7588.0	1.96	1.0
theta_c_pr[4,36]	-0.656	0.00981	0.794	-2.28	-0.652	0.88	6557.0	1.69	1.0
theta_c_pr[4,37]	-0.243	0.00706	0.693	-1.58	-0.268	1.09	9645.0	2.49	1.0
theta_c_pr[4,38]	1.2	0.00891	0.75	-0.41	1.22	2.52	7094.0	1.83	1.0
theta_c_pr[4,39]	-0.241	0.00884	0.724	-1.73	-0.25	1.14	6709.0	1.73	1.0
theta_c_pr[4,40]	-0.426	0.00687	0.622	-1.65	-0.432	0.752	8185.0	2.11	0.999
theta_c_pr[4,41]	-0.126	0.00798	0.716	-1.63	-0.127	1.19	8038.0	2.08	0.999
theta_c_pr[4,42]	1.09	0.00978	0.814	-0.778	1.11	2.54	6922.0	1.79	1.0
theta_c_pr[4,43]	-0.656	0.00857	0.761	-2.15	-0.666	0.807	7887.0	2.04	1.0
theta_c_pr[4,44]	-1.99	0.0114	0.848	-3.6	-2.04	-0.258	5504.0	1.42	1.0
theta_c_pr[4,45]	-1.39	0.00849	0.726	-2.85	-1.42	0.0258	7321.0	1.89	0.999
theta_c_pr[4,46]	-1.01	0.0105	0.916	-2.81	-1.05	0.822	7592.0	1.96	0.999
theta_c_pr[4,47]	-0.966	0.00657	0.625	-2.31	-0.964	0.181	9052.0	2.34	0.999
theta_c_pr[4,48]	0.182	0.00747	0.698	-1.24	0.181	1.52	8729.0	2.25	1.0
theta_c_pr[4,49]	0.195	0.00886	0.713	-1.29	0.21	1.52	6470.0	1.67	1.0
theta_c_pr[4,50]	-0.161	0.00989	1.0	-2.18	-0.16	1.7	10309.0	2.66	1.0
theta_c_pr[4,51]	-0.0326	0.00987	0.857	-1.78	-0.038	1.59	7528.0	1.94	1.0
theta_c_pr[4,52]	0.821	0.00693	0.682	-0.598	0.829	2.05	9691.0	2.5	0.999
theta_c_pr[4,53]	-0.189	0.00809	0.704	-1.64	-0.201	1.14	7581.0	1.96	0.999
theta_c_pr[4,54]	-0.368	0.00727	0.698	-1.76	-0.389	0.991	9199.0	2.37	1.0
theta_c_pr[4,55]	0.273	0.00952	0.862	-1.41	0.225	1.98	8185.0	2.11	1.0
theta_c_pr[4,56]	-0.375	0.0066	0.595	-1.58	-0.393	0.768	8125.0	2.1	1.0
theta_c_pr[4,57]	0.453	0.00781	0.727	-1.03	0.443	1.86	8669.0	2.24	1.0
theta_c_pr[4,58]	-0.69	0.0106	0.709	-2.08	-0.707	0.665	4469.0	1.15	1.0
theta_c_pr[4,59]	0.267	0.00668	0.666	-1.12	0.26	1.57	9958.0	2.57	1.0
theta_c_pr[4,60]	-0.634	0.0077	0.648	-1.98	-0.636	0.608	7082.0	1.83	1.0
theta_c_pr[4,61]	0.0617	0.00937	0.831	-1.66	0.0566	1.65	7865.0	2.03	1.0
theta_c_pr[4,62]	-1.16	0.00701	0.604	-2.41	-1.16	-0.0279	7423.0	1.92	1.0
theta_c_pr[4,63]	0.684	0.00781	0.708	-0.803	0.692	1.98	8226.0	2.12	1.0
theta_c_pr[4,64]	0.403	0.00945	0.785	-1.19	0.397	1.88	6902.0	1.78	0.999
theta_c_pr[4,65]	-0.129	0.00986	0.774	-1.72	-0.133	1.36	6167.0	1.59	0.999
theta_c_pr[4,66]	0.072	0.00652	0.636	-1.31	0.0871	1.24	9516.0	2.46	0.999
theta_c_pr[4,67]	0.349	0.00782	0.712	-1.16	0.362	1.63	8299.0	2.14	1.0
theta_c_pr[4,68]	-0.00473	0.00715	0.666	-1.5	0.0205	1.19	8680.0	2.24	1.0
theta_c_pr[4,69]	0.534	0.00715	0.679	-0.894	0.544	1.76	9032.0	2.33	1.0
theta_c_pr[4,70]	0.106	0.0097	0.801	-1.43	0.0802	1.64	6820.0	1.76	1.0
theta_c_pr[4,71]	0.234	0.00772	0.709	-1.18	0.239	1.56	8434.0	2.18	1.0
theta_c_pr[4,72]	0.823	0.00779	0.719	-0.755	0.854	2.1	8518.0	2.2	1.0
theta_c_pr[4,73]	-0.317	0.00975	0.782	-1.92	-0.322	1.16	6426.0	1.66	1.0
theta_c_pr[4,74]	0.545	0.00699	0.712	-0.9	0.55	1.88	10365.0	2.68	1.0
theta_c_pr[4,75]	-0.0712	0.01	0.914	-1.92	-0.084	1.7	8353.0	2.16	0.999
theta_c_pr[4,76]	0.0766	0.00774	0.723	-1.34	0.0515	1.45	8711.0	2.25	1.0
theta_c_pr[4,77]	0.116	0.00749	0.706	-1.34	0.113	1.44	8888.0	2.29	1.0
theta_c_pr[4,78]	0.416	0.00727	0.748	-1.07	0.411	1.8	10604.0	2.74	1.0
theta_c_pr[4,79]	-1.02	0.0081	0.65	-2.32	-1.03	0.228	6434.0	1.66	1.0
theta_c_pr[4,80]	0.0818	0.00856	0.722	-1.38	0.071	1.46	7115.0	1.84	0.999
theta_c_pr[4,81]	0.547	0.00732	0.736	-0.939	0.556	1.93	10115.0	2.61	0.999
theta_c_pr[4,82]	-0.198	0.00818	0.68	-1.57	-0.201	1.07	6907.0	1.78	1.0
theta_c_pr[4,83]	-0.984	0.00856	0.692	-2.41	-0.984	0.35	6524.0	1.68	0.999
theta_c_pr[4,84]	1.0	0.0146	1.05	-1.3	1.07	2.81	5137.0	1.33	1.0
theta_c_pr[4,85]	-0.421	0.00988	0.727	-1.95	-0.412	0.914	5417.0	1.4	1.0
theta_c_pr[4,86]	-0.805	0.00967	0.893	-2.54	-0.843	0.961	8525.0	2.2	1.0
theta_c_pr[4,87]	0.84	0.0129	1.06	-1.34	0.854	2.78	6787.0	1.75	0.999
theta_c_pr[4,88]	-0.378	0.00703	0.675	-1.77	-0.388	0.896	9234.0	2.38	1.0
theta_c_pr[4,89]	-0.699	0.0134	0.883	-2.47	-0.72	0.992	4371.0	1.13	1.0
theta_c_pr[4,90]	1.46	0.00933	0.869	-0.335	1.46	3.12	8659.0	2.24	1.0
theta_c_pr[4,91]	0.651	0.00773	0.729	-0.887	0.656	2.02	8885.0	2.29	0.999
theta_c_pr[4,92]	0.321	0.00742	0.622	-1.02	0.331	1.47	7031.0	1.82	1.0
theta_c_pr[4,93]	0.588	0.0103	0.968	-1.49	0.597	2.33	8876.0	2.29	1.0
theta_c_pr[5,1]	-0.796	0.00741	0.607	-1.95	-0.825	0.396	6708.0	1.73	1.0
theta_c_pr[5,2]	0.66	0.00622	0.509	-0.501	0.692	1.56	6707.0	1.73	1.0
theta_c_pr[5,3]	-0.537	0.00695	0.64	-1.77	-0.562	0.712	8461.0	2.18	1.0
theta_c_pr[5,4]	-0.651	0.00723	0.597	-1.8	-0.67	0.525	6822.0	1.76	1.0
theta_c_pr[5,5]	-0.0398	0.00652	0.537	-1.16	-0.0344	0.951	6779.0	1.75	1.0
theta_c_pr[5,6]	-0.341	0.00933	0.724	-1.62	-0.411	1.21	6020.0	1.55	1.0
theta_c_pr[5,7]	-0.163	0.00542	0.481	-1.17	-0.15	0.718	7891.0	2.04	1.0
theta_c_pr[5,8]	-2.7	0.00695	0.478	-3.7	-2.7	-1.81	4737.0	1.22	1.0
theta_c_pr[5,9]	-1.37	0.00955	0.735	-2.68	-1.44	0.256	5926.0	1.53	1.0
theta_c_pr[5,10]	0.259	0.00669	0.585	-0.95	0.265	1.38	7624.0	1.97	1.0
theta_c_pr[5,11]	-0.83	0.00824	0.611	-1.99	-0.866	0.412	5509.0	1.42	1.0
theta_c_pr[5,12]	-0.449	0.00563	0.505	-1.49	-0.443	0.503	8049.0	2.08	0.999
theta_c_pr[5,13]	-0.157	0.00948	0.737	-1.51	-0.209	1.37	6042.0	1.56	1.0
theta_c_pr[5,14]	-0.761	0.00573	0.492	-1.73	-0.769	0.195	7385.0	1.91	1.0
theta_c_pr[5,15]	0.477	0.00655	0.604	-0.808	0.491	1.58	8510.0	2.2	1.0
theta_c_pr[5,16]	0.287	0.00671	0.609	-0.905	0.274	1.46	8222.0	2.12	0.999
theta_c_pr[5,17]	1.07	0.0102	0.797	-0.543	1.08	2.49	6121.0	1.58	1.0
theta_c_pr[5,18]	-0.147	0.00819	0.609	-1.35	-0.156	0.991	5528.0	1.43	1.0
theta_c_pr[5,19]	0.187	0.00675	0.629	-1.07	0.169	1.4	8695.0	2.24	1.0
theta_c_pr[5,20]	-0.194	0.00586	0.524	-1.29	-0.186	0.747	7977.0	2.06	0.999
theta_c_pr[5,21]	-0.207	0.00893	0.669	-1.44	-0.244	1.15	5612.0	1.45	1.0
theta_c_pr[5,22]	0.452	0.00654	0.634	-0.867	0.471	1.59	9416.0	2.43	1.0
theta_c_pr[5,23]	-0.239	0.00712	0.576	-1.37	-0.259	0.932	6543.0	1.69	1.0
theta_c_pr[5,24]	-0.4	0.00676	0.557	-1.51	-0.408	0.661	6788.0	1.75	1.0
theta_c_pr[5,25]	0.478	0.00638	0.662	-0.92	0.486	1.67	10753.0	2.78	1.0
theta_c_pr[5,26]	-0.107	0.00687	0.54	-1.21	-0.106	0.929	6188.0	1.6	1.0
theta_c_pr[5,27]	0.638	0.00701	0.665	-0.739	0.644	1.87	8998.0	2.32	1.0
theta_c_pr[5,28]	-1.17	0.00853	0.654	-2.42	-1.21	0.163	5874.0	1.52	1.0
theta_c_pr[5,29]	0.506	0.00786	0.634	-0.738	0.493	1.74	6521.0	1.68	1.0
theta_c_pr[5,30]	2.47	0.00703	0.654	1.1	2.48	3.64	8645.0	2.23	1.0
theta_c_pr[5,31]	-0.015	0.00842	0.626	-1.24	-0.0243	1.2	5535.0	1.43	1.0
theta_c_pr[5,32]	-0.176	0.00759	0.606	-1.33	-0.208	1.04	6370.0	1.64	1.0
theta_c_pr[5,33]	-1.1	0.00726	0.559	-2.19	-1.11	0.0148	5925.0	1.53	1.0
theta_c_pr[5,34]	-1.52	0.009	0.675	-2.76	-1.58	-0.0931	5619.0	1.45	1.0
theta_c_pr[5,35]	0.563	0.00612	0.56	-0.603	0.571	1.6	8389.0	2.17	0.999
theta_c_pr[5,36]	-0.467	0.00869	0.616	-1.67	-0.474	0.748	5033.0	1.3	1.0
theta_c_pr[5,37]	0.395	0.0063	0.594	-0.801	0.393	1.51	8879.0	2.29	1.0
theta_c_pr[5,38]	-0.463	0.00668	0.575	-1.56	-0.496	0.694	7396.0	1.91	1.0
theta_c_pr[5,39]	0.19	0.00602	0.547	-0.954	0.192	1.22	8250.0	2.13	0.999
theta_c_pr[5,40]	-0.25	0.00685	0.592	-1.47	-0.249	0.864	7464.0	1.93	0.999
theta_c_pr[5,41]	0.395	0.00635	0.538	-0.698	0.384	1.41	7173.0	1.85	1.0
theta_c_pr[5,42]	0.252	0.00602	0.521	-0.787	0.24	1.28	7509.0	1.94	0.999
theta_c_pr[5,43]	-0.778	0.00718	0.56	-1.88	-0.788	0.288	6076.0	1.57	1.0
theta_c_pr[5,44]	1.49	0.00785	0.725	-0.00207	1.51	2.84	8533.0	2.2	1.0
theta_c_pr[5,45]	0.769	0.00889	0.692	-0.702	0.777	2.05	6055.0	1.56	1.0
theta_c_pr[5,46]	0.796	0.00982	0.794	-0.841	0.784	2.32	6541.0	1.69	1.0
theta_c_pr[5,47]	0.454	0.00602	0.561	-0.744	0.479	1.44	8684.0	2.24	1.0
theta_c_pr[5,48]	-0.399	0.00586	0.527	-1.43	-0.404	0.627	8077.0	2.09	1.0
theta_c_pr[5,49]	0.614	0.00762	0.609	-0.637	0.605	1.77	6394.0	1.65	1.0
theta_c_pr[5,50]	-0.487	0.012	1.04	-2.59	-0.497	1.47	7555.0	1.95	1.0
theta_c_pr[5,51]	-0.763	0.00675	0.543	-1.83	-0.784	0.291	6478.0	1.67	1.0
theta_c_pr[5,52]	0.217	0.00996	0.771	-1.41	0.253	1.56	5994.0	1.55	0.999
theta_c_pr[5,53]	-0.11	0.00818	0.647	-1.33	-0.15	1.18	6269.0	1.62	0.999
theta_c_pr[5,54]	0.644	0.00771	0.676	-0.729	0.64	1.89	7685.0	1.98	0.999
theta_c_pr[5,55]	0.684	0.00624	0.595	-0.566	0.699	1.75	9096.0	2.35	1.0
theta_c_pr[5,56]	1.76	0.00796	0.634	0.368	1.79	2.88	6348.0	1.64	1.0
theta_c_pr[5,57]	0.349	0.00789	0.652	-1.0	0.371	1.52	6836.0	1.76	1.0
theta_c_pr[5,58]	-0.44	0.00868	0.608	-1.64	-0.459	0.731	4915.0	1.27	1.0
theta_c_pr[5,59]	0.615	0.0069	0.602	-0.672	0.632	1.73	7616.0	1.97	1.0
theta_c_pr[5,60]	0.618	0.00688	0.657	-0.684	0.604	1.88	9109.0	2.35	0.999
theta_c_pr[5,61]	-0.546	0.00825	0.69	-1.86	-0.583	0.865	6978.0	1.8	0.999
theta_c_pr[5,62]	0.884	0.00816	0.683	-0.533	0.899	2.14	6993.0	1.81	0.999
theta_c_pr[5,63]	0.555	0.00693	0.616	-0.714	0.56	1.69	7893.0	2.04	1.0
theta_c_pr[5,64]	-0.731	0.00635	0.528	-1.78	-0.748	0.317	6901.0	1.78	0.999
theta_c_pr[5,65]	0.153	0.00809	0.646	-1.2	0.147	1.4	6378.0	1.65	1.0
theta_c_pr[5,66]	0.439	0.00633	0.656	-0.909	0.439	1.64	10750.0	2.78	0.999
theta_c_pr[5,67]	0.491	0.00626	0.546	-0.708	0.515	1.43	7601.0	1.96	1.0
theta_c_pr[5,68]	0.231	0.00635	0.64	-1.02	0.212	1.47	10160.0	2.62	1.0
theta_c_pr[5,69]	-0.143	0.00594	0.566	-1.29	-0.147	0.918	9081.0	2.34	1.0
theta_c_pr[5,70]	-0.271	0.00602	0.501	-1.34	-0.265	0.653	6936.0	1.79	1.0
theta_c_pr[5,71]	-1.08	0.00597	0.491	-2.04	-1.1	-0.114	6776.0	1.75	1.0
theta_c_pr[5,72]	0.517	0.00592	0.54	-0.587	0.516	1.52	8329.0	2.15	1.0
theta_c_pr[5,73]	-0.197	0.00632	0.5	-1.24	-0.198	0.745	6257.0	1.62	1.0
theta_c_pr[5,74]	0.103	0.00613	0.588	-1.08	0.097	1.19	9209.0	2.38	0.999
theta_c_pr[5,75]	-0.154	0.00824	0.762	-1.69	-0.152	1.32	8556.0	2.21	0.999
theta_c_pr[5,76]	-0.505	0.0062	0.527	-1.56	-0.518	0.54	7210.0	1.86	1.0
theta_c_pr[5,77]	0.247	0.00654	0.583	-0.928	0.249	1.34	7954.0	2.05	0.999
theta_c_pr[5,78]	1.43	0.00741	0.624	0.0602	1.44	2.59	7109.0	1.84	1.0
theta_c_pr[5,79]	-0.201	0.00708	0.546	-1.29	-0.2	0.834	5932.0	1.53	1.0
theta_c_pr[5,80]	0.291	0.00647	0.592	-0.903	0.273	1.44	8371.0	2.16	1.0
theta_c_pr[5,81]	-0.592	0.00617	0.519	-1.65	-0.607	0.396	7075.0	1.83	1.0
theta_c_pr[5,82]	-0.72	0.0063	0.539	-1.81	-0.733	0.342	7338.0	1.89	0.999
theta_c_pr[5,83]	0.379	0.0093	0.69	-1.02	0.39	1.64	5497.0	1.42	0.999
theta_c_pr[5,84]	0.154	0.00809	0.606	-1.04	0.134	1.36	5618.0	1.45	1.0
theta_c_pr[5,85]	-0.664	0.00796	0.598	-1.86	-0.678	0.502	5642.0	1.46	1.0
theta_c_pr[5,86]	1.12	0.00581	0.517	0.0324	1.13	2.07	7924.0	2.05	1.0
theta_c_pr[5,87]	-2.48	0.00722	0.624	-3.75	-2.48	-1.29	7467.0	1.93	1.0
theta_c_pr[5,88]	-0.068	0.00621	0.558	-1.21	-0.0691	1.0	8072.0	2.08	1.0
theta_c_pr[5,89]	0.0914	0.00856	0.615	-1.16	0.0887	1.25	5159.0	1.33	1.0
theta_c_pr[5,90]	1.34	0.00783	0.718	-0.116	1.35	2.68	8419.0	2.17	1.0
theta_c_pr[5,91]	-0.626	0.00787	0.632	-1.85	-0.648	0.599	6462.0	1.67	1.0
theta_c_pr[5,92]	0.189	0.00641	0.566	-0.98	0.192	1.23	7793.0	2.01	1.0
theta_c_pr[5,93]	0.0432	0.00911	0.825	-1.52	-0.0123	1.68	8211.0	2.12	1.0
theta_d_pr[1,1]	0.661	0.00953	0.869	-1.2	0.667	2.25	8311.0	2.15	0.999
theta_d_pr[1,2]	-0.283	0.00871	0.808	-1.95	-0.295	1.28	8602.0	2.22	0.999
theta_d_pr[1,3]	0.283	0.00865	0.873	-1.51	0.283	1.91	10200.0	2.63	0.999
theta_d_pr[1,4]	-1.04	0.0118	0.895	-2.83	-1.07	0.702	5754.0	1.49	1.0
theta_d_pr[1,5]	-0.674	0.00867	0.762	-2.26	-0.689	0.786	7735.0	2.0	1.0
theta_d_pr[1,6]	-0.137	0.00551	0.379	-0.931	-0.139	0.575	4733.0	1.22	1.0
theta_d_pr[1,7]	0.263	0.00884	0.879	-1.62	0.268	1.92	9882.0	2.55	1.0
theta_d_pr[1,8]	0.24	0.00933	0.837	-1.48	0.248	1.8	8044.0	2.08	1.0
theta_d_pr[1,9]	0.324	0.0072	0.451	-0.553	0.303	1.24	3929.0	1.01	1.0
theta_d_pr[1,10]	0.221	0.0097	0.932	-1.68	0.224	2.01	9227.0	2.38	0.999
theta_d_pr[1,11]	-1.21	0.00707	0.475	-2.32	-1.18	-0.407	4525.0	1.17	1.0
theta_d_pr[1,12]	-0.174	0.00848	0.905	-2.08	-0.163	1.48	11395.0	2.94	0.999
theta_d_pr[1,13]	0.341	0.00608	0.386	-0.385	0.31	1.12	4019.0	1.04	1.0
theta_d_pr[1,14]	0.0383	0.00865	0.922	-1.84	0.0272	1.82	11386.0	2.94	0.999
theta_d_pr[1,15]	0.189	0.00867	0.933	-1.76	0.172	1.97	11573.0	2.99	1.0
theta_d_pr[1,16]	-0.462	0.00898	0.92	-2.35	-0.459	1.31	10487.0	2.71	1.0
theta_d_pr[1,17]	-0.54	0.00916	0.849	-2.19	-0.57	1.1	8588.0	2.22	0.999
theta_d_pr[1,18]	1.12	0.00969	0.844	-0.703	1.14	2.65	7595.0	1.96	0.999
theta_d_pr[1,19]	-0.113	0.00972	0.94	-2.03	-0.135	1.66	9339.0	2.41	1.0
theta_d_pr[1,20]	0.0652	0.00877	0.937	-1.84	0.0712	1.85	11391.0	2.94	0.999
theta_d_pr[1,21]	0.169	0.00799	0.704	-1.32	0.169	1.53	7749.0	2.0	1.0
theta_d_pr[1,22]	-0.05	0.00859	0.973	-2.08	-0.0519	1.81	12828.0	3.31	0.999
theta_d_pr[1,23]	0.0831	0.00643	0.498	-0.919	0.0456	1.08	5979.0	1.54	1.0
theta_d_pr[1,24]	-0.311	0.00865	0.866	-2.13	-0.301	1.36	10030.0	2.59	0.999
theta_d_pr[1,25]	-0.107	0.00949	0.971	-2.12	-0.0963	1.66	10479.0	2.71	1.0
theta_d_pr[1,26]	0.287	0.00893	0.888	-1.59	0.276	1.94	9880.0	2.55	1.0
theta_d_pr[1,27]	0.152	0.00884	0.954	-1.82	0.144	1.97	11650.0	3.01	1.0
theta_d_pr[1,28]	0.36	0.00672	0.447	-0.417	0.32	1.32	4409.0	1.14	1.0
theta_d_pr[1,29]	-0.452	0.00795	0.717	-1.94	-0.465	0.917	8116.0	2.1	0.999
theta_d_pr[1,30]	-0.306	0.00742	0.535	-1.45	-0.319	0.738	5193.0	1.34	0.999
theta_d_pr[1,31]	-1.19	0.0107	0.845	-2.82	-1.21	0.531	6199.0	1.6	1.0
theta_d_pr[1,32]	1.1	0.00799	0.771	-0.474	1.08	2.59	9298.0	2.4	1.0
theta_d_pr[1,33]	-0.118	0.00914	0.877	-1.96	-0.1	1.51	9210.0	2.38	1.0
theta_d_pr[1,34]	0.0475	0.00632	0.374	-0.673	0.0275	0.83	3493.0	0.902	1.0
theta_d_pr[1,35]	-0.829	0.00934	0.883	-2.66	-0.839	0.859	8941.0	2.31	1.0
theta_d_pr[1,36]	0.00623	0.00584	0.411	-0.757	-0.0227	0.855	4962.0	1.28	1.0
theta_d_pr[1,37]	0.147	0.00906	0.92	-1.73	0.141	1.9	10308.0	2.66	1.0
theta_d_pr[1,38]	0.489	0.00854	0.839	-1.21	0.498	2.08	9650.0	2.49	1.0
theta_d_pr[1,39]	0.505	0.00945	0.938	-1.43	0.504	2.25	9849.0	2.54	1.0
theta_d_pr[1,40]	0.234	0.00945	0.848	-1.44	0.209	1.88	8057.0	2.08	1.0
theta_d_pr[1,41]	-1.47	0.00692	0.609	-2.8	-1.45	-0.352	7757.0	2.0	1.0
theta_d_pr[1,42]	-0.0331	0.00863	0.694	-1.4	-0.0467	1.28	6466.0	1.67	1.0
theta_d_pr[1,43]	0.894	0.0103	0.857	-0.9	0.903	2.44	6973.0	1.8	1.0
theta_d_pr[1,44]	-2.0	0.00771	0.483	-3.11	-1.95	-1.21	3927.0	1.01	1.0
theta_d_pr[1,45]	0.25	0.00693	0.455	-0.638	0.226	1.16	4315.0	1.11	1.0
theta_d_pr[1,46]	-0.826	0.00515	0.308	-1.56	-0.797	-0.311	3580.0	0.924	0.999
theta_d_pr[1,47]	0.475	0.00914	0.927	-1.42	0.483	2.19	10296.0	2.66	1.0
