	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1_mu	18.57	0.03	1.42	15.75	18.52	21.44	2485.1	0.15	1.0
b3_mu	0.81	0.0	0.09	0.64	0.81	0.98	3610.41	0.22	1.0
b4_mu	0.32	0.0	0.07	0.17	0.32	0.46	4159.37	0.25	1.0
a1_mu	0.13	0.0	0.01	0.11	0.13	0.15	3344.34	0.2	1.0
sigma[1]	1.09	0.00248	0.12	0.867	1.08	1.34	2353.0	0.142	1.0
sigma[2]	0.136	0.00027	0.0151	0.107	0.135	0.166	3128.0	0.189	1.0
sigma[3]	0.107	0.000299	0.0152	0.0782	0.106	0.138	2586.0	0.156	1.0
sigma[4]	0.315	0.00108	0.0496	0.223	0.314	0.413	2123.0	0.128	1.0
b1[1]	18.1	0.0657	4.15	11.6	17.5	27.2	4002.0	0.241	1.0
b1[2]	20.4	0.0526	3.33	14.5	20.1	27.3	4013.0	0.242	1.0
b1[3]	19.3	0.0714	4.44	12.4	18.6	29.3	3863.0	0.233	1.0
b1[4]	23.2	0.0846	5.4	14.6	22.4	35.3	4076.0	0.246	1.0
b1[5]	19.5	0.0613	3.64	13.7	19.0	27.7	3521.0	0.212	1.0
b1[6]	5.07	0.0133	0.844	3.69	4.96	6.89	4017.0	0.242	1.0
b1[7]	22.8	0.0687	4.5	15.5	22.1	32.5	4291.0	0.259	1.0
b1[8]	10.7	0.0812	4.68	5.3	9.43	22.7	3311.0	0.2	0.999
b1[9]	6.65	0.0729	4.19	2.72	5.35	17.8	3309.0	0.199	1.0
b1[10]	28.1	0.103	6.66	17.4	27.2	42.8	4214.0	0.254	1.0
b1[11]	5.83	0.0312	1.67	3.74	5.47	9.52	2872.0	0.173	1.0
b1[12]	28.8	0.0994	6.37	18.3	28.2	42.3	4108.0	0.248	1.0
b1[13]	4.18	0.0382	1.66	2.64	3.8	7.59	1885.0	0.114	1.0
b1[14]	27.6	0.104	6.52	16.8	26.8	42.0	3942.0	0.238	0.999
b1[15]	27.9	0.103	6.68	17.0	27.1	42.4	4208.0	0.254	0.999
b1[16]	30.6	0.111	6.9	18.7	29.8	44.9	3887.0	0.234	1.0
b1[17]	23.5	0.102	6.43	13.5	22.6	37.5	3954.0	0.238	1.0
b1[18]	18.0	0.084	5.32	10.5	17.0	30.8	4018.0	0.242	1.0
b1[19]	31.4	0.111	7.1	19.4	30.6	46.3	4118.0	0.248	1.0
b1[20]	32.3	0.108	6.7	20.6	31.7	46.3	3838.0	0.231	1.0
b1[21]	16.0	0.0889	5.8	8.13	14.8	29.4	4260.0	0.257	1.0
b1[22]	35.1	0.115	7.18	22.4	34.4	50.4	3887.0	0.234	1.0
b1[23]	8.88	0.0309	1.89	6.0	8.57	13.1	3768.0	0.227	1.0
b1[24]	24.5	0.102	6.61	13.8	23.7	38.8	4179.0	0.252	1.0
b1[25]	36.5	0.12	7.47	23.4	35.9	52.0	3847.0	0.232	1.0
b1[26]	24.3	0.0979	6.23	14.4	23.5	38.4	4057.0	0.245	1.0
b1[27]	29.4	0.104	6.49	19.0	28.5	43.4	3862.0	0.233	1.0
b1[28]	4.04	0.0499	2.11	2.27	3.55	8.51	1792.0	0.108	1.0
b1[29]	15.0	0.0717	4.65	8.39	14.1	25.9	4210.0	0.254	1.0
b1[30]	8.1	0.0186	1.15	6.12	8.0	10.6	3822.0	0.23	1.0
b1[31]	18.8	0.0997	6.24	9.77	17.7	33.6	3922.0	0.236	1.0
b1[32]	16.7	0.0547	3.39	11.3	16.2	24.3	3839.0	0.231	1.0
b1[33]	18.9	0.076	4.83	11.6	18.1	30.2	4031.0	0.243	1.0
b1[34]	3.57	0.0374	1.73	2.08	3.19	7.09	2138.0	0.129	1.0
b1[35]	24.9	0.0718	4.73	16.8	24.4	34.8	4333.0	0.261	1.0
b1[36]	7.01	0.0522	3.12	3.58	6.19	14.8	3572.0	0.215	1.0
b1[37]	27.5	0.101	6.67	16.9	26.6	42.0	4388.0	0.265	0.999
b1[38]	17.9	0.0502	3.16	12.7	17.5	24.8	3968.0	0.239	1.0
b1[39]	27.4	0.0858	5.57	18.2	26.9	39.2	4207.0	0.254	1.0
b1[40]	21.0	0.0645	4.17	14.3	20.4	30.4	4180.0	0.252	1.0
b1[41]	12.2	0.0462	2.56	8.32	11.8	17.8	3076.0	0.185	1.0
b1[42]	15.9	0.0397	2.51	11.5	15.7	21.1	3994.0	0.241	1.0
b1[43]	21.0	0.105	6.58	11.1	20.0	35.9	3908.0	0.236	1.0
b1[44]	3.33	0.0568	3.03	0.979	2.37	11.3	2837.0	0.171	1.0
b1[45]	6.1	0.0233	1.44	4.03	5.88	9.21	3844.0	0.232	1.0
b1[46]	2.61	0.0313	1.55	1.29	2.23	6.07	2456.0	0.148	1.0
b1[47]	26.2	0.0973	6.23	16.2	25.3	39.8	4098.0	0.247	1.0
b1[48]	27.6	0.101	6.61	16.8	26.8	42.5	4276.0	0.258	1.0
b1[49]	14.3	0.0418	2.68	10.1	13.9	20.2	4104.0	0.247	1.0
b1[50]	-0.138	0.00945	0.669	-1.47	-0.134	0.95	5011.0	0.302	1.0
b1[51]	9.58	0.088	5.06	3.82	8.1	22.4	3305.0	0.199	1.0
b1[52]	21.5	0.0585	3.67	15.2	21.2	29.3	3931.0	0.237	1.0
b1[53]	23.9	0.093	6.03	14.3	23.1	37.2	4207.0	0.254	1.0
b1[54]	30.2	0.106	6.76	18.9	29.4	44.7	4093.0	0.247	1.0
b1[55]	27.2	0.0921	5.77	17.4	26.7	39.7	3916.0	0.236	1.0
b1[56]	11.0	0.0512	2.9	6.97	10.5	17.6	3195.0	0.193	1.0
b1[57]	23.9	0.0826	5.4	15.0	23.3	35.9	4265.0	0.257	0.999
b1[58]	22.2	0.097	6.34	12.6	21.3	36.1	4274.0	0.258	1.0
b1[59]	22.3	0.0771	4.76	14.4	21.7	32.4	3807.0	0.229	1.0
b1[60]	25.6	0.0982	6.26	15.4	24.9	39.2	4073.0	0.246	1.0
b1[61]	6.83	0.0742	3.92	3.08	5.65	16.8	2792.0	0.168	1.0
b1[62]	18.4	0.0784	4.99	10.8	17.5	29.6	4047.0	0.244	1.0
b1[63]	8.98	0.026	1.64	6.37	8.74	12.7	4006.0	0.241	1.0
b1[64]	19.9	0.0865	5.33	12.0	19.1	31.9	3794.0	0.229	1.0
b1[65]	12.8	0.0719	4.23	7.38	11.9	22.7	3471.0	0.209	1.0
b1[66]	36.6	0.124	7.79	22.9	35.9	52.5	3975.0	0.24	1.0
b1[67]	36.1	0.12	7.33	23.6	35.5	51.6	3704.0	0.223	1.0
b1[68]	32.3	0.105	6.49	21.0	31.7	46.0	3835.0	0.231	1.0
b1[69]	33.7	0.115	7.08	21.2	33.1	48.8	3791.0	0.229	1.0
b1[70]	15.9	0.0417	2.72	11.5	15.5	22.0	4266.0	0.257	0.999
b1[71]	23.4	0.108	6.55	13.2	22.4	37.8	3672.0	0.221	1.0
b1[72]	15.8	0.0373	2.35	11.7	15.6	20.6	3949.0	0.238	1.0
b1[73]	19.5	0.0751	4.8	12.6	18.7	30.5	4087.0	0.246	1.0
b1[74]	32.4	0.111	7.01	20.6	31.6	47.3	3973.0	0.239	1.0
b1[75]	2.59	0.0355	1.84	1.08	2.16	6.49	2686.0	0.162	1.0
b1[76]	27.7	0.102	6.62	16.9	26.9	41.9	4181.0	0.252	1.0
b1[77]	30.2	0.115	7.43	17.6	29.4	45.5	4201.0	0.253	1.0
b1[78]	5.37	0.0107	0.733	4.02	5.31	6.82	4696.0	0.283	0.999
b1[79]	24.3	0.101	6.58	13.7	23.4	38.6	4268.0	0.257	1.0
b1[80]	28.0	0.103	6.75	17.1	27.2	42.5	4287.0	0.258	1.0
