	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,19]	46.7	0.222	14.2	22.9	45.2	77.2	4107.0	0.0714	1.0
b1[2,19]	48.2	0.221	14.1	24.4	46.5	78.7	4071.0	0.0708	1.0
b1[1,20]	47.8	0.252	15.1	21.8	46.2	79.8	3584.0	0.0624	1.0
b1[2,20]	49.1	0.25	15.0	22.7	47.7	80.4	3627.0	0.0631	1.0
b1[1,21]	19.2	0.166	9.17	7.61	17.1	41.8	3041.0	0.0529	1.0
b1[2,21]	21.0	0.155	8.95	9.75	18.7	43.4	3311.0	0.0576	1.0
b1[1,22]	49.7	0.25	14.7	25.2	48.4	80.6	3471.0	0.0604	1.0
b1[2,22]	51.0	0.249	14.7	26.3	49.6	81.8	3502.0	0.0609	1.0
b1[1,23]	40.9	0.212	13.6	17.7	39.5	70.0	4146.0	0.0721	1.0
b1[2,23]	41.9	0.214	13.7	18.1	40.6	71.2	4128.0	0.0718	1.0
b1[1,24]	31.7	0.191	11.9	13.7	30.0	57.5	3847.0	0.0669	1.0
b1[2,24]	32.4	0.191	12.2	13.3	30.6	58.8	4041.0	0.0703	1.0
b1[1,25]	52.2	0.239	14.3	27.0	50.9	82.2	3604.0	0.0627	1.0
b1[2,25]	53.4	0.241	14.4	28.2	52.1	83.6	3589.0	0.0624	1.0
b1[1,26]	31.6	0.188	12.0	13.2	29.8	58.4	4080.0	0.071	1.0
b1[2,26]	33.5	0.182	11.8	15.4	31.7	59.4	4210.0	0.0732	1.0
b1[1,27]	45.4	0.238	14.8	21.7	43.9	77.3	3869.0	0.0673	1.0
b1[2,27]	46.9	0.232	14.6	22.9	45.3	78.8	3986.0	0.0693	1.0
b1[1,28]	13.0	0.207	10.0	3.14	9.76	39.2	2352.0	0.0409	1.0
b1[2,28]	14.9	0.193	9.7	5.17	11.8	39.7	2519.0	0.0438	1.0
b1[1,29]	15.1	0.137	7.38	6.55	13.3	33.8	2886.0	0.0502	1.0
b1[2,29]	15.4	0.141	7.65	6.54	13.4	35.0	2940.0	0.0511	1.0
b1[1,30]	8.93	0.14	4.7	4.98	8.03	18.5	1133.0	0.0197	1.0
b1[2,30]	10.8	0.136	4.89	5.5	9.73	20.5	1297.0	0.0226	1.0
b1[1,31]	26.6	0.226	11.4	11.3	24.1	53.1	2569.0	0.0447	1.0
b1[2,31]	26.3	0.247	12.2	8.26	24.1	54.0	2423.0	0.0422	1.0
b1[1,32]	39.8	0.193	12.5	18.7	38.2	66.5	4193.0	0.073	1.0
b1[2,32]	41.3	0.186	12.3	20.5	39.8	67.1	4355.0	0.0758	1.0
b1[1,33]	49.2	0.237	14.7	24.0	48.2	80.2	3873.0	0.0674	1.0
b1[2,33]	50.5	0.239	14.8	25.4	49.3	81.9	3856.0	0.0671	1.0
b1[1,34]	7.5	0.0854	4.57	2.64	6.41	18.8	2857.0	0.0497	1.0
b1[2,34]	9.75	0.0795	4.37	5.12	8.68	20.5	3021.0	0.0526	1.0
b1[1,35]	49.6	0.244	15.0	22.7	48.1	81.6	3797.0	0.0661	1.0
b1[2,35]	50.8	0.246	15.2	23.0	49.5	82.9	3822.0	0.0665	1.0
b1[1,36]	12.4	0.177	8.75	3.43	9.78	35.2	2446.0	0.0425	1.0
b1[2,36]	13.5	0.173	8.81	4.04	11.0	36.9	2585.0	0.045	1.0
b1[1,37]	36.5	0.199	12.5	16.5	34.9	63.1	3927.0	0.0683	1.0
b1[2,37]	37.9	0.198	12.4	18.0	36.2	64.9	3909.0	0.068	1.0
b1[1,38]	46.2	0.279	16.8	19.0	44.4	81.4	3606.0	0.0627	1.0
b1[2,38]	47.7	0.275	16.5	20.9	45.8	82.7	3619.0	0.063	1.0
b1[1,39]	48.0	0.26	15.8	21.4	46.5	80.6	3660.0	0.0637	1.0
b1[2,39]	49.4	0.255	15.5	23.6	47.6	82.0	3679.0	0.064	1.0
b1[1,40]	33.9	0.182	11.5	16.7	32.0	59.1	3944.0	0.0686	1.0
b1[2,40]	34.8	0.181	11.6	16.8	33.0	59.9	4067.0	0.0708	1.0
b1[1,41]	34.3	0.215	13.3	12.3	32.8	62.6	3797.0	0.0661	1.0
b1[2,41]	35.9	0.218	13.3	12.3	34.6	63.9	3751.0	0.0653	1.0
b1[1,42]	29.8	0.329	17.3	10.1	23.6	68.7	2757.0	0.048	1.0
b1[2,42]	31.4	0.333	17.2	11.2	25.7	69.4	2670.0	0.0465	1.0
b1[1,43]	28.8	0.23	13.1	9.56	26.4	58.2	3250.0	0.0565	1.0
b1[2,43]	31.0	0.214	12.8	12.1	28.9	59.5	3554.0	0.0618	1.0
b1[1,44]	1.57	0.0351	2.0	-1.6	1.39	5.28	3233.0	0.0562	1.0
b1[2,44]	-0.267	0.0349	1.69	-2.89	-0.357	2.24	2345.0	0.0408	1.0
b1[1,45]	7.47	0.164	7.38	0.0358	5.3	26.6	2029.0	0.0353	1.0
b1[2,45]	11.3	0.124	6.23	4.85	9.59	27.5	2508.0	0.0436	1.0
b1[1,46]	4.06	0.389	8.47	-0.504	2.07	27.7	475.0	0.00827	1.01
b1[2,46]	5.04	0.403	8.65	0.34	2.85	29.1	461.0	0.00803	1.01
b1[1,47]	35.2	0.224	12.6	15.0	33.5	63.9	3169.0	0.0551	1.0
b1[2,47]	37.3	0.204	12.2	18.6	35.5	65.1	3577.0	0.0622	1.0
b1[1,48]	41.8	0.193	12.9	20.4	40.3	68.8	4467.0	0.0777	1.0
b1[2,48]	43.0	0.195	12.9	21.0	41.4	70.2	4340.0	0.0755	1.0
b1[1,49]	43.7	0.222	13.8	19.9	42.3	73.3	3868.0	0.0673	1.0
b1[2,49]	44.9	0.223	13.9	21.1	43.5	74.6	3869.0	0.0673	1.0
b1[1,50]	1.72	0.035	2.33	-2.54	1.47	6.55	4442.0	0.0773	1.0
b1[2,50]	1.05	0.0405	2.48	-2.8	0.665	6.71	3737.0	0.065	1.0
b1[1,51]	11.2	0.124	6.2	5.02	9.54	28.3	2498.0	0.0435	1.0
b1[2,51]	11.7	0.129	6.65	3.69	10.2	28.6	2637.0	0.0459	1.0
b1[1,52]	51.4	0.261	14.8	25.8	50.1	82.3	3248.0	0.0565	0.999
b1[2,52]	52.6	0.256	14.7	27.0	51.3	83.5	3310.0	0.0576	0.999
b1[1,53]	36.9	0.204	12.7	15.9	35.5	64.9	3884.0	0.0676	1.0
b1[2,53]	39.0	0.198	12.3	19.3	37.4	66.3	3858.0	0.0671	1.0
b1[1,54]	37.6	0.187	12.3	18.1	35.8	65.6	4365.0	0.0759	1.0
b1[2,54]	39.0	0.182	12.3	19.5	37.3	66.5	4575.0	0.0796	0.999
b1[1,55]	36.6	0.2	13.2	17.1	34.2	67.1	4337.0	0.0754	1.0
b1[2,55]	37.2	0.207	13.5	16.8	34.9	68.1	4278.0	0.0744	1.0
b1[1,56]	29.8	0.376	13.8	9.49	27.6	60.4	1339.0	0.0233	1.0
b1[2,56]	30.9	0.37	13.7	10.9	28.8	61.3	1370.0	0.0238	1.0
b1[1,57]	41.9	0.21	13.7	18.7	40.3	71.0	4291.0	0.0746	1.0
b1[2,57]	43.2	0.213	13.7	19.9	41.6	72.3	4120.0	0.0717	1.0
b1[1,58]	34.4	0.225	13.6	12.1	32.5	64.0	3675.0	0.0639	1.0
b1[2,58]	36.8	0.199	12.8	17.3	34.8	65.8	4106.0	0.0714	1.0
b1[1,59]	38.0	0.188	12.2	18.3	36.2	64.5	4201.0	0.0731	1.0
b1[2,59]	39.0	0.186	12.4	18.6	37.5	65.4	4432.0	0.0771	1.0
b1[1,60]	38.2	0.202	13.0	17.5	36.5	65.9	4137.0	0.072	1.0
b1[2,60]	38.7	0.205	13.3	17.0	37.1	67.2	4215.0	0.0733	1.0
b1[1,61]	25.5	0.424	16.1	3.59	23.4	59.9	1433.0	0.0249	1.0
b1[2,61]	27.9	0.397	15.4	6.9	25.9	61.6	1492.0	0.026	1.0
b1[1,62]	22.1	0.199	10.6	8.09	19.8	47.0	2844.0	0.0495	1.0
b1[2,62]	23.7	0.188	10.4	9.75	21.3	48.3	3089.0	0.0537	1.0
b1[1,63]	47.4	0.246	15.3	20.4	46.1	79.3	3858.0	0.0671	1.0
b1[2,63]	48.6	0.243	15.4	21.6	47.2	81.0	3980.0	0.0692	1.0
b1[1,64]	45.8	0.25	15.2	19.4	44.4	77.8	3700.0	0.0644	1.0
b1[2,64]	47.1	0.248	15.1	20.9	45.7	78.8	3717.0	0.0647	1.0
b1[1,65]	36.0	0.29	16.2	10.7	34.0	70.5	3112.0	0.0541	1.0
b1[2,65]	37.2	0.284	16.2	11.8	35.2	71.3	3255.0	0.0566	1.0
b1[1,66]	52.7	0.246	14.5	26.9	51.6	83.3	3484.0	0.0606	1.0
b1[2,66]	53.9	0.239	14.4	28.3	52.9	83.6	3648.0	0.0635	1.0
b1[1,67]	49.3	0.228	14.4	24.3	47.9	79.8	3969.0	0.069	1.0
b1[2,67]	50.6	0.225	14.3	26.1	49.3	80.5	4011.0	0.0698	0.999
b1[1,68]	45.9	0.221	13.6	23.9	44.4	75.2	3770.0	0.0656	1.0
b1[2,68]	47.4	0.224	13.6	24.8	45.7	76.7	3693.0	0.0642	1.0
b1[1,69]	52.3	0.24	14.7	27.0	51.0	83.8	3719.0	0.0647	1.0
b1[2,69]	53.7	0.239	14.7	28.0	52.2	84.4	3766.0	0.0655	1.0
b1[1,70]	48.2	0.239	15.1	22.7	47.0	80.3	3996.0	0.0695	1.0
b1[2,70]	49.4	0.242	15.2	23.0	48.1	80.3	3912.0	0.0681	1.0
b1[1,71]	42.3	0.21	13.3	20.8	40.7	70.5	4042.0	0.0703	1.0
b1[2,71]	43.3	0.212	13.5	21.2	41.6	72.4	4058.0	0.0706	1.0
b1[1,72]	45.2	0.259	15.6	19.5	43.8	78.3	3613.0	0.0629	1.0
b1[2,72]	46.6	0.258	15.5	20.9	45.1	79.4	3591.0	0.0625	1.0
b1[1,73]	41.7	0.232	14.5	16.9	40.2	72.0	3932.0	0.0684	1.0
b1[2,73]	43.0	0.236	14.7	17.7	41.7	73.6	3879.0	0.0675	1.0
b1[1,74]	48.2	0.229	14.3	23.5	46.9	78.9	3893.0	0.0677	1.0
b1[2,74]	49.5	0.231	14.4	24.6	48.3	79.9	3876.0	0.0674	1.0
b1[1,75]	31.6	0.246	16.6	6.21	29.6	68.0	4522.0	0.0787	0.999
b1[2,75]	33.0	0.248	16.6	6.95	31.0	69.0	4461.0	0.0776	1.0
b1[1,76]	42.0	0.205	13.5	19.9	40.1	70.7	4339.0	0.0755	1.0
b1[2,76]	43.5	0.205	13.5	20.9	41.9	71.9	4365.0	0.0759	1.0
b1[1,77]	42.6	0.222	14.0	18.8	41.1	72.9	3998.0	0.0695	1.0
b1[2,77]	43.5	0.217	14.0	19.7	42.0	73.8	4191.0	0.0729	1.0
b1[1,78]	46.3	0.231	14.9	20.3	44.9	77.6	4174.0	0.0726	1.0
b1[2,78]	47.8	0.231	14.9	22.2	46.3	79.8	4166.0	0.0725	1.0
b1[1,79]	26.4	0.186	11.0	10.8	24.2	52.4	3543.0	0.0616	1.0
b1[2,79]	27.6	0.177	10.9	12.2	25.6	53.4	3793.0	0.066	1.0
b1[1,80]	37.8	0.186	12.6	17.7	36.3	65.4	4532.0	0.0788	1.0
b1[2,80]	39.3	0.189	12.6	18.8	37.9	66.7	4405.0	0.0766	1.0
b1[1,81]	44.1	0.216	14.0	20.4	42.7	74.1	4206.0	0.0732	1.0
b1[2,81]	45.6	0.218	14.0	22.1	44.2	75.8	4104.0	0.0714	1.0
b1[1,82]	38.0	0.199	13.0	17.1	36.3	66.8	4254.0	0.074	1.0
b1[2,82]	39.8	0.194	12.8	19.0	38.2	68.5	4345.0	0.0756	1.0
b1[1,83]	23.7	0.211	11.2	7.65	21.6	49.3	2815.0	0.049	1.0
b1[2,83]	26.1	0.189	10.5	12.2	23.7	50.9	3082.0	0.0536	1.0
b1[1,84]	6.31	0.0851	3.11	2.87	5.68	12.5	1335.0	0.0232	1.0
b1[2,84]	8.47	0.0884	3.1	4.92	7.91	14.4	1228.0	0.0214	1.0
b1[1,85]	23.2	0.212	11.2	7.56	21.0	49.5	2799.0	0.0487	1.0
b1[2,85]	25.1	0.191	10.6	11.1	22.7	50.7	3049.0	0.053	1.0
b1[1,86]	47.0	0.252	15.0	20.2	45.6	79.3	3554.0	0.0618	1.0
b1[2,86]	48.1	0.248	15.0	21.9	46.5	79.5	3685.0	0.0641	1.0
b1[1,87]	42.8	0.589	17.6	2.82	42.0	78.1	893.0	0.0155	1.0
b1[2,87]	44.3	0.568	17.3	6.83	43.2	79.8	928.0	0.0161	1.0
b1[1,88]	36.9	0.217	13.1	15.9	35.3	65.3	3625.0	0.0631	1.0
b1[2,88]	38.8	0.205	12.7	18.5	37.0	66.6	3854.0	0.0671	1.0
b1[1,89]	9.56	0.115	5.84	3.74	7.92	25.0	2591.0	0.0451	1.0
b1[2,89]	12.2	0.104	5.54	5.81	10.9	26.0	2851.0	0.0496	1.0
b1[1,90]	17.0	0.295	12.8	5.45	11.6	50.5	1899.0	0.033	1.01
b1[2,90]	17.7	0.309	13.3	5.54	11.8	51.4	1859.0	0.0323	1.0
b1[1,91]	42.6	0.204	13.4	20.8	40.9	71.8	4335.0	0.0754	1.0
b1[2,91]	43.7	0.205	13.5	21.4	42.0	72.5	4375.0	0.0761	1.0
b1[1,92]	30.0	0.189	11.9	14.1	27.2	58.7	3984.0	0.0693	1.0
b1[2,92]	31.0	0.192	12.1	14.9	27.9	59.9	3991.0	0.0694	1.0
b1[1,93]	4.25	0.0446	2.24	1.44	3.84	8.96	2535.0	0.0441	1.0
b1[2,93]	4.29	0.0488	2.61	1.03	3.73	9.97	2861.0	0.0498	1.0
b2[1,1]	30.6	0.207	11.8	10.7	29.5	56.0	3256.0	0.0566	1.0
b2[2,1]	33.1	0.194	11.5	14.4	31.5	57.7	3511.0	0.0611	1.0
b2[1,2]	39.3	0.235	13.9	15.4	38.4	67.2	3523.0	0.0613	1.0
b2[2,2]	40.1	0.247	14.4	16.8	39.0	70.2	3396.0	0.0591	1.0
b2[1,3]	32.1	0.177	11.2	13.3	31.1	55.2	4009.0	0.0698	1.0
b2[2,3]	32.2	0.174	11.0	14.3	31.0	55.6	3997.0	0.0695	1.0
b2[1,4]	37.3	0.187	11.4	18.1	36.2	61.4	3722.0	0.0648	1.0
b2[2,4]	37.2	0.184	11.7	16.3	36.5	61.1	4042.0	0.0703	1.0
b2[1,5]	34.7	0.177	10.9	16.3	33.3	58.1	3808.0	0.0662	1.0
b2[2,5]	36.1	0.18	10.9	17.2	34.9	59.8	3700.0	0.0644	1.0
b2[1,6]	13.8	0.306	13.9	2.15	7.11	49.2	2071.0	0.036	1.0
b2[2,6]	19.1	0.28	12.5	5.51	14.8	50.3	1984.0	0.0345	1.0
b2[1,7]	36.2	0.178	10.6	18.8	34.8	58.9	3548.0	0.0617	1.0
b2[2,7]	35.7	0.174	10.8	17.8	34.3	59.0	3843.0	0.0669	1.0
b2[1,8]	10.1	0.221	8.86	1.97	6.89	33.5	1610.0	0.028	1.0
b2[2,8]	12.7	0.248	9.47	3.47	9.41	37.2	1463.0	0.0255	1.0
b2[1,9]	1.04	0.109	2.77	-1.07	0.675	4.0	651.0	0.0113	1.01
b2[2,9]	10.4	0.161	6.4	3.81	8.0	25.9	1574.0	0.0274	1.0
b2[1,10]	35.9	0.182	11.4	17.0	34.6	60.2	3956.0	0.0688	1.0
b2[2,10]	39.2	0.179	11.2	19.9	38.3	62.8	3878.0	0.0675	1.0
b2[1,11]	14.0	0.226	10.4	3.51	10.3	40.8	2138.0	0.0372	1.0
b2[2,11]	13.3	0.241	11.4	2.4	8.73	41.9	2250.0	0.0391	1.0
b2[1,12]	34.0	0.191	10.8	15.8	32.8	57.5	3222.0	0.056	1.0
b2[2,12]	36.7	0.189	10.5	19.5	35.4	59.7	3110.0	0.0541	1.0
b2[1,13]	7.22	0.242	9.53	0.473	3.36	34.9	1551.0	0.027	1.0
b2[2,13]	16.0	0.202	8.83	6.01	13.7	39.4	1912.0	0.0333	1.0
b2[1,14]	29.8	0.177	10.9	12.8	28.3	54.1	3769.0	0.0656	1.0
b2[2,14]	32.8	0.18	10.8	15.4	31.4	56.8	3624.0	0.063	1.0
b2[1,15]	40.3	0.194	12.2	19.6	39.0	66.6	3980.0	0.0692	1.0
b2[2,15]	41.4	0.193	12.3	20.5	40.2	67.1	4049.0	0.0704	1.0
b2[1,16]	38.7	0.183	11.5	19.5	37.5	63.0	3968.0	0.069	1.0
b2[2,16]	38.2	0.189	11.9	17.9	36.9	63.1	3976.0	0.0692	1.0
b2[1,17]	32.0	0.174	10.3	15.5	30.7	54.3	3533.0	0.0615	1.0
b2[2,17]	31.1	0.179	10.5	13.7	29.9	54.5	3462.0	0.0602	1.0
b2[1,18]	30.3	0.222	12.7	11.2	28.4	58.5	3298.0	0.0574	1.0
b2[2,18]	35.0	0.21	11.8	16.7	33.4	60.7	3147.0	0.0548	1.0
b2[1,19]	37.3	0.185	11.6	17.5	36.2	61.9	3922.0	0.0682	1.0
b2[2,19]	37.0	0.183	11.5	17.4	35.8	61.2	3985.0	0.0693	0.999
b2[1,20]	37.1	0.19	11.1	19.1	35.7	61.3	3387.0	0.0589	1.0
b2[2,20]	39.8	0.197	11.2	20.4	38.7	64.0	3267.0	0.0568	1.0
b2[1,21]	23.6	0.168	10.2	9.04	21.5	46.8	3674.0	0.0639	1.0
b2[2,21]	24.9	0.179	10.4	9.79	22.9	48.7	3352.0	0.0583	1.0
b2[1,22]	41.6	0.213	12.3	20.7	40.4	67.4	3311.0	0.0576	1.0
b2[2,22]	43.0	0.215	12.3	21.2	42.1	68.7	3290.0	0.0572	1.0
b2[1,23]	32.5	0.209	13.1	11.2	31.2	60.7	3943.0	0.0686	1.0
b2[2,23]	31.7	0.215	14.0	9.28	30.1	61.9	4269.0	0.0743	1.0
b2[1,24]	29.1	0.169	10.5	12.8	27.7	53.0	3828.0	0.0666	1.0
b2[2,24]	32.0	0.179	10.8	14.4	30.7	55.3	3609.0	0.0628	1.0
b2[1,25]	42.7	0.213	12.5	21.2	41.5	68.2	3416.0	0.0594	1.0
b2[2,25]	44.4	0.215	12.3	23.1	43.3	69.9	3286.0	0.0572	1.0
b2[1,26]	33.6	0.171	11.1	15.1	32.1	57.3	4203.0	0.0731	1.0
b2[2,26]	35.3	0.179	10.9	17.6	33.8	60.0	3734.0	0.065	1.0
b2[1,27]	41.3	0.197	12.4	19.7	40.2	67.0	3945.0	0.0686	1.0
b2[2,27]	42.6	0.196	12.4	20.7	41.5	68.5	4009.0	0.0697	1.0
b2[1,28]	4.72	0.196	7.5	-0.458	2.15	26.3	1462.0	0.0254	1.0
b2[2,28]	9.49	0.222	8.06	2.88	6.72	31.8	1317.0	0.0229	1.0
b2[1,29]	29.4	0.176	10.9	12.6	28.0	53.5	3844.0	0.0669	1.0
b2[2,29]	31.7	0.183	11.0	13.9	30.3	55.0	3621.0	0.063	1.0
b2[1,30]	22.6	0.164	8.63	10.8	20.9	43.3	2776.0	0.0483	1.0
b2[2,30]	17.9	0.183	9.21	7.92	15.4	43.0	2543.0	0.0442	1.0
b2[1,31]	29.2	0.168	10.2	13.3	27.7	50.9	3719.0	0.0647	1.0
b2[2,31]	27.7	0.166	10.7	11.4	25.8	51.7	4173.0	0.0726	1.0
b2[1,32]	26.3	0.204	12.5	7.67	24.6	53.1	3746.0	0.0652	1.0
b2[2,32]	30.0	0.187	11.3	12.3	28.5	54.4	3665.0	0.0638	1.0
b2[1,33]	17.9	0.155	9.23	6.27	15.6	40.9	3553.0	0.0618	1.0
b2[2,33]	21.9	0.179	9.62	9.15	19.4	45.4	2898.0	0.0504	1.0
b2[1,34]	3.94	0.153	5.58	0.257	2.26	18.8	1338.0	0.0233	1.0
b2[2,34]	4.94	0.166	5.46	1.47	3.4	19.6	1085.0	0.0189	1.0
b2[1,35]	40.9	0.19	12.2	19.6	39.9	66.1	4118.0	0.0716	1.0
b2[2,35]	41.9	0.195	12.3	20.4	40.6	67.4	4006.0	0.0697	1.0
b2[1,36]	13.3	0.233	9.86	2.67	10.2	38.3	1790.0	0.0311	1.0
b2[2,36]	15.6	0.236	9.89	4.71	12.5	40.7	1765.0	0.0307	1.0
b2[1,37]	37.2	0.18	11.6	18.1	36.0	62.1	4133.0	0.0719	1.0
b2[2,37]	39.4	0.179	11.5	19.3	38.1	63.7	4137.0	0.072	1.0
b2[1,38]	27.2	0.188	11.3	11.5	24.9	52.6	3601.0	0.0627	1.0
b2[2,38]	29.3	0.183	10.8	13.5	27.4	54.1	3480.0	0.0605	1.0
b2[1,39]	39.5	0.189	11.6	20.2	38.1	64.7	3790.0	0.0659	1.0
b2[2,39]	41.9	0.19	11.6	22.0	40.7	66.7	3756.0	0.0653	1.0
b2[1,40]	22.1	0.147	8.15	11.6	20.2	42.4	3067.0	0.0534	1.0
b2[2,40]	28.3	0.157	8.93	14.4	26.7	48.9	3245.0	0.0565	1.0
b2[1,41]	30.3	0.174	10.6	14.1	28.7	53.6	3700.0	0.0644	1.0
b2[2,41]	30.6	0.197	11.2	12.9	29.2	54.7	3244.0	0.0564	1.0
b2[1,42]	31.3	0.177	10.6	14.7	29.6	55.3	3630.0	0.0632	1.0
b2[2,42]	31.1	0.18	10.7	14.6	29.4	54.6	3525.0	0.0613	1.0
b2[1,43]	23.8	0.231	11.3	8.21	21.6	50.2	2406.0	0.0419	1.0
b2[2,43]	29.5	0.223	10.9	13.3	27.5	54.4	2405.0	0.0418	1.0
